id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,fade,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,set_camera_shake,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/6/hide_char_id,play_movie
event_boomtheghost2_06_e_51,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_51,True,,7,think,,5,delight,,S_100,S_100,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_52,40085,event_boomtheghost2_06_e,Narration,Locale_MainScenario:event_boomtheghost2_06_e_52,False,,7,think,,5,delight,,S_100,S_100,1.0,,yan_s,,sfx_scn_heavywoodknock,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,Low_2,,,,,,,,,,,
event_boomtheghost2_06_e_53,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_53,True,,7,think,,5,delight,,1900,1900,1.0,,frima_s,frima_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_54,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_54,True,,7,think,,5,delight,,1900,L_1700,1.0,,centi_s,centi_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_55,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_55,True,,7,think,,5,delight,,S_100,S_100,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_56,40085,event_boomtheghost2_06_e,Narration,Locale_MainScenario:event_boomtheghost2_06_e_56,False,,7,think,,5,delight,,S_100,S_100,1.0,,yan_s,,sfx_scn_heavywoodknock,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_57,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_57,True,,7,think,,5,delight,,S_100,S_10,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_58,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_58,True,,7,no,,5,delight,,S_70,S_70,1.0,,elegg_s,elegg_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_59,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_59,True,,7,no,,5,delight,,XS_150,XS_150,1.0,,pepper_s,pepper_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_60,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_60,True,,7,no,,5,delight,,XS_150,XS_150,1.0,,pepper_s,pepper_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_61,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_61,True,,7,no,,5,angry,,50,50,1.0,,rapi_ss,rapi_ss,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_62,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_62,True,,7,no,,5,angry,,S_130,S_130,1.0,,tove_s,tove_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_63,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_63,True,,7,no,,5,good,,50,50,1.0,,rapi_ss,rapi_ss,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_64,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_64,True,,7,no,,5,good,,S_130,S_130,1.0,,tove_s,tove_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_65,40085,event_boomtheghost2_06_e,Self,Locale_MainScenario:event_boomtheghost2_06_e_65,False,,7,no,,5,good,,S_130,S_10,1.0,,yan_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_66,40085,event_boomtheghost2_06_e,Narration,Locale_MainScenario:event_boomtheghost2_06_e_66,False,,7,no,,5,good,,S_10,S_10,1.0,,yan_s,,sfx_scn_heavywoodknock,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,Low_2,,,,,,,,,,,
event_boomtheghost2_06_e_67,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_67,True,,7,no,,5,good,,S_10,S_10,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_68,40085,event_boomtheghost2_06_e,Narration,Locale_MainScenario:event_boomtheghost2_06_e_68,False,,7,no,,5,good,,black,black,1.0,none,yan_s,,sfx_scn_dooropen,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_69,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_69,False,,7,no,,5,good,,black,black,1.0,,yan_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,,,,,,,,,,
event_boomtheghost2_06_e_70,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_70,False,,7,no,,5,delight,,300,300,1.0,event_bgm_neverland_intermissionjam_day,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,dorothy_s,3,think,,,,,,,,
event_boomtheghost2_06_e_71,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_71,False,,7,idle,,5,delight,,300,30,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_72,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_72,True,,7,idle,,5,delight,,30,31,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_73,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_73,True,,7,idle,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_74,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_74,True,,7,idle,,5,delight,,31,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_75,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_75,False,,7,idle,,5,delight,Hotel,black,black,1.0,,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_76,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_76,False,,7,idle,,5,delight,,black,black,1.0,,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_77,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_77,False,,7,idle,,5,delight,,black,black,1.0,,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_78,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_78,False,,7,idle,,5,delight,,black,black,1.0,,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_79,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_79,True,,7,idle,,5,delight,,S_100,S_10,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_80,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_80,True,,7,idle,,5,delight,,S_10,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_81,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_81,False,,7,idle,,5,delight,,black,black,1.0,,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_82,40085,event_boomtheghost2_06_e,Monologue,Locale_MainScenario:event_boomtheghost2_06_e_82,False,,7,idle,,5,delight,,black,black,1.0,,dorothy_s,,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_83,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_83,True,,7,idle,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_84,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_84,True,,7,idle,,5,delight,,31,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_85,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_85,True,,7,idle,,5,delight,,31,31,1.0,,yan_s,yan_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_86,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_86,False,,7,idle,,5,delight,,31,31,1.0,,dorothy_s,dorothy_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_87,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_87,True,,7,idle,,5,delight,,XS_150,XS_150,1.0,,pepper_s,pepper_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_88,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_88,True,,7,idle,,5,delight,,XS_150,L_170,1.0,,centi_s,centi_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,no,,,3,think,,,,,,,,
event_boomtheghost2_06_e_89,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_89,True,,7,idle,,5,delight,,L_170,190,1.0,,frima_s,frima_s,,,,1,etc,,13,sad,,15,surprise,,17,idle,,19,delight,,,3,think,,,,,,,,
event_boomtheghost2_06_e_90,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_90,True,,7,idle,,5,delight,,S_130,S_130,1.0,,tove_s,tove_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,think,,,,,,,,
event_boomtheghost2_06_e_91,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_91,True,,7,idle,,5,delight,,S_70,S_70,1.0,,elegg_s,elegg_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,think,,,,,,,,
event_boomtheghost2_06_e_92,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_92,True,,7,idle,,5,delight,,S_130,S_130,1.0,,tove_s,tove_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,think,,,,,,,,
event_boomtheghost2_06_e_93,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_93,True,,7,no,,5,delight,,S_70,S_70,1.0,,elegg_s,elegg_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,think,,,,,,,,
event_boomtheghost2_06_e_94,40085,event_boomtheghost2_06_e,Speech,Locale_MainScenario:event_boomtheghost2_06_e_94,True,,7,no,,5,delight,,S_10,S_10,1.0,,yan_s,yan_s,,,,1,etc,,13,idle,,15,surprise,,17,idle,,19,delight,,,3,think,,,,,,,,
