id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,set_filter_01,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/4/hide_char_id,play_sound,characters/6/hide_char_id,characters/5/hide_char_id
event_ce003_2_02_s_22,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_22,True,,1,worry,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_23,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_23,True,,1,worry,,13,idle,,15,idle,,113,113,1.0,,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_24,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_24,True,,1,worry,,13,idle,,15,idle,,113,1315,1.0,,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_25,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_25,True,,1,worry,,13,idle,,15,idle,,1315,1315,1.0,,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_26,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_26,True,,1,worry,,13,worry,,15,idle,,1315,1315,1.0,,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_27,40042,event_ce003_2_02_s,Speech,ce_003_03,ce_003_03,Locale_SubScenario:event_ce003_2_02_s_27,True,,1,worry,,13,worry,,15,idle,,1315,1315,1.0,,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_28,40042,event_ce003_2_02_s,Self,ce_003_03,,Locale_SubScenario:event_ce003_2_02_s_28,False,,1,worry,,13,worry,,15,idle,,1315,1315,1.0,none,,,,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_29,40042,event_ce003_2_02_s,Monologue,ce_003_03,,Locale_SubScenario:event_ce003_2_02_s_29,False,tove,1,idle,,13,worry,,15,idle,IceLand_03,black,black,1.0,,ce_003_01,ce_003_02,ce_003_03,,,,,,,,,,,,,,,,,
event_ce003_2_02_s_30,40042,event_ce003_2_02_s,Monologue,ce_003_03,,Locale_SubScenario:event_ce003_2_02_s_30,False,,1,idle,,,,,,,,5,5,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_31,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_31,True,,1,idle,,,,,,,,5,1,2.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_32,40042,event_ce003_2_02_s,Self,tove,,Locale_SubScenario:event_ce003_2_02_s_32,False,,1,idle,,,,,,,,1,1,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_33,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_33,True,,1,idle,,,,,,,,1,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_34,40042,event_ce003_2_02_s,Monologue,tove,,Locale_SubScenario:event_ce003_2_02_s_34,False,,1,idle,,,,,,,,S_10,S_10,1.0,bgm_story_herecomestrouble,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_35,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_35,True,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_36,40042,event_ce003_2_02_s,Self,tove,,Locale_SubScenario:event_ce003_2_02_s_36,False,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_37,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_37,True,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_38,40042,event_ce003_2_02_s,Monologue,tove,,Locale_SubScenario:event_ce003_2_02_s_38,False,,1,idle,,,,,,,,S_10,S_100,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_39,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_39,True,,1,idle,,,,,,,,S_100,S_100,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_40,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_40,True,,1,idle,,,,,,,,S_100,S_100,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_41,40042,event_ce003_2_02_s,Self,tove,,Locale_SubScenario:event_ce003_2_02_s_41,False,,1,idle,,,,,,,,S_100,S_100,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_42,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_42,True,,1,idle,,,,,,,,S_100,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_43,40042,event_ce003_2_02_s,Speech,tove,tove,Locale_SubScenario:event_ce003_2_02_s_43,True,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_44,40042,event_ce003_2_02_s,Self,tove,,Locale_SubScenario:event_ce003_2_02_s_44,False,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_45,40042,event_ce003_2_02_s,Monologue,tove,,Locale_SubScenario:event_ce003_2_02_s_45,False,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_46,40042,event_ce003_2_02_s,Monologue,tove,,Locale_SubScenario:event_ce003_2_02_s_46,False,,1,idle,,,,,,,,S_10,S_10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_47,40042,event_ce003_2_02_s,Self,tove,,Locale_SubScenario:event_ce003_2_02_s_47,False,snowwhite,1,idle,,,,,,,IceLand_04,black,black,1.0,,tove,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_48,40042,event_ce003_2_02_s,Monologue,snowwhite,,Locale_SubScenario:event_ce003_2_02_s_48,False,,1,idle,,,,,,,,5,1,2.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_49,40042,event_ce003_2_02_s,Speech,snowwhite,snowwhite,Locale_SubScenario:event_ce003_2_02_s_49,True,,1,idle,,,,,,,,1,10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_50,40042,event_ce003_2_02_s,Monologue,snowwhite,,Locale_SubScenario:event_ce003_2_02_s_50,False,,1,idle,,,,,,,,10,10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_51,40042,event_ce003_2_02_s,Monologue,snowwhite,,Locale_SubScenario:event_ce003_2_02_s_51,False,,1,idle,,,,,,,,black,black,1.0,,snowwhite,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_52,40042,event_ce003_2_02_s,Self,snowwhite,,Locale_SubScenario:event_ce003_2_02_s_52,False,emma,1,idle,,,,,,,CommanderRoom,black,black,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_53,40042,event_ce003_2_02_s,Speech,emma,emma,Locale_SubScenario:event_ce003_2_02_s_53,True,,1,idle,,,,,,,,1,10,1.0,,,,,Grey,,,,,,,,,,,,,,,,
event_ce003_2_02_s_54,40042,event_ce003_2_02_s,Self,emma,,Locale_SubScenario:event_ce003_2_02_s_54,False,ce_003_01,1,worry,ce_003_02,13,idle,ce_003_03,15,idle,Restaurant,black,black,1.0,,emma,,,Grey,clara,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_55,40042,event_ce003_2_02_s,Self,emma,,Locale_SubScenario:event_ce003_2_02_s_55,False,,1,worry,,13,idle,,15,idle,,130,130,1.0,none,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_56,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_56,True,,1,worry,,13,idle,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_57,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_57,True,,1,worry,,13,surprise,,15,idle,,130,130,1.0,bgm_story_inwonderland,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_58,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_58,True,,1,worry,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_59,40042,event_ce003_2_02_s,Speech,ce_003_03,ce_003_03,Locale_SubScenario:event_ce003_2_02_s_59,True,,1,worry,,13,surprise,,15,surprise,,150,150,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_60,40042,event_ce003_2_02_s,Speech,ce_003_01,ce_003_01,Locale_SubScenario:event_ce003_2_02_s_60,True,,1,worry,,13,surprise,,15,surprise,,S_10,S_10,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_61,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_61,True,,1,worry,,13,surprise,,15,surprise,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_62,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_62,True,,1,worry,,13,surprise,,15,idle,,130,130,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_63,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_63,True,,1,worry,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_64,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_64,True,,1,worry,,13,worry,,15,idle,,130,130,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_65,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_65,True,,1,worry,,13,worry,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_66,40042,event_ce003_2_02_s,Speech,ce_003_01,ce_003_01,Locale_SubScenario:event_ce003_2_02_s_66,True,,1,surprise,,13,surprise,,15,idle,,S_10,S_10,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_67,40042,event_ce003_2_02_s,Speech,ce_003_03,ce_003_03,Locale_SubScenario:event_ce003_2_02_s_67,True,,1,surprise,,13,surprise,,15,smile,,150,150,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_68,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_68,True,,1,surprise,,13,surprise,,15,smile,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_69,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_69,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_300,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_70,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_70,True,,1,surprise,,13,surprise,,15,idle,,XS_300,XS_300,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_71,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_71,True,,1,surprise,,13,surprise,,15,idle,,XS_300,XS_300,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_72,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_72,True,,1,surprise,,13,surprise,,15,idle,,XS_300,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_73,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_73,True,,1,surprise,,13,surprise,,15,idle,,130,130,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_74,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_74,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_75,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_75,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_76,40042,event_ce003_2_02_s,Speech,ce_003_01,ce_003_01,Locale_SubScenario:event_ce003_2_02_s_76,True,,1,surprise,,13,surprise,,15,idle,,S_10,S_10,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_77,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_77,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_78,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_78,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_79,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_79,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_80,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_80,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_81,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_81,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_82,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_82,True,,1,surprise,,13,surprise,,15,idle,,XS_30,XS_300,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_83,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_83,True,,1,surprise,,13,surprise,,15,idle,,XS_300,XS_300,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_84,40042,event_ce003_2_02_s,Speech,ce_003_02,ce_003_02,Locale_SubScenario:event_ce003_2_02_s_84,True,,1,surprise,,13,idle,,15,idle,,1300,1300,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_85,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_85,True,,1,surprise,,13,idle,,15,idle,,XS_300,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_86,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_86,True,,1,surprise,,13,idle,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_87,40042,event_ce003_2_02_s,Speech,ce_003_03,ce_003_03,Locale_SubScenario:event_ce003_2_02_s_87,True,,1,surprise,,13,idle,,15,no,,150,150,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_88,40042,event_ce003_2_02_s,Speech,ce_003_03,ce_003_03,Locale_SubScenario:event_ce003_2_02_s_88,True,,1,surprise,,13,idle,,15,no,,150,150,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_89,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_89,True,,1,surprise,,13,idle,,15,no,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_90,40042,event_ce003_2_02_s,Monologue,clara,,Locale_SubScenario:event_ce003_2_02_s_90,False,,1,surprise,,13,idle,,15,no,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_91,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_91,True,,1,surprise,,13,idle,,15,no,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_92,40042,event_ce003_2_02_s,Speech,clara,clara,Locale_SubScenario:event_ce003_2_02_s_92,True,,1,surprise,,13,idle,,15,no,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_93,40042,event_ce003_2_02_s,Self,clara,,Locale_SubScenario:event_ce003_2_02_s_93,False,,1,surprise,,13,idle,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_94,40042,event_ce003_2_02_s,Monologue,clara,,Locale_SubScenario:event_ce003_2_02_s_94,False,,1,surprise,,13,idle,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_95,40042,event_ce003_2_02_s,Self,clara,,Locale_SubScenario:event_ce003_2_02_s_95,False,,1,surprise,,13,idle,,15,idle,,XS_30,XS_30,1.0,,,,,,,3,idle,,,,,,,,,,,,,
event_ce003_2_02_s_96,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_96,True,,1,surprise,,13,idle,,15,idle,,5,S_50,1.0,none,,,,,,3,idle,laplace,5,idle,maxwell,7,angry,drake,9,idle,,,,
event_ce003_2_02_s_97,40042,event_ce003_2_02_s,Self,laplace,,Locale_SubScenario:event_ce003_2_02_s_97,False,,1,surprise,,13,idle,,15,idle,,S_50,S_50,1.0,bgm_story_kneeldownfools,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
event_ce003_2_02_s_98,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_98,True,,1,surprise,,13,idle,,15,idle,,S_50,S_500,1.0,,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
event_ce003_2_02_s_99,40042,event_ce003_2_02_s,Self,laplace,,Locale_SubScenario:event_ce003_2_02_s_99,False,,1,surprise,,13,idle,,15,idle,,S_500,S_500,1.0,,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
event_ce003_2_02_s_100,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_100,True,,1,surprise,,13,idle,,15,idle,,S_500,S_500,1.0,,,,,,,3,idle,,5,delight,,7,angry,,9,idle,,,,
event_ce003_2_02_s_101,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_101,True,,1,surprise,,13,idle,,15,idle,,S_500,S_500,1.0,,,,,,,3,idle,,5,delight,,7,angry,,9,idle,,,,
event_ce003_2_02_s_102,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_102,True,,1,surprise,,13,idle,,15,idle,,S_500,S_50,0.7,,,,,,,3,idle,,5,delight,,7,angry,,9,idle,,,,
event_ce003_2_02_s_103,40042,event_ce003_2_02_s,Speech,maxwell,maxwell,Locale_SubScenario:event_ce003_2_02_s_103,True,,1,surprise,,13,idle,,15,idle,,70,70,1.0,,,,,,,3,idle,,5,delight,,7,angry,,9,idle,,,,
event_ce003_2_02_s_104,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_104,True,,1,surprise,,13,idle,,15,idle,,S_50,S_50,1.0,,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
event_ce003_2_02_s_105,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_105,True,,1,surprise,,13,idle,,15,idle,,S_50,S_50,1.0,,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
event_ce003_2_02_s_106,40042,event_ce003_2_02_s,Speech,laplace,laplace,Locale_SubScenario:event_ce003_2_02_s_106,True,,1,surprise,,13,idle,,15,idle,,S_50,S_50,1.0,,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
event_ce003_2_02_s_107,40042,event_ce003_2_02_s,Self,laplace,,Locale_SubScenario:event_ce003_2_02_s_107,False,,1,surprise,,13,idle,,15,idle,,S_50,S_50,1.0,,,,,,,3,idle,,5,idle,,7,angry,,9,idle,,,,
