id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm
event_ce02_2_02_e_11,40027,event_ce02_2_02_e,Speech,b0006_02,b0006_02,Locale_SubScenario:event_ce02_2_02_e_11,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,14,14,1.0,
event_ce02_2_02_e_12,40027,event_ce02_2_02_e,Speech,c1002_02,c1002_02,Locale_SubScenario:event_ce02_2_02_e_12,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,14,14,1.0,
event_ce02_2_02_e_13,40027,event_ce02_2_02_e,Speech,c1002_02,c1002_02,Locale_SubScenario:event_ce02_2_02_e_13,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,14,14,1.0,
event_ce02_2_02_e_14,40027,event_ce02_2_02_e,Speech,b0006_02,b0006_02,Locale_SubScenario:event_ce02_2_02_e_14,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,14,14,1.0,
event_ce02_2_02_e_15,40027,event_ce02_2_02_e,Speech,b0006_02,b0006_02,Locale_SubScenario:event_ce02_2_02_e_15,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,14,16,0.7,
event_ce02_2_02_e_16,40027,event_ce02_2_02_e,Speech,6000d_02,6000d_02,Locale_SubScenario:event_ce02_2_02_e_16,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_17,40027,event_ce02_2_02_e,Speech,b0006_02,b0006_02,Locale_SubScenario:event_ce02_2_02_e_17,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_18,40027,event_ce02_2_02_e,Speech,6000d_02,6000d_02,Locale_SubScenario:event_ce02_2_02_e_18,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_19,40027,event_ce02_2_02_e,Speech,6000d_02,6000d_02,Locale_SubScenario:event_ce02_2_02_e_19,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_20,40027,event_ce02_2_02_e,Speech,b0006_02,b0006_02,Locale_SubScenario:event_ce02_2_02_e_20,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_21,40027,event_ce02_2_02_e,Speech,b0006_02,b0006_02,Locale_SubScenario:event_ce02_2_02_e_21,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_22,40027,event_ce02_2_02_e,Speech,6000d_02,6000d_02,Locale_SubScenario:event_ce02_2_02_e_22,False,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,16,16,1.0,
event_ce02_2_02_e_23,40027,event_ce02_2_02_e,Speech,anis,anis,Locale_SubScenario:event_ce02_2_02_e_23,True,,9,delight,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_24,40027,event_ce02_2_02_e,Speech,anis,anis,Locale_SubScenario:event_ce02_2_02_e_24,True,,9,delight,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_25,40027,event_ce02_2_02_e,Speech,neon,neon,Locale_SubScenario:event_ce02_2_02_e_25,True,,9,delight,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_26,40027,event_ce02_2_02_e,Speech,neon,neon,Locale_SubScenario:event_ce02_2_02_e_26,True,,9,delight,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_27,40027,event_ce02_2_02_e,Self,,Self,Locale_SubScenario:event_ce02_2_02_e_27,False,,9,delight,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_28,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_28,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,1,10,1.0,
event_ce02_2_02_e_29,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_29,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,
event_ce02_2_02_e_30,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_30,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,
event_ce02_2_02_e_31,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_31,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,
event_ce02_2_02_e_32,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_32,True,,9,idle,,7,idle,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,10,10,1.0,
event_ce02_2_02_e_33,40027,event_ce02_2_02_e,Speech,anis,anis,Locale_SubScenario:event_ce02_2_02_e_33,True,,9,surprise,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,7,70,0.5,
event_ce02_2_02_e_34,40027,event_ce02_2_02_e,Speech,neon,neon,Locale_SubScenario:event_ce02_2_02_e_34,True,,9,surprise,,7,delight,,5,idle,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,9,S_90,0.5,
event_ce02_2_02_e_35,40027,event_ce02_2_02_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_2_02_e_35,True,,9,surprise,,7,delight,,5,think,,3,idle,,1,idle,,13,idle,,15,idle,,17,idle,,5,50,0.7,
event_ce02_2_02_e_36,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_36,True,,9,surprise,,7,delight,,5,think,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,2,2,1.0,
event_ce02_2_02_e_37,40027,event_ce02_2_02_e,Speech,ce_02_npc_01,ce_02_npc_01,Locale_SubScenario:event_ce02_2_02_e_37,True,,9,surprise,,7,delight,,5,think,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,2,2,1.0,
event_ce02_2_02_e_38,40027,event_ce02_2_02_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_2_02_e_38,True,,9,surprise,,7,delight,,5,idle,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,2,2,1.0,
event_ce02_2_02_e_39,40027,event_ce02_2_02_e,Speech,anis,anis,Locale_SubScenario:event_ce02_2_02_e_39,True,,9,surprise,,7,delight,,5,idle,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_40,40027,event_ce02_2_02_e,Speech,neon,neon,Locale_SubScenario:event_ce02_2_02_e_40,True,,9,surprise,,7,delight,,5,idle,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,8,8,1.0,
event_ce02_2_02_e_41,40027,event_ce02_2_02_e,Speech,rapi,rapi,Locale_SubScenario:event_ce02_2_02_e_41,True,,9,surprise,,7,delight,,5,worry,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,8,4,0.7,
event_ce02_2_02_e_42,40027,event_ce02_2_02_e,Speech,ce_02_01,ce_02_01,Locale_SubScenario:event_ce02_2_02_e_42,True,,9,surprise,,7,delight,,5,worry,,3,idle,,1,delight,,13,idle,,15,idle,,17,idle,,4,4,1.0,
