id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,set_camera_shake,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id
event_icedragonsaga1_03_s_22,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_22,True,,EventScene_icedragonsaga_03,EventScene_icedragonsaga_03,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_23,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_23,True,,EventScene_icedragonsaga_03,EventScene_icedragonsaga_03,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_24,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_24,True,,EventScene_icedragonsaga_03,EventScene_icedragonsaga_03,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_25,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_25,True,,EventScene_icedragonsaga_03,EventScene_icedragonsaga_03,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_26,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_26,True,,EventScene_icedragonsaga_03,EventScene_icedragonsaga_03,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_27,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_27,True,,EventScene_icedragonsaga_03,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_28,40064,event_icedragonsaga1_03_s,Self,,,Locale_MainScenario:event_icedragonsaga1_03_s_28,False,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_29,40064,event_icedragonsaga1_03_s,Self,,,Locale_MainScenario:event_icedragonsaga1_03_s_29,False,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_30,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_30,True,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_31,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_31,False,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_32,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_32,True,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_33,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_33,True,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_34,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_34,True,,1,1,1.0,,,,,,,,,,,,
event_icedragonsaga1_03_s_35,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_35,True,SnowTown_d,L_30,L_30,1.0,,,,black,guillotine_w_no,1,idle,,maiden_w,3,idle,
event_icedragonsaga1_03_s_36,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_36,True,,L_30,3,1.5,,,,,,1,idle,,,3,worry,
event_icedragonsaga1_03_s_37,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_37,True,,3,3,1.0,,,,,,1,idle,,,3,worry,
event_icedragonsaga1_03_s_38,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_38,True,,3,3,1.0,,,,,,1,idle,,,3,worry,
event_icedragonsaga1_03_s_39,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_39,True,,3,3,1.0,,,,,,1,idle,,,3,worry,
event_icedragonsaga1_03_s_40,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_40,False,,3,L_30,0.7,,,,,,1,idle,,,3,surprise,
event_icedragonsaga1_03_s_41,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_41,True,,L_30,L_30,1.0,,,,,,1,idle,,,3,surprise,
event_icedragonsaga1_03_s_42,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_42,True,,L_30,L_30,1.0,,,,,,1,idle,,,3,surprise,
event_icedragonsaga1_03_s_43,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_43,True,,L_30,L_30,1.0,,,,,,1,idle,,,3,idle,
event_icedragonsaga1_03_s_44,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_44,False,,L_30,L_30,1.0,,,,,,1,idle,,,3,idle,
event_icedragonsaga1_03_s_45,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_45,True,,L_30,L_300,1.0,,,,,,1,idle,,,3,no,
event_icedragonsaga1_03_s_46,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_46,True,,L_300,L_300,1.0,,,,,,1,idle,,,3,no,
event_icedragonsaga1_03_s_47,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_47,False,,L_300,L_300,1.0,,,,,,1,idle,,,3,no,
event_icedragonsaga1_03_s_48,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_48,True,,L_300,L_300,1.0,,,,,,1,idle,,,3,no,
event_icedragonsaga1_03_s_49,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_49,False,,L_300,L_300,1.0,,,,,,1,idle,,,3,no,
event_icedragonsaga1_03_s_50,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_50,True,,L_300,L_300,1.0,,,,,,1,idle,,,3,idle,
event_icedragonsaga1_03_s_51,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_51,False,,L_300,L_30,1.0,,,,,,1,idle,,,3,idle,maiden_w
event_icedragonsaga1_03_s_52,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_52,False,,L_30,L_30,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_53,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_53,True,,L_30,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_54,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_54,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_55,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_55,False,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_56,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_56,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_57,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_57,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_58,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_58,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_59,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_59,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_60,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_60,False,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_61,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_61,True,,XS_10,XS_10,1.0,,,,,,1,delight,,,,,
event_icedragonsaga1_03_s_62,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_62,True,,XS_10,XS_10,1.0,,,,,,1,delight,,,,,
event_icedragonsaga1_03_s_63,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_63,True,,XS_10,XS_10,1.0,,,,,,1,delight,,,,,
event_icedragonsaga1_03_s_64,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_64,True,,XS_10,XS_10,1.0,,,,,,1,delight,,,,,
event_icedragonsaga1_03_s_65,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_65,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_66,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_66,False,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_67,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_67,False,,XS_10,XS_10,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_68,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_68,True,,XS_10,1,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_69,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_69,False,,1,1,1.0,,,,,,1,idle,,,,,
event_icedragonsaga1_03_s_70,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_70,False,SnowTown_d,L_30,L_30,1.0,none,,,black,,1,idle,guillotine_w_no,maiden_w,3,worry,
event_icedragonsaga1_03_s_71,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_71,True,,L_30,L_30,1.0,bgm_story_flipflop,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_72,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_72,False,,L_30,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_73,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_73,False,,L_30,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_74,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_74,True,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_75,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_75,True,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_76,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_76,True,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_77,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_77,True,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_78,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_78,True,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_79,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_79,False,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_80,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_80,False,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_81,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_81,True,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_82,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_82,False,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_83,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_83,True,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_84,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_84,True,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_85,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_85,False,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_86,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_86,False,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_87,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_87,False,,3,3,1.0,,,,,,,,,,3,surprise,
event_icedragonsaga1_03_s_88,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_88,True,,3,3,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_89,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_89,True,,3,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_90,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_90,True,,L_30,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_91,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_91,True,,L_30,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_92,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_92,True,,L_30,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_93,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_93,True,,L_30,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_94,40064,event_icedragonsaga1_03_s,Self,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_94,False,,L_30,L_30,1.0,,,,,,,,,,3,worry,
event_icedragonsaga1_03_s_95,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_95,True,,L_30,L_30,1.0,,,,,,,,,,3,idle,
event_icedragonsaga1_03_s_96,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_96,True,,L_30,L_30,1.0,,,,,,,,,,3,idle,
event_icedragonsaga1_03_s_97,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_97,True,,L_30,L_30,1.0,,,,,,,,,,3,idle,
event_icedragonsaga1_03_s_98,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_98,True,,L_30,L_30,1.0,,,,,,,,,,3,idle,
event_icedragonsaga1_03_s_99,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_99,True,,L_30,L_300,1.0,,,,,,,,,,3,idle,
event_icedragonsaga1_03_s_100,40064,event_icedragonsaga1_03_s,Narration,maiden_w,,Locale_MainScenario:event_icedragonsaga1_03_s_100,False,,L_300,L_300,1.0,none,sfx_scn_retropartyexcept,,,,,,,,3,idle,
event_icedragonsaga1_03_s_101,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_101,True,SnowTown_d,XS_10,XS_10,1.0,bgm_story_boogiebox,,,black,guillotine_w_no,1,idle,,,3,shy,
event_icedragonsaga1_03_s_102,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_102,True,,XS_10,XS_10,1.0,,,,,,1,idle,,,3,shy,
event_icedragonsaga1_03_s_103,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_103,False,,XS_10,XS_10,1.0,,,,,,1,idle,,,3,shy,
event_icedragonsaga1_03_s_104,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_104,True,,XS_10,XS_10,1.0,,,,,,1,worry,,,3,shy,
event_icedragonsaga1_03_s_105,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_105,False,,XS_10,XS_10,1.0,,,,,,1,worry,,,3,shy,
event_icedragonsaga1_03_s_106,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_106,False,,XS_10,XS_10,1.0,,,,,,1,worry,,,3,shy,
event_icedragonsaga1_03_s_107,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_107,False,,XS_10,XS_10,1.0,,,,,,1,worry,,,3,shy,
event_icedragonsaga1_03_s_108,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_108,True,,XS_10,XS_10,1.0,,,,,,1,delight,,,3,shy,
event_icedragonsaga1_03_s_109,40064,event_icedragonsaga1_03_s,Self,guillotine_w_no,,Locale_MainScenario:event_icedragonsaga1_03_s_109,False,,XS_10,XS_10,1.0,,,,,,1,delight,,,3,shy,
event_icedragonsaga1_03_s_110,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_110,True,,XS_10,2,1.0,,,,,,1,delight,,,3,shy,
event_icedragonsaga1_03_s_111,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_111,True,,2,2,1.0,,,,,,1,delight,,,3,shy,
event_icedragonsaga1_03_s_112,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_112,True,,2,2,1.0,,,,,,1,surprise,,,3,shy,
event_icedragonsaga1_03_s_113,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_113,True,,2,2,1.0,,,,,,1,surprise,,,3,worry,
event_icedragonsaga1_03_s_114,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_114,True,,2,2,1.0,,,,,,1,idle,,,3,worry,
event_icedragonsaga1_03_s_115,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_115,True,,2,2,1.0,,,,,,1,idle,,,3,idle,
event_icedragonsaga1_03_s_116,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_116,True,,2,2,1.0,,,,,,1,delight,,,3,idle,
event_icedragonsaga1_03_s_117,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_117,True,,2,2,1.0,,,,,,1,delight,,,3,surprise,
event_icedragonsaga1_03_s_118,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_118,True,,2,2,1.0,,,,,,1,delight,,,3,surprise,
event_icedragonsaga1_03_s_119,40064,event_icedragonsaga1_03_s,Speech,guillotine_w_no,guillotine_w_no,Locale_MainScenario:event_icedragonsaga1_03_s_119,True,,2,2,1.0,,,,,,1,delight,,,3,surprise,
event_icedragonsaga1_03_s_120,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_120,True,,2,2,1.0,,,,,,1,delight,,,3,no,
event_icedragonsaga1_03_s_121,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_121,True,,2,2,1.0,,,,,,1,delight,,,3,no,
event_icedragonsaga1_03_s_122,40064,event_icedragonsaga1_03_s,Speech,maiden_w,maiden_w,Locale_MainScenario:event_icedragonsaga1_03_s_122,True,,2,2,1.0,,,,,,1,delight,,,3,no,
