id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,fade,play_sound,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/6/hide_char_id,set_camera_shake
event_ce004_1_prologue_20,40055,event_ce004_1_prologue,Narration,rapi,,Locale_SubScenario:event_ce004_1_prologue_20,False,,13,idle,,15,void,,17,idle,CommanderRoom,black,black,1.0,none,rapi,anis,neon,black,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_21,40055,event_ce004_1_prologue,Narration,rapi,,Locale_SubScenario:event_ce004_1_prologue_21,False,,,,,,,,,,,13,13,1.0,,,,,,sfx_scn_siren,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_22,40055,event_ce004_1_prologue,Self,rapi,,Locale_SubScenario:event_ce004_1_prologue_22,False,,,,,,,,,,,13,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_23,40055,event_ce004_1_prologue,Narration,rapi,,Locale_SubScenario:event_ce004_1_prologue_23,False,rapi,13,angry,,,,,,,,black,black,1.0,,,,,,sfx_scn_autodooropen,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_24,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_24,True,,13,angry,,,,,,,,13,13,1.0,bgm_enemyclose,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_25,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_25,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_26,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_26,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,enikk_op_l,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_27,40055,event_ce004_1_prologue,Self,enikk_op_l,,Locale_SubScenario:event_ce004_1_prologue_27,False,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_28,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_28,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_29,40055,event_ce004_1_prologue,Self,enikk_op_l,,Locale_SubScenario:event_ce004_1_prologue_29,False,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_30,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_30,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_31,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_31,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_32,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_32,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_33,40055,event_ce004_1_prologue,Self,enikk_op_l,,Locale_SubScenario:event_ce004_1_prologue_33,False,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_34,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_34,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_35,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_35,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_36,40055,event_ce004_1_prologue,Self,enikk_op_l,,Locale_SubScenario:event_ce004_1_prologue_36,False,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_37,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_37,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_38,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_38,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_39,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_39,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_40,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_40,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_41,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_41,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_42,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_42,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_43,40055,event_ce004_1_prologue,Speech,enikk_op_l,enikk,Locale_SubScenario:event_ce004_1_prologue_43,True,,13,angry,,,,,,,,13,13,1.0,,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_44,40055,event_ce004_1_prologue,Self,enikk_op_l,,Locale_SubScenario:event_ce004_1_prologue_44,False,,13,angry,,,,,,,,13,13,1.0,none,,,,,,,OP_leftup,special,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_45,40055,event_ce004_1_prologue,Narration,rapi,,Locale_SubScenario:event_ce004_1_prologue_45,False,,13,idle,anis,15,worry,neon,17,idle,CityForest_03_d,black,black,1.0,event_bgm_ce004_compte,,,,,,,OP_leftup,special,enikk_op_l,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_46,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_46,True,,13,idle,,15,worry,,17,idle,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_47,40055,event_ce004_1_prologue,Speech,neon,neon,Locale_SubScenario:event_ce004_1_prologue_47,True,,13,idle,,15,worry,,17,idle,,S_170,S_170,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_48,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_48,True,,13,idle,,15,worry,,17,idle,,130,130,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_49,40055,event_ce004_1_prologue,Speech,neon,neon,Locale_SubScenario:event_ce004_1_prologue_49,True,,13,idle,,15,worry,,17,idle,,S_170,S_170,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_50,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_50,True,,13,idle,,15,worry,,17,idle,,S_170,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_51,40055,event_ce004_1_prologue,Self,anis,,Locale_SubScenario:event_ce004_1_prologue_51,False,,13,idle,,15,worry,,17,idle,,16,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_52,40055,event_ce004_1_prologue,Monologue,anis,,Locale_SubScenario:event_ce004_1_prologue_52,False,,13,idle,,15,worry,,17,idle,,16,6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_53,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_53,True,,15,angry,,17,worry,,17,idle,,black,black,1.0,,,,neon,,,,,,,ce004_01,7,angry,ce004_02,5,idle,ce004_03,3,idle,ce004_04,1,think,,,,,
event_ce004_1_prologue_54,40055,event_ce004_1_prologue,Monologue,rapi,,Locale_SubScenario:event_ce004_1_prologue_54,False,,15,angry,,17,void,,,,,2,2,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_55,40055,event_ce004_1_prologue,Monologue,rapi,,Locale_SubScenario:event_ce004_1_prologue_55,False,,15,idle,,17,void,,,,,2,6,1.7,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_56,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_56,True,,15,idle,,17,void,,,,,16,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_57,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_57,True,,15,idle,,17,void,,,,,16,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_58,40055,event_ce004_1_prologue,Self,anis,,Locale_SubScenario:event_ce004_1_prologue_58,False,,15,idle,,17,void,,,,,16,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_59,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_59,True,,15,idle,,17,void,,,,,16,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_60,40055,event_ce004_1_prologue,Self,rapi,,Locale_SubScenario:event_ce004_1_prologue_60,False,,15,idle,,17,void,,,,,16,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_61,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_61,True,,15,idle,,17,void,,,,,16,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_62,40055,event_ce004_1_prologue,Monologue,cee04_04,,Locale_SubScenario:event_ce004_1_prologue_62,False,,16,idle,,14,void,,,,,black,black,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_63,40055,event_ce004_1_prologue,Speech,ce004_04,ce004_04,Locale_SubScenario:event_ce004_1_prologue_63,True,,16,idle,,14,void,,,,,10,10,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_64,40055,event_ce004_1_prologue,Speech,ce004_03,ce004_03,Locale_SubScenario:event_ce004_1_prologue_64,True,,16,idle,,14,void,,,,,30,30,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_65,40055,event_ce004_1_prologue,Speech,ce004_01,ce004_01,Locale_SubScenario:event_ce004_1_prologue_65,True,,16,idle,,14,void,,,,,70,70,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_66,40055,event_ce004_1_prologue,Speech,ce004_01,ce004_01,Locale_SubScenario:event_ce004_1_prologue_66,True,,16,idle,,14,void,,,,,70,70,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_67,40055,event_ce004_1_prologue,Speech,ce004_01,ce004_01,Locale_SubScenario:event_ce004_1_prologue_67,True,,16,idle,,14,void,neon,17,idle,,70,70,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_68,40055,event_ce004_1_prologue,Speech,ce004_03,ce004_03,Locale_SubScenario:event_ce004_1_prologue_68,True,,15,idle,,13,void,,17,idle,,30,30,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_69,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_69,True,,15,idle,,13,idle,,17,idle,,130,130,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_70,40055,event_ce004_1_prologue,Speech,ce004_04,ce004_04,Locale_SubScenario:event_ce004_1_prologue_70,False,,15,idle,,13,idle,,17,idle,,130,12,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_71,40055,event_ce004_1_prologue,Speech,ce004_04,ce004_04,Locale_SubScenario:event_ce004_1_prologue_71,True,,15,idle,,13,idle,,17,idle,,12,12,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_72,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_72,True,,15,idle,,13,idle,,17,idle,,12,12,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_73,40055,event_ce004_1_prologue,Speech,ce004_04,ce004_04,Locale_SubScenario:event_ce004_1_prologue_73,True,,15,idle,,13,idle,,17,idle,,12,12,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_74,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_74,True,,15,idle,,13,idle,,17,idle,,12,12,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_75,40055,event_ce004_1_prologue,Narration,anis,,Locale_SubScenario:event_ce004_1_prologue_75,False,,15,idle,,13,idle,,17,surprise,,black,black,1.0,none,,,,,sfx_scn_eba004transform,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_76,40055,event_ce004_1_prologue,Self,anis,,Locale_SubScenario:event_ce004_1_prologue_76,False,,15,angry,,13,angry,,17,surprise,,14,14,1.0,event_bgm_ce004_nereculepas,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_77,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_77,True,,15,angry,,13,angry,,17,surprise,,14,14,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_78,40055,event_ce004_1_prologue,Speech,neon,neon,Locale_SubScenario:event_ce004_1_prologue_78,True,,15,angry,,13,angry,,17,surprise,,14,16,1.0,,,,,,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,,,,,
event_ce004_1_prologue_79,40055,event_ce004_1_prologue,Monologue,rapi,,Locale_SubScenario:event_ce004_1_prologue_79,False,,15,angry,,13,angry,,17,surprise,EventScene_ce004_01_1,1,1,1.0,,rapi,anis,neon,black,,,,,,,7,angry,,5,idle,,3,idle,,1,surprise,ce004_01,ce004_02,ce004_03,ce004_04,
event_ce004_1_prologue_80,40055,event_ce004_1_prologue,Narration,rapi,,Locale_SubScenario:event_ce004_1_prologue_80,False,,,,,,,,,,,1,1,1.0,,,,,,sfx_scn_eba004charge,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_81,40055,event_ce004_1_prologue,Monologue,rapi,,Locale_SubScenario:event_ce004_1_prologue_81,False,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_82,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_82,False,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_83,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_83,False,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_84,40055,event_ce004_1_prologue,Monologue,rapi,,Locale_SubScenario:event_ce004_1_prologue_84,False,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_85,40055,event_ce004_1_prologue,Monologue,rapi,,Locale_SubScenario:event_ce004_1_prologue_85,False,,,,,,,,,,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_ce004_1_prologue_86,40055,event_ce004_1_prologue,Narration,rapi,,Locale_SubScenario:event_ce004_1_prologue_86,False,,,,,,,,,,,1,1,1.0,,,,,,sfx_scn_heavybeam,,,,,,,,,,,,,,,,,,,,,Low_2
event_ce004_1_prologue_87,40055,event_ce004_1_prologue,Self,rapi,,Locale_SubScenario:event_ce004_1_prologue_87,False,rapi,15,angry,anis,13,angry,neon,17,no,CityForest_03_d,black,black,1.0,,,,,,,,,,,ce004_01,7,surprise,ce004_02,5,idle,ce004_03,3,idle,ce004_04,1,think,,,,,
event_ce004_1_prologue_88,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_88,True,,15,angry,,13,angry,,17,no,,14,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_89,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_89,True,,15,angry,,13,angry,,17,no,,14,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_90,40055,event_ce004_1_prologue,Self,anis,,Locale_SubScenario:event_ce004_1_prologue_90,False,,15,angry,,13,angry,,17,no,,14,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_91,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_91,False,,15,angry,,13,angry,,17,no,,14,150,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_92,40055,event_ce004_1_prologue,Speech,neon,neon,Locale_SubScenario:event_ce004_1_prologue_92,False,,15,angry,,13,angry,,17,no,,S_170,S_170,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_93,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_93,True,,15,angry,,13,angry,,17,no,,130,130,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_94,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_94,True,,15,angry,,13,angry,,17,no,,130,130,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_95,40055,event_ce004_1_prologue,Speech,neon,neon,Locale_SubScenario:event_ce004_1_prologue_95,True,,15,angry,,13,angry,,17,no,,S_170,S_170,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_96,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_96,True,,15,angry,,13,sad,,17,no,,130,130,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_97,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_97,True,,15,angry,,13,sad,,17,no,,130,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_98,40055,event_ce004_1_prologue,Speech,rapi,rapi,Locale_SubScenario:event_ce004_1_prologue_98,True,,15,angry,,13,sad,,17,no,,14,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_99,40055,event_ce004_1_prologue,Self,rapi,,Locale_SubScenario:event_ce004_1_prologue_99,False,,15,angry,,13,sad,,17,no,,14,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_100,40055,event_ce004_1_prologue,Speech,anis,anis,Locale_SubScenario:event_ce004_1_prologue_100,True,,15,angry,,13,angry,,17,no,,14,14,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_101,40055,event_ce004_1_prologue,Speech,ce004_01,ce004_01,Locale_SubScenario:event_ce004_1_prologue_101,True,,15,angry,,13,angry,,17,no,,70,70,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
event_ce004_1_prologue_102,40055,event_ce004_1_prologue,Speech,ce004_04,ce004_04,Locale_SubScenario:event_ce004_1_prologue_102,True,,15,angry,,13,angry,,17,no,,10,10,1.0,,,,,,,,,,,,7,surprise,,5,idle,,3,idle,,1,think,,,,,
