id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/hide_char_id,set_filter_01,set_filter_02,fade
event_unbreakablesphere1_04_e_38,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_38,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_39,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_39,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_40,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_40,True,,1,think,,3,think,,S_10,S_100,1.0,,,,,,
event_unbreakablesphere1_04_e_41,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_41,True,,1,angry,,3,think,,S_100,S_100,1.0,,,,,,
event_unbreakablesphere1_04_e_42,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_42,True,,1,angry,,3,think,,S_100,S_100,1.0,,,,,,
event_unbreakablesphere1_04_e_43,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_43,True,,1,angry,,3,think,,S_100,S_100,1.0,,,,,,
event_unbreakablesphere1_04_e_44,40075,event_unbreakablesphere1_04_e,Speech,mori,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_44,False,,1,angry,,3,think,,S_100,S_100,1.0,,,,,,
event_unbreakablesphere1_04_e_45,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_45,True,,1,think,,3,think,,S_100,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_46,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_46,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_47,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_47,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_48,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_48,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_49,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_49,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_50,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_50,True,,1,think,,3,think,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_51,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_51,True,,1,think,,3,idle,,S_10,31,1.0,,,,,,
event_unbreakablesphere1_04_e_52,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_52,True,,1,think,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_53,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_53,True,,1,think,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_54,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_54,True,,1,think,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_55,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_55,True,,1,angry,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_56,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_56,True,,1,angry,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_57,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_57,True,,1,angry,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_58,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_58,False,,1,idle,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_59,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_59,True,,1,idle,,3,idle,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_60,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_60,True,,,,,3,idle,DeepWater_02,1,S_100,1.0,,mori,littlemermaid,Blur_High,Grey,black
event_unbreakablesphere1_04_e_61,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_61,True,,,,,,,,S_100,S_100,1.0,,,,Blur_High,Grey,
event_unbreakablesphere1_04_e_62,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_62,True,,,,,,,,S_100,S_100,1.0,,,,Blur_High,Grey,
event_unbreakablesphere1_04_e_63,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_63,True,mori,1,idle,littlemermaid,3,delight,EmptyArea,S_100,S_10,1.0,,,,,,black
event_unbreakablesphere1_04_e_64,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_64,True,,1,idle,,3,delight,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_65,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_65,True,,1,idle,,3,delight,,L_30,L_30,1.0,,,,,,
event_unbreakablesphere1_04_e_66,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_66,True,,1,idle,,3,delight,,L_30,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_67,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_67,True,,1,idle,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_68,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_68,True,,1,idle,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_69,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_69,False,,1,idle,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_70,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_70,True,,1,idle,,3,delight,,L_300,L_30,1.0,,,,,,
event_unbreakablesphere1_04_e_71,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_71,True,,1,idle,,3,delight,,L_30,L_30,1.0,,,,,,
event_unbreakablesphere1_04_e_72,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_72,True,,1,idle,,3,delight,,L_30,31,1.0,,,,,,
event_unbreakablesphere1_04_e_73,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_73,True,,1,idle,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_74,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_74,True,,1,idle,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_75,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_75,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_76,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_76,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_77,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_77,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_78,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_78,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_79,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_79,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_80,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_80,False,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_81,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_81,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_82,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_82,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_83,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_83,True,,1,think,,3,delight,,31,31,1.0,,,,,,
event_unbreakablesphere1_04_e_84,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_84,True,,1,think,,3,delight,,L_30,L_300,0.5,,,,,,
event_unbreakablesphere1_04_e_85,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_85,True,,1,think,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_86,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_86,True,,1,angry,,3,delight,,S_100,S_100,1.0,,,,,,
event_unbreakablesphere1_04_e_87,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_87,True,,1,angry,,3,think,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_88,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_88,True,,1,angry,,3,think,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_89,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_89,True,,1,angry,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_90,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_90,True,,1,angry,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_91,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_91,True,,1,angry,,3,delight,,L_300,L_300,1.0,,,,,,
event_unbreakablesphere1_04_e_92,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_92,True,,1,angry,,3,delight,,L_300,L_30,1.0,,,,,,
event_unbreakablesphere1_04_e_93,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_93,True,,1,idle,,3,delight,,L_30,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_94,40075,event_unbreakablesphere1_04_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_04_e_94,False,,1,sad,,3,delight,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_95,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_95,False,,1,sad,,3,delight,,S_10,S_10,1.0,,,,,,
event_unbreakablesphere1_04_e_96,40075,event_unbreakablesphere1_04_e,Narration,mori,,Locale_MainScenario:event_unbreakablesphere1_04_e_96,False,,1,sad,,3,delight,EventScene_unbreakablesphere_02_2,black,black,1.0,,mori,littlemermaid,,,
event_unbreakablesphere1_04_e_97,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_97,True,,,,,,,,moritunnel_02,1,1.5,,,,,,
event_unbreakablesphere1_04_e_98,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_98,True,,,,,,,,1,1,1.0,,,,,,
event_unbreakablesphere1_04_e_99,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_99,True,,,,,,,,1,1,1.0,,,,,,
event_unbreakablesphere1_04_e_100,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_100,True,,,,,,,,1,1,1.0,,,,,,
event_unbreakablesphere1_04_e_101,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_101,True,,,,,,,,1,1,1.0,,,,,,
event_unbreakablesphere1_04_e_102,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_102,True,,,,,,,,1,1,1.0,,,,,,
event_unbreakablesphere1_04_e_103,40075,event_unbreakablesphere1_04_e,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_04_e_103,False,,,,,,,,black,black,1.0,,,,,,
event_unbreakablesphere1_04_e_104,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_104,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_105,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_105,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_106,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_106,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_107,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_107,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_108,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_108,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_109,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_109,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_110,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_110,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_111,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_111,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_112,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_112,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_113,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_113,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_114,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_114,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_115,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_115,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_116,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_116,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_117,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_117,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_118,40075,event_unbreakablesphere1_04_e,Speech,mori,mori,Locale_MainScenario:event_unbreakablesphere1_04_e_118,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_119,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_119,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_120,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_120,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_121,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_121,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_122,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_122,True,,,,,,,,moritunnel_02,moritunnel_02,1.0,,,,,,
event_unbreakablesphere1_04_e_123,40075,event_unbreakablesphere1_04_e,Narration,littlemermaid,,Locale_MainScenario:event_unbreakablesphere1_04_e_123,False,,,,,,,EventScene_unbreakablesphere_02_3,black,black,1.0,,,,,,
event_unbreakablesphere1_04_e_124,40075,event_unbreakablesphere1_04_e,Speech,littlemermaid,littlemermaid,Locale_MainScenario:event_unbreakablesphere1_04_e_124,True,,,,,,,,1,1,1.0,,,,,,
