id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,jump_target,set_camera_shake,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
event_onemoretime_03_e_23,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_23,True,,XS_130,XS_130,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_24,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_24,True,,10,10,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_25,40044,event_onemoretime_03_e,Monologue,bay,,Locale_SubScenario:event_onemoretime_03_e_25,False,,black,black,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_26,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_26,True,,1,1,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_27,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_27,True,,1,1,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_28,40044,event_onemoretime_03_e,Narration,bay,,Locale_SubScenario:event_onemoretime_03_e_28,False,,1,10,0.5,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_29,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_29,True,,10,10,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_30,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_30,True,,10,13,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_31,40044,event_onemoretime_03_e,Narration,poli_c,,Locale_SubScenario:event_onemoretime_03_e_31,False,,13,XS_130,0.5,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_32,40044,event_onemoretime_03_e,Monologue,poli_c,,Locale_SubScenario:event_onemoretime_03_e_32,False,,black,black,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_33,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_33,True,,10,10,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_34,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_34,True,,10,10,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_35,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_35,True,,10,1,0.5,,sfx_scn_pompom2,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_36,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_36,True,,1,10,0.5,,sfx_scn_pompom2,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_37,40044,event_onemoretime_03_e,Monologue,bay,,Locale_SubScenario:event_onemoretime_03_e_37,False,,black,black,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_38,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_38,True,,12,12,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_39,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_39,True,,12,12,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_40,40044,event_onemoretime_03_e,Monologue,poli_c,,Locale_SubScenario:event_onemoretime_03_e_40,False,,12,12,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_41,40044,event_onemoretime_03_e,Monologue,poli_c,,Locale_SubScenario:event_onemoretime_03_e_41,False,,12,12,1.0,,,,,,1,delight,,,,,,13,idle
event_onemoretime_03_e_42,40044,event_onemoretime_03_e,Narration,poli_c,,Locale_SubScenario:event_onemoretime_03_e_42,False,,black,black,1.0,none,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_43,40044,event_onemoretime_03_e,Narration,poli_c,,Locale_SubScenario:event_onemoretime_03_e_43,False,,3,30,0.5,,sfx_scn_dooropenfast,,,,1,idle,clay,3,shy,,,13,idle
event_onemoretime_03_e_44,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_44,True,,30,30,1.0,bgm_story_leisuretime,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_45,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_45,True,,30,30,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_46,40044,event_onemoretime_03_e,Self,clay,,Locale_SubScenario:event_onemoretime_03_e_46,False,,30,30,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_47,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_47,True,,30,30,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_48,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_48,True,,30,2,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_49,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_49,True,,2,2,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_50,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_50,True,,2,2,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_51,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_51,True,,2,30,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_52,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_52,True,,30,30,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_53,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_53,True,,30,30,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_54,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_54,True,,30,30,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_55,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_55,True,,30,30,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_56,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_56,True,,XS_130,XS_130,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_57,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_57,True,,XS_130,XS_130,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_58,40044,event_onemoretime_03_e,Self,poli_c,,Locale_SubScenario:event_onemoretime_03_e_58,False,,XS_130,XS_130,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_59,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_59,True,,30,30,1.0,,,,,,1,idle,,3,surprise,,,13,idle
event_onemoretime_03_e_60,40044,event_onemoretime_03_e,Self,clay,,Locale_SubScenario:event_onemoretime_03_e_60,False,,30,30,1.0,,,,,,1,idle,,3,surprise,,,13,idle
event_onemoretime_03_e_61,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_61,True,,30,30,1.0,,,,,,1,idle,,3,surprise,,,13,idle
event_onemoretime_03_e_62,40044,event_onemoretime_03_e,Self,clay,,Locale_SubScenario:event_onemoretime_03_e_62,False,,30,30,1.0,,,,,,1,idle,,3,surprise,,,13,idle
event_onemoretime_03_e_63,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_63,True,,30,30,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_64,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_64,False,,30,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_65,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_65,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_66,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_66,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_67,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_67,True,,10,10,1.0,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_68,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_68,True,,10,10,1.0,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_69,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_69,True,,XS_130,XS_130,1.0,,,,,,1,delight,,3,idle,,,13,delight
event_onemoretime_03_e_70,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_70,True,,XS_130,XS_130,1.0,,,,,,1,delight,,3,idle,,,13,delight
event_onemoretime_03_e_71,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_71,True,,30,30,1.0,,,,,,1,idle,,3,surprise,,,13,delight
event_onemoretime_03_e_72,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_72,True,,30,30,1.0,,,,,,1,idle,,3,surprise,,,13,idle
event_onemoretime_03_e_73,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_73,True,,12,12,1.0,,,,,,1,idle,,3,surprise,,,13,idle
event_onemoretime_03_e_74,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_74,True,,12,12,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_75,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_75,True,,12,12,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_76,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_76,True,,12,12,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_77,40044,event_onemoretime_03_e,Monologue,bay,,Locale_SubScenario:event_onemoretime_03_e_77,False,,black,black,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_78,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_78,True,,1,10,0.5,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_79,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_79,True,,10,10,1.0,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_80,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_80,True,,13,XS_130,0.5,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_81,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_81,True,,10,10,1.0,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_82,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_82,True,,10,1,0.6,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_83,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_83,True,,3,30,0.5,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_84,40044,event_onemoretime_03_e,Narration,clay,,Locale_SubScenario:event_onemoretime_03_e_84,False,,30,30,1.0,,sfx_scn_bonebreak2,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_85,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_85,True,,30,30,1.0,,,,,,1,idle,,3,shy,clay,,13,idle
event_onemoretime_03_e_86,40044,event_onemoretime_03_e,Narration,clay,,Locale_SubScenario:event_onemoretime_03_e_86,False,,30,30,1.0,,sfx_scn_heavytrip,,Low_2,,1,idle,,,,,,13,idle
event_onemoretime_03_e_87,40044,event_onemoretime_03_e,Monologue,clay,,Locale_SubScenario:event_onemoretime_03_e_87,False,,black,black,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_88,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_88,True,,30,30,1.0,,,,,,1,worry,,,,,,13,idle
event_onemoretime_03_e_89,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_89,True,,30,3,1.0,,,,,,1,worry,clay,3,shy,,,13,idle
event_onemoretime_03_e_90,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_90,True,,3,3,1.0,,,,,,1,worry,,3,idle,,,13,idle
event_onemoretime_03_e_91,40044,event_onemoretime_03_e,Monologue,clay,,Locale_SubScenario:event_onemoretime_03_e_91,False,,3,3,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_92,40044,event_onemoretime_03_e,Self,clay,,Locale_SubScenario:event_onemoretime_03_e_92,False,,3,3,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_93,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_93,True,,3,30,1.0,,,,,,1,idle,,3,delight,,,13,idle
event_onemoretime_03_e_94,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_94,False,,10,10,1.0,,,,,,1,idle,,3,delight,,,13,idle
event_onemoretime_03_e_95,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_95,True,,10,10,1.0,,,,,,1,idle,,3,delight,,,13,idle
event_onemoretime_03_e_96,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_96,True,,10,10,1.0,,,,,,1,idle,,3,delight,,,13,idle
event_onemoretime_03_e_97,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_97,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_98,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_98,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_99,40044,event_onemoretime_03_e,Narration,clay,,Locale_SubScenario:event_onemoretime_03_e_99,False,,black,black,0.5,,sfx_scn_whooosh,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_100,40044,event_onemoretime_03_e,Narration,clay,,Locale_SubScenario:event_onemoretime_03_e_100,False,,black,black,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_101,40044,event_onemoretime_03_e,Narration,clay,,Locale_SubScenario:event_onemoretime_03_e_101,False,,3,30,0.5,,sfx_scn_bonebreak2,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_102,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_102,True,,30,30,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_103,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_103,True,,30,30,1.0,,,,,,1,idle,,3,worry,,,13,idle
event_onemoretime_03_e_104,40044,event_onemoretime_03_e,Narration,clay,,Locale_SubScenario:event_onemoretime_03_e_104,False,,black,black,1.0,,sfx_scn_heavytrip,,,,1,idle,,3,worry,clay,,13,idle
event_onemoretime_03_e_105,40044,event_onemoretime_03_e,Monologue,clay,,Locale_SubScenario:event_onemoretime_03_e_105,False,,black,black,1.0,,,,,,1,idle,,,,,,13,idle
event_onemoretime_03_e_106,40044,event_onemoretime_03_e,Self,clay,,Locale_SubScenario:event_onemoretime_03_e_106,False,,10,10,1.0,,,,,,1,worry,,,,,,13,idle
event_onemoretime_03_e_107,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_107,True,,10,10,1.0,,,,,,1,worry,,,,,,13,idle
event_onemoretime_03_e_108,40044,event_onemoretime_03_e,Narration,bay,,Locale_SubScenario:event_onemoretime_03_e_108,False,,3,30,0.5,,sfx_scn_clothrustle,,,,1,worry,clay,3,shy,,,13,idle
event_onemoretime_03_e_109,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_109,True,,30,30,1.0,,,,,,1,worry,,3,shy,,,13,idle
event_onemoretime_03_e_110,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_110,True,,30,2,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_111,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_111,True,,2,2,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_112,40044,event_onemoretime_03_e,Self,bay,,Locale_SubScenario:event_onemoretime_03_e_112,False,,2,2,1.0,,,,,,1,idle,,3,shy,,,13,idle
event_onemoretime_03_e_113,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_113,True,,2,2,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_114,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_114,True,,2,2,1.0,,,,,,1,delight,,3,sad,,,13,idle
event_onemoretime_03_e_115,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_115,True,,2,2,1.0,,,,,,1,delight,,3,sad,,,13,idle
event_onemoretime_03_e_116,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_116,True,,2,10,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_117,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_117,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_118,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_118,True,,10,10,1.0,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_119,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_119,True,,10,10,1.0,,,,,,1,delight,,3,idle,,,13,idle
event_onemoretime_03_e_120,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_120,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_121,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_121,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_122,40044,event_onemoretime_03_e,Speech,bay,bay,Locale_SubScenario:event_onemoretime_03_e_122,True,,10,10,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_123,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_123,True,,10,12,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_124,40044,event_onemoretime_03_e,Speech,poli_c,poli_c,Locale_SubScenario:event_onemoretime_03_e_124,True,,12,12,1.0,,,,,,1,idle,,3,idle,,,13,idle
event_onemoretime_03_e_125,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_125,True,,30,30,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_126,40044,event_onemoretime_03_e,Speech,clay,clay,Locale_SubScenario:event_onemoretime_03_e_126,True,,30,30,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_127,40044,event_onemoretime_03_e,Self,clay,,Locale_SubScenario:event_onemoretime_03_e_127,False,,30,30,1.0,,,,,,1,idle,,3,sad,,,13,idle
event_onemoretime_03_e_128,40044,event_onemoretime_03_e,Monologue,clay,,Locale_SubScenario:event_onemoretime_03_e_128,False,,black,black,1.0,,,,,,1,idle,,3,sad,,,13,idle
