id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,set_camera_shake,characters/1/hide_char_id,play_sound,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/0/hide_char_id,characters/2/hide_char_id
event_seayouagain1_04_e_19,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_19,True,,1,sad,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_20,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_20,True,,1,sad,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_21,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_21,True,,1,sad,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_22,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_22,True,,1,sad,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_23,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_23,False,,1,think,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_24,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_24,True,,1,think,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_25,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_25,True,,1,think,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_26,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_26,True,,1,think,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_27,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_27,True,,1,think,,OP_leftup,delight,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_28,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_28,True,,1,think,,OP_leftup,angry,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_29,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_29,True,,1,think,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_30,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_30,True,,1,think,,OP_leftup,angry,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_31,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_31,True,,1,think,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_32,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_32,True,,1,idle,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_33,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_33,True,,1,idle,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_34,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_34,True,,1,idle,,OP_leftup,idle2,,10,10,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_35,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_35,True,,1,idle,,OP_leftup,idle2,,10,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_36,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_36,True,,1,idle,,OP_leftup,idle2,,100,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_37,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_37,True,,1,angry,,OP_leftup,idle2,,100,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_38,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_38,True,,1,angry,,OP_leftup,idle2,,100,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_39,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_39,True,,1,angry,,OP_leftup,idle2,,100,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_40,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_40,True,,1,angry,,OP_leftup,surprise,,100,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_41,40024,event_seayouagain1_04_e,Speech,mast_op,mast_op,Locale_MainScenario:event_seayouagain1_04_e_41,True,,1,angry,,OP_leftup,surprise,,100,100,1.0,,,,,,,,,,,,
event_seayouagain1_04_e_42,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_42,True,,1,angry,,OP_leftup,surprise,,100,100,1.0,,anis_s,3,idle,,,,,,,,
event_seayouagain1_04_e_43,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_43,True,,1,angry,,OP_leftup,surprise,,100,100,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_44,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_44,False,,1,surprise,,OP_leftup,surprise,,100,2,0.6,,,3,idle,Low_2,,,,,,,
event_seayouagain1_04_e_45,40024,event_seayouagain1_04_e,Narration,,,Locale_MainScenario:event_seayouagain1_04_e_45,False,,1,surprise,,OP_leftup,surprise,,2,2,1.0,,,3,idle,,mast_op,sfx_scn_over,,,,,
event_seayouagain1_04_e_46,40024,event_seayouagain1_04_e,Monologue,,,Locale_MainScenario:event_seayouagain1_04_e_46,False,,1,surprise,,,,,2,2,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_47,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_47,True,,1,surprise,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_48,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_48,True,,1,surprise,,,,,2,2,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_49,40024,event_seayouagain1_04_e,Self,,,Locale_MainScenario:event_seayouagain1_04_e_49,False,,1,surprise,,,,,2,2,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_50,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_50,True,,1,idle,,,,,2,2,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_51,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_51,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_52,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_52,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_53,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_53,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_54,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_54,True,,1,idle,,,,,2,2,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_55,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_55,True,,1,idle,,,,,2,2,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_56,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_56,True,,1,idle,,,,,2,2,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_57,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_57,True,,1,idle,,,,,2,2,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_58,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_58,True,,1,idle,,,,,2,2,1.0,,,3,idle,,,,,,,,
event_seayouagain1_04_e_59,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_59,False,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_60,40024,event_seayouagain1_04_e,Self,,,Locale_MainScenario:event_seayouagain1_04_e_60,False,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_61,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_61,True,,1,idle,,,,,2,10,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_62,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_62,True,,1,idle,,,,,10,10,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_63,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_63,True,,1,idle,,,,,10,10,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_64,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_64,True,,1,idle,,,,,10,10,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_65,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_65,True,,1,idle,,,,,10,10,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_66,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_66,False,,1,idle,,,,,10,XS_30,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_67,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_67,True,,1,idle,,,,,XS_30,XS_30,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_68,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_68,True,,1,idle,,,,,XS_30,XS_30,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_69,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_69,False,,1,idle,,,,,XS_30,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_70,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_70,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_71,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_71,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_72,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_72,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_73,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_73,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_74,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_74,False,,1,idle,,,,,2,XS_30,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_75,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_75,True,,1,idle,,,,,XS_30,XS_30,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_76,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_76,True,,1,idle,,,,,XS_30,XS_30,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_77,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_77,False,,1,angry,,,,,10,10,1.0,,,3,worry,Low_2,,,,,,,
event_seayouagain1_04_e_78,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_78,True,,1,angry,,,,,10,10,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_79,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_79,True,,1,angry,,,,,10,10,1.0,,,3,worry,,,,,,,,
event_seayouagain1_04_e_80,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_80,True,,1,angry,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_81,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_81,True,,1,angry,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_82,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_82,True,,1,idle,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_83,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_83,True,,1,sad,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_84,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_84,True,,1,sad,,,,,2,2,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_85,40024,event_seayouagain1_04_e,Narration,,,Locale_MainScenario:event_seayouagain1_04_e_85,False,,1,sad,,,,,2,10,1.3,,,3,void,Low_2,,sfx_scn_krakenvibrate,,,,,
event_seayouagain1_04_e_86,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_86,False,,1,angry,,,,,10,10,1.0,,,3,void,,,,,,,,
event_seayouagain1_04_e_87,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_87,True,,1,angry,,,,,XS_30,XS_30,1.0,,,3,angry,,,,,,,,
event_seayouagain1_04_e_88,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_88,True,,1,angry,,,,,XS_30,8,1.0,,,3,angry,,,,liter_s,8,angry,,
event_seayouagain1_04_e_89,40024,event_seayouagain1_04_e,Monologue,,,Locale_MainScenario:event_seayouagain1_04_e_89,False,,1,angry,,,,,8,8,1.0,,,3,angry,,,,,8,angry,,
event_seayouagain1_04_e_90,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_90,True,,1,idle,,,,,8,4,1.0,,,3,angry,,,,,5,angry,,
event_seayouagain1_04_e_91,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_91,True,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,angry,,
event_seayouagain1_04_e_92,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_92,True,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,angry,,
event_seayouagain1_04_e_93,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_93,True,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,sorrow,,
event_seayouagain1_04_e_94,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_94,True,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,sorrow,,
event_seayouagain1_04_e_95,40024,event_seayouagain1_04_e,Monologue,,,Locale_MainScenario:event_seayouagain1_04_e_95,False,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,sorrow,,
event_seayouagain1_04_e_96,40024,event_seayouagain1_04_e,Self,,,Locale_MainScenario:event_seayouagain1_04_e_96,False,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,sorrow,,
event_seayouagain1_04_e_97,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_97,True,,1,idle,,,,,4,4,1.0,,,3,idle,,,,,5,sorrow,,
event_seayouagain1_04_e_98,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_98,True,,1,idle,,,,,4,4,1.0,,,3,idle,,,,,5,sorrow,,
event_seayouagain1_04_e_99,40024,event_seayouagain1_04_e,Self,,,Locale_MainScenario:event_seayouagain1_04_e_99,False,,1,idle,,,,,4,4,1.0,,,3,idle,,,,,5,sorrow,,
event_seayouagain1_04_e_100,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_100,True,,1,idle,,,,,4,XS_50,1.4,,,3,idle,,,,,5,delight,,
event_seayouagain1_04_e_101,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_101,True,,1,idle,,,,,XS_50,4,0.7,,,3,idle,,,,,5,angry,,
event_seayouagain1_04_e_102,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_102,True,,1,idle,,,,,4,4,1.0,,,3,idle,,,,,5,no,,
event_seayouagain1_04_e_103,40024,event_seayouagain1_04_e,Monologue,,,Locale_MainScenario:event_seayouagain1_04_e_103,False,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,no,,
event_seayouagain1_04_e_104,40024,event_seayouagain1_04_e,Monologue,,,Locale_MainScenario:event_seayouagain1_04_e_104,False,,1,idle,,,,,4,4,1.0,,,3,void,,,,,5,no,,
event_seayouagain1_04_e_105,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_105,True,,1,idle,,,,,4,4,1.0,,,3,worry,,,,,5,no,,
event_seayouagain1_04_e_106,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_106,True,,1,idle,,,,,4,4,1.0,,,3,worry,,,,,5,no,,
event_seayouagain1_04_e_107,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_107,True,,1,idle,,,,,4,4,1.0,,,3,worry,,,,,5,no,,
event_seayouagain1_04_e_108,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_108,False,,1,idle,,,,,4,10,1.0,,,3,worry,,,,,5,no,,
event_seayouagain1_04_e_109,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_109,True,,1,idle,,,,,10,10,1.0,,,3,worry,,,,,5,no,,
event_seayouagain1_04_e_110,40024,event_seayouagain1_04_e,Speech,helm_s,helm_s,Locale_MainScenario:event_seayouagain1_04_e_110,True,,1,idle,,,,,10,10,1.0,,,3,worry,,,,,5,no,,
event_seayouagain1_04_e_111,40024,event_seayouagain1_04_e,Monologue,,,Locale_MainScenario:event_seayouagain1_04_e_111,False,,1,idle,,,,,10,1,1.0,,,3,worry,,,,,5,no,helm_s,
event_seayouagain1_04_e_112,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_112,True,,,,,,,,1,3,1.0,,,3,angry,,,,,5,no,,
event_seayouagain1_04_e_113,40024,event_seayouagain1_04_e,Speech,anis_s,anis_s,Locale_MainScenario:event_seayouagain1_04_e_113,True,,,,,,,,3,3,1.0,,,3,angry,,,,,5,no,,
event_seayouagain1_04_e_114,40024,event_seayouagain1_04_e,Self,,,Locale_MainScenario:event_seayouagain1_04_e_114,False,,,,,,,,3,3,1.0,,,3,angry,,,,,5,no,,
event_seayouagain1_04_e_115,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_115,True,,,,,,,,3,5,1.0,,,3,angry,,,,,5,angry,,anis_s
event_seayouagain1_04_e_116,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_116,True,,,,,,,,5,5,1.0,,,,,,,,,5,angry,,
event_seayouagain1_04_e_117,40024,event_seayouagain1_04_e,Speech,liter_s,liter_s,Locale_MainScenario:event_seayouagain1_04_e_117,True,,,,,,,,5,XS_50,1.0,,,,,,,,,5,angry,,
