id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/0/hide_char_id,characters/1/hide_char_id,fade,jump_target,play_sound
event_coinsinrush2_03_e_12,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_12,True,,1,no,,13,surprise,,12,12,1.0,,bay_b_op,bay_b_op,bay_b_op,OP_leftup,idle,exia_b_op,,,,,,,,,
event_coinsinrush2_03_e_13,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_13,True,,1,no,,13,surprise,,12,12,1.0,,bay_b_op,bay_b_op,,OP_leftup,idle,,,,,,,,,,
event_coinsinrush2_03_e_14,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_14,True,,1,no,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,rouge_b_op_r,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_15,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_15,True,,1,no,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_16,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_16,True,,1,no,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_17,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_17,False,,1,idle,,13,idle,,12,12,1.0,,rouge_b_op_r,,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_18,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_18,True,,1,idle,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_19,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_19,True,,1,idle,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_20,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_20,True,,1,idle,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_21,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_21,False,,1,idle,,13,idle,,12,12,1.0,,rouge_b_op_r,,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_22,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_22,True,,1,good,,13,idle,,12,12,1.0,,milk_b,milk_b,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_23,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_23,True,,1,delight,,13,idle,,12,12,1.0,,milk_b,milk_b,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_24,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_24,True,,1,delight,,13,idle,,12,12,1.0,,ade_b,ade_b,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_25,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_25,True,,1,delight,,13,idle,,12,12,1.0,,rouge_b_op_r,rouge_b_op_r,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_26,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_26,True,,1,delight,,13,idle,,12,12,1.0,,bay_b_op,bay_b_op,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_27,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_27,False,,1,delight,,13,idle,,12,12,1.0,,bay_b_op,,,OP_leftup,idle,,,OP_rightup,think,,,,,,
event_coinsinrush2_03_e_28,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_28,True,,1,delight,,13,idle,,12,12,1.0,,exia_b_op_r,exia_b_op_r,,OP_leftup,idle,,exia_b_op_r,OP_rightup,good,rouge_b_op_r,,,,,
event_coinsinrush2_03_e_29,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_29,True,,1,delight,,13,idle,,12,12,1.0,,bay_b_op,bay_b_op,,OP_leftup,idle,,,OP_rightup,good,,,,,,
event_coinsinrush2_03_e_30,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_30,True,,1,good,,13,idle,,12,10,1.0,,milk_b,milk_b,,OP_leftup,idle,,,OP_rightup,good,,,,,,
event_coinsinrush2_03_e_31,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_31,True,,1,delight2,,13,idle,,10,10,1.0,,milk_b,milk_b,,OP_leftup,idle,,,OP_rightup,good,,,,,,
event_coinsinrush2_03_e_32,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_32,False,,1,delight2,,13,idle,,10,10,1.0,none,milk_b,,,OP_leftup,idle,,,OP_rightup,good,,,,,,
event_coinsinrush2_03_e_33,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_33,True,,1,shy2,,13,surprise2,,10,100,0.5,,milk_b,milk_b,,OP_leftup,idle,,,OP_rightup,good,,,,,,
event_coinsinrush2_03_e_34,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_34,False,,1,shy2,,13,surprise2,,100,1300,0.5,,ade_b,ade_b,,OP_leftup,idle,,,OP_rightup,good,,,,,,
event_coinsinrush2_03_e_35,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_35,False,,1,shy2,,13,surprise2,,black,black,1.0,,,,,OP_leftup,idle,bay_b_op,,OP_rightup,good,exia_b_op_r,,,,,
event_coinsinrush2_03_e_36,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_36,False,,1,shy2,,13,surprise2,EventScene_coinsinrush_05,black,black,1.0,,,,,,,,,,,,milk_b,ade_b,,,
event_coinsinrush2_03_e_37,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_37,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,bgm_story_alittlestar,,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_38,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_38,False,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_39,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_39,False,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_40,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_40,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,ade_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_41,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_41,False,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_42,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_42,False,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_43,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_43,True,,,,,,,,coinsinrush_07,coinsinrush_08,0.5,,,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_44,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_44,True,,,,,,,,coinsinrush_08,coinsinrush_08,1.0,,,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_45,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_45,False,,,,,,,,coinsinrush_08,coinsinrush_08,,,,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_46,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_46,True,,,,,,,,coinsinrush_08,coinsinrush_08,1.0,,,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_47,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_47,True,,,,,,,,coinsinrush_08,coinsinrush_09,0.5,,,ade_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_48,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_48,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingmaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_49,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_49,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingmaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_50,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_50,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingfemaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_51,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_51,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingfemaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_52,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_52,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingmaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_53,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_53,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingmaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_54,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_54,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingmaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_55,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_55,True,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,whisperingmaleguest,,,,,,,,,,,,,
event_coinsinrush2_03_e_56,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_56,False,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_57,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_57,False,,,,,,,,coinsinrush_07,coinsinrush_07,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_58,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_58,False,milk_b,1,shy2,ade_b,13,special,CoinRushDrinkZone,12,12,1.0,,ade_b,ade_b,,,,,,,,,,,black,,
event_coinsinrush2_03_e_59,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_59,False,,1,shy2,,13,special,,12,12,1.0,,milk_b,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_60,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_60,False,,1,shy2,,13,special,,12,12,1.0,,milk_b,,,,,,,,,,,,,,
event_coinsinrush2_03_e_61,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_61,False,,1,shy2,,13,special,,12,12,1.0,,milk_b,,,,,,,,,,,,,,
event_coinsinrush2_03_e_62,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_62,True,,1,shy2,,13,special,,12,12,1.0,,ade_b,ade_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_63,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_63,True,,1,shy2,,13,special,,12,10,1.0,,milk_b,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_64,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_64,True,,1,angry2,,13,special,,10,100,0.5,,milk_b,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_65,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_65,True,,1,angry2,,13,special,,100,100,1.0,,milk_b,milk_b,,,,,,,,,,,,,
event_coinsinrush2_03_e_66,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_66,False,,1,angry2,,13,special,,100,100,1.0,,milk_b,,,,,,,,,,,,,,
event_coinsinrush2_03_e_67,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_67,True,,1,angry2,,13,special,,100,12,1.0,,exia_b_op,exia_b_op,exia_b_op,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_68,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_68,True,,1,angry2,,13,special,,12,12,1.0,,exia_b_op,exia_b_op,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_69,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_69,True,,1,angry2,,13,special,,12,12,1.0,,exia_b_op,exia_b_op,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_70,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_70,True,,1,angry2,,13,special,,12,12,1.0,,exia_b_op,exia_b_op,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_71,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_71,True,,1,shy3,,13,surprise2,,12,100,0.5,,milk_b,milk_b,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_72,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_72,False,,1,shy3,,13,surprise2,,100,100,1.0,,milk_b,,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_73,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_73,True,,1,shy3,,13,surprise2,,100,1300,1.0,,ade_b,ade_b,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_74,40089,event_coinsinrush2_03_e,Choice,Locale_MainScenario:event_coinsinrush2_03_e_74,False,,1,shy3,,13,surprise2,,1300,1300,1.0,,ade_b,,,OP_leftup,good,,,,,,,,,event_coinsinrush2_03_e_78,
event_coinsinrush2_03_e_75,40089,event_coinsinrush2_03_e,Choice,Locale_MainScenario:event_coinsinrush2_03_e_75,False,,1,shy3,,13,surprise2,,1300,1300,1.0,,ade_b,,,OP_leftup,good,,,,,,,,,event_coinsinrush2_03_e_76,
event_coinsinrush2_03_e_76,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_76,False,,1,shy2,,13,surprise2,,1300,12,0.5,,milk_b,milk_b,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_77,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_77,False,,1,shy2,,13,surprise2,,12,12,1.0,,ade_b,ade_b,,OP_leftup,good,,,,,,,,,,
event_coinsinrush2_03_e_78,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_78,False,,1,shy2,,13,surprise2,,black,black,1.0,none,,,,OP_leftup,good,exia_b_op,,,,,milk_b,ade_b,,,
event_coinsinrush2_03_e_79,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_79,False,,,,,,,CoinRushMainHall,black,black,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_80,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_80,False,sugar,13,angry,coinrushsecurity,1,idle,,XS_130,XS_130,1.0,bgm_story_herecomestrouble,sugar,,,,,,,,,,,,black,,
event_coinsinrush2_03_e_81,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_81,False,,13,angry,,1,idle,,XS_130,XS_130,1.0,,sugar,,,,,,,,,,,,,,
event_coinsinrush2_03_e_82,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_82,False,,13,angry,,1,idle,,XS_130,12,1.0,,coinrushsecurity,,,,,,,,,,,,,,
event_coinsinrush2_03_e_83,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_83,True,,13,angry,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_84,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_84,True,,13,angry,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_85,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_85,True,,13,angry,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_86,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_86,True,,13,angry,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_87,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_87,True,,13,angry,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_88,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_88,True,,13,surprise,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_89,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_89,True,,13,surprise,,1,idle,,12,12,1.0,,coinrushsecurity,coinrushsecurity,,,,,,,,,,,,,
event_coinsinrush2_03_e_90,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_90,False,,13,surprise,,1,idle,,12,12,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_91,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_91,False,,13,surprise,,1,idle,,black,black,1.0,,,,,,,,,,,,,,,,
event_coinsinrush2_03_e_92,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_92,False,,13,surprise,,1,idle,,black,black,1.0,,,,soda_b,1,serious,,,,,,sugar,coinrushsecurity,,,
event_coinsinrush2_03_e_93,40089,event_coinsinrush2_03_e,Narration,Locale_MainScenario:event_coinsinrush2_03_e_93,False,,,,,,,,S_100,S_100,1.0,,soda_b,,,1,serious,,,,,,,,,,
event_coinsinrush2_03_e_94,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_94,False,,,,,,,,S_100,S_100,1.0,,soda_b,,,1,serious,,,,,,,,,,
event_coinsinrush2_03_e_95,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_95,True,,,,,,,,S_100,S_10,1.0,,soda_b,soda_b,,1,serious,,,,,,,,,,
event_coinsinrush2_03_e_96,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_96,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,serious,,,,,,,,,,
event_coinsinrush2_03_e_97,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_97,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,serious,,,,,,,,,,
event_coinsinrush2_03_e_98,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_98,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,think,,,,,,,,,,
event_coinsinrush2_03_e_99,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_99,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,think,,,,,,,,,,
event_coinsinrush2_03_e_100,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_100,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,think,,,,,,,,,,
event_coinsinrush2_03_e_101,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_101,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,think,,,,,,,,,,
event_coinsinrush2_03_e_102,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_102,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,serious,,,,,,,,,,
event_coinsinrush2_03_e_103,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_103,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,idle,,,,,,,,,,
event_coinsinrush2_03_e_104,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_104,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,idle,,,,,,,,,,
event_coinsinrush2_03_e_105,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_105,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,idle,,,,,,,,,,
event_coinsinrush2_03_e_106,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_106,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,idle,,,,,,,,,,
event_coinsinrush2_03_e_107,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_107,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,idle,,,,,,,,,,
event_coinsinrush2_03_e_108,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_108,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,delight,,,,,,,,,,
event_coinsinrush2_03_e_109,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_109,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,delight,,,,,,,,,,
event_coinsinrush2_03_e_110,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_110,False,,,,,,,,S_10,S_10,1.0,,soda_b,,,1,delight,,,,,,,,,,
event_coinsinrush2_03_e_111,40089,event_coinsinrush2_03_e,Speech,Locale_MainScenario:event_coinsinrush2_03_e_111,True,,,,,,,,S_10,S_10,1.0,,soda_b,soda_b,,1,delight,,,,,,,,,,
event_coinsinrush2_03_e_112,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_112,False,,,,,,,,black,black,1.0,none,,,,1,delight,,,,,,,,,,
event_coinsinrush2_03_e_113,40089,event_coinsinrush2_03_e,Monologue,Locale_MainScenario:event_coinsinrush2_03_e_113,False,,,,,,,,black,black,1.0,,,,,1,delight,soda_b,,,,,,,,,
event_coinsinrush2_03_e_114,40089,event_coinsinrush2_03_e,Self,Locale_MainScenario:event_coinsinrush2_03_e_114,False,,,,,,,,10,10,1.0,,,,,,,,,,,,,,,,
