id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,highlight,speaker,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_filter_01,set_filter_02
event_schooloflock_05_s_12,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_12,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_13,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_13,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_14,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_14,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_15,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_15,True,,12,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_16,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_16,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_17,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_17,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_18,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_18,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_19,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_19,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_20,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_20,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_21,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_21,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_22,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_22,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_23,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_23,True,,10,12,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_24,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_24,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_25,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_25,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_26,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_26,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_27,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_27,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_28,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_28,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,idle,,
event_schooloflock_05_s_29,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_29,True,,12,10,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_30,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_30,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_31,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_31,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_32,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_32,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_33,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_33,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_34,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_34,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_35,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_35,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_36,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_36,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_37,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_37,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_38,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_38,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_39,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_39,False,,130,13,1.5,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_40,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_40,False,,13,13,1.0,,,,1,idle,,,,13,think,,
event_schooloflock_05_s_41,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_41,True,,13,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_42,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_42,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_43,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_43,True,,12,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_44,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_44,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_45,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_45,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_46,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_46,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_47,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_47,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_48,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_48,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_49,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_49,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_50,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_50,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_51,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_51,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_52,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_52,False,,10,10,1.0,,,,1,idle,,,,13,think,,
event_schooloflock_05_s_53,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_53,True,Classroom,10,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,
event_schooloflock_05_s_54,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_54,True,,6,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,
event_schooloflock_05_s_55,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_55,True,,6,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,
event_schooloflock_05_s_56,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_56,False,,6,6,1.0,,,,1,idle,,,,13,think,Vignetting,
event_schooloflock_05_s_57,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_57,True,,6,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,Red
event_schooloflock_05_s_58,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_58,True,,6,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,Red
event_schooloflock_05_s_59,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_59,True,,6,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,Red
event_schooloflock_05_s_60,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_60,True,,6,6,1.0,,,,1,idle,tercera,tercera,,13,think,Vignetting,Red
event_schooloflock_05_s_61,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_61,False,,6,6,1.0,,,,1,idle,,,,13,think,Vignetting,Red
event_schooloflock_05_s_62,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_62,True,ElevatorOut,6,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_63,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_63,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_64,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_64,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_65,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_65,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_66,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_66,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_67,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_67,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_68,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_68,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_69,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_69,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_70,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_70,True,,130,1300,0.6,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_71,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_71,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_72,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_72,False,,10,10,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_73,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_73,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_74,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_74,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_75,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_75,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_76,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_76,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_77,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_77,False,,10,12,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_78,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_78,False,,12,12,1.0,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_79,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_79,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_80,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_80,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_81,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_81,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_82,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_82,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_83,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_83,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_84,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_84,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_85,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_85,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_86,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_86,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_87,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_87,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_88,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_88,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_89,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_89,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_90,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_90,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,think,,
event_schooloflock_05_s_91,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_91,False,,12,12,1.0,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_92,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_92,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_93,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_93,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_94,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_94,True,,12,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_95,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_95,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_96,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_96,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_97,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_97,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_98,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_98,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_99,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_99,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_100,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_100,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_101,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_101,True,,10,100,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_102,40028,event_schooloflock_05_s,Monologue,Locale_SubScenario:event_schooloflock_05_s_102,False,,100,100,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_103,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_103,True,,100,100,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_104,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_104,True,,100,100,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_105,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_105,True,,100,100,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_106,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_106,False,,130,130,1.0,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_107,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_107,False,,130,130,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_108,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_108,True,,100,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_109,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_109,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_110,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_110,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_111,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_111,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_112,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_112,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_113,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_113,True,,10,10,1.0,,,,1,idle,tercera,tercera,,13,rage,,
event_schooloflock_05_s_114,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_114,False,,10,13,1.0,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_115,40028,event_schooloflock_05_s,Narration,Locale_SubScenario:event_schooloflock_05_s_115,False,,13,13,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_116,40028,event_schooloflock_05_s,Monologue,Locale_SubScenario:event_schooloflock_05_s_116,False,,13,13,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_117,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_117,False,,13,13,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_118,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_118,False,,13,13,1.0,,,,1,idle,,,,13,rage,,
event_schooloflock_05_s_119,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_119,True,,13,130,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_120,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_120,False,,130,130,1.0,,,,1,idle,,,,13,think,,
event_schooloflock_05_s_121,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_121,False,,130,130,1.0,,,,1,idle,,,,13,think,,
event_schooloflock_05_s_122,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_122,False,,130,13,1.0,,,,1,idle,marciana,marciana,,13,special,,
event_schooloflock_05_s_123,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_123,True,,13,13,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_124,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_124,True,,13,13,1.0,,,,1,idle,marciana,marciana,,13,think,,
event_schooloflock_05_s_125,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_125,True,,13,12,1.0,,,,1,idle,marciana,marciana,,13,idle,,
event_schooloflock_05_s_126,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_126,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,idle,,
event_schooloflock_05_s_127,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_127,True,,12,12,1.0,,,,1,idle,tercera,tercera,,13,idle,,
event_schooloflock_05_s_128,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_128,True,,12,12,1.0,,,,1,idle,marciana,marciana,,13,idle,,
event_schooloflock_05_s_129,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_129,True,,12,12,1.0,,none,,1,idle,marciana,marciana,,13,idle,,
event_schooloflock_05_s_130,40028,event_schooloflock_05_s,Monologue,Locale_SubScenario:event_schooloflock_05_s_130,False,,12,130,0.6,sfx_scn_aim,,,1,idle,,,,13,idle,,
event_schooloflock_05_s_131,40028,event_schooloflock_05_s,Self,Locale_SubScenario:event_schooloflock_05_s_131,False,,130,130,1.0,,,,1,idle,,,,13,idle,,
event_schooloflock_05_s_132,40028,event_schooloflock_05_s,Speech,Locale_SubScenario:event_schooloflock_05_s_132,True,,130,130,1.0,,,,1,idle,marciana,marciana,,13,rage,,
event_schooloflock_05_s_133,40028,event_schooloflock_05_s,Narration,Locale_SubScenario:event_schooloflock_05_s_133,False,,black,black,1.0,sfx_scn_finishshot,,,1,idle,,,,13,rage,,
