id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
snowfall_speech_emma_37_20,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_20,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_21,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_21,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_22,80903,snowfall_speech_emma_37,Self,emma,Locale_SubScenario:snowfall_speech_emma_37_22,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_37_23,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_23,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_37_24,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_24,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_37_25,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_25,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_37_26,80903,snowfall_speech_emma_37,Monologue,emma,Locale_SubScenario:snowfall_speech_emma_37_26,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_37_27,80903,snowfall_speech_emma_37,Self,emma,Locale_SubScenario:snowfall_speech_emma_37_27,False,,10,10,1.0,,,,,,,1,idle
snowfall_speech_emma_37_28,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_28,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_29,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_29,True,,10,10,1.0,,,,,emma,,1,delight
snowfall_speech_emma_37_30,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_30,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_31,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_31,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_32,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_32,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_33,80903,snowfall_speech_emma_37,Speech,emma,Locale_SubScenario:snowfall_speech_emma_37_33,True,,10,10,1.0,,,,,emma,,1,idle
snowfall_speech_emma_37_34,80903,snowfall_speech_emma_37,Narration,emma,Locale_SubScenario:snowfall_speech_emma_25_25,False,,black,black,1.0,,,,,,,1,idle
