id,event_id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_ambient,play_bgm,jump_target,is_exit_scenario,speaker
snowfall_speech_ludmilla_19_16,80903,snowfall_speech_ludmilla_19,Self,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_16,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_17,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_17,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_18,80903,snowfall_speech_ludmilla_19,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_18,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_19,80903,snowfall_speech_ludmilla_19,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_19,False,,1,idle,,10,10,1.0,,,,,
snowfall_speech_ludmilla_19_20,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_20,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_21,80903,snowfall_speech_ludmilla_19,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_21,False,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_19_23,,
snowfall_speech_ludmilla_19_22,80903,snowfall_speech_ludmilla_19,Choice,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_22,False,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_19_26,,
snowfall_speech_ludmilla_19_23,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_23,True,,1,smile,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_24,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_24,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_25,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_25,True,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_19_29,,ludmilla_w
snowfall_speech_ludmilla_19_26,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_26,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_27,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_27,True,,1,idle,,10,10,1.0,,,,,ludmilla_w
snowfall_speech_ludmilla_19_28,80903,snowfall_speech_ludmilla_19,Speech,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_28,True,,1,idle,,10,10,1.0,,,snowfall_speech_ludmilla_19_29,,ludmilla_w
snowfall_speech_ludmilla_19_29,80903,snowfall_speech_ludmilla_19,Narration,ludmilla_w,Locale_SubScenario:snowfall_speech_ludmilla_19_29,False,,1,idle,,black,black,1.0,,,,,
