id,event_id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_oldtales2_02_e_49,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_49,True,,S_10,S_100,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_50,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_50,True,,1300,130,0.7,,,1,pain,,13,worry
event_oldtales2_02_e_51,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_51,True,,130,130,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_52,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_52,True,,130,130,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_53,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_53,True,,130,130,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_54,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_54,False,,130,130,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_55,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_55,True,,130,130,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_56,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_56,True,,130,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_57,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_57,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_58,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_58,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_59,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_59,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_60,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_60,True,,113,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_61,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_61,True,,S_10,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_62,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_62,True,,S_10,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_63,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_63,True,,S_10,S_100,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_64,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_64,True,,S_100,S_100,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_65,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_65,True,,S_100,S_100,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_66,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_66,True,,S_100,S_10,0.5,,,1,pain,,13,worry
event_oldtales2_02_e_67,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_67,True,,S_10,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_68,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_68,True,,S_10,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_69,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_69,True,,S_10,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_70,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_70,True,,S_10,S_10,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_71,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_71,True,,S_10,S_100,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_72,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_72,True,,S_100,S_100,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_73,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_73,True,,S_100,S_100,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_74,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_74,True,,1300,130,0.7,,,1,sad,,13,worry
event_oldtales2_02_e_75,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_75,False,,130,113,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_76,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_76,True,,113,113,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_77,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_77,True,,113,113,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_78,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_78,True,,113,113,1.0,,,1,pain,,13,worry
event_oldtales2_02_e_79,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_79,False,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_80,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_80,True,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_81,40062,event_oldtales2_02_e,Speech,cinderella,cinderella,Locale_MainScenario:event_oldtales2_02_e_81,False,,113,113,1.0,,,1,sad,,13,worry
event_oldtales2_02_e_82,40062,event_oldtales2_02_e,Speech,abe,abe,Locale_MainScenario:event_oldtales2_02_e_82,True,,113,113,1.0,,,1,sad,,13,worry
