id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,jump_target,characters/0/hide_char_id,characters/1/hide_char_id,play_sound,fade
event_coinsinrush1_02_e_21,40088,event_coinsinrush1_02_e,Monologue,Locale_MainScenario:event_coinsinrush1_02_e_21,False,,1,good,,13,sad,,12,12,1.0,,,,,milk,exia,,
event_coinsinrush1_02_e_22,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_22,False,,,,,,,,black,black,1.0,,,,,,,,
event_coinsinrush1_02_e_23,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_23,True,,,,,,,,black,black,1.0,,,unknown,,,,,
event_coinsinrush1_02_e_24,40088,event_coinsinrush1_02_e,Narration,Locale_MainScenario:event_coinsinrush1_02_e_24,False,,,,,,,,black,black,1.0,,,,,,,sfx_scn_down,
event_coinsinrush1_02_e_25,40088,event_coinsinrush1_02_e,Monologue,Locale_MainScenario:event_coinsinrush1_02_e_25,False,,,,,,,,black,black,1.0,,,,,,,,
event_coinsinrush1_02_e_26,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_26,False,,,,,,,,black,black,1.0,,,,,,,,
event_coinsinrush1_02_e_27,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_27,True,,,,,,,,black,black,1.0,,,unknown,,,,,
event_coinsinrush1_02_e_28,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_28,False,,,,,,,EventScene_coinsinrush_01_1,1,1,1.0,,,,,,,,black
event_coinsinrush1_02_e_29,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_29,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_30,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_30,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_31,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_31,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_32,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_32,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_33,40088,event_coinsinrush1_02_e,Monologue,Locale_MainScenario:event_coinsinrush1_02_e_33,False,,,,,,,,black,black,1.0,,,,,,,,
event_coinsinrush1_02_e_34,40088,event_coinsinrush1_02_e,Monologue,Locale_MainScenario:event_coinsinrush1_02_e_34,False,,,,,,,EventScene_coinsinrush_01_2,black,black,1.0,,,,,,,,
event_coinsinrush1_02_e_35,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_35,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_36,40088,event_coinsinrush1_02_e,Choice,Locale_MainScenario:event_coinsinrush1_02_e_36,False,,,,,,,,1,1,1.0,,,,event_coinsinrush1_02_e_39,,,,
event_coinsinrush1_02_e_37,40088,event_coinsinrush1_02_e,Choice,Locale_MainScenario:event_coinsinrush1_02_e_37,False,,,,,,,,1,1,1.0,,,,event_coinsinrush1_02_e_38,,,,
event_coinsinrush1_02_e_38,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_38,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_39,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_39,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_40,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_40,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_41,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_41,False,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_42,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_42,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_43,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_43,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_44,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_44,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_45,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_45,True,,,,,,,,1,1,1.0,,,bay_b,,,,,
event_coinsinrush1_02_e_46,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_46,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_47,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_47,False,,,,,,,,1,1,1.0,,,,,,,,
event_coinsinrush1_02_e_48,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_48,False,,,,,,,,1,1,1.0,none,,bay_b,,,,,
event_coinsinrush1_02_e_49,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_49,True,bay_b,1,worry_02,,,,CoinRushMainHall,100,100,1.0,bgm_story_orangepop,bay_b,bay_b,,,,,black
event_coinsinrush1_02_e_50,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_50,True,,1,worry_02,,,,,100,100,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_51,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_51,False,,1,worry_02,,,,,100,100,1.0,,bay_b,,,,,,
event_coinsinrush1_02_e_52,40088,event_coinsinrush1_02_e,Monologue,Locale_MainScenario:event_coinsinrush1_02_e_52,False,,1,worry_02,,,,,100,10,1.0,,bay_b,,,,,,
event_coinsinrush1_02_e_53,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_53,False,,1,worry_02,,,,,10,10,1.0,,bay_b,,,,,,
event_coinsinrush1_02_e_54,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_54,True,,1,worry,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_55,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_55,False,,1,worry,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_56,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_56,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_57,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_57,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_58,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_58,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_59,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_59,False,,1,idle,,,,,10,10,1.0,,bay_b,,,,,,
event_coinsinrush1_02_e_60,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_60,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_61,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_61,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_62,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_62,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_63,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_63,True,,1,idle,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_64,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_64,True,,1,surprise,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_65,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_65,False,,1,surprise,,,,,10,10,1.0,,bay_b,,,,,,
event_coinsinrush1_02_e_66,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_66,True,,1,delight,,,,,10,10,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_67,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_67,True,,1,surprise,rouge,13,think,,10,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_68,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_68,True,,1,surprise,,13,think,,12,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_69,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_69,False,,1,surprise,,13,think,,12,12,1.0,,rouge,,,,,,
event_coinsinrush1_02_e_70,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_70,True,,1,surprise,,13,think,,12,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_71,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_71,False,,1,surprise,,13,think,,12,12,1.0,,rouge,,,,,,
event_coinsinrush1_02_e_72,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_72,False,,1,surprise,,13,sad,,12,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_73,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_73,True,,1,surprise,,13,think,,12,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_74,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_74,True,,1,surprise,,13,think,,12,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_75,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_75,False,,1,surprise,,13,think,,12,12,1.0,,rouge,,,,,,
event_coinsinrush1_02_e_76,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_76,True,,1,surprise,,13,think,,12,12,1.0,,rouge,rouge,,,,,
event_coinsinrush1_02_e_77,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_77,False,,1,surprise,,13,think,,12,12,1.0,,rouge,,,,,,
event_coinsinrush1_02_e_78,40088,event_coinsinrush1_02_e,Self,Locale_MainScenario:event_coinsinrush1_02_e_78,False,,1,surprise,,13,think,,12,12,1.0,,rouge,,,,,,
event_coinsinrush1_02_e_79,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_79,True,,1,idle,,13,think,,12,12,1.0,,bay_b,bay_b,,,,,
event_coinsinrush1_02_e_80,40088,event_coinsinrush1_02_e,Speech,Locale_MainScenario:event_coinsinrush1_02_e_80,True,,1,idle,,13,think,,10,100,1.0,,bay_b,bay_b,,,rouge,,black
