id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,highlight,speaker,fade,play_movie,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/3/hide_char_id,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/4/hide_char_id,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,characters/5/hide_char_id,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim,characters/6/hide_char_id,characters/7/show_char_id,characters/7/set_char_position,characters/7/set_char_anim,characters/7/hide_char_id
event_neverland2_06_e_11,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_11,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,no,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_12,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_12,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,no,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_13,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_13,True,,XS_130,113,1.0,,,,mica_w,mica_w,,,,1,delight,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_14,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_14,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,delight,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_15,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_15,True,,113,113,1.0,,,,belorta,belorta,,,,1,delight,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_16,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_16,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,delight,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_17,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_17,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,delight,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_18,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_18,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,delight,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_19,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_19,True,,113,S_10,1.0,,,,mica_w,mica_w,,,,1,sad,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_20,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_20,False,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,sad,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_21,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_21,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,sad,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_22,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_22,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_23,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_23,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_24,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_24,True,,S_10,S_100,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_25,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_25,True,,S_100,S_100,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_26,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_26,True,,S_100,S_100,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_27,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_27,True,,S_100,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_28,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_28,False,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_29,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_29,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_30,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_30,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_31,40035,event_neverland2_06_e,Monologue,Locale_MainScenario:event_neverland2_06_e_31,False,,S_10,113,2.0,,,,,,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_32,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_32,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_33,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_33,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_34,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_34,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_35,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_35,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_36,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_36,True,,113,113,1.0,,none,,belorta,belorta,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_37,40035,event_neverland2_06_e,Narration,Locale_MainScenario:event_neverland2_06_e_37,False,,113,XS_130,1.0,,,,,,,,,1,cry,,,13,angry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_38,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_38,True,,XS_130,XS_130,1.0,,bgm_story_impression,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_39,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_39,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_40,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_40,True,,XS_130,XS_1300,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_41,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_41,True,,XS_1300,XS_1300,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_42,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_42,True,,XS_1300,XS_1300,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_43,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_43,False,,XS_1300,XS_130,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_44,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_44,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_45,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_45,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_46,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_46,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_47,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_47,True,,XS_130,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_48,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_48,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_49,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_49,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_50,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_50,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_51,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_51,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_52,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_52,True,,S_10,113,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_53,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_53,True,,113,113,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_54,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_54,True,,113,113,1.0,,,,belorta,belorta,,,,1,cry,,,13,worry,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_55,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_55,True,,S_10,S_10,1.0,,none,,mica_w,mica_w,black,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_56,40035,event_neverland2_06_e,Narration,Locale_MainScenario:event_neverland2_06_e_56,False,,S_10,S_10,1.0,sfx_scn_emptywind,,,,,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_57,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_57,True,,S_10,S_10,1.0,,bgm_inark,,mica_w,mica_w,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_58,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_58,True,,S_10,113,1.0,,,,belorta,belorta,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_59,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_59,True,,113,113,1.0,,,,belorta,belorta,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_60,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_60,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_61,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_61,True,,113,113,1.0,,,,belorta,belorta,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_62,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_62,True,,113,113,1.0,,,,belorta,belorta,,,,1,surprise,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_63,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_63,True,,113,113,1.0,,,,belorta,belorta,,,,1,surprise,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_64,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_64,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,cry,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_65,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_65,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,no,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_66,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_66,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,no,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_67,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_67,True,,113,113,1.0,,,,belorta,belorta,,,,1,no,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_68,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_68,False,,113,S_10,1.0,,,,mica_w,mica_w,,,,1,surprise,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_69,40035,event_neverland2_06_e,Monologue,Locale_MainScenario:event_neverland2_06_e_69,False,,S_10,S_10,1.0,,,,,,,,,1,surprise,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_70,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_70,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_71,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_71,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_72,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_72,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_73,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_73,True,,S_10,XS_130,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_74,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_74,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_75,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_75,True,Drain,113,113,1.0,,,,belorta,belorta,black,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_76,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_76,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_77,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_77,True,,113,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_78,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_78,True,,113,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_79,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_79,True,,113,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_80,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_80,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,no,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_81,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_81,True,,113,113,1.0,,,,belorta,belorta,,,,1,no,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_82,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_82,True,,113,113,1.0,,,,belorta,belorta,,,,1,no,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_83,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_83,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_84,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_84,True,,113,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_85,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_85,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_86,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_86,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,delight,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_87,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_87,False,,113,XS_130,1.0,,,,belorta,belorta,,,,1,delight,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_88,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_88,True,,XS_130,XS_130,1.0,,,,belorta,belorta,,,,1,delight,,,13,shy,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_89,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_89,True,,XS_130,S_10,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,shy,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_90,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_90,True,,S_10,S_10,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,shy,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_91,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_91,True,,S_10,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_92,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_92,True,,113,113,1.0,,,,mica_w,mica_w,,,,1,idle,,,13,delight,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_93,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_93,False,,113,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_94,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_94,True,,113,113,1.0,,none,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_95,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_95,True,,113,113,1.0,,,,belorta,belorta,,,,1,idle,,,13,idle,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_96,40035,event_neverland2_06_e,Monologue,Locale_MainScenario:event_neverland2_06_e_96,False,EventScene_NeverLand_05_1,black,black,1.0,,,,,,,,,1,idle,mica_w,,13,idle,belorta,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_97,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_97,True,,ludmillalight_01,1,1.0,,bgm_story_inwonderland,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_98,40035,event_neverland2_06_e,Narration,Locale_MainScenario:event_neverland2_06_e_98,False,,1,1,1.0,sfx_scn_walkonsnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_99,40035,event_neverland2_06_e,Monologue,Locale_MainScenario:event_neverland2_06_e_99,False,,1,ludmillalight_02,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_100,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_100,False,,ludmillalight_02,ludmillalight_02,1.0,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_101,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_101,False,,ludmillalight_02,ludmillalight_02,1.0,,,,belorta,belorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_102,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_102,True,EventScene_NeverLand_05_2,ludmillalight_02,1,2.0,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_103,40035,event_neverland2_06_e,Monologue,Locale_MainScenario:event_neverland2_06_e_103,False,,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_104,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_104,True,,1,1,1.0,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_105,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_105,True,,1,1,1.0,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_106,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_106,True,,1,1,1.0,,,,mica_w,mica_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_107,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_107,True,,1,ludmillalight_02,2.0,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
event_neverland2_06_e_108,40035,event_neverland2_06_e,Speech,Locale_MainScenario:event_neverland2_06_e_108,True,,ludmillalight_02,ludmillalight_02,1.0,,,,ludmilla_w,ludmilla_w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
