id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,set_camera_shake,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
event_unbreakablesphere2_05_s_15,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_15,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_16,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_16,False,,black,black,1.0,sfx_scn_gluttonyteeth,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_17,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_17,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_18,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_18,False,,black,black,1.0,sfx_scn_mutatescream_1,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_19,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_19,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_20,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_20,True,,L_100,L_10,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,,
event_unbreakablesphere2_05_s_21,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_21,False,,L_10,L_10,1.0,sfx_scn_teethwall,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_22,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_22,False,,L_10,L_10,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_23,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_23,False,,L_10,L_10,1.0,sfx_scn_walk,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_24,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_24,False,,L_10,L_10,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_25,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_25,True,,L_10,L_10,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,,
event_unbreakablesphere2_05_s_26,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_26,True,,black,black,1.0,,event_bgm_ubsphere_unlockcodedeep,mori,mori,,,1,surprise,,,
event_unbreakablesphere2_05_s_27,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_27,False,,L_10,L_100,0.5,,,littlemermaid,littlemermaid,,,1,surprise,,,
event_unbreakablesphere2_05_s_28,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_28,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_29,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_29,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_30,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_30,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_31,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_31,True,,L_100,L_100,0.5,,,mori,mori,,,1,surprise,,,
event_unbreakablesphere2_05_s_32,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_32,False,,L_100,L_10,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_33,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_33,True,,L_10,L_10,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,,
event_unbreakablesphere2_05_s_34,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_34,False,,L_10,L_10,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_35,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_35,True,,L_10,L_100,0.5,,,littlemermaid,littlemermaid,,,1,surprise,,,
event_unbreakablesphere2_05_s_36,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_36,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_37,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_37,False,,black,black,1.0,sfx_scn_waterbodydrop,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_38,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_38,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_39,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_39,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_40,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_40,False,,black,black,1.0,sfx_scn_bubbletreedrop,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_41,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_41,False,,black,black,1.0,,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_42,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_42,True,,L_100,L_10,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,,
event_unbreakablesphere2_05_s_43,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_43,False,,L_10,L_10,1.0,sfx_scn_watersplash,,littlemermaid,,,,1,surprise,,,
event_unbreakablesphere2_05_s_44,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_44,True,,L_10,31,1.0,,,mori,mori,,,1,surprise,mori,3,idle
event_unbreakablesphere2_05_s_45,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_45,True,,31,31,1.0,,,mori,mori,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_46,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_46,True,,31,31,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_47,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_47,True,,31,S_30,1.0,,,mori,mori,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_48,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_48,False,,S_30,S_30,1.0,,,mori,,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_49,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_49,False,,S_30,S_30,1.0,sfx_scn_bottle,,mori,,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_50,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_50,False,,S_30,S_30,1.0,,,mori,,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_51,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_51,True,,S_30,S_300,1.0,,,mori,mori,,,1,surprise,,3,shy_02
event_unbreakablesphere2_05_s_52,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_52,True,,S_300,S_300,1.0,,,mori,mori,,,1,surprise,,3,shy_02
event_unbreakablesphere2_05_s_53,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_53,True,,L_100,L_100,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,3,shy_02
event_unbreakablesphere2_05_s_54,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_54,False,,L_100,L_10,1.0,sfx_scn_grab,,littlemermaid,,,,1,surprise,,3,shy_02
event_unbreakablesphere2_05_s_55,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_55,True,,L_10,31,1.0,,,mori,mori,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_56,40076,event_unbreakablesphere2_05_s,Narration,Locale_MainScenario:event_unbreakablesphere2_05_s_56,False,,31,31,1.0,,,mori,,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_57,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_57,True,,31,31,1.0,,,mori,mori,,,1,surprise,,3,idle
event_unbreakablesphere2_05_s_58,40076,event_unbreakablesphere2_05_s,Speech,Locale_MainScenario:event_unbreakablesphere2_05_s_58,True,,31,31,1.0,,,littlemermaid,littlemermaid,,,1,surprise,,3,idle
