id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,play_sound,set_camera_shake,characters/1/hide_char_id
d_nikke_Mary_BayGoddess_04_38,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_38,True,,1,idle,,10,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_39,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_39,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_40,d_nikke_Mary_BayGoddess_04,Narration,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_40,False,,1,idle,Beach_d,100,100,1.0,none,neon_s,13,idle,black,,,
d_nikke_Mary_BayGoddess_04_41,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_41,True,,1,idle,,100,12,1.0,bgm_story_breakaway,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_42,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_42,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_43,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_43,True,,1,idle,,12,12,1.0,,,13,surprise,,,,
d_nikke_Mary_BayGoddess_04_44,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_44,True,,1,idle,,12,12,1.0,,,13,surprise,,,,
d_nikke_Mary_BayGoddess_04_45,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_45,True,,1,idle,,12,12,1.0,,,13,surprise,,,,
d_nikke_Mary_BayGoddess_04_46,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_46,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_47,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_47,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_48,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_48,True,,1,idle,,12,XS_130,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_49,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_49,True,,1,idle,,XS_130,XS_130,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_50,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_50,True,,1,idle,,XS_130,10,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_51,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_51,True,,1,idle,,10,10,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_52,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_52,True,,1,idle,,XS_130,XS_130,1.0,,,13,surprise,,,,
d_nikke_Mary_BayGoddess_04_53,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_53,True,,1,surprise,,10,10,1.0,,,13,surprise,,,,
d_nikke_Mary_BayGoddess_04_54,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_54,True,,1,surprise,,10,12,1.0,,,13,shy,,,,
d_nikke_Mary_BayGoddess_04_55,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_55,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_56,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_56,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_57,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_57,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_58,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_58,True,,1,idle,,12,12,1.0,,,13,surprise,,,,
d_nikke_Mary_BayGoddess_04_59,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_59,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_60,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_60,True,,1,idle,,XS_130,XS_130,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_61,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_61,True,,1,idle,,10,10,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_62,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_62,True,,1,idle,,XS_130,XS_130,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_63,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_63,True,,1,sad,,10,10,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_64,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_64,True,,1,sad,,XS_130,XS_130,1.0,,,13,angry,,,,
d_nikke_Mary_BayGoddess_04_65,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_65,True,,1,sad,,XS_130,XS_130,1.0,,,13,angry,,,,
d_nikke_Mary_BayGoddess_04_66,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_66,True,,1,idle,,XS_130,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_67,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_67,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_68,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_68,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_69,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_69,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_70,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_70,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_71,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_71,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_72,d_nikke_Mary_BayGoddess_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_72,False,,1,idle,,12,15,2.0,,,15,idle,,sfx_scn_dabbling,,
d_nikke_Mary_BayGoddess_04_73,d_nikke_Mary_BayGoddess_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_73,False,,1,idle,,15,XS_150,1.0,,,15,idle,,,,
d_nikke_Mary_BayGoddess_04_74,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_74,True,,1,surprise,,10,10,1.0,,,15,idle,,,,
d_nikke_Mary_BayGoddess_04_75,d_nikke_Mary_BayGoddess_04,Narration,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_75,False,,1,surprise,,black,black,1.0,,,15,no,,,,
d_nikke_Mary_BayGoddess_04_76,d_nikke_Mary_BayGoddess_04,Narration,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_76,False,,1,surprise,,XS_150,XS_1500,0.5,,,15,angry,,sfx_scn_boatlaunch,Low_2,
d_nikke_Mary_BayGoddess_04_77,d_nikke_Mary_BayGoddess_04,Narration,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_77,False,,1,surprise,,XS_1500,XS_1500,1.0,,,15,angry,,,,
d_nikke_Mary_BayGoddess_04_78,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_78,True,,1,surprise,,10,100,0.5,,,15,angry,,,,
d_nikke_Mary_BayGoddess_04_79,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_79,True,,1,surprise,,XS_1500,XS_150,0.5,,,15,no,,,,
d_nikke_Mary_BayGoddess_04_80,d_nikke_Mary_BayGoddess_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_80,False,,1,surprise,,black,black,1.0,,,15,no,,sfx_scn_waterdive,,
d_nikke_Mary_BayGoddess_04_81,d_nikke_Mary_BayGoddess_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_81,False,,1,idle,,black,black,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_82,d_nikke_Mary_BayGoddess_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_82,False,,1,idle,,XS_130,12,2.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_83,d_nikke_Mary_BayGoddess_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_83,False,,1,idle,,12,12,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_84,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_84,True,,1,idle,,12,12,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_85,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_85,True,,1,idle,,12,12,1.0,,,13,no,,,,
d_nikke_Mary_BayGoddess_04_86,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_86,True,,1,idle,,12,12,1.0,,,13,shy,,,,
d_nikke_Mary_BayGoddess_04_87,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_87,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_88,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_88,True,,1,idle,,12,XS_130,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_89,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_89,True,,1,idle,,XS_130,XS_130,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_90,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_90,True,,1,idle,,XS_130,XS_130,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_91,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_91,True,,1,idle,,10,10,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_92,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_92,True,,1,idle,,XS_130,XS_130,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_93,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_93,True,,1,idle,,XS_130,XS_130,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_94,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_94,True,,1,idle,,XS_130,XS_1300,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_95,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_95,True,,1,idle,,XS_1300,100,2.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_96,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_96,True,,1,idle,,100,12,2.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_97,d_nikke_Mary_BayGoddess_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_97,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_98,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_98,True,,1,idle,,12,12,1.0,,,13,idle,,,,
d_nikke_Mary_BayGoddess_04_99,d_nikke_Mary_BayGoddess_04,Narration,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_99,False,,1,idle,,12,1,2.0,none,,13,idle,,,,neon_s
d_nikke_Mary_BayGoddess_04_100,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_100,True,,1,think,,1,1,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_101,d_nikke_Mary_BayGoddess_04,Narration,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_101,False,,1,idle,LogHouseIn_s,1,10,1.0,,,,,black,,,
d_nikke_Mary_BayGoddess_04_102,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_102,True,,1,idle,,10,10,1.0,bgm_story_sunshinesorrow,,,,,,,
d_nikke_Mary_BayGoddess_04_103,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_103,True,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_104,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_104,True,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_105,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_105,True,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_106,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_106,True,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_107,d_nikke_Mary_BayGoddess_04,Self,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_107,False,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_108,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_108,True,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_109,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_109,True,,1,idle,,10,10,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_110,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_110,True,,1,idle,,10,100,2.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_111,d_nikke_Mary_BayGoddess_04,Self,mary_s,,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_111,False,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_112,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_112,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_113,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_113,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_114,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_114,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_115,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_115,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_116,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_116,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_117,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_117,True,,1,idle,,100,100,1.0,,,,,,,,
d_nikke_Mary_BayGoddess_04_118,d_nikke_Mary_BayGoddess_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_118,True,,1,idle,,100,100,1.0,,,,,,,,
