id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
d_nikke_ludmilla_winterowner_05_42,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_42,True,,1,1,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_43,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_43,True,,1,1,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_44,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_44,False,,1,1,1.0,,ludmilla_w,,sfx_scn_paperopen,,1,idle
d_nikke_ludmilla_winterowner_05_45,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_45,False,,1,1,1.0,,ludmilla_w,,,,1,idle
d_nikke_ludmilla_winterowner_05_46,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_46,False,,1,1,1.0,,ludmilla_w,,sfx_scn_fire,,1,idle
d_nikke_ludmilla_winterowner_05_47,d_nikke_ludmilla_winterowner_05,Self,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_47,False,,1,1,1.0,,ludmilla_w,,,,1,idle
d_nikke_ludmilla_winterowner_05_48,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_48,True,,1,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_49,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_49,True,,10,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_50,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_50,True,,10,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_51,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_51,True,,10,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_52,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_52,True,,10,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_53,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_53,True,,10,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_54,d_nikke_ludmilla_winterowner_05,Speech,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_54,True,,10,10,1.0,,ludmilla_w,ludmilla_w,,,1,idle
d_nikke_ludmilla_winterowner_05_55,d_nikke_ludmilla_winterowner_05,Self,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_55,False,,10,10,1.0,,ludmilla_w,,,,1,idle
d_nikke_ludmilla_winterowner_05_56,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_56,False,,10,100,1.0,,ludmilla_w,,,,1,smile
d_nikke_ludmilla_winterowner_05_57,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_57,False,,100,100,1.0,,ludmilla_w,,,,1,smile
d_nikke_ludmilla_winterowner_05_58,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_58,False,,100,100,1.0,,ludmilla_w,,,,1,smile
d_nikke_ludmilla_winterowner_05_59,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_59,False,,100,100,1.0,,ludmilla_w,,,,1,smile
d_nikke_ludmilla_winterowner_05_60,d_nikke_ludmilla_winterowner_05,Self,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_60,False,,100,100,1.0,,ludmilla_w,,,,1,smile
d_nikke_ludmilla_winterowner_05_61,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_61,False,,100,100,1.0,,ludmilla_w,,,,1,smile
d_nikke_ludmilla_winterowner_05_62,d_nikke_ludmilla_winterowner_05,Monologue,Locale_NikkeEpisode:d_nikke_ludmilla_winterowner_05_62,False,,100,100,1.0,,ludmilla_w,,,,1,smile
