id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_nikke_anchor_innocentmaid_02_40,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_40,False,,53,53,1.0,,sin,,,d_nikke_anchor_innocentmaid_02_41,,1,idle,,3,idle,,5,surprise,,,
d_nikke_anchor_innocentmaid_02_41,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_41,True,,53,53,1.0,,sin,sin,,,,1,idle,,3,smile,,5,surprise,,,
d_nikke_anchor_innocentmaid_02_42,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_42,True,,53,53,1.0,,sin,sin,,,,1,idle,,3,smile,,5,idle,,,
d_nikke_anchor_innocentmaid_02_43,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_43,True,,53,31,1.0,,anchor_m,anchor_m,,,,1,idle,,3,smile,,5,idle,,,
d_nikke_anchor_innocentmaid_02_44,d_nikke_anchor_innocentmaid_02,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_44,False,,black,black,1.0,,anchor_m,,,,,1,idle,,3,smile,,5,idle,,,
d_nikke_anchor_innocentmaid_02_45,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_45,True,,300,30,1.0,,sin,sin,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_46,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_46,False,,30,30,1.0,,sin,,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_47,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_47,True,,30,30,1.0,,sin,sin,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_48,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_48,True,,30,50,1.0,,trony,trony,,,,1,idle,,3,delight,,5,shy,,,
d_nikke_anchor_innocentmaid_02_49,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_49,True,,50,50,1.0,,trony,trony,,,,1,idle,,3,delight,,5,shy,,,
d_nikke_anchor_innocentmaid_02_50,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_50,False,,50,50,1.0,,trony,,,,,1,idle,,3,delight,,5,shy,,,
d_nikke_anchor_innocentmaid_02_51,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_51,False,,50,XS_10,1.5,,anchor_m,,,,,1,idle,,3,delight,,5,shy,,,
d_nikke_anchor_innocentmaid_02_52,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_52,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,1,idle,,3,idle,,5,shy,,,
d_nikke_anchor_innocentmaid_02_53,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_53,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,1,idle,,3,idle,,5,shy,,,
d_nikke_anchor_innocentmaid_02_54,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_54,False,,XS_10,XS_10,1.0,,anchor_m,,,,,1,idle,,3,idle,,5,shy,,,
d_nikke_anchor_innocentmaid_02_55,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_55,True,,XS_10,30,1.0,,sin,sin,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_56,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_56,True,,30,30,1.0,,sin,sin,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_57,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_57,True,,30,50,1.0,,trony,trony,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_58,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_58,True,,XS_10,XS_100,1.0,,anchor_m,anchor_m,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_59,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_59,False,,XS_100,XS_100,1.0,,anchor_m,,,,,1,idle,,3,delight,,5,idle,,,
d_nikke_anchor_innocentmaid_02_60,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_60,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_61,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_61,False,,XS_100,XS_100,1.0,,anchor_m,,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_62,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_62,True,,XS_100,300,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_63,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_63,True,,300,300,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_64,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_64,False,,300,300,1.0,,sin,,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_65,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_65,False,,300,300,1.0,,sin,,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_66,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_66,True,,300,30,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_67,d_nikke_anchor_innocentmaid_02,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_67,False,,30,S_70,1.5,,sin,,,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_68,d_nikke_anchor_innocentmaid_02,Narration,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_68,False,,S_70,S_70,1.0,,sin,,sfx_scn_run,,,1,idle,,3,idle,,5,idle,,,
d_nikke_anchor_innocentmaid_02_69,d_nikke_anchor_innocentmaid_02,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_69,False,,S_70,S_70,1.0,,sin,,,,,1,idle,,3,idle,,5,idle,mast_m,7,angry
d_nikke_anchor_innocentmaid_02_70,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_70,True,,S_70,S_700,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,angry
d_nikke_anchor_innocentmaid_02_71,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_71,True,,S_700,500,1.0,,trony,trony,,,,1,idle,,3,idle,,5,sad,,7,angry
d_nikke_anchor_innocentmaid_02_72,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_72,True,,500,300,1.0,,sin,sin,,,,1,idle,,3,idle,,5,sad,,7,angry
d_nikke_anchor_innocentmaid_02_73,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_73,True,,500,500,1.0,,trony,trony,,,,1,idle,,3,idle,,5,surprise2,,7,angry
d_nikke_anchor_innocentmaid_02_74,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_74,True,,S_700,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,surprise2,,7,angry
d_nikke_anchor_innocentmaid_02_75,d_nikke_anchor_innocentmaid_02,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_75,False,,S_70,S_70,1.0,,mast_m,,,d_nikke_anchor_innocentmaid_02_77,,1,idle,,3,idle,,5,surprise2,,7,angry
d_nikke_anchor_innocentmaid_02_76,d_nikke_anchor_innocentmaid_02,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_76,False,,S_70,S_70,1.0,,mast_m,,,d_nikke_anchor_innocentmaid_02_77,,1,idle,,3,idle,,5,surprise2,,7,angry
d_nikke_anchor_innocentmaid_02_77,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_77,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_78,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_78,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_79,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_79,False,,S_70,S_70,1.0,,mast_m,,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_80,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_80,True,,30,30,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_81,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_81,True,,30,30,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_82,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_82,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_83,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_83,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_84,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_84,False,,S_70,S_70,1.0,,mast_m,,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_85,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_85,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_86,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_86,False,,S_70,S_70,1.0,,mast_m,,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_87,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_87,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_88,d_nikke_anchor_innocentmaid_02,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_88,False,,XS_10,XS_10,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_02_91,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_89,d_nikke_anchor_innocentmaid_02,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_89,False,,XS_10,XS_10,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_02_90,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_90,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_90,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,d_nikke_anchor_innocentmaid_02_91,,1,idle,,3,idle,,5,idle,,7,idle2
d_nikke_anchor_innocentmaid_02_91,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_91,True,,XS_10,31,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_92,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_92,True,,31,31,1.0,,anchor_m,anchor_m,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_93,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_93,False,,31,31,1.0,,anchor_m,,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_94,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_94,True,,31,30,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_95,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_95,True,,30,30,1.0,,sin,sin,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_96,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_96,False,,30,30,1.0,,sin,,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_97,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_97,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_98,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_98,True,,S_70,S_70,1.0,,mast_m,mast_m,,,,1,idle,,3,idle,,5,idle,,7,idle
d_nikke_anchor_innocentmaid_02_99,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_99,True,,S_70,50,1.0,,trony,trony,,,,1,idle,,3,idle,,5,sad,,7,idle
d_nikke_anchor_innocentmaid_02_100,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_100,True,,50,50,1.0,,trony,trony,,,,1,idle,,3,idle,,5,sad,,7,idle
d_nikke_anchor_innocentmaid_02_101,d_nikke_anchor_innocentmaid_02,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_101,False,,50,50,1.0,,trony,,,,,1,idle,,3,idle,,5,sad,,7,idle
d_nikke_anchor_innocentmaid_02_102,d_nikke_anchor_innocentmaid_02,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_102,False,,50,30,1.0,,sin,,,,,1,idle,,3,idle,,5,sad,,7,idle
d_nikke_anchor_innocentmaid_02_103,d_nikke_anchor_innocentmaid_02,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_103,False,,30,XS_10,1.0,,anchor_m,,,,,1,idle,,3,idle,,5,sad,,7,idle
d_nikke_anchor_innocentmaid_02_104,d_nikke_anchor_innocentmaid_02,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_104,True,,XS_10,XS_100,1.0,,anchor_m,anchor_m,,,,1,idle,,3,idle,,5,sad,,7,idle
d_nikke_anchor_innocentmaid_02_105,d_nikke_anchor_innocentmaid_02,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_02_105,False,,XS_100,XS_100,1.0,,anchor_m,,,,,1,idle,,3,idle,,5,sad,,7,idle
