id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,fade,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_nikke_rapi_redhood_03_18,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_18,True,,2,think,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_19,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_19,True,,2,think,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_20,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_20,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_21,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_21,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_22,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_22,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_23,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_23,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_24,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_24,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_25,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_25,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_26,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_26,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_27,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_27,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_28,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_28,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_29,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_29,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_30,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_30,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_31,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_31,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_32,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_32,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_33,d_nikke_rapi_redhood_03,Narration,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_33,False,,2,idle,,20,20,1.0,,sfx_scn_tablettapping,,,,,,,,,,,,
d_nikke_rapi_redhood_03_34,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_34,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_35,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_35,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_36,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_36,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_37,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_37,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_38,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_38,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_39,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_39,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_40,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_40,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_41,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_41,False,,2,idle,,20,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_42,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_42,False,,2,shy,,200,200,1.0,,sfx_scn_handtouch,,,,,,,,,,,,
d_nikke_rapi_redhood_03_43,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_43,False,,2,shy,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_44,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_44,False,,2,shy,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_45,d_nikke_rapi_redhood_03,Narration,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_45,False,,2,idle,,black,black,1.0,,sfx_scn_polaroidshutter,,,,,,,,,,,,
d_nikke_rapi_redhood_03_46,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_46,False,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_47,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_47,True,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_48,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_48,True,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_49,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_49,False,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_50,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_50,False,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_51,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_51,False,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_52,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_52,True,,2,special,,200,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_53,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_53,False,,2,special,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_54,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_54,False,,2,special,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_55,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_55,False,,2,special,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_56,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_56,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_57,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_57,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_58,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_58,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_59,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_59,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_60,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_60,False,,2,delight,,black,black,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_61,d_nikke_rapi_redhood_03,Narration,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_61,False,,2,idle,,black,black,1.0,,sfx_scn_hungry,,,,,,,,,,,,
d_nikke_rapi_redhood_03_62,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_62,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_63,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_63,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_64,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_64,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_65,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_65,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_66,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_66,True,,2,idle,City_d,20,20,1.0,,,black,,,,,,,,,,,
d_nikke_rapi_redhood_03_67,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_67,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_68,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_68,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_69,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_69,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_70,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_70,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_71,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_71,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_72,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_72,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_73,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_73,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_74,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_74,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_75,d_nikke_rapi_redhood_03,Narration,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_75,False,,2,idle,Restaurant,black,black,1.0,,sfx_scn_toyshopbell,,rapi_red,,,,,,,,,,
d_nikke_rapi_redhood_03_76,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_76,True,,,,,14,140,1.0,,,,,femaleemployee,14,idle,,,,,,,
d_nikke_rapi_redhood_03_77,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_77,True,,,,,140,140,1.0,,,,,,14,idle,,,,,,,
d_nikke_rapi_redhood_03_78,d_nikke_rapi_redhood_03,Narration,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_78,False,rapi_red,2,idle,,20,20,1.0,,sfx_scn_chair,,,,14,idle,femaleemployee,,,,,,
d_nikke_rapi_redhood_03_79,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_79,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_80,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_80,True,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_81,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_81,False,,2,idle,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_82,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_82,True,,2,think,,20,200,1.5,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_83,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_83,False,,2,think,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_84,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_84,True,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_85,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_85,False,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_86,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_86,True,,2,idle,,200,200,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_87,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_87,True,,2,shy,,200,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_88,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_88,True,,2,shy,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_89,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_89,True,,2,shy,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_90,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_90,False,,2,shy,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_91,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_91,False,,2,shy,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_92,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_92,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_93,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_93,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_94,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_94,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_95,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_95,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_96,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_96,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_97,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_97,True,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_98,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_98,False,,2,delight,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_99,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_99,True,,2,special,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_100,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_100,True,,2,special,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_101,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_101,False,,2,special,,20,200,1.3,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_102,d_nikke_rapi_redhood_03,Narration,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_102,False,,2,idle,,black,black,1.0,,sfx_scn_dishdebris,,,femaleemployee,12,idle,,,,,,,
d_nikke_rapi_redhood_03_103,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_103,True,,2,idle,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_104,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_104,True,,2,idle,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_105,d_nikke_rapi_redhood_03,Self,femaleemployee,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_105,False,,2,idle,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_106,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_106,True,,2,idle,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_107,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_107,True,,2,idle,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_108,d_nikke_rapi_redhood_03,Self,femaleemployee,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_108,False,,2,idle,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_109,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_109,True,,2,good,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_110,d_nikke_rapi_redhood_03,Speech,femaleemployee,femaleemployee,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_110,True,,2,good,,1,1,1.0,,,,,,12,idle,,,,,,,
d_nikke_rapi_redhood_03_111,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_111,True,,2,good,,1,20,1.0,,,,,,12,idle,femaleemployee,,,,,,
d_nikke_rapi_redhood_03_112,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_112,True,,2,good,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_113,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_113,False,,2,good,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_114,d_nikke_rapi_redhood_03,Monologue,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_114,False,,2,good,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_115,d_nikke_rapi_redhood_03,Self,rapi_red,,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_115,False,,2,good,,20,20,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_116,d_nikke_rapi_redhood_03,Speech,rapi_red,rapi_red,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_116,True,,2,good,,20,2,1.0,,,,,,,,,,,,,,
d_nikke_rapi_redhood_03_117,d_nikke_rapi_redhood_03,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_117,True,,2,good,,2,18,3.0,,,,,,,,,anis,17,delight,neon,19,idle
d_nikke_rapi_redhood_03_118,d_nikke_rapi_redhood_03,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_118,True,,2,good,,18,18,1.0,,,,,,,,,,17,delight,,19,idle
d_nikke_rapi_redhood_03_119,d_nikke_rapi_redhood_03,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_119,True,,2,good,,18,18,1.0,,,,,,,,,,17,idle,,19,idle
d_nikke_rapi_redhood_03_120,d_nikke_rapi_redhood_03,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_120,True,,2,good,,18,18,1.0,,,,,,,,,,17,idle,,19,idle
d_nikke_rapi_redhood_03_121,d_nikke_rapi_redhood_03,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_rapi_redhood_03_121,True,,2,good,,18,18,1.0,,,,,,,,,,17,idle,,19,idle
