id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,set_camera_shake,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_nikke_mica_snowbuddy_01_12,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_12,True,,S_30,4,1.0,,,,,,3,surprise,,,5,delight
d_nikke_mica_snowbuddy_01_13,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_13,True,,4,4,1.0,,,,,,3,surprise,,,5,delight
d_nikke_mica_snowbuddy_01_14,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_14,True,,4,4,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_15,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_15,True,,4,4,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_16,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_16,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_17,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_17,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_18,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_18,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_19,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_19,True,,4,XS_50,1.0,,,,black,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_20,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_20,True,,XS_50,XS_50,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_21,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_21,True,,XS_50,XS_50,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_22,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_22,True,,XS_50,XS_50,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_23,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_23,True,,XS_50,S_30,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_24,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_24,True,,S_30,S_30,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_25,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_25,True,,S_30,S_30,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_26,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_26,True,,S_30,S_30,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_27,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_27,True,,S_30,S_30,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_28,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_28,True,,XS_50,XS_50,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_29,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_29,True,,XS_50,XS_50,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_30,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_30,True,,S_30,S_30,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_31,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_31,False,,XS_50,XS_50,1.0,,,,,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_32,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_32,True,,XS_50,4,1.0,,,,black,,3,idle,,,5,idle
d_nikke_mica_snowbuddy_01_33,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_33,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_34,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_34,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_35,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_35,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_36,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_36,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_37,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_37,True,,4,4,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_38,d_nikke_mica_snowbuddy_01,Narration,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_38,False,,black,black,1.0,,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_39,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_39,True,,3,S_30,0.5,,,,,,3,surprise,,,5,idle
d_nikke_mica_snowbuddy_01_40,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_40,True,,S_30,4,1.0,,,,,,3,surprise,,,5,delight
d_nikke_mica_snowbuddy_01_41,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_41,True,,4,4,1.0,,,,,,3,surprise,,,5,delight
d_nikke_mica_snowbuddy_01_42,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_42,True,,4,4,1.0,,,,,,3,surprise,,,5,delight
d_nikke_mica_snowbuddy_01_43,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_43,True,,4,4,1.0,,,,,,3,delight,,,5,delight
d_nikke_mica_snowbuddy_01_44,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_44,True,,4,4,1.0,,,,,,3,delight,,,5,delight
d_nikke_mica_snowbuddy_01_45,d_nikke_mica_snowbuddy_01,Speech,mica_w,mica_w,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_45,True,,4,4,1.0,,,,,,3,delight,,,5,delight
d_nikke_mica_snowbuddy_01_46,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_46,False,,XS_50,XS_50,1.0,none,,,,,3,delight,,,5,idle
d_nikke_mica_snowbuddy_01_47,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_47,False,CommanderRoom,5,5,1.0,,,,black,,3,idle,mica_w,,5,idle
d_nikke_mica_snowbuddy_01_48,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_48,False,,5,5,1.0,bgm_story_languor,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_49,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_49,True,,5,XS_50,0.7,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_50,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_50,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_51,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_51,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_52,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_52,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_53,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_53,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_54,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_54,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_55,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_55,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_56,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_56,True,,XS_50,XS_500,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_57,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_57,True,,XS_500,XS_500,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_58,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_58,True,,XS_500,XS_500,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_59,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_59,True,,XS_500,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_60,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_60,True,,XS_50,XS_50,1.0,,,,,,,,,,5,worry
d_nikke_mica_snowbuddy_01_61,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_61,True,,XS_50,XS_50,1.0,,,,,,,,,,5,worry
d_nikke_mica_snowbuddy_01_62,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_62,True,,XS_50,XS_50,1.0,,,,,,,,,,5,worry
d_nikke_mica_snowbuddy_01_63,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_63,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_64,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_64,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_65,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_65,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_66,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_66,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_67,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_67,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_68,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_68,True,,XS_50,XS_500,0.7,,,Low_2,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_69,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_69,True,,XS_500,XS_500,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_70,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_70,True,,XS_500,XS_500,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_71,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_71,True,,XS_500,XS_50,1.0,,,,,,,,,,5,worry
d_nikke_mica_snowbuddy_01_72,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_72,True,,XS_50,XS_50,1.0,,,,,,,,,,5,worry
d_nikke_mica_snowbuddy_01_73,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_73,False,,XS_50,XS_50,1.0,,,,,,,,,,5,worry
d_nikke_mica_snowbuddy_01_74,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_74,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_75,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_75,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_76,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_76,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_77,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_77,True,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_78,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_78,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_79,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_79,False,,XS_50,XS_50,1.0,,,,,,,,,,5,angry
d_nikke_mica_snowbuddy_01_80,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_80,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_81,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_81,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_82,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_82,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_83,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_83,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_84,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_84,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_85,d_nikke_mica_snowbuddy_01,Self,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_85,False,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_86,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_86,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_87,d_nikke_mica_snowbuddy_01,Speech,belorta,belorta,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_87,True,,XS_50,XS_50,1.0,,,,,,,,,,5,idle
d_nikke_mica_snowbuddy_01_88,d_nikke_mica_snowbuddy_01,Monologue,,,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_01_88,False,,black,black,1.0,,,,,,,,,,5,idle
