id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,set_filter_01,set_camera_shake,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_nikke_eunhwa_tactical_04_15,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_15,True,,10,10,1.0,,,Vignetting,,,,OP_leftup,smile,
d_nikke_eunhwa_tactical_04_16,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_16,True,,10,10,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_17,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_17,True,,10,10,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_18,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_18,True,,10,10,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_19,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_19,True,,10,10,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_20,d_nikke_eunhwa_tactical_04,Self,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_20,False,,10,10,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_21,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_21,False,,10,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_22,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_22,False,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_23,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_23,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_24,d_nikke_eunhwa_tactical_04,Self,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_24,False,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_25,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_25,False,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_26,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_26,False,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_27,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_27,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_28,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_28,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_29,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_29,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,angry,
d_nikke_eunhwa_tactical_04_30,d_nikke_eunhwa_tactical_04,Narration,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_30,False,,100,100,1.0,,sfx_scn_c092_fire,Vignetting,Low_2,,,OP_leftup,angry,
d_nikke_eunhwa_tactical_04_31,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_31,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,angry,
d_nikke_eunhwa_tactical_04_32,d_nikke_eunhwa_tactical_04,Narration,eunhwa_t_op,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_32,False,,100,100,1.0,,sfx_scn_c092_fire,Vignetting,Low_2,,,OP_leftup,angry,
d_nikke_eunhwa_tactical_04_33,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_33,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_34,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_34,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,idle,
d_nikke_eunhwa_tactical_04_35,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t_op,eunhwa_t_op,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_35,True,,100,100,1.0,,,Vignetting,,,,OP_leftup,smile,
d_nikke_eunhwa_tactical_04_36,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_36,True,WasteLand_01,10,10,1.0,bgm_groundfall,,,,black,eunhwa_t,1,idle,eunhwa_t_op
d_nikke_eunhwa_tactical_04_37,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_37,False,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_38,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_38,True,,10,10,1.0,,,,,,,1,smile,
d_nikke_eunhwa_tactical_04_39,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_39,True,,10,10,1.0,,,,,,,1,smile,
d_nikke_eunhwa_tactical_04_40,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_40,True,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_41,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_41,True,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_42,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_42,False,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_43,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_43,True,,10,100,1.5,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_44,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_44,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_45,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_45,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_46,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_46,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_47,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_47,False,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_48,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_48,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_49,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_49,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_50,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_50,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_51,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_51,True,,100,10,1.5,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_52,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_52,True,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_53,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_53,True,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_54,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_54,False,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_55,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_55,False,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_56,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_56,True,,10,10,1.0,none,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_57,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_57,True,,10,100,0.5,bgm_emergency,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_58,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_58,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_59,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_59,False,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_60,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_60,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_61,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_61,False,WasteLand_03,100,1500,0.5,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_62,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_62,False,,1500,1500,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_63,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_63,False,,1500,1500,1.0,,sfx_scn_2rapturestep,,,,,1,angry,
d_nikke_eunhwa_tactical_04_64,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_64,False,,1500,1500,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_65,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_65,True,WasteLand_01,1500,100,0.5,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_66,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_66,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_67,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_67,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_68,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_68,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_69,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_69,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_70,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_70,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_71,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_71,False,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_72,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_72,True,,100,10,0.5,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_73,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_73,True,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_74,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_74,True,RuinIndoor,10,10,1.0,bgm_story_fairytalesend_if,,,,black,,1,angry,
d_nikke_eunhwa_tactical_04_75,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_75,False,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_76,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_76,False,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_77,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_77,False,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_78,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_78,False,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_79,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_79,True,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_80,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_80,True,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_81,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_81,True,,10,100,1.5,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_82,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_82,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_83,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_83,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_84,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_84,True,,100,10,0.7,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_85,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_85,False,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_86,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_86,True,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_87,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_87,True,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_88,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_88,True,,10,10,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_89,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_89,True,,10,100,0.5,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_90,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_90,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_91,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_91,False,,100,100,1.5,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_92,d_nikke_eunhwa_tactical_04,Narration,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_92,False,,100,100,1.0,none,sfx_scn_grabhands,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_93,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_93,True,,100,10,1.0,,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_94,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_94,False,,10,10,1.0,bgm_blurredvision,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_95,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_95,True,,10,10,1.0,,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_96,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_96,False,,10,10,1.0,,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_97,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_97,False,,10,10,1.0,,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_98,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_98,False,,10,10,1.0,,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_99,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_99,True,,10,10,1.0,,,,,,,1,surprise,
d_nikke_eunhwa_tactical_04_100,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_100,False,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_101,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_101,True,,10,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_102,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_102,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_103,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_103,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_104,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_104,True,,100,100,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_105,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_105,False,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_106,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_106,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_107,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_107,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_108,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_108,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_109,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_109,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_110,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_110,True,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_111,d_nikke_eunhwa_tactical_04,Monologue,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_111,False,,100,100,1.0,,,,,,,1,angry,
d_nikke_eunhwa_tactical_04_112,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_112,True,,100,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_113,d_nikke_eunhwa_tactical_04,Self,eunhwa_t,,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_113,False,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_114,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_114,True,,10,10,1.0,,,,,,,1,smile,
d_nikke_eunhwa_tactical_04_115,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_115,True,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_116,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_116,True,,10,10,1.0,,,,,,,1,idle,
d_nikke_eunhwa_tactical_04_117,d_nikke_eunhwa_tactical_04,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_eunhwa_tactical_04_117,True,,10,10,1.0,,,,,,,1,idle,
