id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,set_filter_01,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_nikke_alice_wonderlandbunny_04_35,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_35,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_36,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_36,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_37,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_37,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_38,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_38,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_39,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_39,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_40,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_40,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_41,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_41,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_42,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_42,False,,black,black,1.0,,,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_43,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_43,False,,black,black,1.0,,,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_44,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_44,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_45,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_45,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_46,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_46,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_47,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_47,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_48,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_48,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_49,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_49,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_50,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_50,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_51,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_51,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_52,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_52,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_53,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_53,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_54,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_54,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_55,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_55,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_56,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_56,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_57,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_57,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_58,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_58,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_59,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_59,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_60,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_60,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_61,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_61,False,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_62,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_62,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_63,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_63,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_64,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_64,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_65,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_65,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,sad,,,
d_nikke_alice_wonderlandbunny_04_66,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_66,True,,XS_120,XS_120,1.0,,alice_b,,,,,12,sad,,,
d_nikke_alice_wonderlandbunny_04_67,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_67,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,sad,,,
d_nikke_alice_wonderlandbunny_04_68,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_68,True,,black,black,1.0,,,,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_69,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_69,True,,XS_120,XS_1200,1.0,,alice_b,alice_b,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_70,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_70,False,,XS_1200,XS_1200,1.0,,alice_b,,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_71,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_71,True,,XS_1200,XS_1200,1.0,,alice_b,alice_b,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_72,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_72,False,,XS_1200,XS_1200,1.0,,alice_b,,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_73,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_73,True,,XS_1200,XS_1200,1.0,,alice_b,alice_b,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_74,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_74,True,,XS_1200,XS_1200,1.0,,alice_b,alice_b,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_75,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_75,True,,XS_1200,XS_1200,1.0,,alice_b,alice_b,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_76,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_76,True,,XS_1200,XS_1200,1.0,,alice_b,alice_b,,,,12,angry,,,
d_nikke_alice_wonderlandbunny_04_77,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_77,False,,XS_1200,XS_1200,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_78,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_78,True,,XS_1200,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_79,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_79,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_80,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_80,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,worry,,,
d_nikke_alice_wonderlandbunny_04_81,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_81,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,delight,,,
d_nikke_alice_wonderlandbunny_04_82,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_82,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,surprise,,,
d_nikke_alice_wonderlandbunny_04_83,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_83,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,surprise,,,
d_nikke_alice_wonderlandbunny_04_84,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_84,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,surprise,,,
d_nikke_alice_wonderlandbunny_04_85,d_nikke_alice_wonderlandbunny_04,Self,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_85,False,,XS_120,XS_120,1.0,,alice_b,,,,,12,surprise,,,
d_nikke_alice_wonderlandbunny_04_86,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_86,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,special,,,
d_nikke_alice_wonderlandbunny_04_87,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_87,False,Hotel,black,black,1.0,none,,,,black,,12,idle,,,
d_nikke_alice_wonderlandbunny_04_88,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_88,False,,black,black,1.0,,,,,,,12,idle,,,
d_nikke_alice_wonderlandbunny_04_89,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_89,True,,12,XS_120,1.0,bgm_story_weare,alice_b,alice_b,,,,12,idle,,,
d_nikke_alice_wonderlandbunny_04_90,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_90,True,,XS_120,XS_120,1.0,,alice_b,alice_b,,,,12,idle,,,
d_nikke_alice_wonderlandbunny_04_91,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_91,False,CoinRushMainHall,black,black,1.0,,,,,,,4,surprise,soda_b,6,worry
d_nikke_alice_wonderlandbunny_04_92,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_92,True,,S_60,5,1.0,,alice_b,alice_b,,,,4,surprise,,6,worry
d_nikke_alice_wonderlandbunny_04_93,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_93,False,,black,black,1.0,,,,,,,4,surprise,,6,worry
d_nikke_alice_wonderlandbunny_04_94,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_94,False,,black,black,1.0,,,,,,,1,idle,,3,sad
d_nikke_alice_wonderlandbunny_04_95,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_95,True,,2,2,1.0,,soda_b,soda_b,,black,,1,idle,,3,sad
d_nikke_alice_wonderlandbunny_04_96,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_96,True,,2,2,1.0,,soda_b,soda_b,,,,1,idle,,3,sad
d_nikke_alice_wonderlandbunny_04_97,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_97,True,,2,2,1.0,,soda_b,soda_b,,,,1,idle,,3,sad
d_nikke_alice_wonderlandbunny_04_98,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_98,True,,2,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_99,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_99,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_100,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_100,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_101,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_101,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_102,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_102,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_103,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_103,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_104,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_104,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,worry,,3,sad
d_nikke_alice_wonderlandbunny_04_105,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_105,False,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,surprise,,3,sad
d_nikke_alice_wonderlandbunny_04_106,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_106,True,,S_30,S_30,1.0,,soda_b,soda_b,,,,1,surprise,,3,sad
d_nikke_alice_wonderlandbunny_04_107,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_107,False,,S_30,S_30,1.0,,soda_b,,,,,1,surprise,,3,sad
d_nikke_alice_wonderlandbunny_04_108,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_108,True,,S_30,2,1.0,,alice_b,alice_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_109,d_nikke_alice_wonderlandbunny_04,Narration,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_109,False,,2,2,1.0,,alice_b,,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_110,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_110,True,,2,2,1.0,,soda_b,soda_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_111,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_111,True,,2,2,1.0,,soda_b,soda_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_112,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_112,True,,2,2,1.0,,soda_b,soda_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_113,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_113,True,,2,2,1.0,,soda_b,soda_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_114,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_114,True,,2,2,1.0,,soda_b,soda_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_115,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_115,True,,2,2,1.0,,soda_b,soda_b,,,,1,angry,,3,sad
d_nikke_alice_wonderlandbunny_04_116,d_nikke_alice_wonderlandbunny_04,Speech,Locale_NikkeEpisode:d_nikke_alice_wonderlandbunny_04_116,True,,2,XS_10,1.0,,alice_b,alice_b,,,,1,worry,,3,sad
