id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_filter_01,set_camera_shake,jump_target,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id
d_nikke_ether_03_27,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_27,True,,1,1,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_28,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_28,False,,1,1,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_29,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_29,True,,1,7,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_30,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_30,True,,7,7,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_31,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_31,True,,7,7,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_32,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_32,True,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_33,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_33,True,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_34,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_34,False,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_35,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_35,True,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_36,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_36,True,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_37,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_37,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_38,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_38,True,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_39,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_39,True,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_40,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_40,True,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_41,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_41,True,,S_10,1,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_42,d_nikke_ether_03,Monologue,ether,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_42,False,,1,1,1.0,,,,,,,5,delight,,,,,,,,,
d_nikke_ether_03_43,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_43,True,,1,5,1.0,,,,,,,5,sad,,,,,,,,,
d_nikke_ether_03_44,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_44,True,,5,5,1.0,,,,,,,5,delight,,,,,,,,,
d_nikke_ether_03_45,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_45,False,,5,5,1.0,,,,,,,5,delight,,,,,,,,,
d_nikke_ether_03_46,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_46,False,,black,black,1.0,,,,,,,1,delight,ether,,,,,,,,
d_nikke_ether_03_47,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_47,False,,1,1,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_48,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_48,False,,1,1,1.0,none,,,,sfx_scn_clock,,,,,,,,,,,,
d_nikke_ether_03_49,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_49,False,,1,6017,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_50,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_50,False,,6017,6017,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_51,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_51,False,Laboratory,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_52,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_52,False,,5,1,2.0,bgm_story_crawlinganxiety,Grey,,,,,,,,,,,,,,,
d_nikke_ether_03_53,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_53,True,,1,1,1.0,,Grey,,,,ether,1,sad,,idollocean,16,idle,,product23,18,idle,
d_nikke_ether_03_54,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_54,True,,1,1,1.0,,Grey,,,,,1,sad,,,16,idle,,,18,idle,
d_nikke_ether_03_55,d_nikke_ether_03,Monologue,ether,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_55,False,,black,black,1.0,,Grey,,,,,1,sad,,,16,idle,,,18,idle,
d_nikke_ether_03_56,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_56,True,,1,1,1.0,,Grey,,,,,1,sad,,,16,idle,,,18,idle,
d_nikke_ether_03_57,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_57,True,,1,S_10,1.0,,Grey,,,,,1,angry,,,16,idle,,,18,idle,
d_nikke_ether_03_58,d_nikke_ether_03,Monologue,ether,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_58,False,,black,black,1.0,,Grey,,,,,1,angry,,,16,idle,,,18,idle,
d_nikke_ether_03_59,d_nikke_ether_03,Speech,unknown,unknown,Locale_NikkeEpisode:d_nikke_ether_03_59,True,,17,17,1.0,,Grey,,,,,1,angry,,,16,idle,,,18,idle,
d_nikke_ether_03_60,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_60,False,,17,17,1.0,,Grey,,,,,1,angry,,,16,idle,,,18,idle,
d_nikke_ether_03_61,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_61,False,Hospital,black,black,1.0,,,,,,,1,angry,ether,,16,idle,idollocean,,18,idle,product23
d_nikke_ether_03_62,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_62,False,,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_63,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_63,False,,6001,6001,1.0,none,,,,sfx_scn_clock,,,,,,,,,,,,
d_nikke_ether_03_64,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_64,False,,6001,6001,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_65,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_65,False,,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_66,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_66,False,Corridor,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_67,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_67,False,,700,700,1.0,bgm_story_fairytalesend_if,,,,,,,,,,,,,,,,
d_nikke_ether_03_68,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_68,False,,700,700,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_69,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_69,False,,700,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_70,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_70,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_71,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_71,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_72,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_72,False,,black,black,1.0,,,,,sfx_scn_windowrattle,,,,,,,,,,,,
d_nikke_ether_03_73,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_73,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_74,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_74,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_75,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_75,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_76,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_76,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_77,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_77,False,,50,30,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_78,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_78,False,,30,10,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_79,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_79,False,,10,130,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_80,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_80,False,,black,black,1.0,,,,,sfx_scn_windowrattle,,,,,,,,,,,,
d_nikke_ether_03_81,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_81,False,,130,130,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_82,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_82,False,,130,130,1.0,,,Low_1,,,,,,,,,,,,,,
d_nikke_ether_03_83,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_83,False,,130,130,1.0,,Blur_Low,,,,,,,,,,,,,,,
d_nikke_ether_03_84,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_84,False,,130,50,2.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_85,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_85,False,,50,50,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_86,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_86,False,,50,130,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_87,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_87,False,,130,1900,2.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_88,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_88,False,,1900,1900,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_89,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_89,False,,black,black,1.0,,,,,sfx_scn_rustydooropen,,,,,,,,,,,,
d_nikke_ether_03_90,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_90,False,,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_91,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_91,False,,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_92,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_92,False,Laboratory,black,black,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_93,d_nikke_ether_03,Self,,Self,Locale_NikkeEpisode:d_nikke_ether_03_93,False,,1,10,0.5,,,,,,,,,,,,,,,,,
d_nikke_ether_03_94,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_94,False,,10,10,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_95,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_95,False,,10,17,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_96,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_96,False,,17,5,1.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_97,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_97,False,,5,50,2.0,,,,,,,,,,,,,,,,,
d_nikke_ether_03_98,d_nikke_ether_03,Narration,,Narration,Locale_NikkeEpisode:d_nikke_ether_03_98,False,,black,black,1.0,none,,,,sfx_scn_aim,,,,,,,,,,,,
d_nikke_ether_03_99,d_nikke_ether_03,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_99,False,,black,black,1.0,bgm_mystery,,,,,ether,1,angry,,,,,,,,,
d_nikke_ether_03_100,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_100,True,,50,S_10,0.5,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_101,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_101,True,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_102,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_102,False,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_103,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_103,True,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_104,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_104,True,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_105,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_105,False,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_106,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_106,True,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_107,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_107,False,,S_10,S_10,1.0,,,,,,,1,angry,,,,,,,,,
d_nikke_ether_03_108,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_108,True,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_109,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_109,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,,,,,,
d_nikke_ether_03_110,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_110,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_111,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_111,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_112,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_112,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_113,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_113,True,,S_10,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_114,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_114,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_115,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_115,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_116,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_116,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_117,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_117,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_118,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_118,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_119,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_119,False,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_120,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_120,True,,1,1,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_121,d_nikke_ether_03,Monologue,ether,Monologue,Locale_NikkeEpisode:d_nikke_ether_03_121,False,,1,4,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_122,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_122,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_123,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_123,False,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_124,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_124,True,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_125,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_125,False,,1,1,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_126,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_126,False,,1,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_127,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_127,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_128,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_128,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_129,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_129,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_130,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_130,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_131,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_131,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_132,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_132,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_133,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_133,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_134,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_134,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_135,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_135,False,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_136,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_136,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_137,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_137,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_138,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_138,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_139,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_139,True,,S_10,S_10,1.0,,,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_140,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_140,True,,S_10,S_10,1.0,,,,,,,1,delight,,,,,,,,,
d_nikke_ether_03_141,d_nikke_ether_03,Narration,ether,Narration,Locale_NikkeEpisode:d_nikke_ether_03_141,False,,black,black,1.0,,,,,sfx_scn_finishshot,,1,delight,,,,,,,,,
d_nikke_ether_03_142,d_nikke_ether_03,Self,ether,Self,Locale_NikkeEpisode:d_nikke_ether_03_142,False,,S_10,S_10,1.0,,Blur_Low,Low_2,,,,1,delight,,,,,,,,,
d_nikke_ether_03_143,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_143,True,,S_10,S_10,1.0,,Blur_Low,,,,,1,sad,,,,,,,,,
d_nikke_ether_03_144,d_nikke_ether_03,Speech,ether,ether,Locale_NikkeEpisode:d_nikke_ether_03_144,True,,S_10,S_10,1.0,,Blur_Middle,,,,,1,idle,,,,,,,,,
