id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,play_sound,set_camera_shake,characters/1/hide_char_id,characters/2/hide_char_id,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,fade
d_nikke_hongryeon_blackshadow_04_11,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_11,True,,5,delight,,3,think,,30,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_12,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_12,True,,5,idle,,3,think,,30,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_13,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_13,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_14,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_14,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_15,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_15,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_16,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_16,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_17,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_17,True,,5,rage,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_18,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_18,True,,5,rage,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_19,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_19,True,,5,rage,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_20,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_20,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_21,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_21,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_22,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_22,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_23,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_23,False,,5,think,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_24,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_24,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_25,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_25,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_26,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_26,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_27,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_27,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_28,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_28,True,,5,idle,,3,think,,4,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_29,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_29,True,,5,idle,,3,think,,30,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_30,d_nikke_hongryeon_blackshadow_04,Narration,,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_30,False,,5,idle,,3,think,,black,black,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_31,d_nikke_hongryeon_blackshadow_04,Narration,,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_31,False,,5,idle,,3,think,,4,4,1.0,,liliweiss,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_32,d_nikke_hongryeon_blackshadow_04,Speech,liliweiss,liliweiss,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_32,True,,5,idle,,3,think,,4,10,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_33,d_nikke_hongryeon_blackshadow_04,Speech,liliweiss,liliweiss,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_33,True,,5,idle,,3,think,,10,10,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_34,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_34,True,,5,idle,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_35,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_35,True,,5,idle,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_36,d_nikke_hongryeon_blackshadow_04,Speech,liliweiss,liliweiss,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_36,True,,5,idle,,3,think,,10,10,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_37,d_nikke_hongryeon_blackshadow_04,Speech,liliweiss,liliweiss,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_37,True,,5,idle,,3,think,,10,1,0.6,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_38,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_38,True,,5,idle,,3,think,,5,50,0.6,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_39,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_39,False,,5,idle,,3,think,,3,30,0.6,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_40,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_40,True,,5,idle,,3,think,,30,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_41,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_41,True,,5,idle,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_42,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_42,True,,5,idle,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_43,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_43,False,,5,idle,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_44,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_44,True,,5,angry,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_45,d_nikke_hongryeon_blackshadow_04,Narration,,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_45,False,,5,angry,,3,think,,4,4,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_46,d_nikke_hongryeon_blackshadow_04,Narration,,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_46,False,,5,idle,,3,think,,black,black,1.0,,,1,idle,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_47,d_nikke_hongryeon_blackshadow_04,Speech,redhood,redhood,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_47,True,,5,go,,3,smile,,14,14,1.0,,,1,idle,redhood,13,idle,snowwhite_o,15,idle,rapunzel_o,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_48,d_nikke_hongryeon_blackshadow_04,Speech,snowwhite_o,snowwhite_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_48,True,,5,go,,3,smile,,14,14,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_49,d_nikke_hongryeon_blackshadow_04,Speech,rapunzel_o,rapunzel_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_49,True,,5,go,,3,smile,,14,16,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_50,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_50,True,,5,go,,3,smile,,4,4,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_51,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_51,True,,5,go,,3,smile,,4,4,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_52,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_52,True,,5,go,,3,smile,,4,4,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_53,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_53,False,,5,go,,3,smile,,4,4,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_54,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_54,True,,5,go,,3,smile,,4,50,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_55,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_55,True,,5,go,,3,smile,,50,30,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_56,d_nikke_hongryeon_blackshadow_04,Speech,redhood,redhood,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_56,True,,5,go,,3,smile,,130,130,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_57,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_57,True,,5,go,,3,idle,,30,3,0.6,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_58,d_nikke_hongryeon_blackshadow_04,Narration,,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_58,False,,5,go,,3,idle,,3,3,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,sfx_scn_comichit,Low_2,,,,,,
d_nikke_hongryeon_blackshadow_04_59,d_nikke_hongryeon_blackshadow_04,Speech,liliweiss,liliweiss,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_59,True,,5,idle,,3,think,,10,10,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_60,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_60,False,,5,idle,,3,think,,4,4,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_61,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_61,True,,5,idle,,3,think,,4,4,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_62,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_62,False,,5,idle,,3,think,,4,30,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_63,d_nikke_hongryeon_blackshadow_04,Narration,,,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_63,False,,5,idle,,3,think,,30,3,1.0,,,1,idle,,13,idle,,15,idle,,17,idle,,,dorothy,,,,,
d_nikke_hongryeon_blackshadow_04_64,d_nikke_hongryeon_blackshadow_04,Speech,redhood,redhood,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_64,True,,5,idle,,,,,14,14,1.0,,,1,idle,,13,worry,,15,idle,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_65,d_nikke_hongryeon_blackshadow_04,Speech,snowwhite_o,snowwhite_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_65,True,,5,idle,,,,,14,14,1.0,,,1,idle,,13,worry,,15,no,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_66,d_nikke_hongryeon_blackshadow_04,Speech,redhood,redhood,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_66,True,,5,idle,,,,,14,14,1.0,,,1,idle,,13,surprise,,15,no,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_67,d_nikke_hongryeon_blackshadow_04,Speech,snowwhite_o,snowwhite_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_67,True,,5,idle,,,,,14,14,1.0,,,1,idle,,13,surprise,,15,no,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_68,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_68,True,,5,idle,,,,,50,5,1.0,,,1,idle,,13,surprise,,15,no,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_69,d_nikke_hongryeon_blackshadow_04,Speech,liliweiss,liliweiss,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_69,True,,5,idle,,,,,5,5,1.0,,,1,surprise,,13,surprise,,15,no,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_70,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_70,True,,5,idle,,,,,5,5,1.0,,,1,surprise,,13,surprise,,15,no,,17,idle,,,,,,,,
d_nikke_hongryeon_blackshadow_04_71,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_71,True,,5,idle,dorothy,3,think,BriefingRoom,4,4,1.0,,,1,surprise,,13,surprise,,15,no,,17,idle,,,,liliweiss,redhood,snowwhite_o,rapunzel_o,black
d_nikke_hongryeon_blackshadow_04_72,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_72,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_73,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_73,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_74,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_74,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_75,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_75,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_76,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_76,True,,5,idle,,3,surprise,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_77,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_77,True,,5,idle,,3,surprise,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_78,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_78,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_79,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_79,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_80,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_80,False,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_81,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_81,True,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_82,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_82,True,,5,angry,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_83,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_83,True,,5,angry,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_84,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_84,True,,5,angry,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_85,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_85,True,,5,angry,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_86,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_86,True,,5,think,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_87,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_87,True,,5,think,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_88,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_88,False,,5,idle,,3,think,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_89,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_89,True,,5,idle,,3,idle,,4,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_90,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_90,True,,5,idle,,3,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_91,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_91,True,,5,idle,,3,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_92,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_92,True,,5,idle,,3,idle,,30,30,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_93,d_nikke_hongryeon_blackshadow_04,Speech,hongryeon_o,hongryeon_o,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_93,True,,5,sad,,3,idle,,30,4,1.0,,,,,,,,,,,,,,,,,,,,,
d_nikke_hongryeon_blackshadow_04_94,d_nikke_hongryeon_blackshadow_04,Speech,dorothy,dorothy,Locale_NikkeEpisode:d_nikke_hongryeon_blackshadow_04_94,True,,5,sad,,3,idle,,4,4,1.0,,,,,,,,,,,,,,,,,,,,,
