id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,play_sound,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_nikke_milk_bloomingbunny_02_11,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_11,True,,4,4,1.0,,sugar,,,,5,surprise,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_12,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_12,False,,4,4,1.0,,milk,,,,5,surprise,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_13,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_13,True,,4,4,1.0,,frima,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_14,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_14,True,,4,4,1.0,,milk,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_15,d_nikke_milk_bloomingbunny_02,Narration,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_15,False,,4,4,1.0,,,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_16,d_nikke_milk_bloomingbunny_02,Narration,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_16,False,,4,4,1.0,,,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_17,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_17,True,,4,4,1.0,,sugar,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_18,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_18,True,,4,4,1.0,,sugar,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_19,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_19,False,,4,4,1.0,,milk,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_20,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_20,False,,4,4,1.0,,milk,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_21,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_21,True,,4,4,1.0,,frima,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_22,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_22,True,,4,4,1.0,,sugar,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_23,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_23,False,,4,4,1.0,,milk,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_24,d_nikke_milk_bloomingbunny_02,Narration,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_24,False,,4,4,1.0,none,,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_25,d_nikke_milk_bloomingbunny_02,Narration,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_25,False,,black,black,1.0,,,,,,5,idle,,3,idle,,,,,,
d_nikke_milk_bloomingbunny_02_26,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_26,True,,S_30,S_30,1.0,bgm_emergency,sugar,,,,5,surprise,,3,surprise,,,,,,
d_nikke_milk_bloomingbunny_02_27,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_27,True,,50,50,1.0,,frima,,,,5,surprise,,3,surprise,,,,,,
d_nikke_milk_bloomingbunny_02_28,d_nikke_milk_bloomingbunny_02,Narration,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_28,False,,40,4,0.5,,,sfx_scn_aims,,,5,angry,,3,surprise,,,,,,
d_nikke_milk_bloomingbunny_02_29,d_nikke_milk_bloomingbunny_02,Narration,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_29,False,,4,4,1.0,,,,,,5,angry,,3,surprise,,,,,,
d_nikke_milk_bloomingbunny_02_30,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_30,False,,4,4,1.0,,milk,,,,5,angry,,3,surprise,,,,,,
d_nikke_milk_bloomingbunny_02_31,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_31,True,,4,4,1.0,,sugar,,,,5,angry,,3,angry,,,,,,
d_nikke_milk_bloomingbunny_02_32,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_32,True,,4,4,1.0,,frima,,,,5,angry,,3,angry,,,,,,
d_nikke_milk_bloomingbunny_02_33,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_33,True,,4,4,1.0,,frima,,,,5,angry,,3,angry,,,,,,
d_nikke_milk_bloomingbunny_02_34,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_34,True,,4,4,1.0,,sugar,,,,5,angry,,3,angry,,,,,,
d_nikke_milk_bloomingbunny_02_35,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_35,True,,4,4,1.0,,frima,,,,5,angry,,3,angry,,,,,,
d_nikke_milk_bloomingbunny_02_36,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_36,False,,4,4,1.0,,milk,,,,5,angry,,3,angry,,,,,,
d_nikke_milk_bloomingbunny_02_37,d_nikke_milk_bloomingbunny_02,Narration,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_37,False,,black,black,1.0,none,,,black,,5,idle,,3,idle,milk,1,idle,,,
d_nikke_milk_bloomingbunny_02_38,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_38,True,,4,4,1.0,bgm_story_languor,sugar,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_39,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_39,True,,4,4,1.0,,frima,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_40,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_40,True,,1,S_10,0.5,,milk,,,,5,idle,,3,idle,,1,angry,,,
d_nikke_milk_bloomingbunny_02_41,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_41,True,,S_10,2,1.0,,sugar,,,,5,idle,,3,idle,,1,angry,,,
d_nikke_milk_bloomingbunny_02_42,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_42,True,,2,2,1.0,,milk,,,,5,idle,,3,idle,,1,shy,,,
d_nikke_milk_bloomingbunny_02_43,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_43,True,,2,2,1.0,,sugar,,,,5,idle,,3,idle,,1,shy,,,
d_nikke_milk_bloomingbunny_02_44,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_44,True,,2,4,1.0,,frima,,,,5,idle,,3,idle,,1,shy,,,
d_nikke_milk_bloomingbunny_02_45,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_45,True,,S_10,S_10,1.0,,milk,,,,5,idle,,3,idle,,1,shy,,,
d_nikke_milk_bloomingbunny_02_46,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_46,True,,S_10,S_10,1.0,,milk,,,,5,idle,,3,idle,,1,shy,,,
d_nikke_milk_bloomingbunny_02_47,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_47,True,,S_10,S_10,1.0,,milk,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_48,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_48,True,,S_10,S_30,1.0,,sugar,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_49,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_49,True,,S_30,50,1.0,,frima,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_50,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_50,True,,S_10,S_10,1.0,,milk,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_51,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_51,True,,S_10,S_30,1.0,,sugar,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_52,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_52,True,,S_30,50,1.0,,frima,,,,5,idle,,3,idle,,1,idle,,,
d_nikke_milk_bloomingbunny_02_53,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_53,True,,S_10,S_10,1.0,,milk,,,,5,idle,,3,idle,,1,no,,,
d_nikke_milk_bloomingbunny_02_54,d_nikke_milk_bloomingbunny_02,Narration,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_54,False,,black,black,1.0,,,sfx_scn_chimebell02,,,5,idle,,3,idle,,1,no,,,
d_nikke_milk_bloomingbunny_02_55,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_55,True,,13,130,1.2,,ade,,,,5,idle,,3,idle,,1,no,ade,13,worried
d_nikke_milk_bloomingbunny_02_56,d_nikke_milk_bloomingbunny_02,Narration,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_56,False,,130,130,1.0,,,,,,5,idle,,3,idle,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_57,d_nikke_milk_bloomingbunny_02,Narration,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_57,False,,2,2,1.0,,,,,,5,idle,,3,idle,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_58,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_58,True,,2,12,1.0,,ade,,,,5,idle,,3,idle,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_59,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_59,True,,12,12,1.0,,milk,,,,5,idle,,3,idle,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_60,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_60,True,,S_30,S_30,1.0,,sugar,,,,5,idle,,3,idle,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_61,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_61,True,,S_30,S_30,1.0,,sugar,,,,5,idle,,3,idle,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_62,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_62,True,,S_30,S_30,1.0,,sugar,,,,5,idle,,3,delight,,1,no,,13,worried
d_nikke_milk_bloomingbunny_02_63,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_63,True,,130,130,1.0,,ade,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_64,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_64,True,,130,130,1.0,,ade,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_65,d_nikke_milk_bloomingbunny_02,Narration,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_65,False,,130,12,1.0,,,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_66,d_nikke_milk_bloomingbunny_02,Narration,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_66,False,,12,12,1.0,,,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_67,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_67,True,,50,50,1.0,,frima,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_68,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_68,True,,50,50,1.0,,frima,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_69,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_69,True,,50,50,1.0,,frima,,,,5,idle,,3,delight,,1,no,,13,idle
d_nikke_milk_bloomingbunny_02_70,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_70,True,,S_10,S_100,0.5,,milk,,,,5,idle,,3,delight,,1,angry,,13,idle
d_nikke_milk_bloomingbunny_02_71,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_71,True,,S_100,12,1.0,,ade,,,,5,idle,,3,delight,,1,angry,,13,delight
d_nikke_milk_bloomingbunny_02_72,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_72,True,,12,12,1.0,,ade,,,,5,idle,,3,delight,,1,angry,,13,delight
d_nikke_milk_bloomingbunny_02_73,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_73,True,,12,12,1.0,,milk,,,,5,idle,,3,delight,,1,idle,,13,delight
d_nikke_milk_bloomingbunny_02_74,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_74,True,,12,12,1.0,,milk,,,,5,idle,,3,delight,,1,idle,,13,delight
d_nikke_milk_bloomingbunny_02_75,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_75,True,,12,12,1.0,,ade,,,,5,idle,,3,delight,,1,idle,,13,idle
d_nikke_milk_bloomingbunny_02_76,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_76,True,,12,12,1.0,,ade,,,,5,idle,,3,delight,,1,idle,,13,idle
d_nikke_milk_bloomingbunny_02_77,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_77,True,,12,12,1.0,,ade,,,,5,idle,,3,delight,,1,idle,,13,idle
d_nikke_milk_bloomingbunny_02_78,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_78,True,,12,12,1.0,,milk,,,,5,idle,,3,delight,,1,shy,,13,idle
d_nikke_milk_bloomingbunny_02_79,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_79,True,,12,S_10,1.0,,milk,,,,5,idle,,3,delight,,1,shy,,13,idle
d_nikke_milk_bloomingbunny_02_80,d_nikke_milk_bloomingbunny_02,Speech,sugar,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_80,True,,S_30,S_30,1.0,,sugar,,,,5,think,,3,idle,,1,shy,,13,idle
d_nikke_milk_bloomingbunny_02_81,d_nikke_milk_bloomingbunny_02,Speech,frima,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_81,True,,50,50,1.0,,frima,,,,5,think,,3,idle,,1,shy,,13,idle
d_nikke_milk_bloomingbunny_02_82,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_82,True,,130,130,1.0,,ade,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_83,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_83,True,,130,12,1.0,,milk,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_84,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_84,True,,12,12,1.0,,milk,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_85,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_85,True,,12,12,1.0,,milk,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_86,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_86,True,,12,12,1.0,,ade,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_87,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_87,True,,12,12,1.0,,ade,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_88,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_88,True,,12,12,1.0,,ade,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_89,d_nikke_milk_bloomingbunny_02,Speech,milk,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_89,True,,12,12,1.0,,milk,,,,5,think,,3,idle,,1,shy,,13,worried
d_nikke_milk_bloomingbunny_02_90,d_nikke_milk_bloomingbunny_02,Speech,ade,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_02_90,True,,12,12,1.0,,ade,,,,5,think,,3,idle,,1,shy,,13,idle
