id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm
d_nikke_ce_02_03_02_21,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_21,True,,3,worry,,13,idle,,130,130,1.0,
d_nikke_ce_02_03_02_22,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_22,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_23,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_23,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_24,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_24,True,,3,idle,,13,idle,,130,13,1.0,
d_nikke_ce_02_03_02_25,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_25,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_26,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_26,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_27,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_27,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_28,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_28,True,,3,idle,,13,idle,,13,3,1.0,
d_nikke_ce_02_03_02_29,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_29,False,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_30,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_30,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_31,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_31,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_32,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_32,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_33,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_33,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_34,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_34,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_35,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_35,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_36,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_36,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_37,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_37,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_38,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_38,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_39,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_39,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_40,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_40,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_41,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_41,True,,3,idle,,13,idle,,13,130,1.0,
d_nikke_ce_02_03_02_42,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_42,True,,3,idle,,13,idle,,130,130,1.0,
d_nikke_ce_02_03_02_43,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_43,True,,3,idle,,13,idle,,130,130,1.0,
d_nikke_ce_02_03_02_44,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_44,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_45,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_45,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_46,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_46,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_47,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_47,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_48,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_48,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_49,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_49,True,,3,idle,,13,idle,,3,3,1.0,
d_nikke_ce_02_03_02_50,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_50,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_51,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_51,False,,3,idle,,13,idle,,13,130,1.0,
d_nikke_ce_02_03_02_52,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_52,True,,3,idle,,13,idle,,3,L_30,1.0,
d_nikke_ce_02_03_02_53,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_53,True,,3,idle,,13,idle,,L_30,L_30,1.0,
d_nikke_ce_02_03_02_54,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_54,True,,3,idle,,13,idle,,L_30,L_30,1.0,
d_nikke_ce_02_03_02_55,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_55,False,,3,idle,,13,idle,,130,130,1.0,
d_nikke_ce_02_03_02_56,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_56,True,,3,idle,,13,idle,,130,13,1.0,
d_nikke_ce_02_03_02_57,d_nikke_ce_02_03_02,Speech,massproduction01,massproduction01,Locale_NikkeEpisode:d_nikke_ce_02_03_02_57,True,,3,idle,,13,idle,,13,13,1.0,
d_nikke_ce_02_03_02_58,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_58,True,,3,idle,,13,idle,,L_30,3,1.0,
d_nikke_ce_02_03_02_59,d_nikke_ce_02_03_02,Speech,ce_02_03,ce_02_03,Locale_NikkeEpisode:d_nikke_ce_02_03_02_59,True,,3,idle,,13,idle,,3,3,1.0,
