id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,highlight,speaker,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,set_camera_shake,jump_target,characters/1/hide_char_id
d_nikke_mica_snowbuddy_02_73,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_73,False,,XS_50,XS_50,1.0,,,,,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_74,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_74,True,,XS_50,5,1.0,,,belorta,belorta,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_75,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_75,True,,5,5,1.0,,,belorta,belorta,,5,worry,,3,special,,,,
d_nikke_mica_snowbuddy_02_76,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_76,True,,5,4,1.0,,,mica_w,mica_w,,5,worry,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_77,d_nikke_mica_snowbuddy_02,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_77,False,,4,4,1.0,sfx_scn_toyshopbell,,,,,5,worry,,3,surprise,,,,belorta
d_nikke_mica_snowbuddy_02_78,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_78,False,,4,4,1.0,,,,,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_79,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_79,False,,4,3,1.0,,,mica_w,mica_w,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_80,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_80,True,,3,3,1.0,,,mica_w,mica_w,,,,,3,sad,,,,
d_nikke_mica_snowbuddy_02_81,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_81,True,,3,3,1.0,,,mica_w,mica_w,,,,,3,sad,,,,
d_nikke_mica_snowbuddy_02_82,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_82,False,,3,3,1.0,,,,,,,,,3,sad,,,,
d_nikke_mica_snowbuddy_02_83,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_83,True,,3,3,1.0,,,mica_w,mica_w,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_84,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_84,True,,3,3,1.0,,,mica_w,mica_w,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_85,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_85,True,,3,3,1.0,,,mica_w,mica_w,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_86,d_nikke_mica_snowbuddy_02,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_86,False,,3,3,1.0,,,,,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_02_87,d_nikke_mica_snowbuddy_02,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_02_87,True,,3,3,1.0,,,mica_w,mica_w,,,,,3,special,,,,
