id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/0/hide_char_id,set_filter_01,set_filter_02,fade,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id
d_nikke_Mary_BayGoddess_05_42,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_42,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_43,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_43,True,,1,idle,,10,100,2.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_44,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_44,True,,1,idle,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_45,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_45,True,,1,idle,,black,black,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_46,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_46,True,,1,think,,100,10,0.5,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_47,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_47,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_48,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_48,False,,1,think,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_49,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_49,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_50,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_50,False,,1,think,,10,100,2.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_51,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_51,True,,1,think,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_52,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_52,True,,1,think,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_53,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_53,True,,1,think,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_54,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_54,True,,1,think,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_55,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_55,True,,1,think,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_56,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_56,True,,1,think,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_57,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_57,True,,1,think,,100,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_58,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_58,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_59,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_59,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_60,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_60,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_61,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_61,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_62,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_62,False,,1,think,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_63,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_63,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_64,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_64,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_65,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_65,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_66,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_66,False,,1,think,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_67,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_67,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_68,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_68,False,,1,think,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_69,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_69,False,,1,think,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_70,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_70,True,,1,think,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_71,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_71,True,,1,think,,black,black,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_72,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_72,True,,1,think,,black,black,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_73,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_73,False,,1,think,,10,100,0.5,,mary_s,,mary_s,,,,,,,
d_nikke_Mary_BayGoddess_05_74,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_74,True,mary_s,1,idle,,100,10,2.0,,mary_s,mary_s,,Blur_Low,,,,,,
d_nikke_Mary_BayGoddess_05_75,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_75,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,Blur_Low,,,,,,
d_nikke_Mary_BayGoddess_05_76,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_76,False,,1,idle,,10,10,1.0,,mary_s,,,Blur_Middle,Vignetting,,,,,
d_nikke_Mary_BayGoddess_05_77,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_77,False,,1,idle,,10,10,1.0,,mary_s,,,Blur_Middle,Vignetting,,,,,
d_nikke_Mary_BayGoddess_05_78,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_78,False,,1,idle,,black,black,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_79,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_79,False,,1,idle,,black,black,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_80,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_80,False,,1,idle,,black,black,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_81,d_nikke_Mary_BayGoddess_05,Narration,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_81,False,,1,idle,LogHouseIn_d,10,1,1.0,none,mary_s,,mary_s,,,black,,,,
d_nikke_Mary_BayGoddess_05_82,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_82,False,,,,,1,1,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_83,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_83,False,,,,,1,1,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_84,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_84,False,,,,,1,1,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_85,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_85,False,,,,,1,1,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_86,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_86,False,,,,,1,1,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_87,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_87,False,,,,,1,1,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_88,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_88,False,,,,,1,3,2.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_89,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_89,False,,,,,3,3,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_90,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_90,False,,,,,3,1,2.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_91,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_91,False,,,,,1,10,2.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_92,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_92,False,,,,,black,black,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_93,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_93,False,,,,,black,black,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_94,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_94,False,,,,,black,black,1.0,bgm_story_herecomestrouble,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_95,d_nikke_Mary_BayGoddess_05,Monologue,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_95,False,,,,,black,black,1.0,,,,,,,,,,,
d_nikke_Mary_BayGoddess_05_96,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_96,True,mary_s,1,idle,,10,1,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_97,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_97,True,,1,idle,,1,1,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_98,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_98,False,,1,idle,,1,1,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_99,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_99,False,,1,idle,,1,1,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_100,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_100,True,,1,idle,,1,1,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_101,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_101,True,,1,idle,,1,1,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_102,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_102,True,,1,idle,,1,10,2.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_103,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_103,False,,1,idle,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_104,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_104,False,,1,idle,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_105,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_105,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_106,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_106,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_107,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_107,False,,1,idle,,10,10,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_108,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_108,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_109,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_109,True,,1,idle,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_110,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_110,True,,1,idle,,10,100,2.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_111,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_111,False,,1,idle,,100,100,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_112,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_112,True,,1,idle,,100,100,1.0,none,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_113,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_113,True,,1,idle,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_114,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_114,True,,1,idle,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_115,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_115,True,,1,idle,,100,100,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_116,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_116,False,,1,idle,,100,100,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_117,d_nikke_Mary_BayGoddess_05,Self,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_117,False,,1,idle,,100,100,1.0,,mary_s,,,,,,,,,
d_nikke_Mary_BayGoddess_05_118,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_118,True,,1,shy,,100,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_119,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_119,True,,1,shy,,10,10,1.0,,mary_s,mary_s,,,,,,,,
d_nikke_Mary_BayGoddess_05_120,d_nikke_Mary_BayGoddess_05,Narration,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_120,False,,1,idle,Beach_d,14,12,2.0,bgm_story_sundayintheark,mary_s,,,,,black,neon_s,13,idle,
d_nikke_Mary_BayGoddess_05_121,d_nikke_Mary_BayGoddess_05,Speech,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_121,True,,1,idle,,12,12,1.0,,neon_s,neon_s,,,,,,13,idle,
