id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
treasurestory_tove_04_12,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_12,False,,S_200,S_200,1.0,,,2,idle,,,
treasurestory_tove_04_13,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_13,True,,S_200,S_20,1.0,,,2,worry,,,
treasurestory_tove_04_14,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_14,True,,S_20,1,1.3,,,2,worry,maxwell,12,idle
treasurestory_tove_04_15,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_15,True,,1,1,1.0,,,2,worry,,12,idle
treasurestory_tove_04_16,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_16,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_17,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_17,False,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_18,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_18,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_19,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_19,True,,1,1,1.0,,,2,idle,,12,sad
treasurestory_tove_04_20,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_20,True,,1,1,1.0,,,2,surprise,,12,sad
treasurestory_tove_04_21,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_21,True,,1,1,1.0,,,2,surprise,,12,idle
treasurestory_tove_04_22,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_22,True,,1,1,1.0,,,2,surprise,,12,idle
treasurestory_tove_04_23,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_23,True,,1,1,1.0,,,2,surprise,,12,sad
treasurestory_tove_04_24,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_24,True,,1,1,1.0,,,2,idle,,12,sad
treasurestory_tove_04_25,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_25,True,,1,1,1.0,,,2,idle,,12,sad
treasurestory_tove_04_26,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_26,False,,1,1,1.0,,,2,idle,,12,sad
treasurestory_tove_04_27,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_27,False,,1,1,1.0,,,2,idle,,12,sad
treasurestory_tove_04_28,treasurestory_tove_04,Self,maxwell,,Locale_NikkeEpisode:treasurestory_tove_04_28,False,,1,1,1.0,,,2,idle,,12,sad
treasurestory_tove_04_29,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_29,True,,1,1,1.0,,,2,idle,,12,idle_02
treasurestory_tove_04_30,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_30,True,,1,1,1.0,,,2,idle,,12,idle_02
treasurestory_tove_04_31,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_31,True,,1,1,1.0,,,2,think,,12,idle_02
treasurestory_tove_04_32,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_32,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_33,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_33,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_34,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_34,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_35,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_35,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_36,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_36,True,,1,1,1.0,,,2,think,,12,sad
treasurestory_tove_04_37,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_37,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_38,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_38,True,,1,1,1.0,,,2,surprise,,12,idle
treasurestory_tove_04_39,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_39,True,,1,S_20,1.3,,,2,idle,,12,idle
treasurestory_tove_04_40,treasurestory_tove_04,Monologue,tove,,Locale_NikkeEpisode:treasurestory_tove_04_40,False,,black,black,1.0,,,2,idle,,12,idle
treasurestory_tove_04_41,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_41,True,,120,120,1.0,,,2,idle,,12,idle
treasurestory_tove_04_42,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_42,True,,120,1,1.3,,,2,idle,,12,idle
treasurestory_tove_04_43,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_43,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_44,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_44,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_45,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_45,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_46,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_46,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_47,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_47,True,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_48,treasurestory_tove_04,Self,maxwell,,Locale_NikkeEpisode:treasurestory_tove_04_48,False,,1,1,1.0,,,2,idle,,12,idle
treasurestory_tove_04_49,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_49,True,,1,S_20,1.3,,,2,think,,12,idle
treasurestory_tove_04_50,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_50,True,,S_20,S_20,1.0,,,2,think,,12,idle
treasurestory_tove_04_51,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_51,True,,120,120,1.0,,,2,think,,12,idle
treasurestory_tove_04_52,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_52,True,,S_20,S_20,1.0,none,,2,think,,12,idle
treasurestory_tove_04_53,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_53,True,,S_20,S_20,1.0,,,2,idle,,12,idle
treasurestory_tove_04_54,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_54,True,,S_20,S_20,1.0,,,2,idle,,12,idle
treasurestory_tove_04_55,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_55,True,,S_20,S_20,1.0,,,2,idle,,12,idle
treasurestory_tove_04_56,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_56,False,,S_20,S_20,1.0,,,2,idle,,12,idle
treasurestory_tove_04_57,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_57,True,,S_20,S_20,1.0,,,2,delight,,12,idle
treasurestory_tove_04_58,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_58,False,,S_20,S_20,1.0,,,2,delight,,12,idle
treasurestory_tove_04_59,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_59,False,,S_20,S_20,1.0,,,2,delight,,12,idle
treasurestory_tove_04_60,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_60,True,,S_20,120,1.3,,,2,delight,,12,idle_02
treasurestory_tove_04_61,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_61,True,,120,120,1.0,bgm_story_tepidappleade,,2,delight,,12,idle_02
treasurestory_tove_04_62,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_62,True,,S_20,S_20,1.0,,,2,surprise,,12,idle_02
treasurestory_tove_04_63,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_63,True,,S_20,S_20,1.0,,,2,surprise,,12,idle_02
treasurestory_tove_04_64,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_64,True,,120,120,1.0,,,2,surprise,,12,idle_02
treasurestory_tove_04_65,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_65,True,,120,120,1.0,,,2,surprise,,12,idle_02
treasurestory_tove_04_66,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_66,True,,120,120,1.0,,,2,surprise,,12,idle_02
treasurestory_tove_04_67,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_67,True,,120,1200,1.3,,,2,surprise,,12,idle_02
treasurestory_tove_04_68,treasurestory_tove_04,Monologue,maxwell,,Locale_NikkeEpisode:treasurestory_tove_04_68,False,,black,black,1.0,,,2,surprise,,12,idle_02
treasurestory_tove_04_69,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_69,False,,S_20,S_20,1.0,,,2,no,,12,idle_02
treasurestory_tove_04_70,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_70,False,,S_20,S_20,1.0,,,2,no,,12,idle_02
treasurestory_tove_04_71,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_71,True,,S_20,1,1.3,,,2,no,,12,idle
treasurestory_tove_04_72,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_72,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_73,treasurestory_tove_04,Self,tove,,Locale_NikkeEpisode:treasurestory_tove_04_73,False,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_74,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_74,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_75,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_75,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_76,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_76,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_77,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_77,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_78,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_78,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_79,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_79,True,,1,1,1.0,,,2,sad,,12,sad
treasurestory_tove_04_80,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_80,True,,1,1,1.0,,,2,sad,,12,sad
treasurestory_tove_04_81,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_81,True,,1,1,1.0,,,2,special,,12,sad
treasurestory_tove_04_82,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_82,True,,1,1,1.0,,,2,special,,12,sad
treasurestory_tove_04_83,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_83,True,,1,1,1.0,,,2,special,,12,idle_02
treasurestory_tove_04_84,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_84,True,,1,1,1.0,,,2,special,,12,idle_02
treasurestory_tove_04_85,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_85,True,,1,1,1.0,,,2,think,,12,idle_02
treasurestory_tove_04_86,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_86,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_87,treasurestory_tove_04,Self,maxwell,,Locale_NikkeEpisode:treasurestory_tove_04_87,False,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_88,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_88,True,,1,1,1.0,,,2,think,,12,idle
treasurestory_tove_04_89,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_89,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_90,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_90,True,,1,1,1.0,,,2,sad,,12,idle
treasurestory_tove_04_91,treasurestory_tove_04,Speech,tove,tove,Locale_NikkeEpisode:treasurestory_tove_04_91,True,,1,1,1.0,none,,2,think,,12,idle
treasurestory_tove_04_92,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_92,True,,1,120,1.3,,,2,think,,12,idle
treasurestory_tove_04_93,treasurestory_tove_04,Speech,maxwell,maxwell,Locale_NikkeEpisode:treasurestory_tove_04_93,True,,120,120,1.0,,,2,think,,12,idle
