id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,characters/0/hide_char_id,fade,set_filter_01
d_nikke_emma_tactical_01_14,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_14,False,,1,idle,,10,100,1.0,,sfx_scn_perfume,,,
d_nikke_emma_tactical_01_15,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_15,False,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_16,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_16,True,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_17,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_17,True,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_18,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_18,False,,1,worry,,100,100,1.0,,sfx_scn_pour_water,,,
d_nikke_emma_tactical_01_19,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_19,False,,1,worry,,100,100,1.0,,sfx_scn_perfume,,,
d_nikke_emma_tactical_01_20,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_20,True,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_21,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_21,False,,1,worry,,100,100,1.0,,sfx_scn_perfume,,,
d_nikke_emma_tactical_01_22,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_22,True,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_23,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_23,True,,1,worry,,100,10,1.5,,,,,
d_nikke_emma_tactical_01_24,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_24,False,,1,worry,,10,10,1.0,,sfx_scn_pour_water,,,
d_nikke_emma_tactical_01_25,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_25,False,,1,surprise,,10,10,1.0,,sfx_scn_gas,,,
d_nikke_emma_tactical_01_26,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_26,True,,1,surprise,,10,100,1.0,,,,,
d_nikke_emma_tactical_01_27,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_27,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_28,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_28,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_29,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_29,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_30,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_30,True,,1,idle,,100,100,1.3,,,,,
d_nikke_emma_tactical_01_31,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_31,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_32,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_32,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_33,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_33,False,,1,idle,,100,100,1.3,,sfx_scn_perfume,,,
d_nikke_emma_tactical_01_34,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_34,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_35,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_35,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_36,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_36,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_37,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_37,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_38,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_38,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_39,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_39,True,,1,surprise,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_40,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_40,False,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_41,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_41,True,,1,worry,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_42,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_42,False,,1,worry,,100,10,1.5,,,,,
d_nikke_emma_tactical_01_43,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_43,False,,1,worry,,10,10,1.0,,,,,
d_nikke_emma_tactical_01_44,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_44,False,,1,worry,CommanderRoom,1,1,1.0,bgm_story_breakaway,,emma_t,black,
d_nikke_emma_tactical_01_45,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_45,False,,,,,1,1,1.0,,,,,
d_nikke_emma_tactical_01_46,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_46,False,,,,,black,black,1.0,,,,,
d_nikke_emma_tactical_01_47,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_47,False,,,,,black,black,1.0,,sfx_scn_knock,,,
d_nikke_emma_tactical_01_48,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_48,False,,,,,black,black,1.0,,,,,
d_nikke_emma_tactical_01_49,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_49,False,,,,,black,black,1.0,,sfx_scn_knock,,,
d_nikke_emma_tactical_01_50,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_50,False,,,,,black,black,1.0,,,,,
d_nikke_emma_tactical_01_51,d_nikke_emma_tactical_01,Speech,emma_t,unknown,Locale_NikkeEpisode:d_nikke_emma_tactical_01_51,False,,,,,black,black,1.0,,,,,
d_nikke_emma_tactical_01_52,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_52,False,,,,,black,black,1.0,,,,,
d_nikke_emma_tactical_01_53,d_nikke_emma_tactical_01,Speech,emma_t,unknown,Locale_NikkeEpisode:d_nikke_emma_tactical_01_53,False,,,,,black,black,1.0,,,,,
d_nikke_emma_tactical_01_54,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_54,False,,,,,10,10,1.0,,sfx_scn_autodooropen,,,
d_nikke_emma_tactical_01_55,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_55,True,emma_t,1,idle,,10,100,1.0,,,,,
d_nikke_emma_tactical_01_56,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_56,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_57,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_57,True,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_58,d_nikke_emma_tactical_01,Self,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_58,False,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_59,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_59,False,,1,idle,,100,100,1.0,,,,,
d_nikke_emma_tactical_01_60,d_nikke_emma_tactical_01,Self,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_60,False,,1,idle,,100,10,0.5,,,,,
d_nikke_emma_tactical_01_61,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_61,False,,1,idle,,10,10,1.0,,,,,
d_nikke_emma_tactical_01_62,d_nikke_emma_tactical_01,Self,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_62,False,,1,idle,,10,10,1.0,,,,,
d_nikke_emma_tactical_01_63,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_63,False,,1,idle,,10,10,1.0,,,,,Blur_Low
d_nikke_emma_tactical_01_64,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_64,True,,1,surprise,,10,10,1.0,,,,,Blur_Low
d_nikke_emma_tactical_01_65,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_65,True,,1,surprise,,10,10,1.0,,,,,Blur_Low
d_nikke_emma_tactical_01_66,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_66,True,,1,surprise,,10,10,1.0,,,,,Blur_Low
d_nikke_emma_tactical_01_67,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_67,True,,1,surprise,,10,10,1.0,,,,,Blur_Low
d_nikke_emma_tactical_01_68,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_68,False,,1,surprise,,10,100,1.5,,,,,Blur_Middle
d_nikke_emma_tactical_01_69,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_69,True,,1,surprise,,100,100,1.0,,,,,Blur_Middle
d_nikke_emma_tactical_01_70,d_nikke_emma_tactical_01,Self,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_70,False,,1,surprise,,100,100,1.0,,,,,Blur_Middle
d_nikke_emma_tactical_01_71,d_nikke_emma_tactical_01,Self,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_71,False,,1,surprise,,100,100,1.0,,,,,Blur_Middle
d_nikke_emma_tactical_01_72,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_72,True,,1,angry,,100,100,1.0,,,,,Blur_High
d_nikke_emma_tactical_01_73,d_nikke_emma_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_emma_tactical_01_73,True,,1,angry,,100,100,1.0,,,,,Blur_High
d_nikke_emma_tactical_01_74,d_nikke_emma_tactical_01,Narration,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_74,False,,1,angry,,black,black,1.0,,sfx_scn_down,,,
d_nikke_emma_tactical_01_75,d_nikke_emma_tactical_01,Monologue,emma_t,,Locale_NikkeEpisode:d_nikke_emma_tactical_01_75,False,,1,angry,,black,black,1.0,,,,,
