id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,fade,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id
d_nikke_vesti_tactical_01_43,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_43,True,,XS_10,XS_10,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_44,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_44,True,,XS_10,XS_10,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_45,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_45,True,,XS_10,XS_100,1.5,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_46,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_46,True,,XS_100,XS_100,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_47,d_nikke_vesti_tactical_01,Monologue,vesti_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_47,False,,XS_100,XS_100,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_48,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_48,True,,XS_100,XS_100,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_49,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_49,True,,XS_100,XS_100,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_50,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_50,True,,XS_100,XS_100,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_51,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_51,True,,XS_100,XS_10,1.5,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_52,d_nikke_vesti_tactical_01,Monologue,vesti_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_52,False,,XS_10,XS_10,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_53,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_53,True,,XS_10,XS_10,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_54,d_nikke_vesti_tactical_01,Monologue,vesti_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_54,False,,XS_10,XS_10,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_55,d_nikke_vesti_tactical_01,Monologue,vesti_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_55,False,,XS_10,XS_10,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_56,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_56,True,,XS_10,XS_10,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_57,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_57,True,,XS_10,XS_10,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_58,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_58,True,,XS_10,XS_10,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_59,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_59,True,,XS_10,XS_100,1.0,,,,,1,delight,,,,,,,,
d_nikke_vesti_tactical_01_60,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_60,True,Park_n,XS_10,XS_10,1.0,bgm_story_shapeofhope,black,,,1,idle,,,,,,,,
d_nikke_vesti_tactical_01_61,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_61,True,,XS_10,XS_10,1.0,,,,,1,idle,,,,,,,,
d_nikke_vesti_tactical_01_62,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_62,True,,XS_10,XS_10,1.0,,,,,1,idle,,,,,,,,
d_nikke_vesti_tactical_01_63,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_63,True,,XS_10,XS_100,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_64,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_64,True,,XS_100,XS_100,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_65,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_65,True,,XS_100,XS_10,1.5,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_66,d_nikke_vesti_tactical_01,Monologue,vesti_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_66,False,,XS_10,XS_10,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_67,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_67,True,,XS_10,XS_10,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_68,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_68,True,,XS_10,XS_10,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_69,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_69,True,,XS_10,XS_10,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_70,d_nikke_vesti_tactical_01,Monologue,vesti_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_70,False,,XS_10,XS_10,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_71,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_71,True,,XS_10,XS_10,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_72,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_72,False,,XS_10,XS_100,0.5,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_73,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_73,True,,XS_100,XS_100,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_74,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_74,True,,XS_100,XS_100,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_75,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_75,True,,XS_100,XS_100,1.0,,,,,1,shy,,,,,,,,
d_nikke_vesti_tactical_01_76,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_76,True,Armory,black,black,1.0,none,,,,1,shy,eunhwa_t,3,idle,,emma_t,5,idle,
d_nikke_vesti_tactical_01_77,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_77,True,,XS_100,XS_10,0.5,,,,,1,shy,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_78,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_78,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_79,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_79,False,,4,4,1.0,bgm_story_tepidappleade,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_80,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_80,False,,4,4,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_81,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_81,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_82,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_82,True,,XS_10,2,1.5,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_83,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_83,True,,2,2,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_84,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_84,True,,2,2,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_85,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_85,True,,2,2,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_86,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_86,True,,2,4,1.0,,,,,1,idle,,3,idle,,,5,delight,
d_nikke_vesti_tactical_01_87,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_87,True,,4,4,1.0,,,,,1,idle,,3,idle,,,5,delight,
d_nikke_vesti_tactical_01_88,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_88,True,,4,4,1.0,,,,,1,idle,,3,no,,,5,delight,
d_nikke_vesti_tactical_01_89,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_89,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,no,,,5,delight,
d_nikke_vesti_tactical_01_90,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_90,True,,XS_10,XS_10,1.0,,,,,1,worry,,3,no,,,5,delight,
d_nikke_vesti_tactical_01_91,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_91,True,,50,50,1.0,,,,,1,worry,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_92,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_92,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_93,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_93,True,,XS_10,XS_10,1.0,,,,,1,worry,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_94,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_94,True,,XS_10,XS_10,1.0,,,,,1,worry,,3,idle,,,5,idle,
d_nikke_vesti_tactical_01_95,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_95,True,,XS_10,2,1.0,,,,,1,worry,,3,surprise,,,5,idle,
d_nikke_vesti_tactical_01_96,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_96,True,,2,2,1.0,,,,,1,idle,,3,surprise,,,5,idle,
d_nikke_vesti_tactical_01_97,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_97,True,,2,2,1.0,,,,,1,idle,,3,surprise,,,5,idle,
d_nikke_vesti_tactical_01_98,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_98,False,,2,XS_100,0.5,,,,,1,worry,,3,surprise,,,5,idle,
d_nikke_vesti_tactical_01_99,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_99,True,,XS_100,XS_100,1.0,,,,,1,worry,,3,surprise,,,5,idle,
d_nikke_vesti_tactical_01_100,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_100,False,,4,4,1.0,,,,,1,worry,,3,idle,,,5,surprise,
d_nikke_vesti_tactical_01_101,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_101,False,,4,4,1.0,,,,,1,worry,,3,idle,,,5,surprise,
d_nikke_vesti_tactical_01_102,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_102,True,,XS_10,XS_10,1.0,,,,,1,worry,,3,idle,,,5,surprise,
d_nikke_vesti_tactical_01_103,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_103,True,,4,4,1.0,,,,,1,worry,,3,idle,,,5,surprise,
d_nikke_vesti_tactical_01_104,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_104,True,,4,4,1.0,,,,,1,worry,,3,idle,,,5,surprise,
d_nikke_vesti_tactical_01_105,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_105,True,,4,4,1.0,,,,,1,worry,,3,idle,,,5,surprise,
d_nikke_vesti_tactical_01_106,d_nikke_vesti_tactical_01,Speech,emma_t,emma_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_106,True,,4,4,1.0,,,,,1,worry,,3,idle,,,5,worry,
d_nikke_vesti_tactical_01_107,d_nikke_vesti_tactical_01,Speech,eunhwa_t,eunhwa_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_107,True,,4,4,1.0,,,,,1,worry,,3,angry,,,5,worry,
d_nikke_vesti_tactical_01_108,d_nikke_vesti_tactical_01,Narration,eunhwa_t,,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_108,False,,4,4,1.0,,,sfx_scn_stepback2,,1,worry,,3,angry,eunhwa_t,,5,worry,emma_t
d_nikke_vesti_tactical_01_109,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_109,True,,XS_10,XS_10,1.0,,,,,1,worry,,,,,,,,
d_nikke_vesti_tactical_01_110,d_nikke_vesti_tactical_01,Speech,vesti_t,vesti_t,Locale_NikkeEpisode:d_nikke_vesti_tactical_01_110,True,,XS_10,XS_100,0.5,,,,,1,sad,,,,,,,,
