id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_camera_shake,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id
d_nikke_quency_escapequeen_03_47,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_47,False,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_48,d_nikke_quency_escapequeen_03,Speech,miranda,miranda,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_48,True,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_49,d_nikke_quency_escapequeen_03,Speech,miranda,miranda,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_49,True,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_50,d_nikke_quency_escapequeen_03,Speech,miranda,miranda,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_50,True,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_51,d_nikke_quency_escapequeen_03,Self,miranda,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_51,False,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_52,d_nikke_quency_escapequeen_03,Speech,miranda,miranda,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_52,True,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_53,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_53,True,,12,12,1.0,,,,,1,idle,,13,idle,
d_nikke_quency_escapequeen_03_54,d_nikke_quency_escapequeen_03,Monologue,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_54,False,,black,black,1.0,none,,,,1,idle,,13,idle,miranda
d_nikke_quency_escapequeen_03_55,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_55,True,,S_10,S_10,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_56,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_56,True,,S_10,S_10,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_57,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_57,False,,S_10,S_10,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_58,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_58,True,,S_10,S_10,1.0,bgm_story_breakaway,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_59,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_59,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_60,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_60,True,,S_10,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_61,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_61,True,,S_100,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_62,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_62,True,,S_100,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_63,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_63,True,,S_100,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_64,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_64,True,,S_100,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_65,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_65,True,,S_100,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_66,d_nikke_quency_escapequeen_03,Self,,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_66,False,,S_100,S_100,1.0,,,,,1,think,,,,
d_nikke_quency_escapequeen_03_67,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_67,True,,S_100,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_68,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_68,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_69,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_69,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_70,d_nikke_quency_escapequeen_03,Monologue,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_70,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_71,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_71,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_72,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_72,True,,S_10,S_10,1.0,,,,,1,delight,,,,
d_nikke_quency_escapequeen_03_73,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_73,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_74,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_74,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_75,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_75,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_76,d_nikke_quency_escapequeen_03,Monologue,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_76,False,Park,S_10,S_10,1.0,,,black,,1,idle,,,,
d_nikke_quency_escapequeen_03_77,d_nikke_quency_escapequeen_03,Narration,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_77,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_78,d_nikke_quency_escapequeen_03,Narration,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_78,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_79,d_nikke_quency_escapequeen_03,Narration,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_79,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_80,d_nikke_quency_escapequeen_03,Narration,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_80,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_81,d_nikke_quency_escapequeen_03,Narration,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_81,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_82,d_nikke_quency_escapequeen_03,Narration,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_82,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_83,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_83,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_84,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_84,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_85,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_85,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_86,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_86,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_87,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_87,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_88,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_88,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_89,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_89,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_90,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_90,True,,S_10,S_10,1.0,,,,,1,delight,,,,
d_nikke_quency_escapequeen_03_91,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_91,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_92,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_92,True,,S_10,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_93,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_93,True,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_94,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_94,True,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_95,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_95,True,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_96,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_96,True,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_97,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_97,True,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_98,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_98,False,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_99,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_99,True,,S_100,S_100,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_100,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_100,True,,S_100,S_100,1.0,,,,,1,angry,,,,
d_nikke_quency_escapequeen_03_101,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_101,True,,S_100,S_100,1.0,,,,,1,angry,,,,
d_nikke_quency_escapequeen_03_102,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_102,False,,S_100,S_100,1.0,,,,,1,angry,,,,
d_nikke_quency_escapequeen_03_103,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_103,True,,S_100,S_100,1.0,,,,,1,delight,,,,
d_nikke_quency_escapequeen_03_104,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_104,False,Backstreet,S_10,S_10,1.0,none,,black,,1,idle,,,,
d_nikke_quency_escapequeen_03_105,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_105,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_106,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_106,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_107,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_107,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_108,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_108,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_109,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_109,True,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_110,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_110,False,,S_10,S_10,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_111,d_nikke_quency_escapequeen_03,Speech,quency_e,unknown,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_111,False,,black,black,1.0,bgm_enemyclose,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_112,d_nikke_quency_escapequeen_03,Speech,quency_e,quency_e,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_112,False,,black,black,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_113,d_nikke_quency_escapequeen_03,Self,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_113,False,,black,black,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_114,d_nikke_quency_escapequeen_03,Speech,quency_e,unknown,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_114,False,,black,black,1.0,,,,,1,idle,,,,
d_nikke_quency_escapequeen_03_115,d_nikke_quency_escapequeen_03,Monologue,quency_e,,Locale_NikkeEpisode:d_nikke_quency_escapequeen_03_115,False,,black,black,1.0,,,,,1,idle,,,,
