id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_nikke_mihara_bondingchain_03_24,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_24,True,,100,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_25,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_25,True,,10,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_26,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_26,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_27,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_27,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_28,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_28,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_29,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_29,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_30,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_30,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_31,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_31,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_32,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_32,True,,31,31,1.0,,mihara_b,mihara_b,,1,surprise,,3,delight
d_nikke_mihara_bondingchain_03_33,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_33,True,,31,31,1.0,,mihara_b,mihara_b,,1,surprise,,3,delight
d_nikke_mihara_bondingchain_03_34,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_34,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,surprise,,3,delight
d_nikke_mihara_bondingchain_03_35,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_35,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_36,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_36,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_37,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_37,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_38,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_38,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_39,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_39,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_40,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_40,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_41,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_41,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_42,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_42,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_43,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_43,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_44,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_44,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_45,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_45,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_46,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_46,True,,100,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_47,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_47,True,,10,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_48,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_48,True,,L_30,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_49,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_49,True,,L_30,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_50,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_50,True,,L_30,31,1.0,,mihara_b,mihara_b,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_51,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_51,False,,black,black,1.0,,,,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_52,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_52,True,,L_30,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_53,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_53,True,,L_30,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_54,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_54,True,,L_30,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_55,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_55,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_56,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_56,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_57,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_57,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_58,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_58,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_59,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_59,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_60,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_60,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_61,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_61,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_62,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_62,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_63,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_63,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_64,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_64,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_65,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_65,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_66,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_66,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_67,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_67,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_68,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_68,True,,L_300,L_300,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_69,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_69,True,,L_300,L_300,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_70,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_70,True,,L_300,L_300,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_71,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_71,True,,L_300,L_300,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_72,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_72,True,,L_300,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_73,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_73,True,,L_30,31,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_74,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_74,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_75,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_75,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_76,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_76,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_77,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_77,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_78,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_78,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_79,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_79,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_80,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_80,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_81,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_81,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_82,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_82,True,,31,1,1.0,,mihara_b,mihara_b,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_83,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_83,True,,1,10,1.0,,mihara_b,mihara_b,,1,pain,,3,idle
d_nikke_mihara_bondingchain_03_84,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_84,False,,black,black,1.0,,,,,1,pain,,3,idle
d_nikke_mihara_bondingchain_03_85,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_85,True,,100,100,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_86,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_86,True,,100,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_87,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_87,True,,L_30,L_30,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_88,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_88,True,,L_30,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_89,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_89,True,,10,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_90,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_90,True,,10,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_91,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_91,True,,10,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_92,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_92,True,,10,10,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_93,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_93,True,,10,100,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_94,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_94,True,,100,100,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_95,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_95,True,,100,100,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_96,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_96,True,,L_300,L_300,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_97,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_97,True,,100,100,1.0,,mihara_b,mihara_b,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_98,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_98,True,,L_300,L_300,1.0,,littlemermaid,littlemermaid,,1,idle,,3,delight
d_nikke_mihara_bondingchain_03_99,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_99,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_100,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_100,False,,black,black,1.0,,littlemermaid,,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_101,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_101,True,,100,10,1.0,,mihara_b,mihara_b,,1,sad_01,,3,idle
d_nikke_mihara_bondingchain_03_102,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_102,True,,10,10,1.0,,mihara_b,mihara_b,,1,sad_01,,3,idle
d_nikke_mihara_bondingchain_03_103,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_103,False,,10,10,1.0,,mihara_b,littlemermaid,,1,sad_01,,3,idle
d_nikke_mihara_bondingchain_03_104,d_nikke_mihara_bondingchain_03,Narration,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_104,False,,10,1,1.0,,mihara_b,,,1,sad_01,,3,idle
d_nikke_mihara_bondingchain_03_105,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_105,True,,1,1,1.0,,mihara_b,mihara_b,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_106,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_106,True,,1,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,idle
d_nikke_mihara_bondingchain_03_107,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_107,True,,31,31,1.0,,mihara_b,mihara_b,,1,delight,,3,idle
d_nikke_mihara_bondingchain_03_108,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_108,True,,31,31,1.0,,mihara_b,mihara_b,,1,delight,,3,idle
d_nikke_mihara_bondingchain_03_109,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_109,False,,31,31,1.0,,littlemermaid,littlemermaid,,1,delight,,3,surprise
d_nikke_mihara_bondingchain_03_110,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_110,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,delight,,3,surprise
d_nikke_mihara_bondingchain_03_111,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_111,True,,31,31,1.0,,mihara_b,mihara_b,,1,delight,,3,surprise
d_nikke_mihara_bondingchain_03_112,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_112,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_113,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_113,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_114,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_114,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_115,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_115,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_116,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_116,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_117,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_117,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_118,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_118,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_119,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_119,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_120,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_120,False,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_121,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_121,True,,31,31,1.0,,littlemermaid,littlemermaid,,1,idle,,3,surprise
d_nikke_mihara_bondingchain_03_122,d_nikke_mihara_bondingchain_03,Speech,Locale_NikkeEpisode:d_nikke_mihara_bondingchain_03_122,True,,31,31,1.0,,mihara_b,mihara_b,,1,idle,,3,surprise
