id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,play_sound,jump_target,set_filter_01,set_filter_02,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_nikke_anchor_innocentmaid_05_34,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_34,False,,XS_100,XS_100,1.0,,anchor_m,,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_35,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_35,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_36,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_36,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_37,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_37,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_38,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_38,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_39,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_39,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_40,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_40,False,,XS_100,XS_100,1.0,,anchor_m,,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_41,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_41,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_42,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_42,False,,XS_100,XS_100,1.0,,anchor_m,,,,,,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_43,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_43,False,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,think,,,,,,,,,
d_nikke_anchor_innocentmaid_05_44,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_44,True,,XS_100,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,think,,,,,,,,,
d_nikke_anchor_innocentmaid_05_45,d_nikke_anchor_innocentmaid_05,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_45,False,,XS_10,XS_10,1.0,,anchor_m,,,,,,,,1,think,,,,,,,,,
d_nikke_anchor_innocentmaid_05_46,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_46,False,,XS_10,XS_10,1.0,,anchor_m,,,,,,,,1,think,,,,,,,,,
d_nikke_anchor_innocentmaid_05_47,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_47,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_48,d_nikke_anchor_innocentmaid_05,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_48,False,,XS_10,XS_10,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_05_50,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_49,d_nikke_anchor_innocentmaid_05,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_49,False,,XS_10,XS_10,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_05_50,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_50,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_50,True,,XS_10,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_51,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_51,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_52,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_52,False,,XS_100,XS_100,1.0,,anchor_m,,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_53,d_nikke_anchor_innocentmaid_05,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_53,False,,XS_100,XS_100,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_05_55,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_54,d_nikke_anchor_innocentmaid_05,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_54,False,,XS_100,XS_100,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_05_55,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_55,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_55,True,,XS_100,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_56,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_56,False,,XS_10,XS_10,1.0,,anchor_m,,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_57,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_57,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_58,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_58,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_59,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_59,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_60,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_60,True,MaidCafe,XS_10,XS_100,1.0,,anchor_m,anchor_m,,,Grey,Vignetting,black,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_61,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_61,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,Grey,Vignetting,,,1,delight,,,,,,,,,
d_nikke_anchor_innocentmaid_05_62,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_62,False,Pool_n,XS_100,XS_10,1.0,,anchor_m,,,,,,black,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_63,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_63,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_64,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_64,False,,XS_10,XS_10,1.0,,anchor_m,,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_65,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_65,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_66,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_66,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_67,d_nikke_anchor_innocentmaid_05,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_67,False,,XS_10,XS_10,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_05_69,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_68,d_nikke_anchor_innocentmaid_05,Choice,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_68,False,,XS_10,XS_10,1.0,,anchor_m,,,d_nikke_anchor_innocentmaid_05_69,,,,,1,idle,,,,,,,,,
d_nikke_anchor_innocentmaid_05_69,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_69,True,,XS_10,XS_10,1.0,,mast_m,mast_m,,,,,,,1,idle,mast_m,13,angry,sin_m,15,idle,trony_m,17,idle
d_nikke_anchor_innocentmaid_05_70,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_70,True,,XS_10,S_130,1.0,,mast_m,mast_m,,,,,,,1,idle,,13,angry,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_71,d_nikke_anchor_innocentmaid_05,Narration,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_71,False,,black,black,1.0,,mast_m,,sfx_scn_waterbodydrop,,,,,,1,idle,,13,angry,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_72,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_72,True,,XS_10,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,idle,,13,angry,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_73,d_nikke_anchor_innocentmaid_05,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_73,False,,black,black,1.0,,mast_m,,,,,,,,1,idle,,13,angry,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_74,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_74,False,,S_1300,S_1300,1.0,,mast_m,,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_75,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_75,True,,S_1300,S_1300,1.0,,mast_m,mast_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_76,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_76,True,,S_1300,S_1300,1.0,,mast_m,mast_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_77,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_77,False,,S_1300,S_1300,1.0,,mast_m,,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_78,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_78,True,,S_1300,S_130,1.0,,mast_m,mast_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_79,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_79,True,,S_130,S_130,1.0,,mast_m,mast_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_80,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_80,True,,S_130,S_130,1.0,,mast_m,mast_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_81,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_81,True,,S_130,150,1.0,,sin_m,sin_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_82,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_82,True,,150,150,1.0,,sin_m,sin_m,,,,,,,1,delight,,13,special,,15,idle,,17,idle
d_nikke_anchor_innocentmaid_05_83,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_83,True,,150,1517,1.0,,trony_m,trony_m,,,,,,,1,delight,,13,special,,15,idle,,17,sad
d_nikke_anchor_innocentmaid_05_84,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_84,True,,1517,1517,1.0,,sin_m,sin_m,,,,,,,1,delight,,13,idle,,15,idle,,17,sad
d_nikke_anchor_innocentmaid_05_85,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_85,True,,1517,1517,1.0,,trony_m,trony_m,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_86,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_86,True,,1517,1517,1.0,,sin_m,sin_m,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_87,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_87,True,,1517,1517,1.0,,trony_m,trony_m,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_88,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_88,False,,XS_10,XS_10,1.0,,anchor_m,,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_89,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_89,False,,XS_10,XS_10,1.0,,anchor_m,,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_90,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_90,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_91,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_91,True,,XS_10,XS_10,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_92,d_nikke_anchor_innocentmaid_05,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_92,False,,XS_10,XS_100,1.0,,anchor_m,,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_93,d_nikke_anchor_innocentmaid_05,Self,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_93,False,,XS_100,XS_100,1.0,,anchor_m,,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_94,d_nikke_anchor_innocentmaid_05,Speech,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_94,True,,XS_100,XS_100,1.0,,anchor_m,anchor_m,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_95,d_nikke_anchor_innocentmaid_05,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_95,False,,black,black,1.0,,anchor_m,,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
d_nikke_anchor_innocentmaid_05_96,d_nikke_anchor_innocentmaid_05,Monologue,Locale_NikkeEpisode:d_nikke_anchor_innocentmaid_05_96,False,,black,black,1.0,,anchor_m,,,,,,,,1,delight,,13,idle,,15,idle,,17,surprise
