id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,set_camera_shake,jump_target,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim
d_nikke_milk_bloomingbunny_01_12,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_12,True,,10,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_13,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_13,False,,10,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_14,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_14,True,,10,10,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_15,d_nikke_milk_bloomingbunny_01,Monologue,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_15,False,,10,10,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_16,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_16,False,,10,10,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_17,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_17,True,,10,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_18,d_nikke_milk_bloomingbunny_01,Monologue,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_18,False,,10,100,1.5,,sfx_scn_clothweak,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_19,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_19,True,,100,100,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_20,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_20,True,,100,100,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_21,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_21,False,,100,100,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_22,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_22,True,,100,100,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_23,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_23,True,,100,100,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_24,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_24,False,,100,100,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_25,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_25,True,,100,100,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_26,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_26,True,,100,100,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_27,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_27,False,,100,100,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_28,d_nikke_milk_bloomingbunny_01,Choice,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_28,False,,100,100,1.0,,,,d_nikke_milk_bloomingbunny_01_31,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_29,d_nikke_milk_bloomingbunny_01,Choice,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_29,False,,100,100,1.0,,,,d_nikke_milk_bloomingbunny_01_32,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_30,d_nikke_milk_bloomingbunny_01,Choice,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_30,False,,100,100,1.0,,,,d_nikke_milk_bloomingbunny_01_33,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_31,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_31,True,,100,100,1.0,,,,d_nikke_milk_bloomingbunny_01_36,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_32,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_32,True,,100,100,1.0,,,,d_nikke_milk_bloomingbunny_01_36,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_33,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_33,True,,100,100,1.0,,,,,,,1,angry2,,,,,,,,
d_nikke_milk_bloomingbunny_01_34,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_34,False,,100,100,1.0,,,,,,,1,angry2,,,,,,,,
d_nikke_milk_bloomingbunny_01_35,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_35,True,,100,100,1.0,,,,d_nikke_milk_bloomingbunny_01_36,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_36,d_nikke_milk_bloomingbunny_01,Monologue,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_36,False,,100,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_37,d_nikke_milk_bloomingbunny_01,Monologue,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_37,False,,10,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_38,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_38,False,,10,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_39,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_39,True,,10,10,1.0,,,,,,,1,shy,,,,,,,,
d_nikke_milk_bloomingbunny_01_40,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_40,True,,10,10,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_41,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_41,True,,10,10,1.0,,,,,,,1,shy3,,,,,,,,
d_nikke_milk_bloomingbunny_01_42,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_42,True,,4,4,1.0,,,,,,,1,shy3,,soda_b,5,idle,,ade_b,3,surprise
d_nikke_milk_bloomingbunny_01_43,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_43,True,,4,4,1.0,,,,,,,1,shy3,,,5,idle,,,3,surprise
d_nikke_milk_bloomingbunny_01_44,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_44,False,,4,4,1.0,,,,,,,1,shy3,,,5,idle,,,3,surprise
d_nikke_milk_bloomingbunny_01_45,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_45,True,,10,100,0.5,,,,,,,1,shy2,,,5,idle,,,3,surprise
d_nikke_milk_bloomingbunny_01_46,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_46,True,,100,2,1.2,,,,,,,1,shy2,,,5,idle,,,3,idle
d_nikke_milk_bloomingbunny_01_47,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_47,True,,2,2,1.0,,,,,,,1,shy2,,,5,idle,,,3,idle
d_nikke_milk_bloomingbunny_01_48,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_48,True,,2,2,1.0,,,,,,,1,shy2,,,5,idle,,,3,idle
d_nikke_milk_bloomingbunny_01_49,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_49,True,,2,2,1.0,,,,,,,1,shy2,,,5,idle,,,3,idle
d_nikke_milk_bloomingbunny_01_50,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_50,False,,2,2,1.0,,,,,,,1,shy2,,,5,idle,,,3,idle
d_nikke_milk_bloomingbunny_01_51,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_51,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,surprise,,,3,idle
d_nikke_milk_bloomingbunny_01_52,d_nikke_milk_bloomingbunny_01,Self,soda_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_52,False,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,surprise,,,3,idle
d_nikke_milk_bloomingbunny_01_53,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_53,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_54,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_54,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_55,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_55,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_56,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_56,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_57,d_nikke_milk_bloomingbunny_01,Monologue,soda_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_57,False,,S_50,S_500,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_58,d_nikke_milk_bloomingbunny_01,Speech,soda_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_58,False,,S_500,S_500,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_59,d_nikke_milk_bloomingbunny_01,Self,soda_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_59,False,,S_500,S_500,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_60,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_60,True,,S_500,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,surprise
d_nikke_milk_bloomingbunny_01_61,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_61,False,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,surprise
d_nikke_milk_bloomingbunny_01_62,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_62,False,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,surprise
d_nikke_milk_bloomingbunny_01_63,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_63,True,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_64,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_64,True,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_65,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_65,False,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_66,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_66,True,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_67,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_67,False,,30,30,1.0,,,,,,,1,surprise,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_68,d_nikke_milk_bloomingbunny_01,Speech,ade_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_68,False,,30,30,1.0,,,,,,,1,surprise2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_69,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_69,False,,30,30,1.0,,,,,,,1,surprise2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_70,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_70,False,,30,100,1.5,,,,,,,1,good,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_71,d_nikke_milk_bloomingbunny_01,Monologue,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_71,False,,100,100,1.0,,,,,,,1,good,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_72,d_nikke_milk_bloomingbunny_01,Monologue,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_72,False,,100,100,1.0,,,,,,,1,delight3,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_73,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_73,False,,100,100,1.0,,,,,,,1,delight3,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_74,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_74,True,,100,10,0.5,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_75,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_75,False,,10,10,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_76,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_76,True,,10,10,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_77,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_77,False,,10,10,1.0,,,,,,,1,shy2,,,5,shy,,,3,idle
d_nikke_milk_bloomingbunny_01_78,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_78,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_79,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_79,True,,S_50,S_50,1.0,,,,,,,1,shy2,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_80,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_80,True,,10,10,1.0,,,,,,,1,idle,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_81,d_nikke_milk_bloomingbunny_01,Self,milk_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_81,False,,10,10,1.0,,,,,,,1,idle,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_82,d_nikke_milk_bloomingbunny_01,Speech,soda_b,soda_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_82,True,,S_50,S_50,1.0,,,,,,,1,idle,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_83,d_nikke_milk_bloomingbunny_01,Speech,milk_b,milk_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_83,True,,10,10,1.0,,,,,,,1,idle,,,5,delight,,,3,idle
d_nikke_milk_bloomingbunny_01_84,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_84,True,,30,30,1.0,,,,,,,1,idle,milk_b,,5,delight,soda_b,,3,delight
d_nikke_milk_bloomingbunny_01_85,d_nikke_milk_bloomingbunny_01,Self,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_85,False,,30,30,1.0,,,,,,,,,,,,,,,3,delight
d_nikke_milk_bloomingbunny_01_86,d_nikke_milk_bloomingbunny_01,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_86,True,,30,30,1.0,,,,,,,,,,,,,,,3,shy
d_nikke_milk_bloomingbunny_01_87,d_nikke_milk_bloomingbunny_01,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_87,False,,black,black,1.0,,,,,black,,,,,,,,,,3,shy
d_nikke_milk_bloomingbunny_01_88,d_nikke_milk_bloomingbunny_01,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_milk_bloomingbunny_01_88,False,,black,black,1.0,,,,,,,,,,,,,,,3,shy
