id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,fade,set_camera_shake,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id
d_nikke_mica_snowbuddy_03_12,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_12,True,,3,3,1.0,,mica_w,mica_w,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_03_13,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_13,False,,3,3,1.0,,,,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_03_14,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_14,True,,3,3,1.0,,mica_w,mica_w,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_03_15,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_15,True,,3,3,1.0,,mica_w,mica_w,,,,3,surprise,,,,
d_nikke_mica_snowbuddy_03_16,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_16,True,,3,3,1.0,,mica_w,mica_w,,,,3,special,,,,
d_nikke_mica_snowbuddy_03_17,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_17,True,,3,3,1.0,,mica_w,mica_w,,,,3,special,,,,
d_nikke_mica_snowbuddy_03_18,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_18,False,,3,3,1.0,,,,,,,3,special,,,,
d_nikke_mica_snowbuddy_03_19,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_19,True,,3,3,1.0,,mica_w,mica_w,,,,3,delight,,,,
d_nikke_mica_snowbuddy_03_20,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_20,True,,3,3,1.0,,mica_w,mica_w,,,,3,idle,,,,
d_nikke_mica_snowbuddy_03_21,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_21,False,FastFood,3,3,1.0,none,,,black,,,3,idle,,,,
d_nikke_mica_snowbuddy_03_22,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_22,True,,3,S_30,1.0,bgm_story_girlstalk,mica_w,mica_w,,,,3,idle,,,,
d_nikke_mica_snowbuddy_03_23,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_23,True,,S_30,S_30,1.0,,mica_w,mica_w,,,,3,idle,,,,
d_nikke_mica_snowbuddy_03_24,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_24,True,,S_30,S_30,1.0,,mica_w,mica_w,,,,3,idle,,,,
d_nikke_mica_snowbuddy_03_25,d_nikke_mica_snowbuddy_03,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_25,False,,S_30,S_30,1.0,,,,,,,3,special,,,,
d_nikke_mica_snowbuddy_03_26,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_26,False,,S_30,S_30,1.0,,,,,,,3,special,,,,
d_nikke_mica_snowbuddy_03_27,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_27,True,,S_30,S_30,1.0,,mica_w,mica_w,,,,3,sad,,,,
d_nikke_mica_snowbuddy_03_28,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_28,True,,S_30,3,1.0,,mica_w,mica_w,,,,3,special,staff,7,idle,
d_nikke_mica_snowbuddy_03_29,d_nikke_mica_snowbuddy_03,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_29,False,,3,6,1.0,,,,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_30,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_30,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_31,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_31,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_32,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_32,True,,6,6,1.0,,staff,staff,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_33,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_33,True,,6,6,1.0,,mica_w,mica_w,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_34,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_34,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_35,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_35,True,,6,6,1.0,,staff,staff,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_36,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_36,True,,6,6,1.0,,mica_w,mica_w,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_37,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_37,False,,6,6,1.0,,,,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_38,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_38,True,,6,6,1.0,,staff,staff,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_39,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_39,False,,6,6,1.0,,,,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_40,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_40,True,,6,6,1.0,,staff,staff,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_41,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_41,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_42,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_42,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_43,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_43,True,,6,6,1.0,,staff,staff,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_44,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_44,True,,6,6,1.0,,staff,staff,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_45,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_45,True,,6,6,1.0,,mica_w,mica_w,,Low_2,,5,shy,,7,idle,
d_nikke_mica_snowbuddy_03_46,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_46,False,,6,6,1.0,,,,,,,5,shy,,7,idle,
d_nikke_mica_snowbuddy_03_47,d_nikke_mica_snowbuddy_03,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_47,False,,6,6,1.0,,,,,,,5,shy,,7,idle,
d_nikke_mica_snowbuddy_03_48,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_48,True,,6,6,1.0,,staff,staff,,,,5,shy,,7,idle,
d_nikke_mica_snowbuddy_03_49,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_49,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,sad,,7,idle,staff
d_nikke_mica_snowbuddy_03_50,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_50,False,,S_50,S_50,1.0,,,,,,,5,sad,,,,
d_nikke_mica_snowbuddy_03_51,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_51,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,delight,,,,
d_nikke_mica_snowbuddy_03_52,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_52,True,,S_50,5,1.0,none,mica_w,mica_w,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_53,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_53,True,ShoppingMall,5,5,1.0,bgm_story_onlineshopping,mica_w,mica_w,black,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_54,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_54,False,,5,5,1.0,,,,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_55,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_55,True,,5,5,1.0,,mica_w,mica_w,,,,5,no,,,,
d_nikke_mica_snowbuddy_03_56,d_nikke_mica_snowbuddy_03,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_56,False,,black,black,1.0,,,,,,,5,no,,,,
d_nikke_mica_snowbuddy_03_57,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_57,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_58,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_58,True,,S_50,5,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_59,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_59,True,,5,5,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_60,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_60,True,,5,5,1.0,,mica_w,mica_w,,,,5,sad,,,,
d_nikke_mica_snowbuddy_03_61,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_61,True,,5,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_62,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_62,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_63,d_nikke_mica_snowbuddy_03,Monologue,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_63,False,,black,black,1.0,,,,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_64,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_64,False,,S_50,S_50,1.0,,,,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_65,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_65,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_66,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_66,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_67,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_67,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_68,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_68,False,,S_50,S_50,1.0,,,,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_69,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_69,True,,S_50,5,1.0,none,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_70,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_70,False,Park,5,5,1.0,bgm_story_backtonormal,,,black,,,5,special,,,,
d_nikke_mica_snowbuddy_03_71,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_71,True,,5,5,1.0,,mica_w,mica_w,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_72,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_72,True,,5,5,1.0,,mica_w,mica_w,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_73,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_73,False,,5,5,1.0,,,,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_74,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_74,True,,5,5,1.0,,mica_w,mica_w,,,,5,delight,,,,
d_nikke_mica_snowbuddy_03_75,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_75,True,,5,5,1.0,,mica_w,mica_w,,,,5,idle,,,,
d_nikke_mica_snowbuddy_03_76,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_76,True,,5,6,1.0,,poli,poli,,,,5,idle,poli,7,idle,
d_nikke_mica_snowbuddy_03_77,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_77,True,,6,6,1.0,,mica_w,mica_w,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_78,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_78,False,,6,6,1.0,,,,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_79,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_79,True,,6,6,1.0,,poli,poli,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_80,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_80,True,,6,6,1.0,,poli,poli,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_81,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_81,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_82,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_82,True,,6,6,1.0,,poli,poli,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_83,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_83,True,,6,6,1.0,,mica_w,mica_w,,,,5,sad,,7,idle,
d_nikke_mica_snowbuddy_03_84,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_84,True,,6,6,1.0,,mica_w,mica_w,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_85,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_85,True,,6,6,1.0,,poli,poli,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_86,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_86,True,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_87,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_87,True,,6,6,1.0,,mica_w,mica_w,,,,5,idle,,7,idle,
d_nikke_mica_snowbuddy_03_88,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_88,True,,6,6,1.0,,poli,poli,,,,5,idle,,7,idle,
d_nikke_mica_snowbuddy_03_89,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_89,True,,6,6,1.0,,mica_w,mica_w,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_90,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_90,True,,6,6,1.0,,poli,poli,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_91,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_91,True,,6,6,1.0,,poli,poli,,,,5,delight,,7,idle,
d_nikke_mica_snowbuddy_03_92,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_92,True,,6,6,1.0,,mica_w,mica_w,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_93,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_93,True,,6,6,1.0,,poli,poli,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_94,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_94,True,,6,6,1.0,,poli,poli,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_95,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_95,True,,6,6,1.0,,poli,poli,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_96,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_96,True,,6,6,1.0,,poli,poli,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_97,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_97,True,,6,6,1.0,,mica_w,mica_w,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_98,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_98,True,,6,6,1.0,,poli,poli,,,,5,surprise,,7,idle,
d_nikke_mica_snowbuddy_03_99,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_99,False,,6,6,1.0,,mica_w,mica_w,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_100,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_100,True,,6,6,1.0,,poli,poli,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_101,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_101,True,,6,6,1.0,,poli,poli,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_102,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_102,True,,6,6,1.0,,poli,poli,,,,5,special,,7,idle,
d_nikke_mica_snowbuddy_03_103,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_103,False,,6,6,1.0,,,,,,,5,special,,7,idle,poli
d_nikke_mica_snowbuddy_03_104,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_104,False,,6,5,1.0,none,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_105,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_105,False,,5,5,1.0,,,,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_106,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_106,False,,5,5,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_107,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_107,False,,5,5,1.0,,,,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_108,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_108,True,,5,S_50,0.7,bgm_story_inwonderland,mica_w,mica_w,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_109,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_109,False,,S_50,S_50,1.0,,,,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_110,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_110,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_111,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_111,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_112,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_112,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_113,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_113,False,,S_50,S_50,1.0,,,,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_114,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_114,False,,S_50,S_50,1.0,,,,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_115,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_115,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_116,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_116,False,,S_50,S_50,1.0,,,,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_117,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_117,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_118,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_118,False,,S_50,S_50,1.0,,,,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_119,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_119,False,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_120,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_120,False,,S_50,S_50,1.0,,,,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_121,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_121,False,,S_50,S_50,1.0,,,,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_122,d_nikke_mica_snowbuddy_03,Self,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_122,False,,S_50,S_50,1.0,,,,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_123,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_123,False,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,surprise,,,,
d_nikke_mica_snowbuddy_03_124,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_124,True,,S_50,S_50,1.0,,mica_w,mica_w,,,,5,special,,,,
d_nikke_mica_snowbuddy_03_125,d_nikke_mica_snowbuddy_03,Speech,Locale_NikkeEpisode:d_nikke_mica_snowbuddy_03_125,False,,S_50,5,0.7,,mica_w,mica_w,,Low_2,,5,surprise,,,,
