id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_nikke_ce_003_02_02_22,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_22,True,,2,14,1.0,,,,,3,idle,,1,delight,,13,idle,,15,idle
d_nikke_ce_003_02_02_23,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_23,True,,14,14,1.0,,,,,3,idle,,1,delight,,13,idle,,15,idle
d_nikke_ce_003_02_02_24,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_24,True,,10,10,1.0,,,,,3,idle,,1,idle,,13,idle,,15,idle
d_nikke_ce_003_02_02_25,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_25,True,,10,10,1.0,,,,,3,idle,,1,idle,,13,idle,,15,idle
d_nikke_ce_003_02_02_26,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_26,True,,10,2,1.0,,,,,3,surprise,,1,idle,,13,idle,,15,idle
d_nikke_ce_003_02_02_27,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_27,True,,2,2,1.0,,,,,3,surprise,,1,delight,,13,idle,,15,idle
d_nikke_ce_003_02_02_28,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_28,True,,14,14,1.0,,,,,3,surprise,,1,delight,,13,idle,,15,idle
d_nikke_ce_003_02_02_29,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_29,True,,14,14,1.0,,,,,3,surprise,,1,delight,,13,idle,,15,idle
d_nikke_ce_003_02_02_30,d_nikke_ce_003_02_02,Narration,ce_003_02,,Locale_NikkeEpisode:d_nikke_ce_003_02_02_30,False,,black,black,1.0,,sfx_scn_stepback,,,13,surprise,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_31,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_31,True,,13,13,1.0,,,,,13,delight,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_32,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_32,True,,13,12,1.0,,,,,13,delight,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_33,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_33,True,,12,12,1.0,,sfx_scn_handtouch,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_34,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_34,True,,12,14,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_35,d_nikke_ce_003_02_02,Narration,boy03,,Locale_NikkeEpisode:d_nikke_ce_003_02_02_35,False,,black,black,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_36,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_36,True,,30,30,1.0,,,black,,13,idle,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_37,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_37,True,,30,30,1.0,,,,,13,idle,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_38,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_38,True,,XS_10,XS_10,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_39,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_39,True,,XS_150,XS_150,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_40,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_40,True,,130,130,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_41,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_41,True,,130,130,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_42,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_42,True,,130,12,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_43,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_43,True,,12,12,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_44,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_44,True,,12,12,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_45,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_45,True,,12,12,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_46,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_46,True,,12,12,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_47,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_47,True,,30,30,1.0,,,,,13,idle,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_48,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_48,True,,14,14,1.0,,,,,13,delight,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_49,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_49,True,,14,14,1.0,,,,,13,delight,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_50,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_50,True,,14,14,1.0,,,,,13,delight,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_51,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_51,True,,14,14,1.0,,,,,13,surprise,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_52,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_52,True,,30,30,1.0,,,,,13,surprise,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_53,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_53,True,,XS_10,XS_10,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_54,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_54,True,,XS_150,XS_150,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_55,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_55,True,,30,30,1.0,,,,,13,idle,,3,worry,,1,idle,,15,idle
d_nikke_ce_003_02_02_56,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_56,True,,30,30,1.0,,,,,13,idle,,3,worry,,1,idle,,15,idle
d_nikke_ce_003_02_02_57,d_nikke_ce_003_02_02,Speech,girl03,girl03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_57,True,,XS_10,XS_10,1.0,,,,,13,idle,,3,worry,,1,idle,,15,idle
d_nikke_ce_003_02_02_58,d_nikke_ce_003_02_02,Speech,boy03,boy03,Locale_NikkeEpisode:d_nikke_ce_003_02_02_58,True,,XS_150,XS_150,1.0,,,,,13,idle,,3,worry,,1,idle,,15,idle
d_nikke_ce_003_02_02_59,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_59,True,,XS_150,13,1.0,,,,,13,worry,,3,worry,,1,idle,,15,idle
d_nikke_ce_003_02_02_60,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_60,True,,13,13,1.0,,,,,13,idle,,3,worry,,1,idle,,15,idle
d_nikke_ce_003_02_02_61,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_61,True,,30,30,1.0,,,,,13,idle,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_62,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_62,True,,30,30,1.0,,,,,13,idle,,3,delight,,1,idle,,15,idle
d_nikke_ce_003_02_02_63,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_63,True,,30,30,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_64,d_nikke_ce_003_02_02,Speech,ce_003_02,ce_003_02,Locale_NikkeEpisode:d_nikke_ce_003_02_02_64,True,,130,130,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
d_nikke_ce_003_02_02_65,d_nikke_ce_003_02_02,Speech,diesel,diesel,Locale_NikkeEpisode:d_nikke_ce_003_02_02_65,True,,30,30,1.0,,,,,13,idle,,3,idle,,1,idle,,15,idle
