id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,fade,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id
d_nikke_mast_romanticmaid_02_11,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_11,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_12,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_12,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_13,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_13,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_14,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_14,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_15,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_15,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_16,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_16,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_17,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_17,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_18,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_18,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_19,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_19,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_20,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_20,True,,S_100,S_10,0.7,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_21,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_21,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_22,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_22,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_23,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_23,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_24,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_24,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_25,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_25,False,,S_10,S_10,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_26,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_26,False,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_27,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_27,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_28,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_28,False,,S_10,S_10,1.0,,,d_nikke_mast_romanticmaid_02_30,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_29,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_29,False,,S_10,S_10,1.0,,,d_nikke_mast_romanticmaid_02_30,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_30,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_30,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_31,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_31,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_32,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_32,False,,S_10,S_10,1.0,,,d_nikke_mast_romanticmaid_02_36,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_33,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_33,False,,S_10,S_10,1.0,,,d_nikke_mast_romanticmaid_02_34,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_34,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_34,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_35,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_35,False,,S_10,S_10,1.0,,,d_nikke_mast_romanticmaid_02_36,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_36,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_36,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_37,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_37,True,,S_10,S_100,0.7,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_38,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_38,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_41,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_39,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_39,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_40,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_40,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_40,True,,S_100,S_100,1.0,,mast_m,d_nikke_mast_romanticmaid_02_41,,,,1,delight,,,,
d_nikke_mast_romanticmaid_02_41,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_41,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_42,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_42,False,,S_100,S_100,1.0,,,,black,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_43,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_43,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_44,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_44,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_46,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_45,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_45,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_47,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_46,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_46,True,,S_100,S_100,1.0,,mast_m,d_nikke_mast_romanticmaid_02_48,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_47,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_47,True,,S_100,S_100,1.0,,mast_m,d_nikke_mast_romanticmaid_02_48,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_48,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_48,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_49,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_49,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_50,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_50,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_51,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_51,False,,S_100,S_100,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_52,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_52,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_53,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_53,False,,S_100,S_100,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_54,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_54,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_55,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_55,False,,S_100,S_100,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_56,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_56,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_57,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_57,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_58,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_58,False,,S_100,S_100,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_59,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_59,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_60,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_60,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_61,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_61,False,,S_100,S_10,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_62,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_62,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_63,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_63,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_64,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_64,False,,black,black,1.0,,,,black,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_65,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_65,False,,black,black,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_66,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_66,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_67,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_67,False,,S_10,S_10,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_68,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_68,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_69,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_69,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_70,d_nikke_mast_romanticmaid_02,Speech,unknown,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_70,True,,S_10,S_10,1.0,,unknown,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_71,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_71,False,,S_10,S_100,0.5,,mast_m,,,,,1,delight2,,,,
d_nikke_mast_romanticmaid_02_72,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_72,False,,S_100,S_100,1.0,,,,,,,1,delight2,,,,
d_nikke_mast_romanticmaid_02_73,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_73,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_74,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_74,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_75,d_nikke_mast_romanticmaid_02,Narration,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_75,False,,S_100,S_100,1.0,none,,,,sfx_scn_toycapsule,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_76,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_76,False,,S_100,S_100,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_77,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_77,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_78,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_78,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_79,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_79,False,,S_100,S_10,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_80,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_80,False,,S_10,S_10,1.0,,,,,,,1,idle2,privaty_m,15,shy2,
d_nikke_mast_romanticmaid_02_81,d_nikke_mast_romanticmaid_02,Speech,privaty_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_81,True,,S_10,150,1.5,bgm_story_tomboyprincess,privaty_m,,,,,1,surprise,,15,shy2,
d_nikke_mast_romanticmaid_02_82,d_nikke_mast_romanticmaid_02,Speech,privaty_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_82,True,,150,1500,0.7,,privaty_m,,,,,1,surprise,,15,shy2,
d_nikke_mast_romanticmaid_02_83,d_nikke_mast_romanticmaid_02,Speech,privaty_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_83,False,,1500,1500,1.0,,privaty_m,,,,,1,surprise,,15,sad2,
d_nikke_mast_romanticmaid_02_84,d_nikke_mast_romanticmaid_02,Speech,privaty_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_84,True,,1500,1500,1.0,,privaty_m,,,,,1,surprise,,15,sad2,
d_nikke_mast_romanticmaid_02_85,d_nikke_mast_romanticmaid_02,Speech,privaty_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_85,True,,1500,1500,1.0,,privaty_m,,,,,1,surprise,,15,surprise,
d_nikke_mast_romanticmaid_02_86,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_86,False,,1500,S_100,2.0,,,,,,,1,surprise,,15,surprise,privaty_m
d_nikke_mast_romanticmaid_02_87,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_87,False,,S_100,S_100,1.0,,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_88,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_88,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_90,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_89,d_nikke_mast_romanticmaid_02,Choice,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_89,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_92,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_90,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_90,True,,S_100,S_100,1.0,,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_91,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_91,False,,S_100,S_100,1.0,,,d_nikke_mast_romanticmaid_02_92,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_92,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_92,True,,S_100,S_10,1.0,,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_93,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_93,False,,S_10,S_10,1.0,none,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_94,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_94,False,,S_10,S_10,1.0,,,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_95,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_95,False,,S_10,S_10,1.0,,,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_96,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_96,True,,S_10,S_10,1.0,bgm_story_flipflop,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_97,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_97,False,,S_10,S_10,1.0,,,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_98,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_98,True,,S_10,S_10,1.0,,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_99,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_99,False,,S_10,S_10,1.0,,,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_100,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_100,True,,S_10,S_10,1.0,,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_101,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_101,True,,S_10,S_10,1.0,,mast_m,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_102,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_102,False,,S_10,S_10,1.0,,,,,,,1,surprise,,,,
d_nikke_mast_romanticmaid_02_103,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_103,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_104,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_104,False,,S_10,S_10,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_105,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_105,True,,S_10,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_106,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_106,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_107,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_107,True,,S_100,S_100,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_108,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_108,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_109,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_109,False,,S_100,S_100,1.0,,,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_110,d_nikke_mast_romanticmaid_02,Monologue,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_110,False,Sky2,S_100,S_100,1.0,,,,black,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_111,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_111,True,,S_100,S_10,1.0,,mast_m,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_112,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_112,False,,S_10,S_10,1.0,,,,,,,1,idle2,,,,
d_nikke_mast_romanticmaid_02_113,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_113,True,,S_10,S_10,1.0,,mast_m,,,,,1,idle,,,,
d_nikke_mast_romanticmaid_02_114,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_114,False,,S_10,S_10,1.0,none,mast_m,,,,,1,surprise2,,,,
d_nikke_mast_romanticmaid_02_115,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_115,True,,S_10,S_10,1.0,,mast_m,,,,,1,surprise2,,,,
d_nikke_mast_romanticmaid_02_116,d_nikke_mast_romanticmaid_02,Self,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_116,False,,S_10,S_10,1.0,,,,,,,1,surprise2,,,,
d_nikke_mast_romanticmaid_02_117,d_nikke_mast_romanticmaid_02,Speech,mast_m,Locale_NikkeEpisode:d_nikke_mast_romanticmaid_02_117,True,,S_10,S_10,1.0,,mast_m,,,,,1,surprise2,,,,
