id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/1/hide_char_id,characters/2/hide_char_id,play_sound,jump_target,fade,set_camera_shake
d_nikke_c_3_03_16,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_16,True,,12,12,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_17,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_17,True,,12,XS_130,0.5,bgm_enemyclose,poli,poli,,1,idle,,13,surprise,,15,idle,,,,,,
d_nikke_c_3_03_18,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_18,False,,XS_130,XS_130,1.0,,poli,,,1,idle,,13,surprise,,15,shy,,,,,,
d_nikke_c_3_03_19,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_19,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_20,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_20,False,,XS_130,XS_130,1.0,,poli,,,1,idle,,13,angry,,15,idle,,,sfx_scn_over,,,
d_nikke_c_3_03_21,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_21,True,,XS_130,14,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_22,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_22,True,,14,14,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_23,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_23,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_24,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_24,False,,14,14,1.0,,miranda,,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_25,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_25,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_26,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_26,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_27,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_27,False,,14,14,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_28,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_28,False,,14,14,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_29,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_29,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_30,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_30,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_31,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_31,False,,14,14,1.0,,miranda,,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_32,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_32,True,,14,10,2.0,,c_3,c_3,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_33,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_33,True,,S_150,S_150,1.0,,miranda,miranda,,1,idle,,13,idle,,15,think,,,,,,
d_nikke_c_3_03_34,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_34,True,,S_150,XS_130,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_35,d_nikke_c_3_03,Choice,Locale_NikkeEpisode:d_nikke_c_3_03_35,False,,XS_130,XS_130,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,d_nikke_c_3_03_37,,
d_nikke_c_3_03_36,d_nikke_c_3_03,Choice,Locale_NikkeEpisode:d_nikke_c_3_03_36,False,,XS_130,XS_130,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,d_nikke_c_3_03_38,,
d_nikke_c_3_03_37,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_37,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,d_nikke_c_3_03_39,,
d_nikke_c_3_03_38,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_38,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,delight,,15,delight,,,,d_nikke_c_3_03_39,,
d_nikke_c_3_03_39,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_39,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_40,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_40,True,,XS_130,10,1.0,,c_3,c_3,,1,good,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_43,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_43,True,ShoppingMall,13,XS_130,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,black,
d_nikke_c_3_03_44,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_44,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_45,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_45,False,,XS_130,XS_130,1.0,,poli,,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_46,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_46,False,,XS_130,XS_1300,2.0,,poli,,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_47,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_47,True,,XS_1300,XS_1300,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_48,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_48,True,,S_150,S_1500,0.5,,miranda,miranda,,1,idle,,13,surprise,,15,idle,,,,,,
d_nikke_c_3_03_49,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_49,True,,S_1500,S_1500,1.0,,miranda,miranda,,1,idle,,13,surprise,,15,idle,,,,,,
d_nikke_c_3_03_50,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_50,True,,S_1500,14,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_51,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_51,False,,14,14,1.0,,poli,,,1,idle,,13,angry,,15,shy,,,,,,
d_nikke_c_3_03_52,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_52,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,angry,,15,think,,,,,,
d_nikke_c_3_03_53,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_53,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,think,,,,,,
d_nikke_c_3_03_54,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_54,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_55,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_55,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_56,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_56,True,,14,14,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_57,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_57,True,,14,12,2.0,,c_3,c_3,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_58,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_58,True,,12,12,1.0,,poli,poli,,1,idle,,13,sad,,15,idle,,,,,,
d_nikke_c_3_03_59,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_59,True,,12,XS_130,1.0,none,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_60,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_60,False,,black,black,1.0,,poli,,,1,idle,,5,angry,,3,idle,,,,,,
d_nikke_c_3_03_61,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_61,True,,XS_50,XS_500,0.5,bgm_emergency,poli,poli,,1,idle,,5,angry,,3,idle,,,,,,
d_nikke_c_3_03_62,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_62,True,,XS_500,XS_500,1.0,,,terrorist01,,1,idle,,5,angry,,3,idle,,,,,,
d_nikke_c_3_03_63,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_63,True,,XS_500,XS_500,1.0,,,terrorist01,,1,idle,,5,angry,,3,idle,,,,,,
d_nikke_c_3_03_64,d_nikke_c_3_03,Narration,Locale_NikkeEpisode:d_nikke_c_3_03_64,False,,XS_500,XS_50,1.0,,poli,,,1,idle,,5,angry,,3,idle,,,sfx_scn_fireblindly,,,
d_nikke_c_3_03_65,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_65,True,,S_30,S_30,0.5,,miranda,miranda,,1,idle,,5,angry,,3,idle,,,,,,
d_nikke_c_3_03_66,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_66,True,,XS_50,XS_50,1.0,,poli,poli,,1,idle,,5,surprise,,3,idle,,,,,,
d_nikke_c_3_03_67,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_67,True,,black,black,1.0,none,c_3,c_3,,1,idle,,5,surprise,,3,idle,,,,,,
d_nikke_c_3_03_68,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_68,True,,10,100,0.5,,c_3,c_3,,1,idle,,5,surprise,,3,idle,,,,,,
d_nikke_c_3_03_69,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_69,False,,black,black,1.0,,c_3,,,1,idle,,5,surprise,,3,idle,,,,,,
d_nikke_c_3_03_70,d_nikke_c_3_03,Narration,Locale_NikkeEpisode:d_nikke_c_3_03_70,False,,black,black,1.0,,c_3,,,1,idle,,5,surprise,,3,idle,,,sfx_scn_windowbreak,,,
d_nikke_c_3_03_71,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_71,False,,100,100,1.0,,c_3,,,1,idle,,5,surprise,,3,shy,,,,,,
d_nikke_c_3_03_72,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_72,True,,XS_500,XS_50,1.0,,poli,poli,,1,idle,,5,surprise,,3,shy,,,,,,
d_nikke_c_3_03_73,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_73,True,,XS_50,XS_50,1.0,,,terrorist01,,1,idle,,5,surprise,,3,shy,,,,,,
d_nikke_c_3_03_74,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_74,True,,XS_50,XS_50,1.0,,,terrorist01,,1,idle,,5,surprise,,3,shy,,,,,,
d_nikke_c_3_03_75,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_75,True,,100,10,2.0,,c_3,c_3,,1,good,,5,surprise,,3,shy,,,,,,
d_nikke_c_3_03_76,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_76,True,,10,2,2.0,,miranda,miranda,,1,good,,5,surprise,,3,shy,,,,,,
d_nikke_c_3_03_77,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_77,True,,2,4,1.0,,poli,poli,,1,good,,5,angry,,3,shy,,,,,,
d_nikke_c_3_03_78,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_78,True,,10,10,1.0,,c_3,c_3,,1,idle,,5,angry,,3,shy,,,,,,
d_nikke_c_3_03_79,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_79,True,,4,4,1.0,bgm_emergency,miranda,miranda,,1,idle,,5,surprise,,3,idle,,,,,,
d_nikke_c_3_03_80,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_80,True,,4,4,1.0,,poli,poli,,1,idle,,5,delight,,3,idle,,,,,,
d_nikke_c_3_03_81,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_81,False,,black,black,1.0,,poli,,,1,idle,,5,idle,,3,idle,,,,,,
d_nikke_c_3_03_82,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_82,False,,black,black,1.0,,poli,,,1,idle,,13,idle,,15,idle,,miranda,,,,
d_nikke_c_3_03_83,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_83,True,,XS_130,12,1.0,bgm_story_cosmos,poli,poli,,1,good,,13,idle,,,,,,,,black,
d_nikke_c_3_03_84,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_84,True,,12,12,1.0,,poli,poli,,1,good,,13,idle,,,,,,,,,
d_nikke_c_3_03_85,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_85,True,,12,12,1.0,,c_3,c_3,,1,good,,13,idle,,,,,,,,,
d_nikke_c_3_03_86,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_86,True,,12,12,1.0,,miranda,miranda,,1,idle,,13,idle,,,,,,,,,
d_nikke_c_3_03_87,d_nikke_c_3_03,Monologue,Locale_NikkeEpisode:d_nikke_c_3_03_87,False,,12,14,2.0,,miranda,,,1,idle,,13,idle,miranda,15,idle,,,,,,
d_nikke_c_3_03_88,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_88,True,,14,14,1.0,,poli,poli,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_89,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_89,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_90,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_90,True,,14,14,1.0,,miranda,miranda,,1,idle,,13,angry,,15,idle,,,,,,
d_nikke_c_3_03_91,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_91,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_92,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_92,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_93,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_93,False,,14,14,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_94,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_94,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_95,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_95,True,,14,14,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_96,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_96,False,,14,14,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_97,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_97,True,,14,XS_130,1.0,,poli,poli,,1,idle,,13,sad,,15,idle,,,,,,
d_nikke_c_3_03_98,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_98,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_99,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_99,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_100,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_100,True,,XS_130,XS_130,1.0,,poli,poli,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_101,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_101,False,,XS_130,XS_130,1.0,,poli,,,1,idle,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_102,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_102,True,,XS_130,10,1.0,,c_3,c_3,,1,good,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_103,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_103,True,,10,10,1.0,,c_3,c_3,,1,good,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_104,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_104,True,,14,14,1.0,,miranda,miranda,,1,good,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_105,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_105,True,,14,14,1.0,,poli,poli,,1,good,,13,idle,,15,idle,,,,,,
d_nikke_c_3_03_106,d_nikke_c_3_03,Narration,Locale_NikkeEpisode:d_nikke_c_3_03_106,False,City,black,black,1.0,none,poli,,,1,good,,13,idle,,15,idle,poli,miranda,,,black,
d_nikke_c_3_03_107,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_107,True,,1,1,1.0,,c_3,c_3,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_108,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_108,False,,1,1,1.0,,c_3,,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_109,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_109,True,,1,10,2.0,,c_3,c_3,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_110,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_110,False,,10,10,1.0,,c_3,,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_111,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_111,True,,10,10,1.0,,c_3,c_3,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_112,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_112,True,,10,10,1.0,,c_3,c_3,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_113,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_113,True,,10,10,1.0,,c_3,c_3,,1,idle,,,,,,,,,,,,
d_nikke_c_3_03_114,d_nikke_c_3_03,Narration,Locale_NikkeEpisode:d_nikke_c_3_03_114,False,,10,1,0.5,,c_3,,,1,idle,,,,,,,,,sfx_scn_explosions,,,Low_2
d_nikke_c_3_03_115,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_115,True,,1,10,0.5,bgm_emergency,c_3,c_3,,1,surprise,,,,,,,,,,,,
d_nikke_c_3_03_116,d_nikke_c_3_03,Speech,Locale_NikkeEpisode:d_nikke_c_3_03_116,True,,10,10,1.0,,c_3,c_3,,1,surprise,,,,,,,,,,,,
d_nikke_c_3_03_117,d_nikke_c_3_03,Self,Locale_NikkeEpisode:d_nikke_c_3_03_117,False,,10,10,1.0,,c_3,,,1,surprise,,,,,,,,,,,,
