id,group_id,speech_window,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,set_filter_01,play_sound,fade,highlight,speaker,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_camera_shake,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_nikke_soda_twinklingbunny_04_12,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_12,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_13,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_13,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_14,d_nikke_soda_twinklingbunny_04,Narration,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_14,False,,1,1,1.0,,,sfx_scn_bell,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_15,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_15,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_16,d_nikke_soda_twinklingbunny_04,Narration,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_16,False,,1,1,1.0,,,sfx_scn_bell,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_17,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_17,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_18,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_18,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_19,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_19,False,,1,1,1.0,,,,,soda_b,soda_b,,,,,,,
d_nikke_soda_twinklingbunny_04_20,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_20,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_21,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_21,False,,1,1,1.0,,,,,soda_b,soda_b,,,,,,,
d_nikke_soda_twinklingbunny_04_22,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_22,False,,1,1,1.0,,,,,soda_b,soda_b,,,,,,,
d_nikke_soda_twinklingbunny_04_23,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_23,False,,1,1,1.0,,,,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_24,d_nikke_soda_twinklingbunny_04,Narration,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_24,False,,1,1,1.0,,,sfx_scn_rustydooropen,,,,,,,,,,
d_nikke_soda_twinklingbunny_04_25,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_25,False,,S_10,S_10,1.0,bgm_story_whosdumber,,,,,,soda_b,1,cry,,,,
d_nikke_soda_twinklingbunny_04_26,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_26,False,,S_10,S_10,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_27,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_27,False,,S_10,S_10,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_28,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_28,True,,S_10,S_10,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_29,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_29,True,,S_10,S_10,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_30,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_30,True,,S_10,S_100,1.0,,,,,soda_b,soda_b,,1,cry,Low_2,,,
d_nikke_soda_twinklingbunny_04_31,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_31,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_32,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_32,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_33,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_33,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_34,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_34,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_35,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_35,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_36,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_36,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_37,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_37,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_38,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_38,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_39,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_39,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_40,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_40,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_41,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_41,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_42,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_42,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_43,d_nikke_soda_twinklingbunny_04,Narration,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_43,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_44,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_44,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_45,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_45,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_46,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_46,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_47,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_47,True,,S_100,S_100,1.0,,,,,soda_b,soda_b,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_48,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_48,False,,S_100,S_100,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_49,d_nikke_soda_twinklingbunny_04,Narration,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_49,False,,S_100,S_100,1.0,,,sfx_scn_knock,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_50,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_50,False,,S_100,S_10,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_51,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_51,False,,S_10,S_10,1.0,,,,,rouge,rouge,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_52,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_52,False,,S_10,S_10,1.0,,,,,rouge,rouge,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_53,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_53,False,,S_10,S_10,1.0,,,,,rouge,rouge,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_54,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_54,False,,S_10,S_10,1.0,,,,,,,,1,cry,,,,
d_nikke_soda_twinklingbunny_04_55,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_55,True,,S_10,S_10,1.0,,,,,soda_b,soda_b,,1,surprise,,,,
d_nikke_soda_twinklingbunny_04_56,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_56,False,,S_10,S_10,1.0,,,,,,,,1,surprise,,,,
d_nikke_soda_twinklingbunny_04_57,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_57,True,,S_10,S_10,1.0,,,,,soda_b,soda_b,,1,surprise,,,,
d_nikke_soda_twinklingbunny_04_58,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_58,False,,S_10,1,1.0,,,,,,,,16,idle,,,,
d_nikke_soda_twinklingbunny_04_59,d_nikke_soda_twinklingbunny_04,Narration,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_59,False,,1,1,1.0,,,sfx_scn_doorcloselight,,,,,16,idle,,,,
d_nikke_soda_twinklingbunny_04_60,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_60,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,rouge,1,idle
d_nikke_soda_twinklingbunny_04_61,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_61,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_62,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_62,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_63,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_63,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_64,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_64,True,,10,100,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_65,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_65,True,,100,S_1600,0.7,,,,,soda_b,soda_b,,16,worry,Low_2,,1,think
d_nikke_soda_twinklingbunny_04_66,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_66,False,,S_1600,S_1600,1.0,,,,,rouge,,,16,worry,,,1,think
d_nikke_soda_twinklingbunny_04_67,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_67,False,,S_1600,S_1600,1.0,,,,,rouge,,,16,worry,,,1,think
d_nikke_soda_twinklingbunny_04_68,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_68,True,,S_1600,100,1.0,,,,,rouge,rouge,,16,worry,,,1,think
d_nikke_soda_twinklingbunny_04_69,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_69,False,,100,100,1.0,,,,,rouge,,,16,idle,,,1,think
d_nikke_soda_twinklingbunny_04_70,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_70,False,,100,100,1.0,,,,,rouge,,,16,idle,,,1,think
d_nikke_soda_twinklingbunny_04_71,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_71,True,,100,100,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_72,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_72,True,,100,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_73,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_73,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_74,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_74,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_75,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_75,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_76,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_76,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_77,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_77,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_78,d_nikke_soda_twinklingbunny_04,Monologue,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_78,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_79,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_79,False,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_80,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_80,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_81,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_81,True,,10,100,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_82,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_82,False,,100,100,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_83,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_83,True,,100,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_84,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_84,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_85,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_85,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_86,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_86,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_87,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_87,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_88,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_88,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_89,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_89,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_90,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_90,True,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_91,d_nikke_soda_twinklingbunny_04,Self,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_91,False,,10,10,1.0,,,,,rouge,,,16,idle,,,1,idle
d_nikke_soda_twinklingbunny_04_92,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_92,False,,10,10,1.0,,,,,rouge,rouge,,16,idle,,,1,think
d_nikke_soda_twinklingbunny_04_93,d_nikke_soda_twinklingbunny_04,Speech,Locale_NikkeEpisode:d_nikke_soda_twinklingbunny_04_93,False,,10,10,1.0,,,,,soda_b,soda_b,,16,idle,,,1,think
