id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,fade,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim
d_nikke_ade_agentbunny_04_11,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_11,True,,10,100,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_12,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_12,False,,black,black,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_13,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_13,False,,black,black,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_14,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_14,False,,black,black,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_15,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_15,True,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_16,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_16,True,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_17,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_17,False,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_18,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_18,True,,1,10,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_19,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_19,False,,10,10,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_20,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_20,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_21,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_21,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_22,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_22,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_23,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_23,True,,10,100,1.2,,,,,1,no
d_nikke_ade_agentbunny_04_24,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_24,True,,100,100,1.0,,,,,1,no
d_nikke_ade_agentbunny_04_25,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_25,False,,black,black,1.0,,,,,1,no
d_nikke_ade_agentbunny_04_26,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_26,True,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_27,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_27,True,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_28,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_28,False,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_29,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_29,False,,1,1,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_30,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_30,False,,black,black,1.0,,black,,,1,idle
d_nikke_ade_agentbunny_04_32,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_32,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_33,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_33,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_34,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_34,False,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_35,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_35,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_36,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_36,False,,10,10,1.0,,,sfx_scn_waterpour,,1,idle
d_nikke_ade_agentbunny_04_37,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_37,False,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_38,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_38,False,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_39,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_39,True,,10,10,1.0,,,,,1,delight
d_nikke_ade_agentbunny_04_40,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_40,True,,10,10,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_41,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_41,True,,10,10,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_42,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_42,True,,10,100,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_43,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_43,False,,100,100,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_44,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_44,True,,100,100,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_45,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_45,True,,100,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_46,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_46,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_47,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_47,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_48,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_48,False,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_49,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_49,False,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_50,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_50,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_51,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_51,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_52,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_52,True,,10,10,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_53,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_53,False,,10,10,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_54,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_54,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_55,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_55,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_56,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_56,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_57,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_57,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_58,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_58,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_59,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_59,True,,10,10,1.0,,,,,1,angry
d_nikke_ade_agentbunny_04_60,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_60,True,,10,10,1.0,,,,,1,no
d_nikke_ade_agentbunny_04_61,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_61,False,,black,black,1.0,,,,,1,no
d_nikke_ade_agentbunny_04_62,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_62,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_63,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_63,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_64,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_64,False,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_65,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_65,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_66,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_66,True,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_67,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_67,False,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_68,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_68,False,,10,10,1.0,,,sfx_scn_waterpour,,1,idle
d_nikke_ade_agentbunny_04_69,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_69,False,,10,10,1.0,,,,,1,idle
d_nikke_ade_agentbunny_04_70,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_70,False,,10,10,1.0,,,sfx_scn_waterstonefall,,1,surprise
d_nikke_ade_agentbunny_04_71,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_71,False,,10,10,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_72,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_72,False,,10,10,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_73,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_73,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_74,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_74,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_75,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_75,False,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_76,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_76,False,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_77,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_77,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_78,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_78,True,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_79,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_79,False,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_80,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_80,False,,10,10,1.0,none,,,,1,worry
d_nikke_ade_agentbunny_04_81,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_81,False,,10,10,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_82,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_82,False,,10,10,1.0,bgm_story_treatment,,,,1,worry
d_nikke_ade_agentbunny_04_83,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_83,True,,10,10,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_84,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_84,True,,10,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_85,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_85,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_86,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_86,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_87,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_87,True,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_88,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_88,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_89,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_89,False,,100,100,1.0,,,sfx_scn_heartbeat3,,1,shy2
d_nikke_ade_agentbunny_04_90,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_90,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_91,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_91,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_92,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_92,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_93,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_93,True,,100,100,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_94,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_94,True,,100,100,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_95,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_95,True,,100,100,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_96,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_96,False,,100,100,1.0,,,,,1,worry
d_nikke_ade_agentbunny_04_97,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_97,True,,100,100,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_98,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_98,False,,100,100,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_99,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_99,False,,100,100,1.0,,,,,1,surprise
d_nikke_ade_agentbunny_04_100,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_100,True,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_101,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_101,True,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_102,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_102,True,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_103,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_103,False,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_104,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_104,False,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_105,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_105,False,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_106,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_106,True,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_107,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_107,True,,100,100,1.0,,,,,1,shy
d_nikke_ade_agentbunny_04_108,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_108,True,,100,10,0.5,,,,,1,surprise2
d_nikke_ade_agentbunny_04_109,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_109,False,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_110,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_110,False,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_111,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_111,False,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_112,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_112,True,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_113,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_113,True,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_114,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_114,True,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_115,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_115,False,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_116,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_116,False,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_117,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_117,True,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_118,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_118,True,,10,10,1.0,,,,,1,surprise2
d_nikke_ade_agentbunny_04_119,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_119,True,,10,10,1.0,,,,,1,special
d_nikke_ade_agentbunny_04_120,d_nikke_ade_agentbunny_04,Narration,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_120,False,,10,100,1.0,,,sfx_scn_sofasit,,1,special
d_nikke_ade_agentbunny_04_121,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_121,False,,100,100,1.0,,,,,1,special
d_nikke_ade_agentbunny_04_122,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_122,False,,100,100,1.0,,,,,1,special
d_nikke_ade_agentbunny_04_123,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_123,True,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_124,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_124,True,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_125,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_125,True,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_126,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_126,True,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_127,d_nikke_ade_agentbunny_04,Speech,ade_b,ade_b,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_127,True,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_128,d_nikke_ade_agentbunny_04,Self,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_128,False,,100,100,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_129,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_129,False,,black,black,1.0,,black,,,1,shy2
d_nikke_ade_agentbunny_04_130,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_130,False,,black,black,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_131,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_131,False,,black,black,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_132,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_132,False,,black,black,1.0,,,,,1,shy2
d_nikke_ade_agentbunny_04_133,d_nikke_ade_agentbunny_04,Monologue,ade_b,,Locale_NikkeEpisode:d_nikke_ade_agentbunny_04_133,False,,black,black,1.0,,,,,1,shy2
