id,group_id,speech_window,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,speaker,characters/0/hide_char_id,set_filter_01,set_filter_02,jump_target,set_camera_shake,fade,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id
d_nikke_neon_blueocean_05_13,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_13,False,,XS_30,XS_10,2.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_14,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_14,False,LogHouseOut_s,black,black,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_15,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_15,False,,black,black,1.0,,,liter_s,1,idle,,neon_s,Grey,Vignetting,,,,,,,
d_nikke_neon_blueocean_05_16,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_16,False,,XS_10,XS_10,1.0,,,,1,idle,,,Grey,Vignetting,,,,,,,
d_nikke_neon_blueocean_05_17,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_17,False,,XS_10,XS_10,1.0,,,,1,idle,,,Grey,Vignetting,,,,,,,
d_nikke_neon_blueocean_05_18,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_18,False,,XS_10,XS_10,1.0,,,,1,idle,,,Grey,Vignetting,,,,,,,
d_nikke_neon_blueocean_05_19,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_19,False,,black,black,1.0,,,,1,idle,,liter_s,Grey,Vignetting,,,,,,,
d_nikke_neon_blueocean_05_20,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_20,False,Beach_s,black,black,1.0,,,neon_s,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_21,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_21,False,,XS_10,XS_10,1.0,,,,1,no,,,,,,,,,,,
d_nikke_neon_blueocean_05_22,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_22,False,,XS_10,XS_10,1.0,,,,1,no,,,,,,,,,,,
d_nikke_neon_blueocean_05_23,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_23,False,,XS_10,XS_10,1.0,,,,1,no,,,,,,,,,,,
d_nikke_neon_blueocean_05_24,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_24,False,,XS_10,XS_10,1.0,,,,1,no,,,,,,,,,,,
d_nikke_neon_blueocean_05_25,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_25,False,,XS_10,XS_10,1.0,,,,1,no,,,,,,,,,,,
d_nikke_neon_blueocean_05_26,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_26,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_27,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_27,False,,XS_10,XS_100,2.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_28,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_28,False,,XS_100,XS_100,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_29,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_29,False,,XS_100,XS_100,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_30,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_30,False,,XS_100,XS_100,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_31,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_31,False,,black,black,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_32,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_32,False,,black,black,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_33,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_33,False,,black,black,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_34,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_34,False,,XS_100,XS_10,1.0,sfx_scn_showerlever,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_35,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_35,False,,XS_10,XS_10,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_36,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_36,False,,XS_10,XS_10,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_37,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_37,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_38,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_38,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_39,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_39,False,,XS_10,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_40,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_40,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_41,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_41,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_42,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_42,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_43,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_43,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_44,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_44,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_45,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_45,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_46,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_46,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_47,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_47,False,,1,1,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_48,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_48,True,,1,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_49,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_49,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_50,d_nikke_neon_blueocean_05,Choice,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_50,False,,XS_10,XS_10,1.0,,,,1,idle,,,,,d_nikke_neon_blueocean_05_52,,,,,,
d_nikke_neon_blueocean_05_51,d_nikke_neon_blueocean_05,Choice,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_51,False,,XS_10,XS_10,1.0,,,,1,idle,,,,,d_nikke_neon_blueocean_05_52,,,,,,
d_nikke_neon_blueocean_05_52,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_52,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_53,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_53,True,,XS_10,XS_100,0.5,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_54,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_54,False,,black,black,1.0,sfx_scn_remotesignal,none,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_55,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_55,False,,black,black,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_56,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_56,False,,XS_100,1,1.0,sfx_scn_shower,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_57,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_57,False,,1,1,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_58,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_58,True,,1,1,1.0,,,,1,surprise,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_59,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_59,False,,1,1,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_60,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_60,True,,1,XS_100,2.0,,,,1,worry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_61,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_61,True,,XS_100,XS_100,1.0,,,,1,worry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_62,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_62,False,,XS_100,XS_100,1.0,,,,1,worry,,,,,,,,,,,
d_nikke_neon_blueocean_05_63,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_63,False,,XS_100,XS_100,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_64,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_64,False,,XS_100,1,0.5,sfx_scn_snowwhiterifle,bgm_story_lastbullet,,1,surprise,,,,,,Low_2,,,,,
d_nikke_neon_blueocean_05_65,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_65,False,,1,1,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_66,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_66,False,,1,1,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_67,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_67,False,,1,1,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_68,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_68,True,,1,XS_10,1.0,,,,1,no,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_69,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_69,False,,black,black,1.0,sfx_scn_explosions,,,1,no,,,,,,,,,,,
d_nikke_neon_blueocean_05_70,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_70,True,,black,black,1.0,,,,1,surprise,neon_s,,,,,Low_2,,,,,
d_nikke_neon_blueocean_05_71,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_71,False,,black,black,1.0,,none,,1,surprise,,,,,,,black,,,,
d_nikke_neon_blueocean_05_72,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_72,False,,black,black,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_73,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_73,False,,black,black,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_74,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_74,True,,1,XS_10,2.0,,bgm_story_impression,,1,surprise,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_75,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_75,False,,XS_10,XS_10,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_76,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_76,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_77,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_77,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_78,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_78,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_79,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_79,False,,XS_10,XS_10,1.0,,,,1,idle,,,,,,,,,,,
d_nikke_neon_blueocean_05_80,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_80,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_81,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_81,True,,XS_10,XS_100,0.5,,,,1,surprise,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_82,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_82,False,,XS_100,XS_100,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_83,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_83,False,,XS_100,XS_100,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_84,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_84,False,,XS_100,XS_100,1.0,,,,1,surprise,,,,,,,,,,,
d_nikke_neon_blueocean_05_85,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_85,True,,XS_100,XS_100,1.0,,,,1,worry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_86,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_86,True,,XS_100,XS_100,1.0,,,,1,worry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_87,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_87,False,,XS_100,XS_100,1.0,,,,1,worry,,,,,,,,,,,
d_nikke_neon_blueocean_05_88,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_88,True,,XS_100,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_89,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_89,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_90,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_90,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_91,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_91,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_92,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_92,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_93,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_93,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_94,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_94,False,,XS_10,XS_10,1.0,,,,1,angry,,,,,,,,,,,
d_nikke_neon_blueocean_05_95,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_95,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_96,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_96,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_97,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_97,True,,XS_10,XS_10,1.0,,,,1,idle,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_98,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_98,False,,XS_10,XS_50,1.0,,,,1,idle,,neon_s,,,,,,,,,
d_nikke_neon_blueocean_05_99,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_99,False,,XS_50,XS_50,1.0,,,,,,,,,,,,,,,,
d_nikke_neon_blueocean_05_100,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_100,True,,XS_50,XS_50,1.0,,,,,,neon_s,,,,,,,,,,
d_nikke_neon_blueocean_05_101,d_nikke_neon_blueocean_05,Monologue,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_101,False,,XS_50,5,1.0,,,,,,,,,,,,,,,,
d_nikke_neon_blueocean_05_102,d_nikke_neon_blueocean_05,Narration,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_102,False,LogHouseIn_d,black,black,1.0,,none,neon_s,1,worry,,,,,,,,mary_s,13,sad,
d_nikke_neon_blueocean_05_103,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_103,True,,130,130,1.0,,bgm_story_whosdumber,,1,worry,mary_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_104,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_104,True,,130,12,1.0,,,,1,worry,neon_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_105,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_105,False,,12,12,1.0,,,,1,worry,,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_106,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_106,True,,12,12,1.0,,,,1,worry,mary_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_107,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_107,True,,12,12,1.0,,,,1,worry,neon_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_108,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_108,True,,12,12,1.0,,,,1,worry,mary_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_109,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_109,True,,12,12,1.0,,,,1,worry,mary_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_110,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_110,True,,12,12,1.0,,,,1,worry,mary_s,,,,,,,,13,sad,
d_nikke_neon_blueocean_05_111,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_111,True,,12,12,1.0,,,,1,worry,neon_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_112,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_112,True,,12,130,1.0,,,,1,worry,mary_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_113,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_113,True,,130,130,1.0,,,,1,surprise,mary_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_114,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_114,True,,130,XS_10,2.0,,,,1,worry,neon_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_115,d_nikke_neon_blueocean_05,Self,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_115,False,,XS_10,XS_10,1.0,,,,1,worry,,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_116,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_116,True,,XS_10,130,1.0,,,,1,worry,mary_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_117,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_117,True,,130,130,1.0,,,,1,worry,mary_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_118,d_nikke_neon_blueocean_05,Speech,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_118,True,,130,130,1.0,,,,1,worry,mary_s,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_119,d_nikke_neon_blueocean_05,Self,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_119,False,,130,130,1.0,,,,1,worry,,,,,,,,,13,idle,
d_nikke_neon_blueocean_05_120,d_nikke_neon_blueocean_05,Monologue,mary_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_120,False,,130,XS_10,2.0,,,,1,worry,,,,,,,,,13,idle,mary_s
d_nikke_neon_blueocean_05_121,d_nikke_neon_blueocean_05,Speech,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_121,True,,XS_10,XS_10,1.0,,,,1,angry,neon_s,,,,,,,,,,
