id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,fade,characters/1/hide_char_id,jump_target,play_sound,set_camera_shake
d_nikke_sakura_bloominsummer_04_11,d_nikke_sakura_bloominsummer_04,Self,mary_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_11,False,,,,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_12,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_12,True,,,,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_13,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_13,True,,,,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_14,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_14,True,,,,,120,1200,1.0,,,,12,surprise,,,,,
d_nikke_sakura_bloominsummer_04_15,d_nikke_sakura_bloominsummer_04,Self,mary_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_15,False,,,,,1200,1200,1.0,,,,12,surprise,,,,,
d_nikke_sakura_bloominsummer_04_16,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_16,True,,,,,1200,1200,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_17,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_17,True,,,,,1200,1200,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_18,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_18,True,,,,,1200,1200,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_19,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_19,True,sakura_s,2,idle,,1200,200,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_20,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_20,True,,2,idle,,200,1,1.0,,,,12,think,,,,,
d_nikke_sakura_bloominsummer_04_21,d_nikke_sakura_bloominsummer_04,Monologue,mary_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_21,False,,2,idle,,1,1,1.0,,,,12,think,,,,,
d_nikke_sakura_bloominsummer_04_22,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_22,True,,2,idle,,1,1,1.0,,,,12,think,,,,,
d_nikke_sakura_bloominsummer_04_23,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_23,True,,2,idle,,1,1,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_24,d_nikke_sakura_bloominsummer_04,Self,mary_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_24,False,,2,idle,,1,1,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_25,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_25,True,,2,idle,,1,1,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_26,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_26,False,,2,idle,,1,1,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_27,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_27,False,,2,idle,,1,1,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_28,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_28,True,,2,idle,,1,120,1.0,,,,12,shy,,,,,
d_nikke_sakura_bloominsummer_04_29,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_29,True,,2,idle,,120,120,1.0,,,,12,shy,,,,,
d_nikke_sakura_bloominsummer_04_30,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_30,True,,2,idle,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_31,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_31,True,,2,idle,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_32,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_32,True,,2,idle,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_33,d_nikke_sakura_bloominsummer_04,Self,mary_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_33,False,,2,idle,,120,120,1.0,,,,12,idle,,,,,
d_nikke_sakura_bloominsummer_04_34,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_34,True,,2,idle,,120,120,1.0,,,,12,shy,,,,,
d_nikke_sakura_bloominsummer_04_35,d_nikke_sakura_bloominsummer_04,Speech,mary_s,mary_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_35,True,,2,idle,,120,1200,1.0,,,,12,shy,,,,,
d_nikke_sakura_bloominsummer_04_36,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_36,True,,2,smile,,1200,200,1.0,,,,12,shy,,,,,
d_nikke_sakura_bloominsummer_04_37,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_37,False,,2,idle,UninhabitedIsland_s,2,2,1.0,bgm_story_milkyway,,,12,shy,black,mary_s,,,
d_nikke_sakura_bloominsummer_04_38,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_38,True,,2,idle,,2,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_39,d_nikke_sakura_bloominsummer_04,Choice,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_39,False,,2,idle,,20,20,1.0,,,,,,,,d_nikke_sakura_bloominsummer_04_41,,
d_nikke_sakura_bloominsummer_04_40,d_nikke_sakura_bloominsummer_04,Choice,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_40,False,,2,idle,,20,20,1.0,,,,,,,,d_nikke_sakura_bloominsummer_04_41,,
d_nikke_sakura_bloominsummer_04_41,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_41,True,,2,smile,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_42,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_42,False,,2,special,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_43,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_43,True,,2,special,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_44,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_44,True,,2,special,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_45,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_45,False,,2,special,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_46,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_46,False,,2,special,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_47,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_47,True,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_48,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_48,False,,2,idle,,20,200,0.5,,,,,,,,,sfx_scn_grab,
d_nikke_sakura_bloominsummer_04_49,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_49,False,,2,surprise,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_50,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_50,False,,2,surprise,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_51,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_51,False,,2,surprise,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_52,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_52,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_53,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_53,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_54,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_54,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_55,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_55,True,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_56,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_56,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_57,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_57,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_58,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_58,True,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_59,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_59,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_60,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_60,True,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_61,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_61,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_62,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_62,True,,2,idle,,200,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_63,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_63,False,,2,idle,,20,150,1.0,,,,,,,,,sfx_scn_rustle,
d_nikke_sakura_bloominsummer_04_64,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_64,False,,2,idle,,150,1500,1.0,,,,,,,,,sfx_scn_rustle_2,
d_nikke_sakura_bloominsummer_04_65,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_65,False,,2,idle,,1500,1500,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_66,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_66,False,,2,idle,,black,black,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_67,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_67,False,,2,sad,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_68,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_68,False,,2,sad,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_69,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_69,False,,2,special,,20,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_70,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_70,False,,2,special,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_71,d_nikke_sakura_bloominsummer_04,Choice,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_71,False,,2,special,,200,200,1.0,,,,,,,,d_nikke_sakura_bloominsummer_04_73,,
d_nikke_sakura_bloominsummer_04_72,d_nikke_sakura_bloominsummer_04,Choice,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_72,False,,2,special,,200,200,1.0,,,,,,,,d_nikke_sakura_bloominsummer_04_77,,
d_nikke_sakura_bloominsummer_04_73,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_73,False,,2,surprise,,200,20,0.5,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_74,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_74,False,,2,surprise,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_75,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_75,True,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_76,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_76,True,,2,smile,,20,20,1.0,,,,,,,,d_nikke_sakura_bloominsummer_04_82,,
d_nikke_sakura_bloominsummer_04_77,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_77,False,,2,surprise,,200,20,0.5,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_78,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_78,True,,2,surprise,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_79,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_79,False,,2,surprise,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_80,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_80,False,,2,surprise,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_81,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_81,True,,2,surprise,,20,20,1.0,,,,,,,,d_nikke_sakura_bloominsummer_04_82,,
d_nikke_sakura_bloominsummer_04_82,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_82,True,,2,smile,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_83,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_83,True,,2,smile,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_84,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_84,True,,2,smile,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_85,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_85,False,,2,smile,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_86,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_86,False,,2,idle,,black,black,1.0,,,,,,black,,,,
d_nikke_sakura_bloominsummer_04_87,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_87,False,,2,idle,,20,20,1.0,,,,,,,,,sfx_scn_handtouchsmooth,
d_nikke_sakura_bloominsummer_04_88,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_88,False,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_89,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_89,True,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_90,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_90,True,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_91,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_91,False,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_92,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_92,True,,2,smile,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_93,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_93,True,,2,smile,,20,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_94,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_94,False,,2,smile,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_95,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_95,True,,2,smile,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_96,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_96,False,,2,smile,,200,200,1.0,,,,,,,,,sfx_scn_raindrop,
d_nikke_sakura_bloominsummer_04_97,d_nikke_sakura_bloominsummer_04,Speech,sakura_s,sakura_s,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_97,False,,2,idle,,200,200,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_98,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_98,False,,2,idle,,200,200,1.0,,,,,,,,,sfx_scn_raindrops,
d_nikke_sakura_bloominsummer_04_99,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_99,False,,2,idle,,200,200,1.0,,,,,,,,,,Low_2
d_nikke_sakura_bloominsummer_04_100,d_nikke_sakura_bloominsummer_04,Self,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_100,False,,2,idle,,200,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_101,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_101,False,,2,idle,,20,20,1.0,,,,,,,,,,
d_nikke_sakura_bloominsummer_04_102,d_nikke_sakura_bloominsummer_04,Narration,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_102,False,,2,idle,,black,black,1.0,,,,,,,,,sfx_scn_rain,
d_nikke_sakura_bloominsummer_04_103,d_nikke_sakura_bloominsummer_04,Monologue,sakura_s,,Locale_NikkeEpisode:d_nikke_sakura_bloominsummer_04_103,False,,2,idle,,black,black,1.0,,,,,,,,,,
