id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,set_filter_01,fade,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/1/hide_char_id,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/2/hide_char_id,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim
d_nikke_sin_05_33,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_33,True,,1,1,1.0,,,,,,OP_center,surprise,,,,,,,,,,,,
d_nikke_sin_05_34,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_34,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_35,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_35,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_36,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_36,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_37,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_37,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_38,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_38,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_39,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_39,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_40,d_nikke_sin_05,Choice,,,Locale_NikkeEpisode:d_nikke_sin_05_40,False,,1,1,1.0,,d_nikke_sin_05_42,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_41,d_nikke_sin_05,Choice,,,Locale_NikkeEpisode:d_nikke_sin_05_41,False,,1,1,1.0,,d_nikke_sin_05_46,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_42,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_42,True,,1,1,1.0,,,,,,OP_center,surprise,,,,,,,,,,,,
d_nikke_sin_05_43,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_43,True,,1,1,1.0,,,,,,OP_center,surprise,,,,,,,,,,,,
d_nikke_sin_05_44,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_44,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_45,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_45,True,,1,1,1.0,,d_nikke_sin_05_50,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_46,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_46,True,,1,1,1.0,,,,,,OP_center,surprise,,,,,,,,,,,,
d_nikke_sin_05_47,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_47,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_48,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_48,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_49,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_49,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_50,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_50,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_51,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_51,True,MachineRoom,1,2,1.0,bgm_mystery,,Grey,black,,OP_center,idle,sin_op_c,sin,1,delight,,fatprisoner,3,idle,,,,
d_nikke_sin_05_52,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_52,True,,2,2,1.0,,,Grey,,,,,,,1,delight,,,3,idle,,,,
d_nikke_sin_05_53,d_nikke_sin_05,Self,sin,Self,Locale_NikkeEpisode:d_nikke_sin_05_53,False,Jail,black,black,1.0,,,Grey,,,,,,,1,delight,,,3,idle,fatprisoner,,,
d_nikke_sin_05_54,d_nikke_sin_05,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_sin_05_54,False,,1,1,1.0,,,Grey,,,,,,,1,idle,,,,,,,,
d_nikke_sin_05_55,d_nikke_sin_05,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_sin_05_55,False,,1,1,1.0,,,Grey,,,,,,,1,idle,,,,,,,,
d_nikke_sin_05_56,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_56,False,JailCorridor,black,black,1.0,,,Grey,,,,,,,1,idle,,,,,,,,
d_nikke_sin_05_57,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_57,True,,1,10,1.0,,,Grey,,,,,,,1,smile,,,,,,,,
d_nikke_sin_05_58,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_58,True,,10,100,1.0,,,Grey,,,,,,,1,smile,,,,,,,,
d_nikke_sin_05_59,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_59,False,Jail,black,black,1.0,,,Grey,,,,,,,1,smile,sin,,,,,,,
d_nikke_sin_05_60,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_60,False,,1,1,1.0,,,,black,sin_op_c,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_61,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_61,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_62,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_62,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_63,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_63,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_64,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_64,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_65,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_65,False,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_66,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_66,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_67,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_67,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_68,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_68,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_69,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_69,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_70,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_70,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_71,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_71,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_72,d_nikke_sin_05,Choice,,,Locale_NikkeEpisode:d_nikke_sin_05_72,False,,1,1,1.0,,d_nikke_sin_05_74,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_73,d_nikke_sin_05,Choice,,,Locale_NikkeEpisode:d_nikke_sin_05_73,False,,1,1,1.0,,d_nikke_sin_05_77,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_74,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_74,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_75,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_75,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_76,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_76,True,,1,1,1.0,,d_nikke_sin_05_80,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_77,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_77,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_78,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_78,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_79,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_79,True,,1,1,1.0,,,,,,OP_center,delight,,,,,,,,,,,,
d_nikke_sin_05_80,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_80,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_81,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_81,True,,1,1,1.0,,,,,,OP_center,smile,,,,,,,,,,,,
d_nikke_sin_05_82,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_82,True,,1,1,1.0,,,,,,OP_center,smile,,,,,,,,,,,,
d_nikke_sin_05_83,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_83,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_84,d_nikke_sin_05,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_sin_05_84,False,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_85,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_85,False,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_86,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_86,True,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_87,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_87,False,,1,1,1.0,,,,,,OP_center,shy,,,,,,,,,,,,
d_nikke_sin_05_88,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_88,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_89,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_89,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_90,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_90,False,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_91,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_91,False,,1,1,1.0,none,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_92,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_92,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_93,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_93,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_94,d_nikke_sin_05,Speech,sin_op_c,sin_op_c,Locale_NikkeEpisode:d_nikke_sin_05_94,True,,1,1,1.0,,,,,,OP_center,idle,,,,,,,,,,,,
d_nikke_sin_05_95,d_nikke_sin_05,Narration,,Narration,Locale_NikkeEpisode:d_nikke_sin_05_95,False,CommanderRoom,S_30,S_30,1.0,bgm_menu_commandersroom,,,black,,OP_center,idle,sin_op_c,,,,,,,,,,,
d_nikke_sin_05_96,d_nikke_sin_05,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_sin_05_96,False,,S_30,S_30,1.0,,,,,rapi,5,worry,,neon,3,no,,anis,1,worry,,sin,13,shy
d_nikke_sin_05_97,d_nikke_sin_05,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_sin_05_97,False,,50,50,1.0,,,,,,5,worry,,,3,no,,,1,worry,,,13,shy
d_nikke_sin_05_98,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_98,False,,10,10,1.0,,,,,,5,worry,,,3,no,,,1,worry,,,13,shy
d_nikke_sin_05_99,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_99,False,,10,12,2.0,,,,,,5,worry,,,3,no,,,1,worry,,,13,shy
d_nikke_sin_05_100,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_100,True,,12,12,1.0,,,,,,5,idle,,,3,idle,,,1,sad,,,13,shy
d_nikke_sin_05_101,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_101,True,,12,12,1.0,,,,,,5,idle,,,3,idle,,,1,angry,,,13,shy
d_nikke_sin_05_102,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_102,True,,12,12,1.0,,,,,,5,idle,,,3,idle,,,1,angry,,,13,shy
d_nikke_sin_05_103,d_nikke_sin_05,Self,,Self,Locale_NikkeEpisode:d_nikke_sin_05_103,False,,12,12,1.0,,,,,,5,idle,,,3,idle,,,1,angry,,,13,shy
d_nikke_sin_05_104,d_nikke_sin_05,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_sin_05_104,True,,12,4,1.0,,,,,,5,idle,,,3,angry,,,1,worry,,,13,shy
d_nikke_sin_05_105,d_nikke_sin_05,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_sin_05_105,True,,4,4,1.0,,,,,,5,think,,,3,angry,,,1,worry,,,13,idle
d_nikke_sin_05_106,d_nikke_sin_05,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_sin_05_106,True,,4,4,1.0,,,,,,5,think,,,3,angry,,,1,worry,,,13,idle
d_nikke_sin_05_107,d_nikke_sin_05,Speech,rapi,rapi,Locale_NikkeEpisode:d_nikke_sin_05_107,True,,4,4,1.0,,,,,,5,idle,,,3,angry,,,1,worry,,,13,idle
d_nikke_sin_05_108,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_108,True,,10,10,1.0,,,,,,5,idle,,,3,angry,,,1,worry,,,13,idle
d_nikke_sin_05_109,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_109,False,,10,130,2.0,,,,,,5,idle,,,3,angry,,,1,worry,,,13,idle
d_nikke_sin_05_110,d_nikke_sin_05,Monologue,,Monologue,Locale_NikkeEpisode:d_nikke_sin_05_110,False,,130,1300,2.0,,,,,,5,idle,,,3,idle,,,1,worry,,,13,idle
d_nikke_sin_05_111,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_111,True,,1300,1300,1.0,,,,,,5,idle,,,3,idle,,,1,worry,,,13,smile
d_nikke_sin_05_112,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_112,True,,1300,1300,1.0,,,,,,5,idle,,,3,idle,,,1,worry,,,13,smile
d_nikke_sin_05_113,d_nikke_sin_05,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_sin_05_113,False,,S_30,S_30,1.0,,,,,,5,idle,,,3,no,,,1,worry,,,13,delight
d_nikke_sin_05_114,d_nikke_sin_05,Speech,neon,neon,Locale_NikkeEpisode:d_nikke_sin_05_114,True,,S_30,S_30,1.0,,,,,,5,idle,,,3,no,,,1,worry,,,13,delight
d_nikke_sin_05_115,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_115,True,,S_30,10,0.5,,,,,,5,idle,,,3,no,,,1,angry,,,13,delight
d_nikke_sin_05_116,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_116,True,,130,130,1.0,,,,,,5,idle,,,3,idle,,,1,angry,,,13,delight
d_nikke_sin_05_117,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_117,True,,130,10,2.0,,,,,,5,idle,,,3,idle,,,1,void,,,13,delight
d_nikke_sin_05_118,d_nikke_sin_05,Speech,anis,anis,Locale_NikkeEpisode:d_nikke_sin_05_118,True,,10,10,1.0,,,,,,5,idle,,,3,idle,,,1,idle,,,13,delight
d_nikke_sin_05_119,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_119,True,,10,12,0.7,,,,,,5,idle,,,3,idle,,,1,idle,,,13,delight
d_nikke_sin_05_120,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_120,True,,12,12,1.0,,,,,,5,idle,,,3,idle,,,1,idle,,,13,delight
d_nikke_sin_05_121,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_121,True,,12,130,1.5,none,,,,,5,idle,,,3,idle,,,1,idle,,,13,shy
d_nikke_sin_05_122,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_122,True,,130,130,1.0,,,,,,5,idle,,,3,idle,,,1,idle,,,13,shy
d_nikke_sin_05_123,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_123,True,,130,130,1.0,bgm_story_kneeldownfools,,,,,5,idle,,,3,idle,,,1,idle,,,13,smile
d_nikke_sin_05_124,d_nikke_sin_05,Speech,sin,sin,Locale_NikkeEpisode:d_nikke_sin_05_124,True,,130,1300,1.0,,,,,,5,idle,,,3,idle,,,1,idle,,,13,smile
