id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,play_sound,set_camera_shake,fade,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_nikke_neon_blueocean_02_11,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_11,False,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_12,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_12,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_13,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_13,True,,XS_10,XS_10,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_14,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_14,True,,XS_10,XS_10,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_15,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_15,False,,XS_10,XS_10,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_16,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_16,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_17,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_17,False,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_18,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_18,True,,XS_10,XS_100,0.5,none,,,,,,1,surprise,
d_nikke_neon_blueocean_02_19,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_19,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_20,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_20,True,,XS_100,XS_100,1.0,bgm_story_herecomestrouble,,,,,,1,no,
d_nikke_neon_blueocean_02_21,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_21,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_22,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_22,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_23,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_23,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_24,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_24,True,,XS_100,XS_10,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_25,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_25,False,,XS_10,XS_10,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_26,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_26,False,,XS_10,XS_50,1.0,,,,,,,5,angry,
d_nikke_neon_blueocean_02_27,d_nikke_neon_blueocean_02,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_27,False,,XS_50,XS_50,1.0,,sfx_scn_dabbling,,,,,5,angry,
d_nikke_neon_blueocean_02_28,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_28,True,,XS_50,XS_50,1.0,,,,,,,5,idle,
d_nikke_neon_blueocean_02_29,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_29,True,,XS_50,XS_50,1.0,,,,,,,5,idle,
d_nikke_neon_blueocean_02_30,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_30,True,,XS_50,XS_50,1.0,,,,,,,5,idle,
d_nikke_neon_blueocean_02_31,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_31,False,,XS_50,XS_50,1.0,,,,,,,5,idle,
d_nikke_neon_blueocean_02_32,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_32,True,,XS_50,XS_50,1.0,,,,,,,5,angry,
d_nikke_neon_blueocean_02_33,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_33,True,,XS_50,XS_50,1.0,,,,,,,5,angry,
d_nikke_neon_blueocean_02_34,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_34,False,,XS_50,XS_50,1.0,,,,,,,5,angry,
d_nikke_neon_blueocean_02_35,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_35,True,,XS_50,XS_500,0.5,,,,,,,5,no,
d_nikke_neon_blueocean_02_36,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_36,False,,XS_500,5,1.0,,,Low_2,,,,5,no,neon_s
d_nikke_neon_blueocean_02_37,d_nikke_neon_blueocean_02,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_37,False,,5,5,1.0,,sfx_scn_waterdive,Low_2,,,,,,
d_nikke_neon_blueocean_02_38,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_38,False,,5,5,1.0,,,,,,,,,
d_nikke_neon_blueocean_02_39,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_39,False,,black,black,1.0,,,,,,,,,
d_nikke_neon_blueocean_02_40,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_40,False,,black,black,1.0,,sfx_scn_waterdive,Low_2,,,,,,
d_nikke_neon_blueocean_02_41,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_41,False,,black,black,1.0,bgm_story_whosdumber,,,black,,neon_s,1,worry,
d_nikke_neon_blueocean_02_42,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_42,True,,1,XS_10,1.0,,,,,,,1,worry,
d_nikke_neon_blueocean_02_43,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_43,False,,XS_10,XS_10,1.0,,,,,,,1,worry,
d_nikke_neon_blueocean_02_44,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_44,True,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_45,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_45,True,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_46,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_46,False,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_47,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_47,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_48,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_48,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_49,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_49,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_50,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_50,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_51,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_51,True,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_52,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_52,False,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_53,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_53,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_54,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_54,False,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_55,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_55,False,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_56,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_56,False,,XS_10,1,2.0,,sfx_scn_splash,,,,,1,surprise,
d_nikke_neon_blueocean_02_57,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_57,True,,1,1,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_58,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_58,True,,1,1,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_59,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_59,False,,1,1,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_60,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_60,True,,1,1,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_61,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_61,True,,1,1,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_62,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_62,True,,1,1,1.0,,,,,,,1,worry,
d_nikke_neon_blueocean_02_63,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_63,True,,1,1,1.0,,,,,,,1,worry,
d_nikke_neon_blueocean_02_64,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_64,False,,1,1,1.0,,,,,,,1,worry,
d_nikke_neon_blueocean_02_65,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_65,True,,1,1,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_66,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_66,False,,1,1,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_67,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_67,True,,1,1,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_68,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_68,False,,1,XS_100,1.0,,sfx_scn_splash,,,,,1,angry,
d_nikke_neon_blueocean_02_69,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_69,True,,black,black,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_70,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_70,False,,black,black,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_71,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_71,False,,black,black,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_72,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_72,True,,XS_100,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_73,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_73,False,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_74,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_74,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_75,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_75,True,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_76,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_76,False,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_77,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_77,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_78,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_78,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_79,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_79,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_80,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_80,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_81,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_81,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_82,d_nikke_neon_blueocean_02,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_82,False,,XS_10,XS_100,1.0,,sfx_scn_splash,,,,,1,idle,
d_nikke_neon_blueocean_02_83,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_83,False,,XS_100,XS_100,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_84,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_84,True,,XS_100,XS_100,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_85,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_85,False,,XS_100,XS_10,1.0,,,,black,,,1,idle,
d_nikke_neon_blueocean_02_86,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_86,False,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_87,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_87,False,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_88,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_88,True,,XS_10,XS_10,1.0,,,,,,,1,shy,
d_nikke_neon_blueocean_02_89,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_89,True,,XS_10,XS_10,1.0,,,,,,,1,shy,
d_nikke_neon_blueocean_02_90,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_90,False,,XS_10,XS_10,1.0,,,,,,,1,shy,
d_nikke_neon_blueocean_02_91,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_91,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_92,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_92,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_93,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_93,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_94,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_94,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_95,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_95,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_96,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_96,False,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_97,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_97,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_98,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_98,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_99,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_99,True,,XS_10,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_100,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_100,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_101,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_101,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_102,d_nikke_neon_blueocean_02,Choice,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_102,False,,XS_10,XS_10,1.0,,,,,d_nikke_neon_blueocean_02_104,,1,idle,
d_nikke_neon_blueocean_02_103,d_nikke_neon_blueocean_02,Choice,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_103,False,,XS_10,XS_10,1.0,,,,,d_nikke_neon_blueocean_02_105,,1,idle,
d_nikke_neon_blueocean_02_104,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_104,True,,XS_10,XS_10,1.0,,,,,d_nikke_neon_blueocean_02_106,,1,angry,
d_nikke_neon_blueocean_02_105,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_105,True,,XS_10,XS_10,1.0,,,,,,,1,shy,
d_nikke_neon_blueocean_02_106,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_106,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_107,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_107,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_108,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_108,False,,black,black,1.0,none,,,,,,1,no,
d_nikke_neon_blueocean_02_109,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_109,False,,black,black,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_110,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_110,True,,15,1,2.0,ambient_scn_wind,sfx_scn_bigwavebreak,,,,,1,no,
d_nikke_neon_blueocean_02_111,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_111,False,,1,1,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_112,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_112,True,,1,XS_10,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_113,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_113,True,,XS_10,XS_10,1.0,,,,,,,1,angry,
d_nikke_neon_blueocean_02_114,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_114,False,,XS_10,XS_10,1.0,bgm_story_herecomestrouble,,,,,,1,angry,
d_nikke_neon_blueocean_02_115,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_115,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_116,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_116,True,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_117,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_117,False,,XS_10,XS_10,1.0,,,,,,,1,surprise,
d_nikke_neon_blueocean_02_118,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_118,True,,XS_10,XS_10,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_119,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_119,True,,XS_10,XS_100,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_120,d_nikke_neon_blueocean_02,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_120,False,,black,black,1.0,,,,,,,1,idle,
d_nikke_neon_blueocean_02_121,d_nikke_neon_blueocean_02,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_121,False,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_122,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_122,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_123,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_123,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_124,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_124,False,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_125,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_125,True,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_126,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_126,False,,XS_100,XS_100,1.0,,,,,,,1,no,
d_nikke_neon_blueocean_02_127,d_nikke_neon_blueocean_02,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_127,True,,XS_100,XS_100,1.0,,,,,,,1,worry,
d_nikke_neon_blueocean_02_128,d_nikke_neon_blueocean_02,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_128,False,,XS_100,XS_100,1.0,,,,,,,1,worry,
