id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,play_sound,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
d_nikke_neon_blueocean_04_13,d_nikke_neon_blueocean_04,Self,,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_13,False,,XS_30,XS_30,1.0,,,,,1,surprise,,3,sorrow
d_nikke_neon_blueocean_04_14,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_14,True,,XS_10,XS_10,1.0,,,,,1,surprise,,3,sorrow
d_nikke_neon_blueocean_04_15,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_15,False,,XS_30,XS_30,1.0,,,,,1,surprise,,3,sorrow
d_nikke_neon_blueocean_04_16,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_16,True,,XS_30,XS_30,2.0,,,,,1,idle,,3,sorrow
d_nikke_neon_blueocean_04_17,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_17,True,,XS_30,XS_30,1.0,,,,,1,idle,,3,sorrow
d_nikke_neon_blueocean_04_18,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_18,True,,XS_30,XS_10,1.0,,,,,1,no,,3,sorrow
d_nikke_neon_blueocean_04_19,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_19,True,,XS_10,XS_10,1.0,,,,,1,no,,3,no
d_nikke_neon_blueocean_04_20,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_20,True,,XS_10,XS_10,1.0,,,,,1,no,,3,no
d_nikke_neon_blueocean_04_21,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_21,True,,XS_10,XS_10,1.0,,,,,1,no,,3,no
d_nikke_neon_blueocean_04_22,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_22,True,,XS_10,XS_10,1.0,,,,,1,no,,3,no
d_nikke_neon_blueocean_04_23,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_23,True,,XS_10,XS_10,1.0,,,,,1,angry,,3,no
d_nikke_neon_blueocean_04_24,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_24,True,,XS_10,XS_10,1.0,,,,,1,angry,,3,no
d_nikke_neon_blueocean_04_25,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_25,False,,XS_10,XS_10,1.0,,,,,1,angry,,3,no
d_nikke_neon_blueocean_04_26,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_26,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_27,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_27,True,,XS_10,XS_30,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_28,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_28,True,,XS_30,XS_30,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_29,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_29,True,,XS_30,XS_30,1.0,,,,,1,idle,,3,sorrow
d_nikke_neon_blueocean_04_30,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_30,True,,XS_30,XS_30,1.0,,,,,1,idle,,3,sorrow
d_nikke_neon_blueocean_04_31,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_31,True,,XS_30,XS_30,1.0,,,,,1,idle,,3,delight
d_nikke_neon_blueocean_04_32,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_32,True,,XS_30,2,1.0,,,,,1,idle,,3,delight
d_nikke_neon_blueocean_04_33,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_33,True,,2,2,1.0,,,,,1,idle,,3,delight
d_nikke_neon_blueocean_04_34,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_34,True,,2,2,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_35,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_35,True,,2,2,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_36,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_36,True,,2,XS_10,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_37,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_37,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_38,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_38,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_39,d_nikke_neon_blueocean_04,Narration,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_39,False,,black,black,1.0,,,,,1,idle,,3,idle
d_nikke_neon_blueocean_04_40,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_40,True,,XS_10,XS_10,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_41,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_41,True,,XS_10,XS_10,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_42,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_42,True,,XS_10,2,1.0,,,,,1,no,,3,delight
d_nikke_neon_blueocean_04_43,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_43,True,,2,2,1.0,,,,,1,no,,3,delight
d_nikke_neon_blueocean_04_44,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_44,True,,2,2,1.0,,,,,1,worry,,3,delight
d_nikke_neon_blueocean_04_45,d_nikke_neon_blueocean_04,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_45,False,,2,2,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_46,d_nikke_neon_blueocean_04,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_46,False,,black,black,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_47,d_nikke_neon_blueocean_04,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_47,False,,black,black,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_48,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_48,False,,2,2,1.0,,,,,1,worry,,3,idle
d_nikke_neon_blueocean_04_49,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_49,True,,2,XS_30,1.0,,,,,1,surprise,,3,angry
d_nikke_neon_blueocean_04_50,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_50,True,,XS_30,XS_10,1.0,,,,,1,worry,,3,angry
d_nikke_neon_blueocean_04_51,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_51,True,,XS_30,XS_30,1.0,,,,,1,worry,,3,surprise
d_nikke_neon_blueocean_04_52,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_52,True,,XS_10,XS_10,1.0,,,,,1,worry,,3,surprise
d_nikke_neon_blueocean_04_53,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_53,True,,XS_30,XS_30,1.0,,,,,1,worry,,3,no
d_nikke_neon_blueocean_04_54,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_54,True,,XS_30,XS_30,1.0,,,,,1,worry,,3,no
d_nikke_neon_blueocean_04_55,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_55,True,,XS_30,XS_30,1.0,,,,,1,worry,,3,no
d_nikke_neon_blueocean_04_56,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_56,True,,XS_30,XS_30,1.0,,,,,1,worry,,3,no
d_nikke_neon_blueocean_04_57,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_57,True,,XS_30,XS_10,2.0,,,,,1,worry,,3,idle
d_nikke_neon_blueocean_04_58,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_58,False,,XS_10,XS_10,1.0,none,,,,1,worry,,3,idle
d_nikke_neon_blueocean_04_59,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_59,True,,XS_10,XS_10,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_60,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_60,True,,XS_10,XS_10,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_61,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_61,False,,XS_10,XS_10,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_62,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_62,True,,XS_10,XS_10,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_63,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_63,False,,XS_10,XS_10,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_64,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_64,True,,XS_10,XS_10,1.0,bgm_story_lastbullet,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_65,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_65,True,,XS_10,XS_10,1.0,,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_66,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_66,True,,XS_10,XS_10,1.0,,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_67,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_67,True,,XS_10,XS_10,1.0,,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_68,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_68,True,,XS_10,XS_10,1.0,,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_69,d_nikke_neon_blueocean_04,Monologue,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_69,False,,XS_10,2,1.0,,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_70,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_70,True,,2,2,1.0,,,,,1,angry,,3,idle
d_nikke_neon_blueocean_04_71,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_71,True,,2,2,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_72,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_72,True,,2,2,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_73,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_73,True,,2,2,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_74,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_74,True,,2,2,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_75,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_75,True,,2,2,1.0,none,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_76,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_76,True,,2,2,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_77,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_77,True,,2,2,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_78,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_78,True,,2,XS_30,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_79,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_79,True,,XS_30,XS_30,1.0,,,,,1,surprise,,3,idle
d_nikke_neon_blueocean_04_80,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_80,True,,XS_30,XS_30,1.0,,,,,1,idle,,3,idle
d_nikke_neon_blueocean_04_81,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_81,True,,XS_30,XS_300,0.5,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_82,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_82,True,,XS_300,XS_300,1.0,,,,,1,idle,,3,no
d_nikke_neon_blueocean_04_83,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_83,True,,XS_10,XS_10,1.0,,,,,1,surprise,,3,no
d_nikke_neon_blueocean_04_84,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_84,True,,2,2,1.0,,,,,1,surprise,,3,no
d_nikke_neon_blueocean_04_85,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_85,True,,2,2,1.0,,,,,1,surprise,,3,no
d_nikke_neon_blueocean_04_86,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_86,True,,2,2,1.0,,,,,1,surprise,,3,delight
d_nikke_neon_blueocean_04_87,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_87,True,,2,2,1.0,,,,,1,surprise,,3,delight
d_nikke_neon_blueocean_04_88,d_nikke_neon_blueocean_04,Speech,liter_s,liter_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_88,True,,2,2,1.0,,,,,1,surprise,,3,delight
d_nikke_neon_blueocean_04_89,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_89,True,,2,2,1.0,,,,,1,no,,3,delight
d_nikke_neon_blueocean_04_90,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_90,True,,2,XS_10,2.0,bgm_story_breakaway,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_91,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_91,True,,XS_10,XS_10,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_92,d_nikke_neon_blueocean_04,Self,neon_s,,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_92,False,,XS_10,XS_10,1.0,,,,,1,no,,3,idle
d_nikke_neon_blueocean_04_93,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_93,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,idle
d_nikke_neon_blueocean_04_94,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_94,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,idle
d_nikke_neon_blueocean_04_95,d_nikke_neon_blueocean_04,Speech,neon_s,neon_s,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_95,True,,XS_10,XS_10,1.0,,,,,1,idle,,3,idle
