id,group_id,speech_window,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim
s003_13_18,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_18,True,,10,10,1.0,,,,,,,
s003_13_19,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_19,False,,10,1,1.3,,,,,,,
s003_13_20,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_20,True,,1,1,1.0,,,,,,,
s003_13_21,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_21,True,,1,1,1.0,,,,,,,
s003_13_22,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_22,True,SilentBeach_d,black,black,1.0,,lev,2,surprise_02,littlemermaid,12,idle
s003_13_23,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_23,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_24,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_24,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_25,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_25,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_26,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_26,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_27,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_27,True,,1,1,1.0,,,2,idle_02,,12,idle
s003_13_28,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_28,False,,1,1,1.0,,,2,idle_02,,12,idle
s003_13_29,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_29,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_30,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_30,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_31,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_31,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_32,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_32,True,,1,1,1.3,,,2,surprise_02,,12,idle
s003_13_33,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_33,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_34,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_34,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_35,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_35,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_36,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_36,True,,1,1,1.0,,,2,surprise_02,,12,idle
s003_13_37,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_37,True,,1,1,1.0,,,2,worry_02,,12,idle
s003_13_38,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_38,True,,1,1,1.0,,,2,worry_02,,12,idle
s003_13_39,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_39,True,,1,1,1.0,,,2,worry_02,,12,idle
s003_13_40,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_40,True,,1,1,1.3,,,2,pain_02,,12,idle
s003_13_41,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_41,True,,1,1,1.0,,,2,pain_02,,12,idle
s003_13_42,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_42,True,,1,1,1.0,,,2,pain_02,,12,idle
s003_13_43,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_43,True,,1,1,1.0,,,2,pain_02,,12,think
s003_13_44,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_44,True,,1,1,1.0,,,2,pain_02,,12,think
s003_13_45,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_45,True,,1,1,1.0,,,2,pain_02,,12,idle
s003_13_46,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_46,True,,1,1,1.0,,,2,pain_02,,12,idle
s003_13_47,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_47,True,,1,1,1.0,,,2,pain_02,,12,idle
s003_13_48,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_48,True,,1,1,1.0,,,2,pain_02,,12,idle
s003_13_49,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_49,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_50,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_50,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_51,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_51,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_52,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_52,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_53,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_53,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_54,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_54,True,,1,S_20,1.3,,,2,angry_02,,12,idle
s003_13_55,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_55,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_56,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_56,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_57,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_57,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_58,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_58,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_59,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_59,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_60,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_60,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_61,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_61,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_62,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_62,True,,S_20,S_20,1.0,,,2,angry_02,,12,idle
s003_13_63,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_63,False,,S_20,1,1.3,,,2,angry_02,,12,idle
s003_13_64,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_64,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_65,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_65,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_66,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_66,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_67,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_67,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_68,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_68,True,,1,1,1.0,,,2,angry_02,,12,idle
s003_13_69,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_69,False,,1,1,1.0,,,2,angry_02,,12,surprise
s003_13_70,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_70,True,,1,1,1.0,,,2,angry_02,,12,surprise
s003_13_71,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_71,True,,1,1,1.0,,,2,angry_02,,12,surprise
s003_13_72,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_72,True,,1,1,1.0,,,2,angry_02,,12,surprise
s003_13_73,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_73,False,,1,L_120,1.0,,,2,angry_02,,12,idle
s003_13_74,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_74,True,,L_120,L_120,1.0,,,2,angry_02,,12,idle
s003_13_75,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_75,True,,L_120,L_120,1.0,,,2,angry_02,,12,idle
s003_13_76,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_76,True,,L_120,L_120,1.0,,,2,angry_02,,12,idle
s003_13_77,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_77,True,,L_120,L_120,1.0,,,2,angry_02,,12,idle
s003_13_78,s003_13,Speech,littlemermaid,littlemermaid,Locale_SideStory:s003_13_78,True,,L_120,L_120,1.0,,,2,angry_02,,12,idle
s003_13_79,s003_13,Speech,lev,lev,Locale_SideStory:s003_13_79,True,,L_120,S_20,1.3,,,2,angry_02,,12,idle
