stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,mod_value,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6023011,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_004,point_fly_arkcityday_004,sbg_arkcityday_004,ArkCityDay,Day,ibg_arkcityday_001,2310050121.0,path_grd_mid_small_043,3220060121,Dash,2220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,path_fly_close_elite2_804,,2210010121.0,Dash,2210010121.0,Dash,2310050221.0,Drop,2310050221.0,Drop,path_grd_mid_small_052,,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_elite2_804,0.0,2220020121.0,Jump,2220020121.0,Jump,3320030221.0,Drop,3320030221.0,Drop,path_fly_close_small_029,10.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2310050121.0,Drop,24,18,6,path_grd_mid_small_043,5.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_far_small_044,8.0,2220020121.0,Dash,2220050121.0,Dash,2220020121.0,Dash,2220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023012,wave_campaign_normal_010,Defense,90,7,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_grd_far_small_044,3220050121,Dash,3220070121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,path_grd_mid_special_025,8.0,3120010121.0,Drop,3120010121.0,Drop,3220050121.0,Dash,2220040121.0,Dash,path_grd_far_small_038,10.0,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,3220070121.0,Drop,path_grd_mid_elite1_802,2.0,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,1320030221.0,Drop,path_grd_far_small_053,12.0,3220070121.0,Drop,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,0,31,47,path_fly_mid_special_047,10.0,2110010121.0,Jump,2110010121.0,Jump,3210020121.0,Normal,3210020121.0,Normal,path_grd_mid_small_075,10.0,3220050121.0,Jump,3220070121.0,Jump,3220050121.0,Jump,3220070121.0,Jump,20,path_grd_far_elite1_803,,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Jump,3320020221.0,Drop,path_grd_mid_small_037,15.0,3220070121.0,Drop,3220070121.0,Drop,2220040121.0,Drop,2320010221.0,Normal,,,,,,,,,,
6023013,wave_campaign_normal_010,Defense,90,4,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_grd_close_elite1_801,3220050121,Jump,3220050121.0,Jump,1220060121.0,Drop,2320010221.0,Normal,path_fly_mid_small_005,9.0,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,1310020221.0,Dash,path_grd_close_small_048,,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3320010221.0,Dash,path_grd_mid_small_043,,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Normal,path_grd_mid_elite1_802,2.0,3220050121.0,Jump,3220050121.0,Jump,1220060121.0,Normal,3320010221.0,Drop,15,28,20,path_fly_mid_small_030,12.0,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,1310020221.0,Drop,path_grd_mid_small_061,,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2320010221.0,Dash,20,path_grd_mid_small_075,8.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,path_grd_mid_elite1_802,,3220050121.0,Jump,3220050121.0,Jump,1220060121.0,Normal,2320010221.0,Jump,,,,,,,,,,
6023014,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkout_001,point_fly_arkout_001,sbg_arkout_001,ArcOut,Day,ibg_arkout_001,2320030121.0,path_grd_close_elite1_801,1220040121,Jump,1220040121.0,Jump,1220050121.0,Drop,2320030221.0,Drop,path_grd_close_small_013,7.0,1220040121.0,Dash,1220050121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,path_grd_mid_small_049,6.0,1220040121.0,Drop,1220050121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,path_fly_close_small_041,7.0,1110010121.0,Drop,1110010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,path_grd_mid_small_055,0.0,1220040121.0,Drop,1220040121.0,Drop,3220020121.0,Drop,2320030121.0,Drop,30,15,0,path_grd_close_small_042,4.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_fly_mid_small_030,,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023015,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_002,point_fly_arkout_002,sbg_arkout_002,ArcOut,Day,ibg_arkout_001,1310020121.0,path_fly_close_special_044,2110010121,Drop,2110010121.0,Drop,2210020121.0,Drop,2210030121.0,Drop,path_grd_mid_elite2_805,10.0,2220030121.0,Dash,2220030121.0,Dash,2320050221.0,Drop,2320050221.0,Drop,path_fly_mid_small_053,,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210040121.0,Dash,path_fly_close_small_029,,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,path_grd_close_elite1_801,0.0,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,3320040221.0,Drop,36,24,0,path_fly_mid_elite1_802,10.0,2210020121.0,Jump,2210020121.0,Jump,3210030121.0,Drop,1310020121.0,Drop,path_fly_close_small_029,4.0,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023016,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkout_001,point_fly_arkout_001,sbg_arkout_001,ArcOut,Day,ibg_arkout_001,2320050121.0,path_grd_close_small_048,1220040121,Drop,1220040121.0,Drop,1220040121.0,Drop,2320050221.0,Drop,path_grd_close_small_069,,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Drop,path_fly_mid_small_039,4.0,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,path_grd_close_elite1_801,0.0,3120010121.0,Dash,3120010121.0,Dash,1220050121.0,Drop,2320010221.0,Drop,path_grd_close_special_064,6.0,2120010121.0,Dash,2120010121.0,Dash,1220050121.0,Drop,2320050121.0,Drop,42,6,0,path_grd_close_small_042,3.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023017,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_002,point_fly_arkout_002,sbg_arkout_002,ArcOut,Day,ibg_arkout_001,3320020121.0,path_grd_mid_small_043,1220040121,Dash,3220070121.0,Dash,1220040121.0,Dash,3220070121.0,Dash,path_grd_mid_elite1_802,5.0,3120010121.0,Dash,3120010121.0,Dash,3220070121.0,Drop,3320020221.0,Drop,path_grd_far_small_071,10.0,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3220070121.0,Jump,path_grd_mid_small_049,0.0,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3320080221.0,Drop,path_grd_far_elite1_803,7.0,1220040121.0,Dash,1220040121.0,Dash,3220070121.0,Drop,3320020121.0,Drop,0,21,21,path_grd_far_small_044,9.0,1220040121.0,Dash,3220070121.0,Dash,1220040121.0,Dash,3220070121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023018,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_001,point_fly_arkout_001,sbg_arkout_001,ArcOut,Day,ibg_arkout_001,2320050121.0,path_grd_close_elite1_801,1220060121,Dash,1220060121.0,Dash,2220040121.0,Drop,2320030221.0,Drop,path_grd_mid_small_055,5.0,1220060121.0,Drop,1220060121.0,Drop,1220060121.0,Drop,2320030221.0,Drop,path_fly_close_special_046,10.0,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,3210030121.0,Drop,path_grd_mid_small_037,,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,path_grd_close_elite3_813,0.0,1220060121.0,Drop,2320030221.0,Drop,2320030221.0,Drop,2320050121.0,Drop,41,16,0,path_grd_mid_small_043,,1220060121.0,Dash,2220040121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,path_grd_mid_small_070,8.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023019,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_002,point_fly_arkout_002,sbg_arkout_002,ArcOut,Day,ibg_arkout_001,1310040121.0,path_grd_close_small_042,3220030121,Dash,2220050121.0,Dash,3220030121.0,Dash,2220050121.0,Dash,path_fly_close_elite2_804,,2210040121.0,Dash,3210010121.0,Dash,1310040221.0,Drop,1310030221.0,Drop,path_fly_mid_special_016,5.0,3210010121.0,Dash,2210040121.0,Dash,3210010121.0,Drop,1210040121.0,Drop,path_fly_mid_small_039,0.0,2210040121.0,Dash,2210040121.0,Dash,2310020221.0,Dash,2310020221.0,Dash,path_fly_far_elite1_803,7.0,3210010121.0,Dash,3210010121.0,Dash,2210040121.0,Drop,1310040121.0,Drop,21,27,9,path_grd_close_small_042,5.0,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,path_fly_mid_small_030,8.0,3210010121.0,Drop,2210040121.0,Drop,3210010121.0,Drop,2210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023020,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_001,point_fly_arkout_001,sbg_arkout_001,ArcOut,Day,ibg_arkout_001,3320060121.0,path_grd_mid_small_002,1220040121,Drop,1220040121.0,Drop,1220050121.0,Dash,1220050121.0,Dash,path_grd_close_elite2_804,,1220040121.0,Dash,1220040121.0,Dash,3320060221.0,Jump,3320060221.0,Jump,path_grd_close_small_042,10.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_fly_close_small_029,12.0,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,path_grd_mid_small_043,5.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,49,26,0,path_fly_mid_elite2_808,0.0,3210040121.0,Dash,3210040121.0,Dash,3310020221.0,Dash,3310020221.0,Dash,path_grd_mid_special_065,5.0,1220040121.0,Jump,1220040121.0,Jump,1220050121.0,Drop,3320060121.0,Drop,,path_grd_close_small_042,6.0,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_close_small_042,4.0,1220050121.0,Dash,1220050121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,path_grd_close_small_048,2.0,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop
6023021,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_002,point_fly_arkout_002,sbg_arkout_002,ArcOut,Day,ibg_arkout_001,3320030121.0,path_grd_far_small_044,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,path_fly_mid_elite1_802,,1210010121.0,Dash,1210010121.0,Dash,2210040121.0,Drop,3310030221.0,Drop,path_grd_far_small_056,6.0,2220030121.0,Drop,2220030121.0,Drop,2220040121.0,Drop,3320070221.0,Drop,path_fly_mid_small_039,10.0,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,path_grd_far_elite2_806,0.0,2220030121.0,Dash,2220030121.0,Dash,3320070221.0,Drop,3320070221.0,Drop,0,30,36,path_grd_far_elite1_803,10.0,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Drop,3320030121.0,Drop,path_fly_mid_special_047,8.0,2110010121.0,Dash,2110010121.0,Dash,2210040121.0,Drop,2210040121.0,Drop,,path_grd_far_small_044,4.0,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,,,,,,,,,,,,,,,,,,,,
6023022,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkout_001,point_fly_arkout_001,sbg_arkout_001,ArcOut,Day,ibg_arkout_001,1320030121.0,path_grd_mid_small_049,1220010121,Drop,1220010121.0,Drop,1220010121.0,Drop,1220050121.0,Drop,path_fly_close_special_046,,1110010121.0,Dash,1110010121.0,Dash,3210040121.0,Drop,3210040121.0,Drop,path_grd_close_elite2_804,0.0,1220050121.0,Jump,1220050121.0,Jump,1320030221.0,Drop,3320080221.0,Drop,path_grd_mid_small_043,5.0,1220010121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,path_grd_close_small_042,,1220050121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,56,16,0,path_grd_mid_elite1_802,0.0,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Drop,1320030121.0,Drop,path_grd_close_elite2_804,,1220050121.0,Jump,1220010121.0,Jump,3320060221.0,Drop,3320060221.0,Drop,,path_grd_mid_small_043,5.0,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,path_grd_close_small_010,4.0,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,,,,,,,,,,
6023023,wave_campaign_normal_010,Campaign,90,5,True,False,point_grd_arkcityday_001,point_fly_arkcityday_001,sbg_arkcityday_001,ArkCityDay,Day,ibg_arkcityday_001,2320070121.0,path_grd_mid_special_065,3120010121,Dash,3120010121.0,Dash,2220020121.0,Drop,2320070221.0,Drop,path_grd_far_small_074,12.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220040121.0,Dash,path_fly_mid_small_005,,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Dash,path_fly_mid_elite1_802,0.0,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,2310010221.0,Drop,path_grd_far_small_071,7.0,2220020121.0,Dash,2220020121.0,Dash,3220060121.0,Dash,2320070121.0,Jump,0,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023024,wave_campaign_normal_010,Defense,90,7,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_grd_close_small_007,3220050121,Jump,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,path_grd_mid_small_037,8.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Jump,1220060121.0,Jump,path_grd_close_small_013,10.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,1220060121.0,Drop,path_grd_mid_elite1_802,3.0,3220050121.0,Drop,3220050121.0,Drop,1220060121.0,Drop,1320060221.0,Drop,path_grd_mid_small_012,12.0,1220060121.0,Jump,1220060121.0,Normal,1220060121.0,Jump,1220060121.0,Normal,24,22,14,path_fly_close_small_029,10.0,1210030121.0,Jump,1210030121.0,Jump,1210030121.0,Jump,1220060121.0,Drop,path_grd_mid_small_075,10.0,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,20,path_fly_mid_elite1_802,,1210030121.0,Jump,1210030121.0,Jump,1220060121.0,Drop,1310020221.0,Drop,path_grd_close_small_013,15.0,1220060121.0,Normal,1220060121.0,Jump,1220060121.0,Normal,3320010221.0,Normal,,,,,,,,,,
6023025,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_003,point_fly_arkcityday_003,sbg_arkcityday_003,ArkCityDay,Day,ibg_arkcityday_001,2310050121.0,path_grd_mid_small_043,1220060121,Jump,2220050121.0,Jump,1220060121.0,Jump,2320050221.0,Jump,path_fly_close_elite1_801,4.0,1210030121.0,Dash,1210030121.0,Dash,2210040121.0,Drop,2310050221.0,Drop,path_grd_mid_small_049,8.0,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,2320050221.0,Jump,path_fly_mid_small_005,6.0,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,1210040121.0,Dash,path_grd_close_small_042,0.0,1220060121.0,Dash,2320050221.0,Dash,1220060121.0,Dash,2320050221.0,Dash,21,33,0,path_fly_mid_elite1_802,,1210030121.0,Jump,1210030121.0,Jump,2210040121.0,Drop,2310050121.0,Drop,path_fly_mid_small_030,3.0,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,,path_grd_close_small_042,,1220060121.0,Dash,3220020121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,
6023026,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_005,point_fly_arkcityday_005,sbg_arkcityday_005,ArkCityDay,Day,ibg_arkcityday_001,1320030121.0,path_grd_close_special_064,2120010121,Jump,2120010121.0,Jump,3220040121.0,Drop,3320010221.0,Drop,path_grd_mid_elite2_805,12.0,3220040121.0,Drop,2220040121.0,Drop,2320010221.0,Jump,2320010221.0,Jump,path_fly_mid_small_024,10.0,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,path_fly_close_small_038,8.0,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,path_grd_mid_elite3_811,0.0,3220040121.0,Drop,3320010221.0,Drop,3320010221.0,Drop,2320010221.0,Drop,29,37,0,path_grd_close_elite1_801,10.0,3220040121.0,Jump,3220040121.0,Jump,2220040121.0,Drop,1320030121.0,Drop,path_fly_mid_small_005,8.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,,path_fly_close_small_007,12.0,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,,,,,,,,,,,,,,,,,,,,
6023027,wave_campaign_normal_010,Campaign,90,7,True,False,point_grd_arkcityday_002,point_fly_arkcityday_002,sbg_arkcityday_002,ArkCityDay,Day,ibg_arkcityday_001,3320080121.0,path_grd_mid_small_049,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220080121.0,Drop,path_grd_close_small_042,8.0,3220050121.0,Dash,1320060221.0,Dash,3220050121.0,Dash,1320060221.0,Dash,path_grd_mid_elite1_802,4.0,2220030121.0,Dash,2220030121.0,Dash,3220080121.0,Drop,3320080221.0,Drop,path_fly_mid_special_047,10.0,2110010121.0,Dash,2110010121.0,Dash,2210010121.0,Drop,3210030121.0,Drop,path_grd_close_small_048,0.0,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,1320060221.0,Drop,12,42,9,path_grd_far_elite1_803,4.0,3220050121.0,Dash,3220050121.0,Dash,3220080121.0,Drop,3320080121.0,Drop,path_grd_mid_small_043,9.0,3220050121.0,Dash,1320060221.0,Dash,3220050121.0,Dash,1320060221.0,Dash,,path_fly_mid_small_030,,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,,,,,,,,,,,,,,,,,,,,
6023028,wave_campaign_normal_010,BaseDefense,60,6,True,True,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,,path_grd_mid_small_005,2220020121,Drop,2220020121.0,Drop,2220020121.0,Drop,2220020121.0,Drop,path_grd_far_small_044,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Jump,3220060121.0,Jump,path_grd_close_small_042,,2220020121.0,Dash,2220020121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,path_grd_mid_special_025,3.0,2120010121.0,Jump,2120010121.0,Jump,3220060121.0,Drop,3320010221.0,Drop,path_fly_mid_small_039,8.0,2220020121.0,Drop,1210010121.0,Jump,2220020121.0,Drop,1210010121.0,Jump,6,42,12,path_grd_far_small_062,,2220020121.0,Jump,3220060121.0,Jump,2220020121.0,Jump,3220060121.0,Jump,path_grd_mid_small_076,5.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,normal,path_grd_mid_elite1_802,7.0,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Drop,3320030221.0,Drop,,,,,,,,,,,,,,,,,,,,
6023029,wave_campaign_normal_010,BaseDefense,60,6,True,True,point_grd_arkcityday_004_midclear,point_fly_arkcityday_004,sbg_arkcityday_004_midclear,ArkCityDay,Day,ibg_arkcityday_basedefense_001,,path_grd_close_small_051,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,path_grd_mid_small_070,,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,2220050121.0,Drop,path_grd_mid_small_011,,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,path_grd_mid_elite1_802,2.0,2220020121.0,Dash,2220020121.0,Dash,3220040121.0,Drop,2320020221.0,Drop,path_grd_mid_small_043,10.0,3220040121.0,Jump,3220040121.0,Jump,1120010121.0,Jump,3320010221.0,Jump,6,57,0,path_grd_mid_special_065,,1120010121.0,Jump,1120010121.0,Jump,3220040121.0,Drop,3220020121.0,Drop,path_grd_mid_small_075,4.0,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,normal,path_grd_mid_elite1_802,7.0,3220040121.0,Jump,3220040121.0,Jump,3220020121.0,Drop,2320020221.0,Drop,,,,,,,,,,,,,,,,,,,,
6023030,wave_campaign_normal_010,Defense,90,7,True,True,point_grd_arkcityday_001_rightclear,point_fly_arkcityday_001_rightclear,sbg_arkcityday_001_rightclear,ArkCityDay,Day,ibg_arkcityday_defense_001,,path_grd_close_small_036,1220060121,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,path_grd_mid_small_005,8.0,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,path_grd_close_special_024,,2120010121.0,Drop,2120010121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,path_grd_close_small_067,4.0,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Drop,2320020221.0,Drop,path_grd_mid_special_025,12.0,2120010121.0,Drop,2120010121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,36,21,18,path_grd_mid_small_037,10.0,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,path_grd_mid_small_076,10.0,1220060121.0,Normal,3220020121.0,Dash,1220060121.0,Normal,2220050121.0,Dash,20,path_grd_close_elite1_801,,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Drop,2320020221.0,Drop,path_grd_mid_small_043,15.0,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Drop,,,,,,,,,,
