stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,mod_value,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6031011,wave_campaign_normal_014,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Day,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_elite1_801,3220050131,Dash,1120010131.0,Dash,2220050131.0,Drop,2320050231.0,Drop,path_fly_mid_small_005,12.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_grd_close_small_048,,3220050131.0,Dash,3220020131.0,Jump,1120010131.0,Dash,3220020131.0,Jump,path_grd_far_small_033,,3220050131.0,Jump,1120010131.0,Jump,3220050131.0,Jump,3220020131.0,Dash,path_grd_mid_elite2_805,3220050131.0,Jump,1120010131.0,Dash,3320010231.0,Jump,3320010131.0,Normal,15,36,21,3.0,path_fly_mid_small_005,,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2310030231.0,Drop,path_grd_far_special_063,,1120010131.0,Jump,1120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,path_grd_mid_small_075,3220050131.0,Dash,3220050131.0,Dash,1120010131.0,Dash,1120010131.0,Dash,20,10.0,path_grd_mid_elite2_805,3220050131.0,Dash,3220020131.0,Drop,2320010231.0,Dash,2320010231.0,Jump,,,,,,,,,,,
6031012,wave_campaign_normal_014,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_002,3220030131,Drop,3220030131.0,Drop,3220070131.0,Dash,3220070131.0,Dash,path_grd_far_small_071,,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,2220040131.0,Dash,path_grd_mid_small_052,,3220030131.0,Jump,3220070131.0,Jump,3220030131.0,Jump,3220070131.0,Jump,path_grd_mid_special_025,3.0,1120010131.0,Jump,1120010131.0,Jump,3220030131.0,Drop,1320010231.0,Drop,path_fly_mid_small_030,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3210030131.0,Drop,0,54,6,10.0,path_grd_mid_small_073,9.0,3220030131.0,Dash,3220030131.0,Dash,3220030131.0,Dash,3220070131.0,Dash,path_grd_mid_small_076,5.0,3220030131.0,Dash,3220070131.0,Dash,3220030131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,3220070131.0,Dash,3220070131.0,Dash,2220040131.0,Drop,3320020231.0,Drop,normal,7.0,,,,,,,,,,,,,,,,,,,,
6031013,wave_campaign_normal_014,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_cityforestundercrystal_002_midclear,,path_grd_close_special_024,3120010131,Jump,3120010131.0,Jump,2220020131.0,Drop,2320050231.0,Drop,path_grd_mid_small_061,10.0,1220060131.0,Dash,2220040131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_grd_mid_small_049,5.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,path_grd_mid_elite2_808,2.0,2220020131.0,Jump,2220020131.0,Jump,1320030231.0,Drop,1320040231.0,Drop,path_fly_mid_small_039,2210010131.0,Dash,2220040131.0,Drop,2220040131.0,Drop,2210030131.0,Drop,15,48,0,10.0,path_grd_mid_small_012,6.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Dash,path_grd_mid_small_076,7.0,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,1220060131.0,Dash,1220060131.0,Dash,2220040131.0,Drop,1320040131.0,Drop,normal,,,,,,,,,,,,,,,,,,,,,
6031014,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320060131.0,path_grd_mid_small_049,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_special_016,7.0,2210020131.0,Jump,2110010131.0,Jump,2110010131.0,Jump,1310010231.0,Jump,path_grd_close_small_051,6.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_fly_mid_small_050,0.0,1210020131.0,Jump,1210040131.0,Jump,1210020131.0,Dash,1210040131.0,Drop,path_grd_close_elite1_801,3220030131.0,Jump,3220030131.0,Jump,3220030131.0,Dash,2320060131.0,Drop,21,27,0,7.0,path_grd_close_small_001,,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,3220040131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031015,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,3320060131.0,path_grd_mid_small_002,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,path_grd_mid_elite2_805,,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,path_grd_mid_small_012,8.0,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,path_grd_mid_special_025,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,0,45,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031016,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320010131.0,path_grd_mid_small_002,1220030131,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,path_grd_mid_small_043,5.0,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,1220030131.0,Dash,path_grd_mid_elite2_805,10.0,1220030131.0,Dash,1220030131.0,Dash,2320010231.0,Drop,2320010231.0,Drop,path_grd_mid_small_005,,2220010131.0,Dash,1220030131.0,Dash,2220010131.0,Dash,1220030131.0,Dash,path_grd_mid_elite2_805,1220030131.0,Dash,1220030131.0,Dash,2320010231.0,Drop,2320010131.0,Drop,6,42,0,0.0,path_grd_close_small_014,10.0,3320080231.0,Drop,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_small_052,8.0,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,1220030131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031017,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Day,ibg_cityforestundercrystal_001,3320040131.0,path_grd_far_small_053,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,3220020131.0,Dash,path_grd_mid_elite1_802,6.0,3220050131.0,Jump,3220050131.0,Jump,2220050131.0,Drop,3320040231.0,Drop,path_fly_mid_small_050,,2210010131.0,Drop,2210010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,path_grd_mid_elite2_808,0.0,3220050131.0,Jump,3220050131.0,Jump,3320040231.0,Drop,3320040131.0,Drop,path_fly_mid_special_016,2210010131.0,Drop,2110010131.0,Drop,2210010131.0,Drop,1210040131.0,Drop,0,38,7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031018,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Day,ibg_cityforestundercrystal_001,2310020131.0,path_grd_mid_small_002,1220060131,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,path_fly_mid_elite1_802,,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020231.0,Drop,path_fly_mid_small_039,7.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,path_fly_mid_small_039,0.0,2210020131.0,Drop,2210020131.0,Drop,2210040131.0,Drop,2210040131.0,Drop,path_fly_mid_elite1_802,2210020131.0,Dash,2210020131.0,Dash,2210040131.0,Drop,2310020131.0,Drop,0,42,0,8.0,path_grd_mid_small_043,8.0,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,1220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031019,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,3320020131.0,path_grd_mid_small_005,2220020131,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,path_grd_mid_elite2_808,,2220020131.0,Dash,2220020131.0,Dash,3320050231.0,Drop,3320020231.0,Drop,path_grd_mid_small_043,8.0,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,3220070131.0,Dash,path_grd_mid_small_011,,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,path_grd_mid_elite2_808,2220020131.0,Dash,2220020131.0,Dash,3320050231.0,Drop,3320020131.0,Drop,0,57,0,0.0,path_grd_mid_small_043,10.0,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,,2220020131.0,Dash,3220070131.0,Dash,2220020131.0,Dash,2320020231.0,Drop,path_grd_mid_small_012,3220070131.0,Drop,3220070131.0,Drop,2220020131.0,Drop,2220020131.0,Drop,,,,,,,,,,,,,,,,,,,,,,
6031020,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Day,ibg_cityforestundercrystal_001,1310010131.0,path_grd_mid_small_055,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,path_fly_mid_elite1_802,,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,path_grd_mid_small_043,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,path_fly_mid_elite1_802,0.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,path_grd_mid_small_034,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,0,42,0,10.0,path_grd_mid_small_046,8.0,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031021,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Day,ibg_cityforestundercrystal_001,2320020131.0,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_grd_mid_small_049,10.0,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,path_grd_close_small_004,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,6,36,0,8.0,path_grd_mid_small_005,6.0,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031022,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Day,ibg_cityforestundercrystal_001,3310050131.0,path_fly_mid_small_018,1210020131,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_fly_mid_small_050,,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_fly_mid_elite2_808,10.0,1210020131.0,Dash,1210020131.0,Dash,3310050231.0,Jump,3310050231.0,Drop,path_fly_mid_small_036,,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,1210020131.0,Drop,path_fly_mid_elite1_802,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Drop,2310060231.0,Drop,0,57,0,0.0,path_fly_mid_elite2_808,10.0,1210020131.0,Dash,1210020131.0,Dash,3310050231.0,Drop,3310050131.0,Drop,path_fly_mid_small_050,,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,3210030131.0,Dash,path_fly_mid_small_036,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,,8.0,,,,,,,,,,,,,,,,,,,,
6031023,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Day,ibg_cityforestundercrystal_001,1310030131.0,path_grd_mid_small_052,2220030131,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,path_fly_mid_elite1_802,,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Drop,1310030231.0,Drop,path_fly_mid_small_050,8.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,path_fly_mid_elite2_805,0.0,3210020131.0,Drop,3210020131.0,Drop,1310010231.0,Drop,1310030131.0,Drop,path_grd_mid_small_052,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,2220030131.0,Drop,0,42,0,8.0,path_fly_mid_small_050,7.0,3210020131.0,Dash,3210020131.0,Dash,3210020131.0,Dash,1210040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031024,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Day,ibg_cityforestundercrystal_001,3310020131.0,path_grd_mid_small_002,1220010131,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_fly_mid_elite2_808,5.0,2210020131.0,Dash,1210010131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,path_grd_mid_small_043,10.0,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,1220010131.0,Dash,path_fly_mid_elite3_811,0.0,2210020131.0,Dash,3310020231.0,Drop,3310020231.0,Drop,3310020131.0,Drop,path_grd_mid_small_052,1220010131.0,Jump,1220010131.0,Jump,1220010131.0,Drop,1220010131.0,Drop,0,38,4,10.0,path_fly_mid_small_002,,2210020131.0,Dash,2210020131.0,Dash,1210010131.0,Dash,1210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031025,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Day,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_grd_mid_small_058,5.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Dash,path_grd_mid_elite1_802,,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,path_grd_mid_small_043,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite2_805,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,0,48,0,0.0,path_grd_mid_small_070,10.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,path_grd_mid_small_008,,2220040131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031026,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Day,ibg_cityforestundercrystal_001,1320010131.0,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,2220040131.0,Dash,path_grd_far_elite1_803,6.0,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Drop,1320010231.0,Drop,path_grd_mid_small_055,10.0,1220040131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,1220050131.0,Dash,path_grd_far_elite1_803,0.0,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Drop,1320010131.0,Drop,path_grd_mid_small_070,1220040131.0,Jump,1220050131.0,Jump,1220040131.0,Jump,2220040131.0,Dash,0,24,18,7.0,path_grd_mid_small_043,6.0,2220010131.0,Drop,1220050131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031027,wave_campaign_normal_014,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Day,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_small_039,2220010131,Jump,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Normal,path_grd_mid_small_075,8.0,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220020131.0,Jump,path_grd_close_special_064,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite1_802,4.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320060231.0,Drop,path_grd_close_small_048,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,2220040131.0,Drop,27,51,0,12.0,path_fly_mid_special_047,10.0,3110010131.0,Drop,3110010131.0,Drop,3210020131.0,Normal,3210020131.0,Normal,path_grd_mid_small_075,10.0,2220010131.0,Dash,2220010131.0,Drop,2220010131.0,Dash,2220040131.0,Drop,path_grd_mid_elite1_802,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,1320060231.0,Dash,20,,path_grd_mid_small_049,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,1320060231.0,Normal,15.0,,,,,,,,,,
6031028,wave_campaign_normal_014,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Day,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_elite1_802,2220030131,Drop,2220030131.0,Drop,2220050131.0,Drop,3320040231.0,Drop,path_grd_mid_small_061,,3220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,path_fly_mid_small_002,8.0,3210050131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,path_grd_mid_small_070,4.0,3220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220050131.0,Normal,path_grd_mid_elite2_808,2220020131.0,Dash,2220020131.0,Dash,2320060231.0,Drop,3320040231.0,Drop,0,63,0,10.0,path_fly_mid_small_002,6.0,3210040131.0,Dash,3210050131.0,Dash,3210040131.0,Dash,3210050131.0,Dash,path_grd_mid_small_075,5.0,3220020131.0,Dash,2220020131.0,Dash,2220050131.0,Normal,2220050131.0,Normal,path_fly_mid_small_021,3210050131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,2310050231.0,Dash,normal,,path_grd_mid_elite1_802,2220020131.0,Dash,3220020131.0,Dash,2220020131.0,Drop,2320060131.0,Drop,10.0,,,,,,,,,,
6031029,wave_campaign_normal_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Day,ibg_cityforestundercrystal_001,3320070131.0,path_grd_mid_small_055,3220050131,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_grd_mid_elite2_805,,3220050131.0,Drop,3220050131.0,Drop,3320070231.0,Dash,3320070231.0,Dash,path_fly_mid_small_027,10.0,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,path_grd_mid_elite3_814,0.0,3220050131.0,Drop,3320070231.0,Jump,3320070231.0,Jump,3320070131.0,Jump,path_fly_mid_small_027,2210030131.0,Drop,1210020131.0,Dash,1210020131.0,Dash,1210020131.0,Dash,0,42,0,8.0,path_grd_mid_small_061,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031030,wave_campaign_normal_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Day,ibg_cityforestundercrystal_001,1320030131.0,path_fly_mid_small_018,1210030131,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_elite2_805,5.0,2220010131.0,Dash,2120010131.0,Dash,3320010231.0,Dash,1320030231.0,Drop,path_fly_mid_special_016,10.0,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,path_grd_mid_elite2_808,0.0,2220010131.0,Dash,2220010131.0,Dash,3320010231.0,Drop,1320030131.0,Drop,path_fly_close_special_046,1210030131.0,Dash,2110010131.0,Dash,1210030131.0,Dash,3210030131.0,Dash,15,54,0,10.0,path_grd_mid_elite2_805,,2220010131.0,Dash,2120010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_fly_mid_small_002,8.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
