stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6230761,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,6,36,0,,3320010141.0,path_grd_mid_small_002,path_grd_mid_special_025,6.0,path_fly_mid_small_024,6.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_072,8.0,,,,,,,,,,,3220050141,Dash,3220050141.0,Dash,3220050141.0,Drop,3220050141.0,Drop,3220040141.0,Drop,2120010141.0,Drop,2120010141.0,Drop,3320010241.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210030141.0,Drop,3220050141.0,Dash,3220050141.0,Dash,3220050141.0,Drop,3320010141.0,Drop,2220020141.0,Dash,2220020141.0,Dash,2220020141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230762,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,0,42,0,,1310030141.0,path_grd_mid_small_052,path_fly_mid_elite1_802,,path_fly_mid_small_050,8.0,path_fly_mid_elite2_805,0.0,path_grd_mid_small_052,8.0,path_fly_mid_small_050,7.0,,,,,,,,,2220030141,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Drop,1310030241.0,Drop,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Dash,3210020141.0,Drop,3210020141.0,Drop,1310010241.0,Drop,1310030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,2220030141.0,Drop,3210020141.0,Dash,3210020141.0,Dash,3210020141.0,Dash,1210040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230763,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,0,42,0,,2320060141.0,path_grd_mid_small_070,path_grd_mid_elite1_802,,path_grd_mid_small_012,,path_grd_mid_elite1_802,0.0,path_grd_mid_small_070,,path_grd_mid_small_070,,,,,,,,,,1220010141,Jump,1220010141.0,Jump,1220010141.0,Jump,2220050141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,2220050141.0,Drop,2320060241.0,Drop,1220010141.0,Dash,3220020141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,1220010141.0,Dash,3220020141.0,Dash,2220050141.0,Drop,2320060141.0,Drop,1220010141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2220050141.0,Dash,1220010141.0,Drop,1220010141.0,Drop,3220020141.0,Drop,2220050141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230764,wave_tower_missilis_009,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,27,51,0,20,,path_grd_close_small_039,path_fly_mid_small_036,8.0,path_grd_close_special_064,,path_fly_mid_elite1_802,4.0,path_grd_close_small_048,12.0,path_fly_mid_special_047,10.0,path_grd_mid_small_075,10.0,path_fly_mid_elite1_802,,path_fly_mid_small_027,15.0,,,2220020141,Jump,2220020141.0,Jump,2220020141.0,Jump,2220020141.0,Jump,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Dash,2210040141.0,Dash,3120010141.0,Jump,2220020141.0,Jump,2220010141.0,Normal,2220010141.0,Normal,2210020141.0,Dash,2210020141.0,Dash,2210040141.0,Drop,2310060241.0,Drop,2220010141.0,Normal,2220010141.0,Normal,2220010141.0,Normal,2220010141.0,Normal,3110010141.0,Drop,3110010141.0,Drop,2210020141.0,Normal,2210040141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2210020141.0,Normal,2210020141.0,Normal,2210040141.0,Drop,2310060241.0,Dash,2210020141.0,Normal,2210040141.0,Dash,2210020141.0,Normal,3310020241.0,Normal,,,,,,,,
6230765,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,36,30,0,,1320030141.0,path_grd_close_special_064,path_grd_mid_elite2_805,12.0,path_fly_mid_small_024,10.0,path_fly_close_small_038,8.0,path_grd_mid_elite3_811,0.0,path_grd_close_elite1_801,10.0,path_fly_mid_small_005,8.0,path_fly_close_small_007,12.0,,,,,2120010141,Jump,2120010141.0,Jump,3220040141.0,Drop,3320010241.0,Drop,3220040141.0,Drop,2220040141.0,Drop,2320010241.0,Jump,2320010241.0,Jump,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,2210010141.0,Drop,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3210040141.0,Dash,3220040141.0,Drop,3320010241.0,Drop,3320010241.0,Drop,2320010241.0,Drop,3220040141.0,Jump,3220040141.0,Jump,2220040141.0,Drop,1320030141.0,Drop,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,,,,,,,,,,,,,,,,
6230766,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,0,39,0,,2320010141.0,path_grd_mid_small_002,path_grd_mid_small_012,5.0,path_grd_mid_small_034,10.0,path_grd_mid_elite2_805,0.0,path_fly_mid_small_008,8.0,path_grd_mid_small_037,,,,,,,,,,3220040141,Jump,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Jump,3220040141.0,Dash,2220010141.0,Dash,3220040141.0,Dash,2320010241.0,Dash,3320080241.0,Drop,2220010141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,2220010141.0,Drop,3320080241.0,Drop,2320010141.0,Drop,3220040141.0,Jump,3220040141.0,Jump,2220010141.0,Jump,2220010141.0,Jump,3220040141.0,Jump,2220010141.0,Jump,3220040141.0,Jump,2220010141.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230767,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,30,36,0,,3320080141.0,path_grd_mid_special_025,path_grd_close_elite1_801,8.0,path_grd_mid_small_012,7.0,path_fly_close_small_038,12.0,path_grd_close_elite2_807,0.0,path_grd_mid_elite1_802,,path_fly_mid_small_030,10.0,path_grd_close_small_013,8.0,,,,,1120010141,Jump,1120010141.0,Jump,2220010141.0,Drop,1320030241.0,Drop,2220010141.0,Jump,2220010141.0,Jump,3220080141.0,Drop,3320080241.0,Drop,1220060141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,3320080241.0,Drop,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,1220060141.0,Jump,1220060141.0,Jump,1320030241.0,Drop,3320080241.0,Drop,2220010141.0,Jump,2220010141.0,Jump,3220080141.0,Drop,3320080141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,3220040141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,3220080141.0,Drop,,,,,,,,,,,,,,,,
6230768,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,12,42,0,,3310020141.0,path_grd_mid_small_002,path_fly_mid_elite2_805,,path_grd_mid_small_011,,path_grd_close_small_069,,path_fly_mid_elite2_805,0.0,path_grd_mid_small_043,,path_grd_close_small_069,,path_fly_mid_small_036,,,,,,1220010141,Drop,1220010141.0,Drop,1220010141.0,Drop,3220080141.0,Drop,3210040141.0,Drop,2210010141.0,Drop,1310010241.0,Drop,3310020241.0,Drop,1220010141.0,Drop,1220010141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,1220010141.0,Drop,1220050141.0,Drop,1220050141.0,Drop,3220080141.0,Drop,2210010141.0,Drop,3210040141.0,Drop,1310010241.0,Drop,3310020141.0,Drop,1220050141.0,Drop,1220010141.0,Drop,1220010141.0,Drop,3220080141.0,Drop,1220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,3220080141.0,Drop,3210040141.0,Drop,3210040141.0,Drop,2210010141.0,Dash,2210010141.0,Dash,,,,,,,,,,,,,,,,
6230769,wave_tower_missilis_009,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,0,63,0,normal,,path_grd_mid_elite1_802,path_grd_mid_elite1_802,5.0,path_grd_mid_small_052,5.0,path_grd_mid_elite2_808,1.0,path_grd_mid_elite1_802,7.0,path_grd_mid_small_043,5.0,path_grd_mid_small_075,6.0,path_grd_mid_elite2_808,,,,,,2220030141,Dash,2220010141.0,Dash,2220050141.0,Drop,3320050241.0,Drop,2220030141.0,Dash,2220010141.0,Dash,2220050141.0,Drop,3320080241.0,Drop,2220030141.0,Dash,2220010141.0,Dash,2220030141.0,Dash,2220010141.0,Dash,2220030141.0,Dash,2220010141.0,Dash,3320050241.0,Drop,3320080241.0,Drop,2220030141.0,Dash,2220010141.0,Dash,2220050141.0,Drop,2320020241.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220010141.0,Drop,2220030141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220030141.0,Dash,2220010141.0,Drop,2220050141.0,Drop,2320020241.0,Drop,3320080141.0,Drop,,,,,,,,,,,,,,,,
6230770,wave_tower_missilis_009,Campaign,180,5,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_001,0,0,1,,3410030141.0,path_fly_mid_centurion_901,,,,,,,,,,,,,,,,,,,3410030141,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230771,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,30,12,0,,1310020121.0,path_fly_mid_small_018,path_fly_close_special_046,6.0,path_grd_close_small_013,6.0,path_fly_close_elite1_801,0.0,path_fly_mid_small_050,7.0,,,,,,,,,,,3210010121,Drop,3210010121.0,Drop,3210010121.0,Dash,3210010121.0,Dash,2210010121.0,Drop,1110010121.0,Drop,1110010121.0,Drop,1310030221.0,Drop,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,1220020121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,2210010121.0,Drop,1310020121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230772,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,6,36,0,,2320020121.0,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_049,10.0,path_grd_mid_elite2_805,0.0,path_grd_close_small_004,8.0,path_grd_mid_small_005,6.0,,,,,,,,,1220040121,Jump,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Jump,1220040121.0,Dash,1220040121.0,Dash,3220060121.0,Drop,2320070221.0,Drop,1220040121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,1220040121.0,Drop,3220060121.0,Drop,2320070221.0,Drop,2320020121.0,Drop,1220040121.0,Dash,3220060121.0,Dash,1220040121.0,Dash,3220060121.0,Dash,1220040121.0,Dash,3220060121.0,Dash,1220040121.0,Dash,3220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230773,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,0,39,6,,3320040121.0,path_grd_far_small_053,path_grd_mid_elite1_802,6.0,path_fly_mid_small_050,,path_grd_mid_elite2_808,0.0,path_fly_mid_special_016,6.0,,,,,,,,,,,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,3220020121.0,Dash,3220050121.0,Jump,3220050121.0,Jump,2220050121.0,Drop,3320040221.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,1210040121.0,Drop,3220050121.0,Jump,3220050121.0,Jump,3320040221.0,Drop,3320040121.0,Drop,2210010121.0,Drop,2110010121.0,Drop,2210010121.0,Drop,1210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230774,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,0,42,0,,1310020121.0,path_fly_mid_small_018,path_fly_mid_elite1_802,5.0,path_fly_mid_small_027,8.0,path_fly_mid_small_036,0.0,path_fly_mid_elite1_802,7.0,path_fly_mid_small_024,,,,,,,,,,2210010121,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,3210040121.0,Dash,1310020221.0,Dash,3210050121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Drop,3210040121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,3210040121.0,Drop,1310020121.0,Drop,3210040121.0,Drop,2210010121.0,Drop,3210050121.0,Drop,2210010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230775,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,12,24,18,,3320030121.0,path_grd_close_small_042,path_fly_mid_elite1_802,,path_grd_mid_small_070,8.0,path_grd_far_small_044,,path_grd_mid_elite2_808,0.0,path_grd_far_small_059,,path_grd_close_small_042,,path_grd_far_small_044,,,,,,1220030121,Jump,1220030121.0,Jump,1220030121.0,Jump,1220030121.0,Jump,3220060121.0,Drop,3220060121.0,Drop,3220080121.0,Drop,2320030221.0,Drop,1220030121.0,Jump,3220080121.0,Drop,1220030121.0,Jump,3320030221.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,1220030121.0,Dash,3220060121.0,Dash,2320030221.0,Drop,3320030121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220080121.0,Drop,3320030221.0,Drop,3220060121.0,Drop,3220080121.0,Drop,3220060121.0,Drop,3220080121.0,Drop,1220030121.0,Jump,3220080121.0,Drop,3220060121.0,Jump,3220060121.0,Jump,,,,,,,,,,,,,,,,
6230776,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,0,24,18,,3310040121.0,path_grd_mid_small_043,path_fly_far_elite1_803,5.0,path_grd_mid_small_034,8.0,path_fly_far_elite1_803,0.0,path_grd_mid_small_034,10.0,path_fly_mid_small_024,,,,,,,,,,2220020121,Jump,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,3310040221.0,Drop,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2320030221.0,Dash,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,3310040121.0,Drop,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2320030221.0,Dash,1210030121.0,Drop,1210030121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230777,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,0,48,0,,2310040121.0,path_fly_mid_small_018,path_fly_mid_elite1_802,,path_fly_mid_small_042,8.0,path_fly_mid_small_036,,path_fly_mid_elite2_805,0.0,path_fly_mid_small_050,8.0,path_fly_mid_small_036,,,,,,,,2210020121,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Drop,2210020121.0,Drop,2210040121.0,Drop,2310040221.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2310040221.0,Drop,2210020121.0,Dash,2210020121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,2310040221.0,Drop,2310040121.0,Drop,2210040121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,1210040121.0,Normal,2210020121.0,Drop,2210020121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6230778,wave_tower_missilis_009,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,0,57,0,,1320040121.0,path_grd_mid_small_070,path_fly_mid_elite1_802,5.0,path_grd_mid_small_058,9.0,path_fly_mid_small_050,,path_grd_mid_elite2_805,0.0,path_fly_mid_elite1_802,10.0,path_grd_mid_small_070,,path_fly_mid_small_021,,,,,,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,2220050121.0,Normal,1210020121.0,Drop,1210020121.0,Drop,1210040121.0,Drop,3310040221.0,Drop,3220040121.0,Jump,3220020121.0,Jump,3220020121.0,Jump,1320040221.0,Jump,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210040121.0,Normal,3220040121.0,Drop,3220040121.0,Drop,1320040221.0,Drop,1320040121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210040121.0,Drop,3310040221.0,Drop,3220040121.0,Drop,3220040121.0,Drop,3220040121.0,Drop,2220040121.0,Normal,1210020121.0,Drop,1210040121.0,Drop,1210040121.0,Drop,1210020121.0,Drop,,,,,,,,,,,,,,,,
6230779,wave_tower_missilis_009,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,0,66,6,20,,path_grd_mid_elite1_802,path_fly_mid_small_008,12.0,path_fly_mid_small_050,,path_grd_mid_special_065,12.0,path_grd_mid_elite2_808,3.0,path_grd_far_small_038,12.0,path_fly_mid_small_008,,path_grd_mid_small_076,10.0,path_fly_mid_elite2_808,10.0,,,2220010121,Normal,2220010121.0,Normal,2220040121.0,Dash,2320020221.0,Drop,1210030121.0,Dash,1210030121.0,Normal,1210030121.0,Normal,1210030121.0,Dash,1210030121.0,Normal,1210030121.0,Normal,1210030121.0,Normal,2210030121.0,Normal,2220010121.0,Drop,2220010121.0,Normal,3220060121.0,Drop,2220040121.0,Drop,2220010121.0,Normal,3220060121.0,Dash,2320020221.0,Drop,2320030121.0,Drop,2220010121.0,Normal,2220010121.0,Normal,2220010121.0,Normal,2220040121.0,Normal,1210030121.0,Normal,1210030121.0,Normal,1210030121.0,Normal,1210030121.0,Normal,2220010121.0,Dash,2220010121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2210020121.0,Jump,1210010121.0,Dash,2320020221.0,Drop,2320030221.0,Drop,,,,,,,,
6230780,wave_tower_missilis_009,Campaign,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,1,0,0,,2520010121.0,b_g_landeater_01,,,,,,,,,,,,,,,,,,,2520010121,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230781,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,6,36,0,,1310030131.0,path_fly_mid_small_018,path_fly_mid_special_047,6.0,path_grd_close_small_004,6.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_024,7.0,,,,,,,,,,,2210020131,Dash,2210020131.0,Dash,2210020131.0,Drop,2210020131.0,Drop,3210010131.0,Dash,2110010131.0,Dash,2110010131.0,Dash,1310020231.0,Dash,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,1310030131.0,Drop,3210010131.0,Jump,3210010131.0,Jump,3210010131.0,Jump,1210040131.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230782,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,0,45,0,,3320060131.0,path_grd_mid_small_002,path_grd_mid_elite2_805,,path_grd_mid_small_012,8.0,path_grd_mid_elite2_805,0.0,path_grd_mid_special_025,7.0,,,,,,,,,,,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230783,wave_tower_missilis_009,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,0,42,0,,1310010131.0,path_grd_mid_small_055,path_fly_mid_elite1_802,,path_grd_mid_small_043,8.0,path_fly_mid_elite1_802,0.0,path_grd_mid_small_034,10.0,path_grd_mid_small_046,8.0,,,,,,,,,3220030131,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010231.0,Dash,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1310010131.0,Dash,3220080131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220030131.0,Drop,3220080131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
