stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6021011,wave_campaign_normal_009,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,27,51,0,20,,path_grd_close_small_039,path_grd_mid_small_075,8.0,path_grd_close_special_064,,path_grd_mid_elite1_802,4.0,path_grd_close_small_048,12.0,path_fly_mid_special_047,10.0,path_grd_mid_small_075,10.0,path_grd_mid_elite1_802,,path_grd_mid_small_049,15.0,,,2220010121,Jump,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Normal,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,3220020121.0,Jump,3120010121.0,Jump,3120010121.0,Jump,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320060221.0,Drop,3220010121.0,Drop,3220010121.0,Drop,3220010121.0,Drop,2220040121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3210020121.0,Normal,3210020121.0,Normal,2220010121.0,Dash,2220010121.0,Drop,2220010121.0,Dash,2220040121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,1320060221.0,Dash,3220010121.0,Drop,3220010121.0,Drop,3220010121.0,Drop,1320060221.0,Normal,,,,,,,,
6021012,wave_campaign_normal_009,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,36,39,0,20,,path_grd_close_small_036,path_grd_mid_small_005,8.0,path_grd_close_special_024,,path_grd_close_small_067,4.0,path_grd_mid_special_025,12.0,path_grd_mid_small_037,10.0,path_grd_mid_small_076,10.0,path_grd_close_elite1_801,,path_grd_mid_small_043,15.0,,,1220060121,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,2120010121.0,Drop,2120010121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Drop,3220050121.0,Drop,2220050121.0,Drop,2320020221.0,Drop,2120010121.0,Drop,2120010121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,1220060121.0,Normal,3220020121.0,Dash,1220060121.0,Normal,2220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Drop,2320020221.0,Drop,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Drop,,,,,,,,
6021013,wave_campaign_normal_009,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,0,48,12,20,,path_fly_mid_small_005,path_fly_mid_small_050,8.0,path_grd_far_small_038,10.0,path_fly_mid_elite1_802,2.0,path_grd_far_small_062,12.0,path_fly_mid_small_053,10.0,path_grd_mid_small_076,10.0,path_fly_mid_elite1_802,,path_fly_mid_small_039,15.0,,,1210020121,Normal,1210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Drop,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,1210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,1310020221.0,Drop,2220010121.0,Jump,2220010121.0,Jump,2220010121.0,Jump,3220020121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,1210020121.0,Normal,1210020121.0,Normal,1210040121.0,Normal,2310040221.0,Dash,1210020121.0,Normal,1210020121.0,Normal,1210020121.0,Normal,3310040221.0,Normal,,,,,,,,
6021014,wave_campaign_normal_009,Campaign,90,5,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Desert,Day,ibg_desert_001,0,30,15,,1310020121.0,path_grd_far_small_053,path_grd_mid_elite1_802,6.0,path_fly_mid_small_050,,path_fly_far_elite1_803,0.0,path_grd_mid_special_065,6.0,,,,,,,,,,,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220020121.0,Jump,1220020121.0,Jump,1220020121.0,Jump,2320010221.0,Jump,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3210030121.0,Drop,1210030121.0,Jump,1210030121.0,Jump,1210040121.0,Drop,1310020121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,3220040121.0,Drop,3220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021015,wave_campaign_normal_009,Campaign,90,5,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,27,18,0,,2320030121.0,path_grd_close_elite1_801,path_grd_close_small_013,7.0,path_grd_mid_small_049,6.0,path_fly_close_small_041,7.0,path_grd_mid_small_055,0.0,path_grd_close_small_042,4.0,path_fly_mid_small_030,,,,,,,,1220040121,Jump,1220040121.0,Jump,1220050121.0,Drop,2320030221.0,Drop,1220040121.0,Dash,1220050121.0,Dash,1220040121.0,Dash,1220050121.0,Dash,1220040121.0,Drop,1220050121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,1110010121.0,Drop,1110010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3220020121.0,Drop,2320030121.0,Drop,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6021016,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,0,60,6,,1320060121.0,path_grd_mid_small_043,path_fly_mid_elite2_808,,path_fly_far_small_054,6.0,path_grd_mid_special_025,14.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite1_802,10.0,path_fly_mid_small_024,5.0,path_grd_mid_small_043,,,,,,1220060121,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,2310040221.0,Dash,2310040221.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,1220060121.0,Drop,2220040121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,3210030121.0,Drop,3310040221.0,Drop,1220060121.0,Jump,1220060121.0,Jump,2220040121.0,Drop,1320060121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,
6021017,wave_campaign_normal_009,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,27,39,0,normal,,path_grd_close_small_042,path_grd_close_small_051,,path_grd_mid_small_070,,path_grd_mid_special_025,3.0,path_fly_mid_small_030,10.0,path_grd_mid_small_070,8.0,path_grd_close_small_051,,path_grd_mid_small_075,5.0,path_grd_close_elite1_801,7.0,,,1220010121,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Jump,1220050121.0,Jump,1220010121.0,Jump,1220050121.0,Jump,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220050121.0,Drop,3120010121.0,Jump,3120010121.0,Jump,1220050121.0,Drop,1320030221.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,2220040121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220010121.0,Drop,1220010121.0,Drop,1220010121.0,Drop,2220040121.0,Drop,1220010121.0,Jump,1220010121.0,Jump,1220050121.0,Drop,1320030221.0,Drop,,,,,,,,
6021018,wave_campaign_normal_009,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,6,48,0,normal,,path_grd_mid_small_049,path_grd_mid_small_043,5.0,path_grd_mid_small_040,10.0,path_grd_mid_elite1_802,3.0,path_grd_close_small_069,10.0,path_fly_mid_small_030,,path_grd_mid_small_075,5.0,path_grd_mid_elite1_802,7.0,,,,,3220050121,Drop,3220050121.0,Drop,3220050121.0,Drop,3220020121.0,Drop,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,3220020121.0,Drop,3220020121.0,Drop,3220020121.0,Drop,1210040121.0,Drop,3220050121.0,Jump,3220020121.0,Jump,3220050121.0,Jump,3220020121.0,Jump,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Drop,2320030221.0,Drop,,,,,,,,,,,,,,,,
6021019,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Desert,Day,ibg_desert_001,0,27,30,,1320010121.0,path_grd_mid_small_073,path_grd_far_elite1_803,3.0,path_grd_mid_small_070,6.0,path_grd_far_small_044,5.0,path_grd_far_elite1_803,0.0,path_fly_mid_small_030,10.0,path_grd_mid_elite1_802,5.0,path_grd_far_small_044,9.0,,,,,3220070121,Drop,3220070121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,3220010121.0,Jump,3220010121.0,Jump,3220070121.0,Drop,3320020221.0,Drop,3220010121.0,Dash,3220010121.0,Dash,3220010121.0,Dash,1320010221.0,Drop,3220070121.0,Jump,2220040121.0,Jump,3220070121.0,Jump,2220040121.0,Jump,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020221.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3310030221.0,Drop,3220010121.0,Dash,3220010121.0,Dash,3220070121.0,Drop,1320010121.0,Drop,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,
6021020,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Desert,Day,ibg_desert_001,0,48,21,,3320020121.0,path_grd_mid_elite1_802,path_grd_far_small_059,6.0,path_fly_mid_special_047,9.0,path_grd_far_small_044,12.0,path_fly_mid_elite2_808,0.0,path_grd_far_elite1_803,8.0,path_grd_mid_special_065,,,,,,,,3220060121,Dash,3220060121.0,Dash,3220070121.0,Drop,3320030221.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,1320010221.0,Dash,2110010121.0,Dash,2110010121.0,Dash,1210010121.0,Drop,1210010121.0,Drop,3220070121.0,Dash,3220060121.0,Dash,3220070121.0,Dash,3220060121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,3310030221.0,Dash,3310030221.0,Dash,3220060121.0,Jump,3220060121.0,Jump,3220070121.0,Drop,3320020121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6021021,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,21,33,0,,2320060121.0,path_grd_mid_small_043,path_grd_close_elite2_807,,path_grd_mid_small_070,,path_grd_close_small_039,10.0,path_grd_mid_elite2_805,0.0,path_grd_close_small_048,10.0,path_grd_mid_small_043,6.0,path_grd_mid_small_043,4.0,,,,,3220050121,Dash,2220050121.0,Dash,3220050121.0,Dash,2220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2320020221.0,Drop,3320040221.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,3320040221.0,Drop,2320060121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3320040221.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,,,,,,,,,,,,,,,,
6021022,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_004,point_fly_desert_004,sbg_desert_004,Desert,Day,ibg_desert_001,35,31,0,,1320030121.0,path_grd_close_special_064,path_grd_mid_elite2_805,12.0,path_fly_mid_small_024,10.0,path_fly_close_small_038,8.0,path_grd_mid_elite3_811,0.0,path_grd_close_elite1_801,10.0,path_fly_mid_small_005,8.0,path_fly_close_small_007,12.0,,,,,2120010121,Jump,2120010121.0,Jump,3220040121.0,Drop,3320010221.0,Drop,3220040121.0,Drop,2220040121.0,Drop,2320010221.0,Jump,2320010221.0,Jump,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3210040121.0,Dash,3220040121.0,Drop,3320010221.0,Drop,3320010221.0,Drop,2320010221.0,Drop,3220040121.0,Jump,3220040121.0,Jump,2220040121.0,Drop,1320030121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,,,,,,,,,,,,,,,,
6021023,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Day,ibg_desert_001,42,0,15,,3320020121.0,path_grd_close_elite1_801,path_grd_far_small_044,,path_grd_close_small_013,8.0,path_fly_close_small_029,8.0,path_grd_close_elite1_801,0.0,path_grd_far_elite2_809,6.0,path_grd_close_small_048,5.0,path_fly_close_small_035,8.0,,,,,1220060121,Dash,1220060121.0,Dash,2320030221.0,Drop,2220040121.0,Drop,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,1320010221.0,Dash,1220060121.0,Dash,1220060121.0,Dash,1220060121.0,Dash,2220040121.0,Dash,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,1220060121.0,Jump,1220060121.0,Jump,2320030221.0,Drop,2220040121.0,Drop,1220060121.0,Dash,3220070121.0,Dash,2320030221.0,Drop,3320020121.0,Drop,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,,,,,,,,,,,,,,,,
6021024,wave_campaign_normal_009,Campaign,90,7,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Desert,Day,ibg_desert_001,21,34,2,,1320060121.0,path_grd_close_small_067,path_grd_mid_elite2_805,,path_fly_close_small_049,,path_grd_mid_small_043,12.0,path_grd_mid_small_049,0.0,path_grd_close_elite2_807,5.0,path_grd_mid_special_025,,,,,,,,1220010121,Dash,1220010121.0,Dash,2220040121.0,Drop,2320020221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2320050221.0,Dash,2320050221.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210030121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,1320030221.0,Drop,1320060121.0,Drop,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6021025,wave_campaign_normal_009,Defense,90,7,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,0,51,27,20,,path_grd_far_small_044,path_grd_mid_special_025,8.0,path_grd_far_small_038,10.0,path_grd_mid_elite1_802,2.0,path_grd_far_small_053,12.0,path_fly_mid_special_047,10.0,path_grd_mid_small_075,10.0,path_grd_far_elite1_803,,path_grd_mid_small_037,15.0,,,3220050121,Dash,3220070121.0,Dash,3220050121.0,Dash,3220070121.0,Dash,3120010121.0,Drop,3120010121.0,Drop,3220050121.0,Dash,2220040121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,1320030221.0,Drop,3220070121.0,Drop,3220050121.0,Dash,3220070121.0,Drop,3220050121.0,Dash,2110010121.0,Jump,2110010121.0,Jump,3210020121.0,Normal,3210020121.0,Normal,3220050121.0,Jump,3220070121.0,Jump,3220050121.0,Jump,3220070121.0,Jump,3220050121.0,Drop,3220050121.0,Drop,2220040121.0,Jump,3320020221.0,Drop,3220070121.0,Drop,3220070121.0,Drop,2220040121.0,Drop,2320010221.0,Normal,,,,,,,,
6021026,wave_campaign_normal_009,Defense,90,4,True,True,point_grd_desert_002_rightclear,point_fly_desert_002_rightclear,sbg_desert_002_rightclear,Desert,Day,ibg_desert_defense_001,15,48,0,20,,path_grd_close_elite1_801,path_fly_mid_small_005,9.0,path_grd_close_small_048,,path_grd_mid_small_043,,path_grd_mid_elite1_802,2.0,path_fly_mid_small_030,12.0,path_grd_mid_small_061,,path_grd_mid_small_075,8.0,path_grd_mid_elite1_802,,,,3220050121,Jump,3220050121.0,Jump,1220060121.0,Drop,2320010221.0,Normal,3110010121.0,Dash,3110010121.0,Dash,3110010121.0,Dash,1310020221.0,Dash,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3320010221.0,Dash,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,2320010221.0,Normal,3220050121.0,Jump,3220050121.0,Jump,1220060121.0,Normal,3320010221.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,1310020221.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2320010221.0,Dash,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,3220050121.0,Jump,3220050121.0,Jump,1220060121.0,Normal,2320010221.0,Jump,,,,,,,,
6021027,wave_campaign_normal_009,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,6,57,0,normal,,path_grd_close_small_051,path_grd_mid_small_070,,path_grd_mid_small_011,,path_grd_mid_elite1_802,2.0,path_grd_mid_small_043,10.0,path_grd_mid_special_065,,path_grd_mid_small_075,4.0,path_grd_mid_elite1_802,7.0,,,,,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,2220050121.0,Drop,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Jump,2220020121.0,Dash,2220020121.0,Dash,3220040121.0,Drop,2320020221.0,Drop,3220040121.0,Jump,3220040121.0,Jump,1120010121.0,Jump,3320010221.0,Jump,1120010121.0,Jump,1120010121.0,Jump,3220040121.0,Drop,3220020121.0,Drop,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,2220020121.0,Dash,3220040121.0,Jump,3220040121.0,Jump,3220020121.0,Drop,2320020221.0,Drop,,,,,,,,,,,,,,,,
6021028,wave_campaign_normal_009,BaseDefense,60,7,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,12,57,0,normal,,path_grd_mid_elite1_802,path_grd_close_small_042,4.0,path_grd_mid_small_070,5.0,path_fly_close_small_032,5.0,path_grd_mid_elite2_808,1.0,path_fly_mid_small_039,7.0,path_grd_mid_special_065,3.0,path_grd_mid_small_076,8.0,path_grd_mid_small_049,,,,3220030121,Drop,3220030121.0,Drop,1220050121.0,Drop,2320030221.0,Drop,3220030121.0,Dash,1220050121.0,Dash,3220030121.0,Dash,1220050121.0,Dash,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Drop,3220020121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210030121.0,Drop,3220030121.0,Jump,3220030121.0,Jump,1320030221.0,Drop,2320030221.0,Drop,3210040121.0,Jump,3210040121.0,Jump,3210040121.0,Jump,2210030121.0,Jump,3120010121.0,Jump,3120010121.0,Jump,3220030121.0,Drop,3220030121.0,Drop,3220030121.0,Dash,2220040121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,2320030121.0,Drop,,,,,,,,
6021029,wave_campaign_normal_009,BaseDefense,60,6,True,True,point_grd_desert_004_midclear,point_fly_desert_004,sbg_desert_004_midclear,Desert,Day,ibg_desert_basedefense_001,0,60,0,normal,,path_grd_mid_small_046,path_grd_mid_small_043,,path_grd_mid_small_011,,path_grd_mid_elite1_802,3.0,path_fly_mid_small_033,8.0,path_grd_mid_special_065,,path_grd_mid_small_076,5.0,path_grd_mid_small_008,7.0,,,,,2220030121,Drop,2220030121.0,Drop,2220030121.0,Drop,3220080121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3320070221.0,Drop,2220030121.0,Drop,2220030121.0,Drop,3210030121.0,Drop,3210030121.0,Drop,3120010121.0,Jump,3120010121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Drop,3320070221.0,Drop,,,,,,,,,,,,,,,,
