stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/2/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,mod_value,wave_data/8/private_monster_count
7033011,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310060151.0,path_fly_mid_small_042,1210020151,Dash,1210020151.0,Dash,3210030151.0,Dash,1210020151.0,Dash,path_grd_mid_small_049,4.0,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,path_fly_mid_small_027,1210050151.0,Jump,3210030151.0,Jump,1210050151.0,Jump,2310060251.0,Drop,path_grd_close_elite2_804,,3220050151.0,Jump,3220050151.0,Jump,3220040151.0,Drop,1220050151.0,Drop,path_grd_mid_elite1_802,0.0,3220050151.0,Dash,3220050151.0,Dash,1220050151.0,Drop,2320020251.0,Drop,path_fly_mid_elite1_802,,1210050151.0,Drop,3210040151.0,Drop,3210030151.0,Drop,2310060151.0,Drop,21,42,0,10.0,path_grd_close_small_014,8.0,1220050151.0,Drop,3220050151.0,Drop,1220050151.0,Drop,2320020251.0,Drop,path_fly_mid_small_027,1210020151.0,Dash,1210050151.0,Drop,1210020151.0,Dash,1210050151.0,Drop,path_fly_close_small_038,3210040151.0,Drop,3210030151.0,Dash,3210040151.0,Drop,3210030151.0,Dash,10.0,,
7033012,wave_campaign_hard_014,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite1_802,3220050151,Normal,3220050151.0,Normal,1220060151.0,Normal,1320010251.0,Normal,path_fly_mid_small_008,12.0,2210020151.0,Dash,3210020151.0,Normal,2210020151.0,Dash,3210020151.0,Normal,path_grd_mid_special_025,3220050151.0,Normal,3220050151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_far_elite1_803,4.0,3220050151.0,Dash,3220050151.0,Dash,1220060151.0,Normal,1320010251.0,Normal,path_grd_mid_elite1_802,10.0,3220050151.0,Dash,3220050151.0,Normal,1220060151.0,Normal,1320010151.0,Normal,path_fly_mid_small_005,,2210020151.0,Normal,2210020151.0,Normal,2210020151.0,Normal,2210020151.0,Normal,0,57,18,,path_grd_mid_small_043,,3220050151.0,Dash,1220060151.0,Normal,3220050151.0,Dash,1220060151.0,Normal,path_grd_mid_small_075,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_grd_far_elite1_803,3220050151.0,Normal,3220050151.0,Normal,1220060151.0,Normal,1320010251.0,Normal,9.0,20,
7033013,wave_campaign_hard_014,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_special_025,3120010151,Jump,3120010151.0,Jump,3220050151.0,Dash,3220050151.0,Dash,path_grd_close_small_048,10.0,3220050151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,1220060151.0,Normal,path_grd_mid_small_037,3220050151.0,Jump,1220060151.0,Normal,3220050151.0,Normal,1220060151.0,Normal,path_fly_mid_elite1_802,2.0,2210020151.0,Drop,2210020151.0,Drop,1210020151.0,Normal,1310020251.0,Normal,path_grd_close_small_036,9.0,3220050151.0,Normal,1220060151.0,Normal,3220050151.0,Normal,1220060151.0,Normal,path_fly_mid_small_021,10.0,2210020151.0,Normal,1210020151.0,Normal,1210020151.0,Normal,2210020151.0,Normal,12,60,0,10.0,path_grd_mid_small_075,,1220060151.0,Normal,3220050151.0,Dash,1220060151.0,Normal,3220050151.0,Dash,path_fly_mid_elite1_802,2210020151.0,Dash,2210020151.0,Dash,1210020151.0,Normal,1310020251.0,Normal,path_fly_mid_elite2_805,3220050151.0,Dash,1220060151.0,Normal,1220060151.0,Normal,3320010251.0,Normal,,20,15.0
7033014,wave_campaign_hard_014,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_elite1_802,3220040151,Dash,3220040151.0,Dash,2220040151.0,Drop,1320020251.0,Drop,path_grd_mid_small_037,5.0,3220010151.0,Dash,1220050151.0,Dash,3220010151.0,Dash,1220050151.0,Dash,path_grd_mid_small_040,3220010151.0,Dash,3220010151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,path_grd_mid_elite1_802,2.0,3220040151.0,Dash,1220050151.0,Dash,2220040151.0,Drop,1320020251.0,Drop,path_grd_mid_small_070,10.0,3220040151.0,Dash,3220040151.0,Drop,3220040151.0,Drop,2220040151.0,Dash,path_grd_mid_small_011,5.0,1220050151.0,Jump,1220050151.0,Jump,3220040151.0,Jump,3220040151.0,Jump,0,57,0,4.0,path_grd_mid_small_075,6.0,1220050151.0,Jump,3220040151.0,Jump,1220050151.0,Jump,3220040151.0,Jump,path_grd_mid_elite1_802,3220040151.0,Dash,1220050151.0,Dash,2220040151.0,Drop,1320020151.0,Drop,,,,,,,,,,,normal,
7033015,wave_campaign_hard_014,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_068,1220020151,Drop,1220020151.0,Drop,1220020151.0,Drop,2320020251.0,Drop,path_grd_mid_small_043,,1220020151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,2320070251.0,Drop,path_grd_mid_small_061,1220020151.0,Dash,1220020151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_elite2_808,4.0,1220020151.0,Dash,2220010151.0,Dash,2320020251.0,Drop,2320070251.0,Drop,path_grd_mid_small_070,10.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Drop,path_grd_mid_special_025,7.0,1220020151.0,Jump,2120010151.0,Jump,2220010151.0,Jump,2220040151.0,Jump,0,63,0,5.0,path_grd_mid_small_075,3.0,2220010151.0,Dash,2220040151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,path_grd_mid_elite2_808,1220020151.0,Drop,2220010151.0,Drop,2320020251.0,Drop,2320070151.0,Drop,,,,,,,,,,8.0,normal,
7033016,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310020151.0,path_fly_mid_small_018,2210010151,Drop,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,path_fly_mid_elite1_802,5.0,2210010151.0,Dash,2210010151.0,Dash,3210040151.0,Dash,1310020251.0,Dash,path_fly_mid_small_027,3210050151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,path_fly_mid_small_036,0.0,2210010151.0,Drop,3210040151.0,Drop,3210050151.0,Drop,2210010151.0,Drop,path_fly_mid_elite1_802,7.0,2210010151.0,Dash,2210010151.0,Dash,3210040151.0,Drop,1310020151.0,Drop,path_fly_mid_small_024,,3210040151.0,Drop,2210010151.0,Drop,3210050151.0,Drop,2210010151.0,Drop,0,42,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033017,wave_campaign_hard_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320010151.0,path_grd_mid_small_002,1220040151,Jump,1220040151.0,Jump,1220040151.0,Jump,2220040151.0,Dash,path_grd_far_elite1_803,6.0,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Drop,1320010251.0,Drop,path_grd_mid_small_055,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220050151.0,Dash,path_grd_far_elite1_803,0.0,2220010151.0,Drop,2220010151.0,Drop,2220040151.0,Drop,1320010151.0,Drop,path_grd_mid_small_070,7.0,1220040151.0,Jump,1220050151.0,Jump,1220040151.0,Jump,2220040151.0,Dash,path_grd_mid_small_043,6.0,2220010151.0,Drop,1220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,0,24,18,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033018,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040151.0,path_fly_mid_small_050,2210050151,Jump,3210010151.0,Jump,3210010151.0,Jump,3210030151.0,Normal,path_fly_mid_elite2_808,5.0,3210010151.0,Dash,3210010151.0,Dash,2310060251.0,Drop,2310040251.0,Drop,path_fly_mid_small_036,1210030151.0,Drop,1210030151.0,Drop,2210050151.0,Drop,2210050151.0,Drop,path_fly_mid_small_036,8.0,1210030151.0,Drop,1210030151.0,Drop,2210050151.0,Drop,2210050151.0,Drop,path_fly_mid_elite2_805,0.0,3210010151.0,Dash,1210030151.0,Dash,2310060251.0,Drop,2310040151.0,Drop,path_fly_mid_small_050,8.0,2210050151.0,Drop,1210030151.0,Drop,2210050151.0,Drop,3210030151.0,Dash,6,39,9,10.0,path_fly_close_small_035,,2210050151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,2210050151.0,Drop,path_fly_mid_small_027,2310060251.0,Drop,1210030151.0,Dash,2210050151.0,Dash,1210030151.0,Dash,,,,,,,,,,,,
7033019,wave_campaign_hard_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,1310010151.0,path_grd_mid_small_055,3220030151,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,path_fly_mid_elite1_802,,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1310010251.0,Dash,path_grd_mid_small_043,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220080151.0,Drop,path_fly_mid_elite1_802,0.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1310010151.0,Dash,path_grd_mid_small_034,10.0,3220080151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,path_grd_mid_small_046,8.0,3220030151.0,Drop,3220030151.0,Drop,3220030151.0,Drop,3220080151.0,Drop,0,42,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033020,wave_campaign_hard_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020151.0,path_grd_mid_small_002,1220040151,Jump,1220040151.0,Jump,1220040151.0,Jump,1220040151.0,Jump,path_grd_mid_elite1_802,5.0,1220040151.0,Dash,1220040151.0,Dash,3220060151.0,Drop,2320070251.0,Drop,path_grd_mid_small_049,1220040151.0,Drop,3220060151.0,Drop,3220060151.0,Drop,3220060151.0,Drop,path_grd_mid_elite2_805,0.0,1220040151.0,Drop,3220060151.0,Drop,2320070251.0,Drop,2320020151.0,Drop,path_grd_close_small_004,8.0,1220040151.0,Dash,3220060151.0,Dash,1220040151.0,Dash,3220060151.0,Dash,path_grd_mid_small_005,6.0,1220040151.0,Dash,3220060151.0,Dash,1220040151.0,Dash,3220060151.0,Dash,6,36,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033021,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310040151.0,path_grd_mid_small_055,1220030151,Jump,2220040151.0,Jump,1220030151.0,Jump,2220040151.0,Jump,path_fly_far_elite2_806,5.0,3210020151.0,Dash,1210050151.0,Dash,3310040251.0,Drop,3310040251.0,Drop,path_grd_far_small_044,3220070151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,path_fly_mid_small_002,,1210050151.0,Drop,2210010151.0,Jump,1210050151.0,Drop,2210010151.0,Jump,path_grd_far_small_050,0.0,3220070151.0,Drop,3220070151.0,Drop,1220030151.0,Drop,1220030151.0,Drop,path_fly_mid_elite2_805,,3210020151.0,Dash,1210050151.0,Dash,1310010251.0,Drop,3310040151.0,Drop,0,27,33,10.0,path_grd_far_small_056,8.0,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,3220070151.0,Drop,path_fly_mid_small_021,1210050151.0,Drop,3210030151.0,Dash,1210050151.0,Drop,3310040251.0,Drop,path_grd_far_small_006,3220070151.0,Jump,3220070151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,,,
7033022,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320060151.0,path_grd_mid_small_070,1220010151,Jump,1220010151.0,Jump,1220010151.0,Jump,2220050151.0,Dash,path_grd_mid_elite1_802,,1220010151.0,Dash,3220020151.0,Dash,2220050151.0,Drop,2320060251.0,Drop,path_grd_mid_small_012,1220010151.0,Dash,3220020151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,0.0,1220010151.0,Dash,3220020151.0,Dash,2220050151.0,Drop,2320060151.0,Drop,path_grd_mid_small_070,,1220010151.0,Drop,1220010151.0,Drop,3220020151.0,Drop,2220050151.0,Dash,path_grd_mid_small_070,,1220010151.0,Drop,1220010151.0,Drop,3220020151.0,Drop,2220050151.0,Dash,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033023,wave_campaign_hard_014,Campaign,90,5,True,False,point_grd_cityforestcrystal_005,point_fly_cityforestcrystal_005,sbg_cityforestundercrystal_005,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320040151.0,path_grd_far_small_053,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,3220020151.0,Dash,path_grd_mid_elite1_802,6.0,3220050151.0,Jump,3220050151.0,Jump,2220050151.0,Drop,3320040251.0,Drop,path_fly_mid_small_050,2210010151.0,Drop,2210010151.0,Drop,2210010151.0,Drop,1210040151.0,Drop,path_grd_mid_elite2_808,0.0,3220050151.0,Jump,3220050151.0,Jump,3320040251.0,Drop,3320040151.0,Drop,path_fly_mid_special_016,6.0,2210010151.0,Drop,2110010151.0,Drop,2210010151.0,Drop,1210040151.0,Drop,,,,,,,,,,,0,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033024,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320030151.0,path_fly_close_small_001,1210030151,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,path_grd_mid_elite2_805,,2220020151.0,Dash,2220010151.0,Dash,1320060251.0,Drop,1320030251.0,Drop,path_fly_far_elite2_809,1210010151.0,Drop,1210030151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,path_fly_mid_small_005,8.0,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,path_grd_mid_elite2_808,0.0,2220020151.0,Dash,2220010151.0,Dash,1320060251.0,Drop,1320030151.0,Drop,path_fly_mid_small_050,10.0,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Dash,12,45,9,,path_grd_mid_special_065,,3220060151.0,Dash,2220020151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_fly_close_small_001,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,,,,,,,,,,5.0,,
7033025,wave_campaign_hard_014,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_small_043,3220050151,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,path_fly_mid_small_050,8.0,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,1210040151.0,Normal,path_grd_close_small_013,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,path_fly_mid_elite1_802,3.0,2210020151.0,Normal,2210020151.0,Normal,1210040151.0,Drop,2310040251.0,Drop,path_grd_mid_small_043,12.0,2220010151.0,Dash,2220010151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,path_fly_mid_small_030,10.0,2210020151.0,Drop,1210040151.0,Drop,2210020151.0,Drop,1210040151.0,Dash,6,54,0,10.0,path_grd_mid_small_075,10.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,path_fly_mid_elite1_802,2210020151.0,Normal,2210020151.0,Normal,1210040151.0,Normal,2310040251.0,Normal,path_grd_mid_small_012,2220010151.0,Drop,3220050151.0,Normal,2220010151.0,Drop,3320010251.0,Normal,,20,15.0
7033026,wave_campaign_hard_014,Defense,90,8,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_elite1_802,2220010151,Normal,1220060151.0,Normal,1220060151.0,Normal,2320010251.0,Normal,path_fly_mid_small_050,9.0,1210020151.0,Normal,1210020151.0,Normal,1210030151.0,Dash,1210040151.0,Dash,path_grd_far_small_044,2220010151.0,Normal,1220060151.0,Normal,2220010151.0,Normal,1220060151.0,Normal,path_grd_mid_elite1_802,4.0,2220010151.0,Dash,1220060151.0,Normal,1220060151.0,Dash,2320010151.0,Normal,path_grd_mid_elite1_802,10.0,2220010151.0,Dash,1220060151.0,Normal,1220060151.0,Normal,2320010251.0,Normal,path_fly_mid_small_050,10.0,1210020151.0,Normal,1210020151.0,Normal,1210030151.0,Dash,1210040151.0,Dash,0,54,12,,path_grd_far_small_041,,2220010151.0,Normal,1220060151.0,Normal,2220010151.0,Normal,1220060151.0,Normal,path_grd_mid_small_075,2220010151.0,Drop,2220010151.0,Drop,1220060151.0,Normal,1220060151.0,Normal,path_fly_mid_elite1_802,1210020151.0,Normal,1210030151.0,Normal,2320010151.0,Normal,1210040151.0,Normal,10.0,20,12.0
7033027,wave_campaign_hard_014,BaseDefense,60,7,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_elite1_802,1220010151,Jump,1220010151.0,Jump,3220060151.0,Drop,1320060251.0,Drop,path_fly_close_small_049,,1220010151.0,Jump,1320060251.0,Jump,1220010151.0,Jump,3210030151.0,Dash,path_fly_mid_elite1_802,1220010151.0,Drop,3220060151.0,Drop,1220010151.0,Drop,3210030151.0,Normal,path_grd_mid_elite2_805,3.0,1220010151.0,Dash,3220060151.0,Dash,1320060251.0,Drop,1320060251.0,Drop,path_fly_mid_small_050,10.0,1220010151.0,Jump,1320060251.0,Jump,1220010151.0,Jump,3210030151.0,Dash,path_grd_mid_elite3_814,,1220010151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,6,57,0,6.0,path_grd_mid_small_075,8.0,1220010151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,1220010151.0,Dash,path_grd_mid_elite1_802,1220010151.0,Dash,3220060151.0,Dash,1220010151.0,Dash,1320060151.0,Drop,,,,,,,,,,,normal,
7033028,wave_campaign_hard_014,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_052,2220020151,Dash,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_grd_mid_small_043,,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,2220010151.0,Jump,path_grd_mid_small_008,2220010151.0,Dash,2220010151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,path_grd_mid_elite2_808,2.0,2220020151.0,Dash,2220010151.0,Dash,2220010151.0,Drop,3320080251.0,Drop,path_grd_mid_small_043,10.0,2220010151.0,Jump,2220020151.0,Jump,2220010151.0,Jump,2220020151.0,Jump,path_grd_mid_special_065,,1120010151.0,Jump,2220020151.0,Jump,2220010151.0,Drop,2220020151.0,Drop,0,63,0,,path_grd_mid_small_075,4.0,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,path_grd_mid_elite2_808,2220020151.0,Dash,2220010151.0,Dash,3320070251.0,Drop,3320080251.0,Drop,,,,,,,,,,7.0,normal,
7033029,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_004,point_fly_cityforestcrystal_004,sbg_cityforestundercrystal_004,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020151.0,path_grd_mid_small_068,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,2320020251.0,Drop,path_grd_mid_small_008,,1220050151.0,Drop,1220060151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_grd_mid_small_061,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,path_grd_close_elite1_801,0.0,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,2320020151.0,Drop,path_grd_mid_small_037,6.0,1220050151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,1220060151.0,Drop,path_grd_mid_small_040,5.0,1220060151.0,Drop,1220060151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,9,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033030,wave_campaign_hard_014,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040151.0,path_grd_mid_small_002,3220010151,Jump,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,path_fly_mid_elite1_802,6.0,3210010151.0,Dash,3210010151.0,Dash,1210040151.0,Drop,2310040251.0,Drop,path_fly_mid_small_005,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,path_fly_mid_elite2_805,0.0,3210010151.0,Dash,3210010151.0,Dash,2310060251.0,Drop,2310040151.0,Drop,path_grd_mid_small_043,10.0,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Jump,path_fly_mid_small_024,,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,0,42,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
