stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7009011,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,21,12,0,,1320040121.0,path_grd_close_small_048,path_grd_close_small_054,6.0,path_fly_mid_small_053,3.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_012,7.0,,,,,,,,,,3120010121,Dash,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,2220040121.0,Drop,2320050221.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210030121.0,Drop,1220040121.0,Dash,1220040121.0,Dash,2220040121.0,Drop,1320040121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009012,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,45,27,0,,1320030121.0,path_grd_mid_small_049,path_grd_close_elite2_804,0.0,path_fly_close_special_046,4.0,path_grd_mid_small_043,5.0,path_grd_close_small_042,,path_grd_mid_elite1_802,0.0,path_grd_close_elite2_804,,path_grd_mid_small_043,5.0,path_grd_close_small_010,4.0,,1220010121,Drop,1220010121.0,Drop,1220010121.0,Drop,1220050121.0,Drop,1220050121.0,Jump,1220050121.0,Jump,1320030221.0,Drop,1320030221.0,Drop,1110010121.0,Dash,1110010121.0,Dash,3210040121.0,Drop,3210040121.0,Drop,1220010121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,1220050121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220010121.0,Dash,1220050121.0,Drop,1320030121.0,Drop,1220050121.0,Jump,1220010121.0,Jump,3320060221.0,Drop,3320060221.0,Drop,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,,,,,,,,
7009013,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Night,ibg_wasteland_001,0,15,18,,3310010121.0,path_grd_mid_small_037,path_grd_far_small_041,4.0,path_fly_far_small_031,4.0,path_fly_mid_elite2_805,0.0,path_grd_far_small_044,,,,,,,,,,,3220060121,Dash,3220060121.0,Dash,3220060121.0,Dash,1320040221.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Jump,1210010121.0,Jump,1210040121.0,Drop,3310010121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009014,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,27,18,0,,2320030121.0,path_grd_close_elite1_801,path_grd_close_small_013,7.0,path_grd_mid_small_049,4.0,path_fly_close_small_041,7.0,path_grd_mid_small_055,0.0,path_grd_close_small_042,3.0,path_fly_mid_small_030,10.0,,,,,,1220040121,Jump,1220040121.0,Jump,1220050121.0,Drop,2320030221.0,Drop,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,3220020121.0,Drop,2320030121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7009015,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,9,48,12,,3320040121.0,path_grd_far_small_044,path_grd_mid_elite2_805,,path_grd_mid_special_065,8.0,path_grd_far_small_044,12.0,path_grd_close_elite2_804,0.0,path_grd_mid_elite1_802,10.0,path_grd_mid_special_065,6.0,,,,,,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3320060221.0,Dash,3320060221.0,Dash,3120010121.0,Dash,3120010121.0,Dash,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Dash,3220060121.0,Dash,2220030121.0,Dash,3220060121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3320060221.0,Dash,3320060221.0,Dash,3220060121.0,Jump,3220060121.0,Jump,2220040121.0,Drop,3320040121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,3220060121.0,Drop,3220060121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7009016,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,0,60,24,,1310010121.0,path_grd_mid_special_025,path_fly_far_elite1_803,12.0,path_fly_mid_special_016,,path_fly_far_special_045,0.0,path_grd_mid_special_065,13.0,path_fly_mid_special_016,8.0,,,,,,,,1120010121,Jump,1120010121.0,Jump,1120010121.0,Drop,2220040121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210010121.0,Drop,2310020221.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,1110010121.0,Drop,1110010121.0,Drop,3210030121.0,Drop,1310010121.0,Drop,1120010121.0,Dash,1120010121.0,Dash,1220010121.0,Dash,2220040121.0,Dash,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009017,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,33,12,0,,1310020121.0,path_fly_mid_small_036,path_grd_close_elite1_801,6.0,path_grd_mid_small_058,4.0,path_fly_close_elite1_801,0.0,path_grd_close_special_064,,,,,,,,,,,3210020121,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,3320010221.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210040121.0,Drop,1310020121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009018,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,51,36,0,,1310010121.0,path_fly_mid_small_018,path_fly_close_special_044,,path_fly_mid_small_030,,path_fly_close_special_046,10.0,path_fly_mid_elite2_805,0.0,path_fly_close_special_046,6.0,path_fly_close_small_041,9.0,path_fly_mid_special_016,10.0,,,,1210020121,Drop,1210020121.0,Drop,1210010121.0,Dash,1210010121.0,Dash,3210010121.0,Drop,3210010121.0,Drop,3210040121.0,Drop,1310010221.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,2210020121.0,Dash,2210020121.0,Dash,3210040121.0,Drop,3210040121.0,Drop,1210020121.0,Dash,1210020121.0,Dash,3310030221.0,Dash,3310030221.0,Dash,1210020121.0,Dash,1210020121.0,Dash,1210020121.0,Drop,1310010121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,3210040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,,,,,,,,,,,,,,,,
7009019,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,0,15,18,,3310010121.0,path_grd_mid_small_037,path_grd_far_small_041,4.0,path_fly_far_small_031,4.0,path_fly_mid_elite2_805,0.0,path_grd_far_small_044,,,,,,,,,,,3220060121,Dash,3220060121.0,Dash,3220060121.0,Dash,1320040221.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Drop,1210010121.0,Jump,1210010121.0,Jump,1210040121.0,Drop,3310010121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009020,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,6,21,6,,1320040121.0,path_grd_mid_small_002,path_grd_mid_small_055,6.0,path_fly_close_small_029,3.0,path_grd_mid_elite1_802,0.0,path_grd_far_small_071,7.0,,,,,,,,,,1220020121,Drop,1220020121.0,Drop,2120010121.0,Dash,2120010121.0,Dash,1220020121.0,Drop,1220020121.0,Drop,2220040121.0,Drop,2320050221.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1220020121.0,Dash,1220020121.0,Dash,2220040121.0,Drop,1320040121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009021,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,0,54,6,,1320060121.0,path_grd_mid_small_043,path_fly_mid_elite2_808,,path_fly_far_small_054,6.0,path_grd_mid_special_025,14.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite1_802,10.0,path_fly_mid_small_024,5.0,,,,,,2220010121,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,3310010221.0,Dash,3310010221.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,2120010121.0,Dash,2120010121.0,Dash,2220010121.0,Drop,2220040121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,3210030121.0,Drop,1310040221.0,Drop,2220010121.0,Jump,2220010121.0,Jump,2220040121.0,Drop,1320060121.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
7009022,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Night,ibg_wasteland_001,6,33,0,,1320010121.0,path_grd_mid_small_052,path_fly_mid_small_033,6.0,path_grd_mid_small_070,3.0,path_grd_mid_small_043,7.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_072,9.0,,,,,,,,3220070121,Dash,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,2310020221.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,2220040121.0,Drop,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Drop,3220070121.0,Drop,3220060121.0,Drop,1320010121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009023,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,6,21,6,,1320040121.0,path_grd_mid_small_002,path_grd_mid_small_055,6.0,path_fly_close_small_029,3.0,path_grd_mid_elite1_802,0.0,path_grd_far_small_071,7.0,,,,,,,,,,1220020121,Drop,1220020121.0,Drop,2120010121.0,Dash,2120010121.0,Dash,1220020121.0,Drop,1220020121.0,Drop,2220040121.0,Drop,2320050221.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1220020121.0,Dash,1220020121.0,Dash,2220040121.0,Drop,1320040121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009024,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Night,ibg_wasteland_001,33,24,0,,2320050121.0,path_grd_close_elite1_801,path_grd_mid_small_055,5.0,path_fly_close_special_046,10.0,path_grd_mid_small_037,,path_grd_close_elite3_813,0.0,path_grd_mid_small_043,,path_grd_mid_small_070,8.0,,,,,,2220010121,Dash,2220010121.0,Dash,2220040121.0,Drop,2320030221.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2320030221.0,Drop,2110010121.0,Dash,2110010121.0,Dash,3210040121.0,Drop,3210030121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,3220020121.0,Dash,2220010121.0,Drop,2320030221.0,Drop,2320030221.0,Drop,2320050121.0,Drop,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,
7009025,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Night,ibg_wasteland_001,0,21,12,,2320030121.0,path_grd_far_small_003,path_grd_mid_small_011,6.0,path_fly_mid_small_053,7.0,path_grd_mid_elite1_802,0.0,path_grd_far_small_074,7.0,,,,,,,,,,1220030121,Dash,1220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,1220030121.0,Jump,1220030121.0,Jump,3220070121.0,Jump,1320010221.0,Jump,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,3220070121.0,Jump,3220070121.0,Jump,1220030121.0,Drop,2320030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009026,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,21,12,0,,3320010121.0,path_grd_close_small_001,path_grd_close_small_013,6.0,path_fly_mid_small_050,3.0,path_grd_close_elite1_801,0.0,path_grd_mid_small_043,7.0,,,,,,,,,,3220050121,Drop,3220050121.0,Drop,3120010121.0,Dash,3120010121.0,Dash,3220040121.0,Jump,3220040121.0,Jump,3220040121.0,Jump,2320010221.0,Jump,2210020121.0,Dash,2210020121.0,Dash,2210020121.0,Dash,1210040121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220040121.0,Drop,3320010121.0,Drop,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7009027,wave_campaign_hard_003,Campaign,180,6,False,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,13,21,6,,3420050241.0,path_grd_mid_centurion_902,path_grd_close_small_001,,path_grd_mid_small_005,,path_fly_mid_elite2_805,4.0,path_fly_close_small_023,4.0,path_grd_mid_small_005,,path_grd_far_small_033,7.0,,,,,,3420050241,Normal,,,,,,,1220020141.0,Jump,1220020141.0,Jump,1220020141.0,Jump,2220040141.0,Jump,1120010141.0,Dash,1120010141.0,Drop,2220010141.0,Drop,2220010141.0,Dash,2110010141.0,Jump,2110010141.0,Jump,2210020141.0,Jump,1310020241.0,Jump,1110010141.0,Dash,1110010141.0,Dash,2210010141.0,Dash,2210010141.0,Dash,1220010141.0,Jump,1220010141.0,Jump,2120010141.0,Jump,2120010141.0,Jump,2120010141.0,Drop,2120010141.0,Drop,2220030141.0,Drop,1320030241.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7009028,wave_campaign_hard_003,BaseDefense,60,15,True,True,point_grd_wasteland_001_midclear,point_fly_wasteland_001,sbg_wasteland_001_midclear,Wasteland,Night,ibg_wasteland_basedefense_001,9,90,0,easy,,path_grd_mid_special_025,path_fly_mid_small_030,,path_grd_mid_special_065,,path_fly_close_elite1_801,,path_grd_mid_elite2_808,,path_fly_mid_elite1_802,,path_grd_mid_special_025,,path_fly_mid_small_030,,path_grd_mid_small_075,,path_grd_mid_elite2_805,1120010511,Jump,1120010511.0,Jump,3220060111.0,Drop,3320020211.0,Drop,3210040511.0,Drop,1210010511.0,Drop,1210010511.0,Drop,2310030211.0,Drop,1120010511.0,Dash,1120010511.0,Dash,3220060111.0,Drop,3220060111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,1210010511.0,Drop,2310030211.0,Drop,1120010511.0,Dash,1120010511.0,Dash,2320050111.0,Drop,3320020211.0,Drop,3210040111.0,Drop,3210040111.0,Drop,1210010511.0,Drop,2310030211.0,Drop,1120010511.0,Jump,1120010511.0,Jump,3220060111.0,Drop,3220060111.0,Drop,1210010511.0,Drop,1210010511.0,Drop,3210040111.0,Drop,2310030211.0,Drop,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Dash,1220020111.0,Dash,2320050211.0,Drop,2320050211.0,Drop
7009029,wave_campaign_hard_003,Campaign,180,6,False,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Night,ibg_wasteland_001,13,27,0,,2420030211.0,path_grd_mid_centurion_902,path_grd_mid_small_040,,path_grd_mid_small_075,,path_grd_mid_elite2_805,4.0,path_grd_close_small_001,,path_fly_close_small_049,8.0,path_grd_mid_small_075,,,,,,,2420030211,Normal,,,,,,,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,1120010111.0,Drop,1120010111.0,Drop,3220030111.0,Drop,2320030211.0,Drop,3220010111.0,Jump,3220010111.0,Jump,3220010111.0,Jump,3220020111.0,Jump,2210020111.0,Normal,1210010111.0,Normal,2110010111.0,Normal,2110010111.0,Normal,3220040111.0,Dash,3220040111.0,Dash,3220040111.0,Dash,2320050211.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
7010001,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_desert_001,point_fly_desert_001,sbg_desert_001,Wasteland,Night,ibg_desert_001,0,24,12,,3320010121.0,path_fly_far_small_019,path_fly_mid_elite1_802,6.0,path_grd_mid_small_058,4.0,path_grd_mid_elite1_802,0.0,path_fly_far_small_040,,,,,,,,,,,3210010121,Drop,3210010121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,3210010121.0,Drop,3210010121.0,Drop,1210040121.0,Drop,1310020221.0,Drop,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Jump,3220040121.0,Jump,2220040121.0,Drop,3320010121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,2210010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010002,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_desert_005,point_fly_desert_005,sbg_desert_005,Wasteland,Night,ibg_desert_001,18,48,0,,3320070121.0,path_grd_close_small_007,path_grd_mid_elite2_805,,path_fly_mid_special_016,8.0,path_grd_close_small_013,12.0,path_grd_mid_elite2_808,0.0,path_fly_close_small_029,,path_grd_mid_special_065,5.0,,,,,,3220050121,Drop,3220050121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,2320010221.0,Dash,2320010221.0,Dash,3110010121.0,Drop,3110010121.0,Drop,3110010121.0,Drop,3210030121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2320020221.0,Drop,3320070121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,3220050121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
7010003,wave_campaign_hard_003,Campaign,90,5,True,False,point_grd_desert_003,point_fly_desert_003,sbg_desert_003,Wasteland,Night,ibg_desert_001,21,21,0,,3320060121.0,path_grd_mid_small_002,path_grd_close_elite1_801,6.0,path_fly_mid_small_053,,path_grd_close_small_048,,path_grd_mid_elite1_802,0.0,path_grd_close_small_051,,,,,,,,,2220030121,Drop,2220030121.0,Drop,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Drop,1220050121.0,Drop,1220050121.0,Drop,3320060221.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210030121.0,Drop,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,1220050121.0,Jump,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Jump,3320060121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,1220050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010004,wave_campaign_hard_003,Campaign,90,7,True,False,point_grd_desert_002,point_fly_desert_002,sbg_desert_002,Wasteland,Night,ibg_desert_001,6,39,18,,3320020121.0,path_grd_close_small_054,path_grd_mid_elite1_802,,path_fly_mid_special_047,8.0,path_grd_far_small_044,,path_grd_mid_elite2_808,0.0,path_grd_mid_small_070,,path_grd_far_small_038,,path_grd_far_small_044,,,,,3220030121,Drop,3220030121.0,Drop,2220040121.0,Drop,2320030221.0,Drop,3220030121.0,Dash,3220030121.0,Dash,3220070121.0,Drop,1320010221.0,Drop,2110010121.0,Dash,2110010121.0,Dash,2210010121.0,Drop,3210030121.0,Drop,3220030121.0,Dash,3220030121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2320020221.0,Drop,3320020121.0,Drop,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,3220070121.0,Dash,,,,,,,,,,,,,,,,
