stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6220011,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,12,21,0,,2320030121.0,path_grd_mid_small_002,path_grd_close_small_067,6.0,path_grd_mid_small_011,6.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_048,,,,,,,,,,3220050121,Drop,3220050121.0,Drop,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Drop,1320030221.0,Drop,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220020121.0,Drop,2320030121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220012,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,6,27,0,,2320020121.0,path_grd_mid_small_068,path_grd_mid_small_043,7.0,path_grd_close_small_048,,path_grd_mid_elite1_802,0.0,path_grd_mid_small_049,11.0,,,,,,,,,3220050121,Dash,3220050121.0,Dash,3220070121.0,Drop,3320050221.0,Drop,3220070121.0,Dash,3220070121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,3220050121.0,Dash,3220050121.0,Dash,3220070121.0,Drop,2320020121.0,Drop,3220050121.0,Drop,3220070121.0,Drop,3220050121.0,Drop,3220070121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220013,wave_tower_elysion_001,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Elysion,ibg_tower_defense_001,15,45,12,20,,path_grd_mid_small_037,path_grd_far_small_044,12.0,path_grd_mid_special_025,,path_fly_mid_elite1_802,4.0,path_grd_far_small_038,12.0,path_grd_close_special_064,,path_grd_mid_small_075,12.0,path_fly_mid_elite1_802,,,,3220050121,Jump,3220050121.0,Jump,3220050121.0,Jump,3220050121.0,Jump,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,3220060121.0,Drop,1120010121.0,Drop,1120010121.0,Drop,3220050121.0,Drop,2220040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,1210040121.0,Dash,3310030221.0,Dash,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,3220060121.0,Jump,1120010121.0,Jump,1120010121.0,Jump,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Jump,3220060121.0,Dash,3220050121.0,Jump,3220060121.0,Dash,2210020121.0,Jump,2210020121.0,Jump,1210040121.0,Normal,3310030121.0,Normal,,,,,,,,
6220014,wave_tower_elysion_001,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,6,66,0,,1320040121.0,path_grd_mid_special_025,path_grd_close_small_067,12.0,path_grd_mid_special_065,,path_grd_mid_special_025,0.0,path_grd_mid_small_046,11.0,path_fly_mid_special_047,5.0,,,,,,,3120010121,Drop,3120010121.0,Drop,3120010121.0,Drop,3120010121.0,Drop,1220040121.0,Dash,1220040121.0,Dash,1220040121.0,Dash,2320020221.0,Drop,1120010121.0,Dash,1120010121.0,Dash,1120010121.0,Dash,1120010121.0,Dash,1120010121.0,Jump,1120010121.0,Jump,1220040121.0,Drop,1320040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,1220040121.0,Drop,2220040121.0,Drop,2110010121.0,Dash,2110010121.0,Dash,2110010121.0,Dash,2110010121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6220015,wave_tower_elysion_001,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_basedefense_001,0,45,18,normal,,path_grd_mid_small_068,path_grd_far_small_053,4.0,path_grd_mid_special_065,5.0,path_grd_mid_elite2_808,2.0,path_fly_far_small_006,,path_grd_far_small_044,,path_grd_mid_small_075,5.0,path_grd_mid_elite1_802,,,,2220030121,Dash,2220030121.0,Dash,2220030121.0,Drop,3320030221.0,Drop,3220060121.0,Dash,2220050121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,1120010121.0,Dash,1120010121.0,Dash,2220030121.0,Drop,2220050121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,3320010221.0,Drop,3320070121.0,Drop,1210010121.0,Dash,1210010121.0,Dash,1210010121.0,Dash,2310030221.0,Drop,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,3220060121.0,Dash,2220050121.0,Dash,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Drop,3320030121.0,Drop,,,,,,,,
6220016,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,0,21,12,,2320030121.0,path_grd_far_small_003,path_grd_mid_small_070,7.0,path_fly_mid_small_053,7.0,path_grd_mid_elite1_802,0.0,path_grd_far_small_074,7.0,,,,,,,,,1220030121,Drop,1220030121.0,Drop,3220070121.0,Jump,3220070121.0,Jump,1220030121.0,Dash,1220030121.0,Dash,1220030121.0,Dash,2320030221.0,Drop,1210020121.0,Drop,1210020121.0,Drop,1210020121.0,Drop,3210030121.0,Drop,1220030121.0,Dash,1220030121.0,Dash,3220070121.0,Drop,2320030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220017,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,15,21,0,,1320030121.0,path_grd_close_elite1_801,path_grd_mid_small_043,7.0,path_fly_mid_small_050,4.0,path_grd_mid_elite1_802,0.0,path_grd_close_small_054,6.0,,,,,,,,,2220030121,Dash,2220030121.0,Dash,2220040121.0,Drop,1320030221.0,Drop,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,3210030121.0,Drop,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Drop,1320030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220040121.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220018,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,6,27,0,,1310030121.0,path_fly_mid_small_018,path_fly_mid_small_005,6.0,path_grd_close_small_039,,path_fly_mid_elite1_802,0.0,path_fly_mid_small_024,7.0,,,,,,,,,2210020121,Dash,2210020121.0,Dash,1110010121.0,Drop,1110010121.0,Drop,1110010121.0,Dash,1110010121.0,Dash,2210020121.0,Dash,1310020221.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,2210020121.0,Drop,2210020121.0,Drop,1110010121.0,Drop,1310030121.0,Drop,2210020121.0,Jump,2210020121.0,Jump,2210020121.0,Jump,1210040121.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220019,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,24,12,0,,1310020121.0,path_fly_mid_small_002,path_grd_close_elite1_801,6.0,path_fly_close_small_029,,path_fly_close_elite1_801,0.0,path_grd_mid_small_052,6.0,,,,,,,,,2210010121,Drop,2210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3220040121.0,Jump,3220040121.0,Jump,2220040121.0,Dash,2320010221.0,Dash,3210010121.0,Drop,3210010121.0,Drop,2210010121.0,Drop,2210010121.0,Drop,2210010121.0,Dash,2210010121.0,Dash,3210030121.0,Drop,1310020121.0,Drop,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220020,wave_tower_elysion_001,Campaign,180,6,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,15,22,6,,3420010151.0,path_grd_mid_centurion_902,path_grd_close_small_010,,path_grd_mid_small_005,,path_grd_mid_elite1_802,,path_fly_close_elite1_801,,path_grd_far_small_035,4.0,path_grd_mid_small_052,,,,,,3420010151,Normal,,,,,,,3220040151.0,Drop,3220040151.0,Drop,1220040151.0,Dash,1220040151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,3220050151.0,Jump,3220050151.0,Jump,1120010151.0,Jump,1120010151.0,Drop,2220040151.0,Drop,3320010251.0,Drop,1210010151.0,Normal,1210010151.0,Normal,2210020151.0,Dash,2210020151.0,Drop,3220030151.0,Drop,2120010151.0,Drop,2120010151.0,Drop,3220030151.0,Drop,1220030151.0,Drop,1220030151.0,Jump,3220010151.0,Jump,1320030251.0,Dash,,,,,,,,,,,,,,,,
6220021,wave_tower_elysion_001,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,27,18,0,,2320030131.0,path_grd_close_elite1_801,path_grd_close_small_013,7.0,path_grd_mid_small_049,6.0,path_fly_close_small_041,7.0,path_grd_mid_small_055,0.0,path_grd_close_small_042,4.0,path_fly_mid_small_030,,,,,,1220040131,Jump,1220040131.0,Jump,1220050131.0,Drop,2320030231.0,Drop,1220040131.0,Dash,1220050131.0,Dash,1220040131.0,Dash,1220050131.0,Dash,1220040131.0,Drop,1220050131.0,Drop,1220040131.0,Drop,2220040131.0,Drop,1110010131.0,Drop,1110010131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,3220020131.0,Drop,2320030131.0,Drop,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,,,,,,,,,,,,,,,,
