stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/6/private_monster_count,wave_data/7/private_monster_count,mod_value,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7029011,wave_campaign_hard_012,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_037,3220060131,Jump,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_fly_mid_small_050,7.0,3220060131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3210030131.0,Normal,path_fly_mid_small_050,,3220060131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3210030131.0,Normal,path_fly_far_elite2_806,3.0,2220010131.0,Drop,3220060131.0,Drop,3320070231.0,Drop,3310040231.0,Drop,path_fly_mid_small_050,2220010131.0,Drop,2220010131.0,Drop,3220060131.0,Drop,3210030131.0,Drop,0,51,9,10.0,path_grd_mid_small_043,,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_small_076,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Normal,path_fly_mid_elite1_802,2220010131.0,Drop,3220060131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,4.0,,normal,path_grd_mid_small_034,10.0,1320030231.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3320070231.0,Drop,,,,,,,,,,
7029012,wave_campaign_hard_012,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_far_small_041,3220060131,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,path_grd_mid_small_037,7.0,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,path_grd_mid_small_046,5.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_grd_mid_elite1_802,3.0,3220060131.0,Jump,3220060131.0,Jump,2220050131.0,Drop,3320030231.0,Drop,path_fly_far_small_031,3220060131.0,Jump,3220060131.0,Jump,1210010131.0,Drop,3310030231.0,Drop,0,42,21,10.0,path_grd_mid_special_065,6.0,1120010131.0,Jump,1120010131.0,Jump,3220060131.0,Drop,2220050131.0,Drop,path_grd_mid_small_076,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,path_grd_far_elite1_803,3220060131.0,Jump,3220060131.0,Jump,2220050131.0,Drop,3320030231.0,Drop,8.0,7.0,normal,,,,,,,,,,,,,,,,,,,,
7029013,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_close_small_039,2220010131,Jump,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Normal,path_grd_mid_small_075,8.0,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220020131.0,Jump,path_grd_close_special_064,,3120010131.0,Jump,3120010131.0,Jump,2220010131.0,Dash,2220010131.0,Dash,path_grd_mid_elite1_802,4.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320060231.0,Drop,path_grd_close_small_048,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,2220040131.0,Drop,27,51,0,12.0,path_fly_mid_special_047,10.0,3110010131.0,Drop,3110010131.0,Drop,3210020131.0,Normal,3210020131.0,Normal,path_grd_mid_small_075,2220010131.0,Dash,2220010131.0,Drop,2220010131.0,Dash,2220040131.0,Drop,path_grd_mid_elite1_802,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,1320060231.0,Dash,10.0,,20,path_grd_mid_small_049,15.0,3220010131.0,Drop,3220010131.0,Drop,3220010131.0,Drop,1320060231.0,Normal,,,,,,,,,,
7029014,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_special_025,3120010131,Jump,3120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,12.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_small_037,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,2.0,2210020131.0,Drop,2210020131.0,Drop,3210030131.0,Drop,1310040231.0,Drop,path_grd_close_small_036,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,18,51,0,12.0,path_grd_mid_small_043,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_fly_close_small_032,3210050131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,path_grd_mid_small_040,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,5.0,,20,path_fly_mid_elite2_805,15.0,2210020131.0,Dash,2210020131.0,Dash,2310020231.0,Dash,2310020231.0,Normal,,,,,,,,,,
7029015,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_055,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Dash,1320060231.0,Dash,path_grd_mid_small_011,8.0,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,path_grd_mid_elite3_814,0.0,2220020131.0,Dash,3320010231.0,Dash,2220040131.0,Drop,1320060131.0,Drop,path_grd_mid_small_043,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,2220010131.0,Drop,0,36,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029016,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320060131.0,path_grd_mid_small_002,2220030131,Jump,3220060131.0,Jump,2220030131.0,Jump,3220060131.0,Jump,path_grd_mid_elite2_805,,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060231.0,Drop,path_grd_mid_small_012,8.0,2220030131.0,Drop,2220030131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,2220030131.0,Drop,3220060131.0,Drop,3320060231.0,Drop,3320060131.0,Drop,path_grd_mid_special_025,2220030131.0,Drop,3120010131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,0,45,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029017,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310040131.0,path_grd_mid_small_002,3220010131,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,path_fly_mid_elite1_802,6.0,3210010131.0,Dash,3210010131.0,Dash,1210040131.0,Drop,2310040231.0,Drop,path_fly_mid_small_005,8.0,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,path_fly_mid_elite2_805,0.0,3210010131.0,Dash,3210010131.0,Dash,2310060231.0,Drop,2310040131.0,Drop,path_grd_mid_small_043,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,3220010131.0,Jump,0,42,0,10.0,path_fly_mid_small_024,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029018,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310040131.0,path_grd_mid_small_011,3220040131,Drop,3220040131.0,Drop,2220070131.0,Drop,2220070131.0,Drop,path_fly_mid_small_050,5.0,2210020131.0,Dash,2210020131.0,Dash,2210050131.0,Drop,3310040231.0,Drop,path_grd_mid_elite1_802,12.0,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Drop,2320030231.0,Drop,path_fly_mid_small_024,6.0,2210020131.0,Dash,2210020131.0,Dash,2210050131.0,Dash,2210050131.0,Dash,path_grd_mid_small_043,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Dash,2320030231.0,Dash,0,54,0,0.0,path_fly_mid_small_050,,2210020131.0,Dash,2210050131.0,Dash,2210050131.0,Drop,3310040131.0,Drop,path_grd_mid_elite1_802,3220040131.0,Dash,3220040131.0,Dash,2220070131.0,Drop,3320070231.0,Drop,path_fly_mid_small_030,2210050131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,
7029019,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320020131.0,path_grd_mid_small_002,1220040131,Jump,1220040131.0,Jump,1220040131.0,Jump,1220040131.0,Jump,path_grd_mid_elite1_802,5.0,1220040131.0,Dash,1220040131.0,Dash,3220060131.0,Drop,2320070231.0,Drop,path_grd_mid_small_049,10.0,1220040131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,3220060131.0,Drop,path_grd_mid_elite2_805,0.0,1220040131.0,Drop,3220060131.0,Drop,2320070231.0,Drop,2320020131.0,Drop,path_grd_close_small_004,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,6,36,0,8.0,path_grd_mid_small_005,6.0,1220040131.0,Dash,3220060131.0,Dash,1220040131.0,Dash,3220060131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029020,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,2320010131.0,path_grd_mid_small_002,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_fly_mid_small_050,,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,path_grd_mid_elite1_802,8.0,3220040131.0,Drop,3220040131.0,Drop,3220060131.0,Drop,2320010231.0,Drop,path_grd_mid_elite2_808,0.0,3220040131.0,Dash,3220060131.0,Dash,1320030231.0,Drop,2320010131.0,Drop,path_fly_mid_small_050,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Dash,0,42,0,10.0,path_grd_mid_small_043,7.0,3220040131.0,Drop,3220060131.0,Drop,3220040131.0,Drop,3220060131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029021,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320020131.0,path_grd_mid_small_002,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite1_802,5.0,3220050131.0,Dash,3220050131.0,Dash,3220070131.0,Drop,3320050231.0,Drop,path_grd_far_small_044,8.0,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,3220070131.0,Drop,path_grd_far_elite2_809,0.0,1120010131.0,Drop,3220050131.0,Drop,3320050231.0,Drop,3320020131.0,Drop,path_grd_mid_small_043,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,0,21,21,8.0,path_grd_far_small_044,8.0,3220070131.0,Drop,3220050131.0,Drop,3220070131.0,Drop,3220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029022,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,1320060131.0,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_grd_mid_small_058,5.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Dash,path_grd_mid_elite1_802,,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Drop,1320060231.0,Drop,path_grd_mid_small_043,,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_grd_mid_elite2_805,3220050131.0,Dash,3220050131.0,Dash,1320060231.0,Drop,1320060131.0,Drop,0,48,0,0.0,path_grd_mid_small_070,10.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,path_grd_mid_small_008,2220040131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029023,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_003,point_fly_cityforestcrystal_003,sbg_cityforestundercrystal_003,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310040131.0,path_grd_close_small_004,2220010131,Jump,1120010131.0,Jump,2220010131.0,Jump,1120010131.0,Jump,path_fly_mid_special_016,,3110010131.0,Drop,3210020131.0,Drop,3210030131.0,Drop,3310040231.0,Drop,path_grd_mid_special_025,10.0,2220010131.0,Jump,1120010131.0,Jump,2220030131.0,Jump,2220040131.0,Jump,path_fly_far_special_045,0.0,3110010131.0,Drop,3210020131.0,Drop,3210030131.0,Drop,3310040131.0,Drop,path_grd_close_small_048,3220020131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,12,45,15,9.0,path_grd_mid_special_065,8.0,2220010131.0,Drop,2220030131.0,Drop,1120010131.0,Drop,3220020131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029024,wave_campaign_hard_012,Campaign,90,5,True,False,point_grd_cityforestcrystal_001,point_fly_cityforestcrystal_001,sbg_cityforestundercrystal_001,CityForestUnder,Night,ibg_cityforestundercrystal_001,2310010131.0,path_grd_mid_small_070,2220010131,Drop,2220010131.0,Drop,2220010131.0,Drop,2220040131.0,Jump,path_fly_mid_small_008,7.0,3210010131.0,Dash,2310060231.0,Dash,3210030131.0,Dash,2310010231.0,Dash,path_grd_close_small_036,7.0,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220040131.0,Dash,path_grd_mid_elite1_802,0.0,2220010131.0,Jump,2220010131.0,Jump,2220040131.0,Drop,1320020231.0,Drop,path_fly_mid_small_030,3210010131.0,Drop,2310060231.0,Drop,3210030131.0,Drop,2310010131.0,Dash,6,27,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029025,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3320060131.0,path_grd_mid_small_002,1220040131,Drop,2220070131.0,Drop,1220040131.0,Dash,2220070131.0,Dash,path_grd_close_elite2_804,,1220040131.0,Dash,1220040131.0,Dash,3320060231.0,Jump,3320060231.0,Jump,path_grd_close_small_042,10.0,2220070131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,path_fly_close_small_029,12.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,path_grd_mid_small_043,2220070131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,33,42,0,5.0,path_fly_mid_elite2_808,0.0,1210030131.0,Dash,2210050131.0,Dash,3310020231.0,Dash,3310020231.0,Dash,path_grd_mid_special_065,1220040131.0,Jump,1120010131.0,Jump,2220070131.0,Drop,3320060131.0,Drop,path_grd_close_small_042,1220040131.0,Dash,1220040131.0,Dash,2220070131.0,Dash,2220070131.0,Dash,5.0,6.0,,path_grd_mid_small_043,4.0,2220070131.0,Dash,2220070131.0,Dash,1220040131.0,Dash,1220040131.0,Dash,path_grd_close_small_048,2.0,2220070131.0,Drop,1220040131.0,Drop,1220040131.0,Drop,1220040131.0,Drop
7029026,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_grd_mid_special_025,3120010131,Jump,3120010131.0,Jump,3220050131.0,Dash,2220040131.0,Dash,path_grd_close_small_048,12.0,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,path_grd_mid_small_037,10.0,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,path_fly_mid_elite1_802,2.0,2210020131.0,Drop,2210020131.0,Drop,3210030131.0,Drop,1310040231.0,Drop,path_grd_close_small_036,1220050131.0,Dash,1220050131.0,Dash,1220050131.0,Dash,2220040131.0,Dash,18,51,0,12.0,path_grd_mid_small_043,10.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,path_fly_close_small_032,3210050131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210050131.0,Drop,path_grd_mid_small_040,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,5.0,,20,path_fly_mid_elite2_805,15.0,2210020131.0,Dash,2210020131.0,Dash,2310020231.0,Dash,2310020231.0,Normal,,,,,,,,,,
7029027,wave_campaign_hard_012,Defense,90,7,True,True,point_grd_cityforestcrystal_001_rightclear,point_fly_cityforestcrystal_001_rightclear,sbg_cityforestundercrystal_001_rightclear,CityForestUnder,Night,ibg_cityforestundercrystal_001_rightclear,,path_fly_mid_small_005,1210020131,Normal,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,path_fly_mid_small_050,8.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Drop,path_grd_far_small_038,10.0,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,path_fly_mid_elite1_802,2.0,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,3310050231.0,Drop,path_grd_far_small_062,2220010131.0,Jump,2220010131.0,Jump,2220010131.0,Jump,3220020131.0,Dash,0,48,12,12.0,path_fly_mid_small_053,10.0,1210030131.0,Dash,1210030131.0,Dash,1210030131.0,Dash,1210040131.0,Dash,path_grd_mid_small_076,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,2220010131.0,Dash,path_fly_mid_elite1_802,1210020131.0,Normal,1210020131.0,Normal,1210040131.0,Normal,3310050231.0,Dash,10.0,,20,path_fly_mid_small_039,15.0,1210020131.0,Normal,1210020131.0,Normal,1210020131.0,Normal,3310050231.0,Normal,,,,,,,,,,
7029028,wave_campaign_hard_012,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_mid_small_070,1220030131,Dash,1220030131.0,Dash,1220030131.0,Dash,2220040131.0,Dash,path_grd_mid_special_065,8.0,3120010131.0,Jump,3120010131.0,Jump,1220030131.0,Drop,3220070131.0,Drop,path_grd_far_small_044,10.0,3220070131.0,Dash,2220040131.0,Dash,3220070131.0,Dash,2220040131.0,Dash,path_grd_mid_elite2_808,3.0,1120010131.0,Jump,1120010131.0,Jump,1320030231.0,Drop,1320060231.0,Drop,path_grd_far_small_044,1220030131.0,Jump,3220070131.0,Jump,1220030131.0,Jump,3220070131.0,Jump,0,60,12,,path_grd_mid_special_025,,1120010131.0,Jump,1120010131.0,Jump,3220070131.0,Drop,2220040131.0,Drop,path_grd_mid_small_075,1220030131.0,Dash,3220070131.0,Dash,1220030131.0,Dash,3220070131.0,Dash,path_grd_mid_elite1_802,1220030131.0,Dash,1220030131.0,Dash,3220070131.0,Drop,1320060231.0,Drop,5.0,7.0,normal,,,,,,,,,,,,,,,,,,,,
7029029,wave_campaign_hard_012,BaseDefense,60,6,True,True,point_grd_cityforestcrystal_002_midclear,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002_midclear,CityForestUnder,Night,ibg_cityforestundercrystal_002_midclear,,path_grd_close_small_051,3220040131,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_small_070,,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,2220050131.0,Drop,path_grd_mid_small_011,,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,path_grd_mid_elite1_802,2.0,2220020131.0,Dash,2220020131.0,Dash,3220040131.0,Drop,2320020231.0,Drop,path_grd_mid_small_043,3220040131.0,Jump,3220040131.0,Jump,1120010131.0,Jump,3320010231.0,Jump,6,57,0,10.0,path_grd_mid_special_065,,1120010131.0,Jump,1120010131.0,Jump,3220040131.0,Drop,3220020131.0,Drop,path_grd_mid_small_075,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,2220020131.0,Dash,path_grd_mid_elite1_802,3220040131.0,Jump,3220040131.0,Jump,3220020131.0,Drop,2320020231.0,Drop,4.0,7.0,normal,,,,,,,,,,,,,,,,,,,,
7029030,wave_campaign_hard_012,Campaign,90,7,True,False,point_grd_cityforestcrystal_002,point_fly_cityforestcrystal_002,sbg_cityforestundercrystal_002,CityForestUnder,Night,ibg_cityforestundercrystal_001,3310050131.0,path_grd_mid_small_070,3220050131,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Normal,path_fly_mid_elite2_808,,2210020131.0,Drop,2210020131.0,Drop,3310050231.0,Drop,3310050231.0,Drop,path_grd_mid_small_034,8.0,2220040131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_elite1_802,0.0,2210020131.0,Drop,2210020131.0,Drop,2210020131.0,Drop,3310050131.0,Drop,path_grd_mid_small_070,3220050131.0,Drop,3220050131.0,Drop,2220040131.0,Drop,3320080231.0,Drop,0,48,0,10.0,path_grd_mid_small_070,5.0,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220040131.0,Dash,path_fly_mid_small_002,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,2210020131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
