id,group,step,stage_name,stage_contents_type,stage_id,is_repeat_clear,is_guide_field_change,map_change_guide_localkey,npc_change_guide_localkey
101410109,1014101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410109,True,,,
101410110,1014101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410110,False,True,,Locale_Event:Overzone_NpcChange_07
101410111,1014101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410111,True,,,
101410112,1014101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101410112,False,True,Locale_Event:Overzone_FieldChange_06,Locale_Event:Overzone_NpcChange_08
101420101,1014201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420101,False,,,
101420102,1014201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420102,True,,,
101420103,1014201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420103,False,,,
101420104,1014201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420104,True,,,
101420105,1014201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420105,False,,,
101420106,1014201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420106,True,,,
101420107,1014201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420107,False,,,
101420108,1014201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420108,False,,,
101420109,1014201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420109,True,,,
101420110,1014201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420110,False,,,
101420111,1014201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420111,True,,,
101420112,1014201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101420112,False,,,
101010101,1010101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010101,False,,,
101010102,1010101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010102,True,,,
101010103,1010101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010103,False,,,
101010104,1010101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010104,True,,,
101010105,1010101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010105,False,,,
101010106,1010101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010106,True,,,
101010107,1010101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010107,False,,,
101010108,1010101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010108,False,,,
101010109,1010101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010109,True,,,
101010110,1010101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010110,False,,,
101010111,1010101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010111,True,,,
101010112,1010101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101010112,False,,,
101020101,1010201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020101,False,,,
101020102,1010201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020102,True,,,
101020103,1010201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020103,False,,,
101020104,1010201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020104,True,,,
101020105,1010201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020105,False,,,
101020106,1010201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020106,True,,,
101020107,1010201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020107,False,,,
101020108,1010201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020108,False,,,
101020109,1010201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020109,True,,,
101020110,1010201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020110,False,,,
101020111,1010201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020111,True,,,
101020112,1010201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101020112,False,,,
101210101,1012101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210101,False,,,
101210102,1012101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210102,True,,,
101210103,1012101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210103,False,,,
101210104,1012101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210104,True,,,
101210105,1012101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210105,False,,,
101210106,1012101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210106,True,,,
101210107,1012101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210107,False,,,
101210108,1012101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210108,False,,,
101210109,1012101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210109,True,,,
101210110,1012101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210110,False,,,
101210111,1012101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210111,True,,,
101210112,1012101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101210112,False,,,
101220101,1012201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220101,False,,,
101220102,1012201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220102,True,,,
101220103,1012201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220103,False,,,
101220104,1012201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220104,True,,,
101220105,1012201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220105,False,,,
101220106,1012201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220106,True,,,
101220107,1012201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220107,False,,,
101220108,1012201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220108,False,,,
101220109,1012201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220109,True,,,
101220110,1012201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220110,False,,,
101220111,1012201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220111,True,,,
101220112,1012201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101220112,False,,,
100310101,1003101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310101,False,,,
100310102,1003101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310102,True,,,
100310103,1003101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310103,False,True,,Locale_Event:Miraclesnow_NpcChange_01
100310104,1003101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310104,True,,,
100310105,1003101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310105,False,,,
100310106,1003101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310106,True,,,
100310107,1003101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310107,False,True,Locale_Event:Miraclesnow_FieldChange_01,Locale_Event:Miraclesnow_NpcChange_02
100310108,1003101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310108,False,,,
100310109,1003101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310109,True,,,
100310110,1003101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310110,False,,,
100310111,1003101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310111,True,,,
100310112,1003101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100310112,False,True,Locale_Event:Miraclesnow_FieldChange_02,Locale_Event:Miraclesnow_NpcChange_03
100410101,1004101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410101,False,,,
100410102,1004101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410102,True,,,
100410103,1004101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410103,False,,,
100410104,1004101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410104,True,,,
100410105,1004101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410105,False,True,,Locale_Event:Miraclesnow_NpcChange_04
100410106,1004101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410106,True,,,
100410107,1004101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410107,False,,,
100410108,1004101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410108,True,,,
100410109,1004101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410109,False,,,
100410110,1004101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410110,False,,,
100410111,1004101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410111,True,,,
100410112,1004101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100410112,False,True,,Locale_Event:Miraclesnow_NpcChange_05
100420101,1004201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420101,False,,,
100420102,1004201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420102,True,,,
100420103,1004201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420103,False,,,
100420104,1004201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420104,True,,,
100420105,1004201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420105,False,,,
100420106,1004201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420106,True,,,
100420107,1004201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420107,False,,,
100420108,1004201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420108,True,,,
100420109,1004201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420109,False,,,
100420110,1004201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420110,False,,,
100420111,1004201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420111,True,,,
100420112,1004201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100420112,False,,,
101710101,1017101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710101,False,,,
101710102,1017101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710102,True,,,
101710103,1017101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710103,False,,,
101710104,1017101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710104,True,,,
101710105,1017101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710105,False,,,
101710106,1017101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710106,True,,,
101710107,1017101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710107,False,,,
101710108,1017101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710108,False,,,
101710109,1017101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710109,True,,,
101710110,1017101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710110,False,,,
101710111,1017101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710111,True,,,
101710112,1017101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101710112,False,,,
101720101,1017201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720101,False,,,
101720102,1017201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720102,True,,,
101720103,1017201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720103,False,,,
101720104,1017201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720104,True,,,
101720105,1017201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720105,False,,,
101720106,1017201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720106,True,,,
101720107,1017201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720107,False,,,
101720108,1017201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720108,False,,,
101720109,1017201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720109,True,,,
101720110,1017201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720110,False,,,
101720111,1017201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720111,True,,,
101720112,1017201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101720112,False,,,
102210101,1022101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210101,False,,,
102210102,1022101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210102,True,,,
102210103,1022101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210103,False,,,
102210104,1022101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210104,True,,,
102210105,1022101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210105,False,,,
102210106,1022101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210106,True,,,
102210107,1022101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210107,False,,,
102210108,1022101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210108,False,,,
102210109,1022101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210109,True,,,
102210110,1022101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210110,False,,,
102210111,1022101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210111,True,,,
102210112,1022101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102210112,False,,,
102220101,1022201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220101,False,,,
102220102,1022201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220102,True,,,
102220103,1022201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220103,False,,,
102220104,1022201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220104,True,,,
102220105,1022201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220105,False,,,
102220106,1022201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220106,True,,,
102220107,1022201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220107,False,,,
102220108,1022201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220108,False,,,
102220109,1022201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220109,True,,,
102220110,1022201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220110,False,,,
102220111,1022201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220111,True,,,
102220112,1022201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,102220112,False,,,
101110101,1011101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110101,False,,,
101110102,1011101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110102,True,,,
101110103,1011101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110103,False,,,
101110104,1011101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110104,True,,,
101110105,1011101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110105,False,,,
101110106,1011101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110106,True,,,
101110107,1011101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110107,False,,,
101110108,1011101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110108,False,,,
101110109,1011101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110109,True,,,
101110110,1011101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110110,False,,,
101110111,1011101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110111,True,,,
101110112,1011101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101110112,False,,,
101120101,1011201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120101,False,,,
101120102,1011201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120102,True,,,
101120103,1011201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120103,False,,,
101120104,1011201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120104,True,,,
101120105,1011201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120105,False,,,
101120106,1011201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120106,True,,,
101120107,1011201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120107,False,,,
101120108,1011201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120108,False,,,
101120109,1011201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120109,True,,,
101120110,1011201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120110,False,,,
101120111,1011201,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120111,True,,,
101120112,1011201,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,101120112,False,,,
100610101,1006101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610101,False,,,
100610102,1006101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610102,True,,,
100610103,1006101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610103,False,,,
100610104,1006101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610104,True,,,
100610105,1006101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610105,False,,,
100610106,1006101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610106,False,,,
100610107,1006101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610107,True,,,
100610108,1006101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610108,False,,,
100610109,1006101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610109,True,,,
100610110,1006101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100610110,False,,,
100620101,1006201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620101,False,,,
100620102,1006201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620102,True,,,
100620103,1006201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620103,False,,,
100620104,1006201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620104,True,,,
100620105,1006201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620105,False,,,
100620106,1006201,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620106,False,,,
100620107,1006201,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620107,True,,,
100620108,1006201,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620108,False,,,
100620109,1006201,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620109,True,,,
100620110,1006201,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100620110,False,,,
100710101,1007101,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710101,False,,,
100710102,1007101,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710102,True,,,
100710103,1007101,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710103,False,,,
100710104,1007101,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710104,True,,,
100710105,1007101,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710105,False,,,
100710106,1007101,6,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710106,True,,,
100710107,1007101,7,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710107,False,,,
100710108,1007101,8,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710108,False,,,
100710109,1007101,9,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710109,True,,,
100710110,1007101,10,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710110,False,,,
100710111,1007101,11,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710111,True,,,
100710112,1007101,12,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100710112,False,,,
100720101,1007201,1,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720101,False,,,
100720102,1007201,2,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720102,True,,,
100720103,1007201,3,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720103,False,,,
100720104,1007201,4,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720104,True,,,
100720105,1007201,5,Locale_Stage:STORYEVENT_STAGE_DEFAULT,SpotBattle,100720105,False,,,
