id,reaction_type,special_lobby_change_step,camera_shake,attractive_level_min,attractive_level_max,resource_id,costume_index,eventlobby_id,animation_clip,speech_localkey,rection_voice,probability
104,Stay,0,0,10,0,72,0,0,expression_0,Locale_Character:72_stay_02,c072_Lobby_Stay_Love_1,0
105,Touch,0,0,1,9,80,0,0,expression_0,Locale_Character:80_speech_01,c080_Lobby_Touch_1,858993459
106,Touch,0,0,1,9,80,0,0,expression_0,Locale_Character:80_speech_02,c080_Lobby_Touch_2,858993459
107,Touch,0,0,1,9,80,0,0,expression_0,Locale_Character:80_speech_03,c080_Lobby_Touch_3,-1717986918
108,Touch,0,0,10,0,80,0,0,expression_0,Locale_Character:80_speech_04,c080_Lobby_Touch_Love_1,858993459
109,Touch,0,0,10,0,80,0,0,expression_0,Locale_Character:80_speech_05,c080_Lobby_Touch_Love_2,858993459
110,Touch,0,0,10,0,80,0,0,expression_0,Locale_Character:80_speech_06,c080_Lobby_Touch_Love_3,-1717986918
111,Stay,0,0,1,9,80,0,0,expression_0,Locale_Character:80_stay_01,c080_Lobby_Stay_1,0
112,Stay,0,0,10,0,80,0,0,expression_0,Locale_Character:80_stay_02,c080_Lobby_Stay_Love_1,0
113,Touch,0,0,1,9,82,0,0,expression_0,Locale_Character:82_speech_01,c082_Lobby_Touch_1,858993459
114,Touch,0,0,1,9,82,0,0,expression_0,Locale_Character:82_speech_02,c082_Lobby_Touch_2,858993459
115,Touch,0,0,1,9,82,0,0,expression_0,Locale_Character:82_speech_03,c082_Lobby_Touch_3,-1717986918
116,Touch,0,0,10,0,82,0,0,expression_0,Locale_Character:82_speech_04,c082_Lobby_Touch_Love_1,858993459
117,Touch,0,0,10,0,82,0,0,expression_0,Locale_Character:82_speech_05,c082_Lobby_Touch_Love_2,858993459
118,Touch,0,0,10,0,82,0,0,expression_0,Locale_Character:82_speech_06,c082_Lobby_Touch_Love_3,-1717986918
119,Stay,0,0,1,9,82,0,0,expression_0,Locale_Character:82_stay_01,c082_Lobby_Stay_1,0
120,Stay,0,0,10,0,82,0,0,expression_0,Locale_Character:82_stay_02,c082_Lobby_Stay_Love_1,0
121,Touch,0,0,1,9,90,0,0,expression_0,Locale_Character:90_speech_01,c090_Lobby_Touch_1,858993459
122,Touch,0,0,1,9,90,0,0,expression_0,Locale_Character:90_speech_02,c090_Lobby_Touch_2,858993459
123,Touch,0,0,1,9,90,0,0,expression_0,Locale_Character:90_speech_03,c090_Lobby_Touch_3,-1717986918
124,Touch,0,0,10,0,90,0,0,expression_0,Locale_Character:90_speech_04,c090_Lobby_Touch_Love_1,858993459
125,Touch,0,0,10,0,90,0,0,expression_0,Locale_Character:90_speech_05,c090_Lobby_Touch_Love_2,858993459
126,Touch,0,0,10,0,90,0,0,expression_0,Locale_Character:90_speech_06,c090_Lobby_Touch_Love_3,-1717986918
127,Stay,0,0,1,9,90,0,0,expression_0,Locale_Character:90_stay_01,c090_Lobby_Stay_1,0
128,Stay,0,0,10,0,90,0,0,expression_0,Locale_Character:90_stay_02,c090_Lobby_Stay_Love_1,0
129,Touch,0,0,1,9,91,0,0,expression_0,Locale_Character:91_speech_01,c091_Lobby_Touch_1,858993459
130,Touch,0,0,1,9,91,0,0,expression_0,Locale_Character:91_speech_02,c091_Lobby_Touch_2,858993459
131,Touch,0,0,1,9,91,0,0,expression_0,Locale_Character:91_speech_03,c091_Lobby_Touch_3,-1717986918
132,Touch,0,0,10,0,91,0,0,expression_0,Locale_Character:91_speech_04,c091_Lobby_Touch_Love_1,858993459
133,Touch,0,0,10,0,91,0,0,expression_0,Locale_Character:91_speech_05,c091_Lobby_Touch_Love_2,858993459
134,Touch,0,0,10,0,91,0,0,expression_0,Locale_Character:91_speech_06,c091_Lobby_Touch_Love_3,-1717986918
135,Stay,0,0,1,9,91,0,0,expression_0,Locale_Character:91_stay_01,c091_Lobby_Stay_1,0
136,Stay,0,0,10,0,91,0,0,expression_0,Locale_Character:91_stay_02,c091_Lobby_Stay_Love_1,0
137,Touch,0,0,1,9,92,0,0,expression_0,Locale_Character:92_speech_01,c092_Lobby_Touch_1,858993459
138,Touch,0,0,1,9,92,0,0,expression_0,Locale_Character:92_speech_02,c092_Lobby_Touch_2,858993459
139,Touch,0,0,1,9,92,0,0,expression_0,Locale_Character:92_speech_03,c092_Lobby_Touch_3,-1717986918
140,Touch,0,0,10,0,92,0,0,expression_0,Locale_Character:92_speech_04,c092_Lobby_Touch_Love_1,858993459
141,Touch,0,0,10,0,92,0,0,expression_0,Locale_Character:92_speech_05,c092_Lobby_Touch_Love_2,858993459
142,Touch,0,0,10,0,92,0,0,expression_0,Locale_Character:92_speech_06,c092_Lobby_Touch_Love_3,-1717986918
143,Stay,0,0,1,9,92,0,0,expression_0,Locale_Character:92_stay_01,c092_Lobby_Stay_1,0
144,Stay,0,0,10,0,92,0,0,expression_0,Locale_Character:92_stay_02,c092_Lobby_Stay_Love_1,0
145,Touch,0,0,1,9,101,0,0,expression_0,Locale_Character:101_speech_01,c101_Lobby_Touch_1,858993459
146,Touch,0,0,1,9,101,0,0,expression_0,Locale_Character:101_speech_02,c101_Lobby_Touch_2,858993459
147,Touch,0,0,1,9,101,0,0,expression_0,Locale_Character:101_speech_03,c101_Lobby_Touch_3,-1717986918
148,Touch,0,0,10,0,101,0,0,expression_0,Locale_Character:101_speech_04,c101_Lobby_Touch_Love_1,858993459
149,Touch,0,0,10,0,101,0,0,expression_0,Locale_Character:101_speech_05,c101_Lobby_Touch_Love_2,858993459
150,Touch,0,0,10,0,101,0,0,expression_0,Locale_Character:101_speech_06,c101_Lobby_Touch_Love_3,-1717986918
151,Stay,0,0,1,9,101,0,0,expression_0,Locale_Character:101_stay_01,c101_Lobby_Stay_1,0
152,Stay,0,0,10,0,101,0,0,expression_0,Locale_Character:101_stay_02,c101_Lobby_Stay_Love_1,0
153,Touch,0,0,1,9,102,0,0,expression_0,Locale_Character:102_speech_01,c102_Lobby_Touch_1,858993459
154,Touch,0,0,1,9,102,0,0,expression_0,Locale_Character:102_speech_02,c102_Lobby_Touch_2,858993459
155,Touch,0,0,1,9,102,0,0,expression_0,Locale_Character:102_speech_03,c102_Lobby_Touch_3,-1717986918
156,Touch,0,0,10,0,102,0,0,expression_0,Locale_Character:102_speech_04,c102_Lobby_Touch_Love_1,858993459
157,Touch,0,0,10,0,102,0,0,expression_0,Locale_Character:102_speech_05,c102_Lobby_Touch_Love_2,858993459
158,Touch,0,0,10,0,102,0,0,expression_0,Locale_Character:102_speech_06,c102_Lobby_Touch_Love_3,-1717986918
159,Stay,0,0,1,9,102,0,0,expression_0,Locale_Character:102_stay_01,c102_Lobby_Stay_1,0
160,Stay,0,0,10,0,102,0,0,expression_0,Locale_Character:102_stay_02,c102_Lobby_Stay_Love_1,0
161,Touch,0,0,1,9,110,0,0,expression_0,Locale_Character:110_speech_01,c110_Lobby_Touch_1,858993459
162,Touch,0,0,1,9,110,0,0,expression_0,Locale_Character:110_speech_02,c110_Lobby_Touch_2,858993459
163,Touch,0,0,1,9,110,0,0,expression_0,Locale_Character:110_speech_03,c110_Lobby_Touch_3,-1717986918
164,Touch,0,0,10,0,110,0,0,expression_0,Locale_Character:110_speech_04,c110_Lobby_Touch_Love_1,858993459
165,Touch,0,0,10,0,110,0,0,expression_0,Locale_Character:110_speech_05,c110_Lobby_Touch_Love_2,858993459
166,Touch,0,0,10,0,110,0,0,expression_0,Locale_Character:110_speech_06,c110_Lobby_Touch_Love_3,-1717986918
167,Stay,0,0,1,9,110,0,0,expression_0,Locale_Character:110_stay_01,c110_Lobby_Stay_1,0
168,Stay,0,0,10,0,110,0,0,expression_0,Locale_Character:110_stay_02,c110_Lobby_Stay_Love_1,0
169,Touch,0,0,1,9,120,0,0,expression_0,Locale_Character:120_speech_01,c120_Lobby_Touch_1,858993459
170,Touch,0,0,1,9,120,0,0,expression_0,Locale_Character:120_speech_02,c120_Lobby_Touch_2,858993459
171,Touch,0,0,1,9,120,0,0,expression_0,Locale_Character:120_speech_03,c120_Lobby_Touch_3,-1717986918
172,Touch,0,0,10,0,120,0,0,expression_0,Locale_Character:120_speech_04,c120_Lobby_Touch_Love_1,858993459
173,Touch,0,0,10,0,120,0,0,expression_0,Locale_Character:120_speech_05,c120_Lobby_Touch_Love_2,858993459
174,Touch,0,0,10,0,120,0,0,expression_0,Locale_Character:120_speech_06,c120_Lobby_Touch_Love_3,-1717986918
175,Stay,0,0,1,9,120,0,0,expression_0,Locale_Character:120_stay_01,c120_Lobby_Stay_1,0
176,Stay,0,0,10,0,120,0,0,expression_0,Locale_Character:120_stay_02,c120_Lobby_Stay_Love_1,0
177,Touch,0,0,1,9,130,0,0,expression_0,Locale_Character:130_speech_01,c130_Lobby_Touch_1,858993459
178,Touch,0,0,1,9,130,0,0,expression_0,Locale_Character:130_speech_02,c130_Lobby_Touch_2,858993459
179,Touch,0,0,1,9,130,0,0,expression_0,Locale_Character:130_speech_03,c130_Lobby_Touch_3,-1717986918
180,Touch,0,0,10,0,130,0,0,expression_0,Locale_Character:130_speech_04,c130_Lobby_Touch_Love_1,858993459
181,Touch,0,0,10,0,130,0,0,expression_0,Locale_Character:130_speech_05,c130_Lobby_Touch_Love_2,858993459
182,Touch,0,0,10,0,130,0,0,expression_0,Locale_Character:130_speech_06,c130_Lobby_Touch_Love_3,-1717986918
183,Stay,0,0,1,9,130,0,0,expression_0,Locale_Character:130_stay_01,c130_Lobby_Stay_1,0
184,Stay,0,0,10,0,130,0,0,expression_0,Locale_Character:130_stay_02,c130_Lobby_Stay_Love_1,0
185,Touch,0,0,1,9,131,0,0,expression_0,Locale_Character:131_speech_01,c131_Lobby_Touch_1,858993459
186,Touch,0,0,1,9,131,0,0,expression_0,Locale_Character:131_speech_02,c131_Lobby_Touch_2,858993459
187,Touch,0,0,1,9,131,0,0,expression_0,Locale_Character:131_speech_03,c131_Lobby_Touch_3,-1717986918
188,Touch,0,0,10,0,131,0,0,expression_0,Locale_Character:131_speech_04,c131_Lobby_Touch_Love_1,858993459
189,Touch,0,0,10,0,131,0,0,expression_0,Locale_Character:131_speech_05,c131_Lobby_Touch_Love_2,858993459
190,Touch,0,0,10,0,131,0,0,expression_0,Locale_Character:131_speech_06,c131_Lobby_Touch_Love_3,-1717986918
191,Stay,0,0,1,9,131,0,0,expression_0,Locale_Character:131_stay_01,c131_Lobby_Stay_1,0
192,Stay,0,0,10,0,131,0,0,expression_0,Locale_Character:131_stay_02,c131_Lobby_Stay_Love_1,0
193,Touch,0,0,1,9,140,0,0,expression_0,Locale_Character:140_speech_01,c140_Lobby_Touch_1,858993459
194,Touch,0,0,1,9,140,0,0,expression_0,Locale_Character:140_speech_02,c140_Lobby_Touch_2,858993459
195,Touch,0,0,1,9,140,0,0,expression_0,Locale_Character:140_speech_03,c140_Lobby_Touch_3,-1717986918
196,Touch,0,0,10,0,140,0,0,expression_0,Locale_Character:140_speech_04,c140_Lobby_Touch_Love_1,858993459
197,Touch,0,0,10,0,140,0,0,expression_0,Locale_Character:140_speech_05,c140_Lobby_Touch_Love_2,858993459
198,Touch,0,0,10,0,140,0,0,expression_0,Locale_Character:140_speech_06,c140_Lobby_Touch_Love_3,-1717986918
199,Stay,0,0,1,9,140,0,0,expression_0,Locale_Character:140_stay_01,c140_Lobby_Stay_1,0
200,Stay,0,0,10,0,140,0,0,expression_0,Locale_Character:140_stay_02,c140_Lobby_Stay_Love_1,0
201,Touch,0,0,1,9,141,0,0,expression_0,Locale_Character:141_speech_01,c141_Lobby_Touch_1,858993459
202,Touch,0,0,1,9,141,0,0,expression_0,Locale_Character:141_speech_02,c141_Lobby_Touch_2,858993459
203,Touch,0,0,1,9,141,0,0,expression_0,Locale_Character:141_speech_03,c141_Lobby_Touch_3,-1717986918
204,Touch,0,0,10,0,141,0,0,expression_0,Locale_Character:141_speech_04,c141_Lobby_Touch_Love_1,858993459
205,Touch,0,0,10,0,141,0,0,expression_0,Locale_Character:141_speech_05,c141_Lobby_Touch_Love_2,858993459
206,Touch,0,0,10,0,141,0,0,expression_0,Locale_Character:141_speech_06,c141_Lobby_Touch_Love_3,-1717986918
207,Stay,0,0,1,9,141,0,0,expression_0,Locale_Character:141_stay_01,c141_Lobby_Stay_1,0
208,Stay,0,0,10,0,141,0,0,expression_0,Locale_Character:141_stay_02,c141_Lobby_Stay_Love_1,0
209,Touch,0,0,1,9,142,0,0,expression_0,Locale_Character:142_speech_01,c142_Lobby_Touch_1,858993459
210,Touch,0,0,1,9,142,0,0,expression_0,Locale_Character:142_speech_02,c142_Lobby_Touch_2,858993459
211,Touch,0,0,1,9,142,0,0,expression_0,Locale_Character:142_speech_03,c142_Lobby_Touch_3,-1717986918
212,Touch,0,0,10,0,142,0,0,expression_0,Locale_Character:142_speech_04,c142_Lobby_Touch_Love_1,858993459
213,Touch,0,0,10,0,142,0,0,expression_0,Locale_Character:142_speech_05,c142_Lobby_Touch_Love_2,858993459
214,Touch,0,0,10,0,142,0,0,expression_0,Locale_Character:142_speech_06,c142_Lobby_Touch_Love_3,-1717986918
215,Stay,0,0,1,9,142,0,0,expression_0,Locale_Character:142_stay_01,c142_Lobby_Stay_1,0
216,Stay,0,0,10,0,142,0,0,expression_0,Locale_Character:142_stay_02,c142_Lobby_Stay_Love_1,0
217,Touch,0,0,1,9,150,0,0,expression_0,Locale_Character:150_speech_01,c150_Lobby_Touch_1,858993459
218,Touch,0,0,1,9,150,0,0,expression_0,Locale_Character:150_speech_02,c150_Lobby_Touch_2,858993459
219,Touch,0,0,1,9,150,0,0,expression_0,Locale_Character:150_speech_03,c150_Lobby_Touch_3,-1717986918
220,Touch,0,0,10,0,150,0,0,expression_0,Locale_Character:150_speech_04,c150_Lobby_Touch_Love_1,858993459
221,Touch,0,0,10,0,150,0,0,expression_0,Locale_Character:150_speech_05,c150_Lobby_Touch_Love_2,858993459
222,Touch,0,0,10,0,150,0,0,expression_0,Locale_Character:150_speech_06,c150_Lobby_Touch_Love_3,-1717986918
223,Stay,0,0,1,9,150,0,0,expression_0,Locale_Character:150_stay_01,c150_Lobby_Stay_1,0
224,Stay,0,0,10,0,150,0,0,expression_0,Locale_Character:150_stay_02,c150_Lobby_Stay_Love_1,0
225,Touch,0,0,1,9,160,0,0,expression_0,Locale_Character:160_speech_01,c160_Lobby_Touch_1,858993459
226,Touch,0,0,1,9,160,0,0,expression_0,Locale_Character:160_speech_02,c160_Lobby_Touch_2,858993459
227,Touch,0,0,1,9,160,0,0,expression_0,Locale_Character:160_speech_03,c160_Lobby_Touch_3,-1717986918
228,Touch,0,0,10,0,160,0,0,expression_0,Locale_Character:160_speech_04,c160_Lobby_Touch_Love_1,858993459
229,Touch,0,0,10,0,160,0,0,expression_0,Locale_Character:160_speech_05,c160_Lobby_Touch_Love_2,858993459
230,Touch,0,0,10,0,160,0,0,expression_0,Locale_Character:160_speech_06,c160_Lobby_Touch_Love_3,-1717986918
231,Stay,0,0,1,9,160,0,0,expression_0,Locale_Character:160_stay_01,c160_Lobby_Stay_1,0
232,Stay,0,0,10,0,160,0,0,expression_0,Locale_Character:160_stay_02,c160_Lobby_Stay_Love_1,0
233,Touch,0,0,1,9,161,0,0,expression_0,Locale_Character:161_speech_01,c161_Lobby_Touch_1,858993459
234,Touch,0,0,1,9,161,0,0,expression_0,Locale_Character:161_speech_02,c161_Lobby_Touch_2,858993459
235,Touch,0,0,1,9,161,0,0,expression_0,Locale_Character:161_speech_03,c161_Lobby_Touch_3,-1717986918
236,Touch,0,0,10,0,161,0,0,expression_0,Locale_Character:161_speech_04,c161_Lobby_Touch_Love_1,858993459
