id,group,object_id,spawn_rate
10821,108,21,30
10822,108,22,30
10823,108,23,30
10824,108,24,30
10831,108,31,30
10832,108,32,30
10833,108,33,30
10834,108,34,30
10841,108,41,30
10842,108,42,30
10843,108,43,30
10844,108,44,30
10851,108,51,30
10852,108,52,30
10853,108,53,30
10854,108,54,30
10861,108,61,30
10862,108,62,30
10863,108,63,30
10864,108,64,30
10871,108,71,30
10872,108,72,30
10873,108,73,30
10874,108,74,30
10881,108,81,30
10882,108,82,30
10883,108,83,30
10884,108,84,30
10901,109,1,31
10902,109,2,30
10903,109,3,30
10904,109,4,30
10911,109,11,31
10912,109,12,30
10913,109,13,30
10914,109,14,30
10921,109,21,31
10922,109,22,30
10923,109,23,30
10924,109,24,30
10931,109,31,31
10932,109,32,30
10933,109,33,30
10934,109,34,30
10941,109,41,31
10942,109,42,30
10943,109,43,30
10944,109,44,30
10951,109,51,31
10952,109,52,30
10953,109,53,30
10954,109,54,30
10961,109,61,31
10962,109,62,30
10963,109,63,30
10964,109,64,30
10971,109,71,31
10972,109,72,30
10973,109,73,30
10974,109,74,30
10981,109,81,31
10982,109,82,30
10983,109,83,30
10984,109,84,30
11001,110,1,32
11002,110,2,30
11003,110,3,30
11004,110,4,30
11011,110,11,32
11012,110,12,30
11013,110,13,30
11014,110,14,30
11021,110,21,32
11022,110,22,30
11023,110,23,30
11024,110,24,30
11031,110,31,32
11032,110,32,30
11033,110,33,30
11034,110,34,30
11041,110,41,32
11042,110,42,30
11043,110,43,30
11044,110,44,30
11051,110,51,32
11052,110,52,30
11053,110,53,30
11054,110,54,30
11061,110,61,32
11062,110,62,30
11063,110,63,30
11064,110,64,30
11071,110,71,32
11072,110,72,30
11073,110,73,30
11074,110,74,30
11081,110,81,32
11082,110,82,30
11083,110,83,30
11084,110,84,30
11101,111,1,33
11102,111,2,30
11103,111,3,30
11104,111,4,30
11111,111,11,33
11112,111,12,30
11113,111,13,30
11114,111,14,30
11121,111,21,33
11122,111,22,30
11123,111,23,30
11124,111,24,30
11131,111,31,33
11132,111,32,30
11133,111,33,30
11134,111,34,30
11141,111,41,33
11142,111,42,30
11143,111,43,30
11144,111,44,30
11151,111,51,33
11152,111,52,30
11153,111,53,30
11154,111,54,30
11161,111,61,33
11162,111,62,30
11163,111,63,30
11164,111,64,30
11171,111,71,33
11172,111,72,30
11173,111,73,30
11174,111,74,30
11181,111,81,33
11182,111,82,30
11183,111,83,30
11184,111,84,30
11201,112,1,34
11202,112,2,30
11203,112,3,30
11204,112,4,30
11211,112,11,34
11212,112,12,30
11213,112,13,30
11214,112,14,30
11221,112,21,34
11222,112,22,30
11223,112,23,30
11224,112,24,30
11231,112,31,34
11232,112,32,30
11233,112,33,30
11234,112,34,30
11241,112,41,34
11242,112,42,30
11243,112,43,30
11244,112,44,30
11251,112,51,34
11252,112,52,30
11253,112,53,30
11254,112,54,30
11261,112,61,34
11262,112,62,30
11263,112,63,30
11264,112,64,30
11271,112,71,34
11272,112,72,30
11273,112,73,30
11274,112,74,30
11281,112,81,34
11282,112,82,30
11283,112,83,30
11284,112,84,30
11301,113,1,35
11302,113,2,30
11303,113,3,30
11304,113,4,30
11311,113,11,35
11312,113,12,30
11313,113,13,30
11314,113,14,30
11321,113,21,35
11322,113,22,30
11323,113,23,30
11324,113,24,30
11331,113,31,35
11332,113,32,30
11333,113,33,30
11334,113,34,30
11341,113,41,35
11342,113,42,30
11343,113,43,30
11344,113,44,30
11351,113,51,35
11352,113,52,30
11353,113,53,30
11354,113,54,30
11361,113,61,35
11362,113,62,30
11363,113,63,30
11364,113,64,30
11371,113,71,35
11372,113,72,30
11373,113,73,30
11374,113,74,30
11381,113,81,35
11382,113,82,30
11383,113,83,30
11384,113,84,30
11401,114,1,36
11402,114,2,30
11403,114,3,30
11404,114,4,30
11411,114,11,36
11412,114,12,30
11413,114,13,30
11414,114,14,30
11421,114,21,36
11422,114,22,30
11423,114,23,30
11424,114,24,30
11431,114,31,36
11432,114,32,30
11433,114,33,30
11434,114,34,30
11441,114,41,36
11442,114,42,30
11443,114,43,30
11444,114,44,30
11451,114,51,36
11452,114,52,30
11453,114,53,30
11454,114,54,30
11461,114,61,36
11462,114,62,30
11463,114,63,30
11464,114,64,30
11471,114,71,36
11472,114,72,30
11473,114,73,30
11474,114,74,30
11481,114,81,36
11482,114,82,30
11483,114,83,30
11484,114,84,30
11501,115,1,36
11502,115,2,30
11503,115,3,30
11504,115,4,30
11511,115,11,36
11512,115,12,30
11513,115,13,30
11514,115,14,30
11521,115,21,36
11522,115,22,30
11523,115,23,30
11524,115,24,30
11531,115,31,36
11532,115,32,30
11533,115,33,30
11534,115,34,30
11541,115,41,36
11542,115,42,30
11543,115,43,30
11544,115,44,30
11551,115,51,36
11552,115,52,30
11553,115,53,30
11554,115,54,30
11561,115,61,36
11562,115,62,30
11563,115,63,30
11564,115,64,30
11571,115,71,36
11572,115,72,30
11573,115,73,30
11574,115,74,30
11581,115,81,36
11582,115,82,30
11583,115,83,30
11584,115,84,30
11601,116,1,37
11602,116,2,30
11603,116,3,30
11604,116,4,30
11611,116,11,37
11612,116,12,30
11613,116,13,30
11614,116,14,30
11621,116,21,37
11622,116,22,30
11623,116,23,30
11624,116,24,30
11631,116,31,37
11632,116,32,30
11633,116,33,30
11634,116,34,30
11641,116,41,37
11642,116,42,30
11643,116,43,30
11644,116,44,30
11651,116,51,37
11652,116,52,30
11653,116,53,30
11654,116,54,30
11661,116,61,37
11662,116,62,30
11663,116,63,30
11664,116,64,30
11671,116,71,37
11672,116,72,30
11673,116,73,30
11674,116,74,30
11681,116,81,37
11682,116,82,30
11683,116,83,30
11684,116,84,30
11701,117,1,38
11702,117,2,30
11703,117,3,30
11704,117,4,30
11711,117,11,38
11712,117,12,30
11713,117,13,30
11714,117,14,30
11721,117,21,38
11722,117,22,30
11723,117,23,30
11724,117,24,30
11731,117,31,38
11732,117,32,30
11733,117,33,30
11734,117,34,30
11741,117,41,38
11742,117,42,30
11743,117,43,30
11744,117,44,30
11751,117,51,38
11752,117,52,30
11753,117,53,30
11754,117,54,30
11761,117,61,38
11762,117,62,30
11763,117,63,30
11764,117,64,30
11771,117,71,38
11772,117,72,30
11773,117,73,30
11774,117,74,30
11781,117,81,38
11782,117,82,30
11783,117,83,30
11784,117,84,30
11801,118,1,39
11802,118,2,30
11803,118,3,30
11804,118,4,30
11811,118,11,39
11812,118,12,30
11813,118,13,30
11814,118,14,30
11821,118,21,39
11822,118,22,30
11823,118,23,30
11824,118,24,30
11831,118,31,39
11832,118,32,30
11833,118,33,30
11834,118,34,30
11841,118,41,39
11842,118,42,30
11843,118,43,30
11844,118,44,30
11851,118,51,39
11852,118,52,30
11853,118,53,30
11854,118,54,30
11861,118,61,39
11862,118,62,30
11863,118,63,30
11864,118,64,30
11871,118,71,39
11872,118,72,30
11873,118,73,30
11874,118,74,30
11881,118,81,39
11882,118,82,30
11883,118,83,30
11884,118,84,30
11901,119,1,39
11902,119,2,30
11903,119,3,30
11904,119,4,30
11911,119,11,39
11912,119,12,30
11913,119,13,30
11914,119,14,30
11921,119,21,39
11922,119,22,30
11923,119,23,30
11924,119,24,30
11931,119,31,39
11932,119,32,30
11933,119,33,30
11934,119,34,30
11941,119,41,39
11942,119,42,30
11943,119,43,30
11944,119,44,30
11951,119,51,39
11952,119,52,30
11953,119,53,30
11954,119,54,30
11961,119,61,39
11962,119,62,30
11963,119,63,30
11964,119,64,30
11971,119,71,39
11972,119,72,30
11973,119,73,30
11974,119,74,30
11981,119,81,39
11982,119,82,30
11983,119,83,30
11984,119,84,30
12001,120,1,40
12002,120,2,30
12003,120,3,30
12004,120,4,30
12011,120,11,40
12012,120,12,30
12013,120,13,30
12014,120,14,30
12021,120,21,40
12022,120,22,30
12023,120,23,30
12024,120,24,30
12031,120,31,40
12032,120,32,30
12033,120,33,30
12034,120,34,30
12041,120,41,40
12042,120,42,30
12043,120,43,30
12044,120,44,30
12051,120,51,40
12052,120,52,30
12053,120,53,30
12054,120,54,30
12061,120,61,40
12062,120,62,30
12063,120,63,30
12064,120,64,30
12071,120,71,40
12072,120,72,30
12073,120,73,30
12074,120,74,30
12081,120,81,40
12082,120,82,30
12083,120,83,30
12084,120,84,30
12101,121,1,40
12102,121,2,30
12103,121,3,30
12104,121,4,30
12111,121,11,40
12112,121,12,30
12113,121,13,30
12114,121,14,30
12121,121,21,40
12122,121,22,30
12123,121,23,30
12124,121,24,30
12131,121,31,40
12132,121,32,30
12133,121,33,30
12134,121,34,30
12141,121,41,40
12142,121,42,30
12143,121,43,30
12144,121,44,30
12151,121,51,40
12152,121,52,30
12153,121,53,30
12154,121,54,30
12161,121,61,40
12162,121,62,30
12163,121,63,30
12164,121,64,30
12171,121,71,40
12172,121,72,30
12173,121,73,30
12174,121,74,30
12181,121,81,40
12182,121,82,30
12183,121,83,30
12184,121,84,30
12201,122,1,41
12202,122,2,30
12203,122,3,30
12204,122,4,30
12211,122,11,41
12212,122,12,30
12213,122,13,30
12214,122,14,30
12221,122,21,41
12222,122,22,30
12223,122,23,30
12224,122,24,30
12231,122,31,41
12232,122,32,30
12233,122,33,30
12234,122,34,30
12241,122,41,41
12242,122,42,30
12243,122,43,30
12244,122,44,30
12251,122,51,41
12252,122,52,30
12253,122,53,30
12254,122,54,30
12261,122,61,41
12262,122,62,30
12263,122,63,30
12264,122,64,30
12271,122,71,41
12272,122,72,30
12273,122,73,30
12274,122,74,30
12281,122,81,41
12282,122,82,30
12283,122,83,30
12284,122,84,30
12301,123,1,41
12302,123,2,30
12303,123,3,30
12304,123,4,30
12311,123,11,41
12312,123,12,30
12313,123,13,30
12314,123,14,30
12321,123,21,41
12322,123,22,30
12323,123,23,30
12324,123,24,30
12331,123,31,41
12332,123,32,30
12333,123,33,30
12334,123,34,30
12341,123,41,41
12342,123,42,30
12343,123,43,30
12344,123,44,30
12351,123,51,41
12352,123,52,30
12353,123,53,30
12354,123,54,30
12361,123,61,41
12362,123,62,30
12363,123,63,30
12364,123,64,30
12371,123,71,41
12372,123,72,30
12373,123,73,30
12374,123,74,30
12381,123,81,41
12382,123,82,30
12383,123,83,30
12384,123,84,30
12401,124,1,42
12402,124,2,30
12403,124,3,30
12404,124,4,30
12411,124,11,42
12412,124,12,30
12413,124,13,30
12414,124,14,30
12421,124,21,42
12422,124,22,30
12423,124,23,30
12424,124,24,30
12431,124,31,42
12432,124,32,30
12433,124,33,30
12434,124,34,30
12441,124,41,42
12442,124,42,30
12443,124,43,30
12444,124,44,30
12451,124,51,42
12452,124,52,30
12453,124,53,30
12454,124,54,30
12461,124,61,42
12462,124,62,30
12463,124,63,30
12464,124,64,30
12471,124,71,42
12472,124,72,30
12473,124,73,30
12474,124,74,30
12481,124,81,42
12482,124,82,30
12483,124,83,30
12484,124,84,30
12501,125,1,42
12502,125,2,30
12503,125,3,30
12504,125,4,30
12511,125,11,42
12512,125,12,30
12513,125,13,30
12514,125,14,30
12521,125,21,42
12522,125,22,30
12523,125,23,30
12524,125,24,30
12531,125,31,42
12532,125,32,30
12533,125,33,30
12534,125,34,30
12541,125,41,42
12542,125,42,30
12543,125,43,30
12544,125,44,30
12551,125,51,42
12552,125,52,30
12553,125,53,30
12554,125,54,30
12561,125,61,42
12562,125,62,30
12563,125,63,30
12564,125,64,30
12571,125,71,42
12572,125,72,30
12573,125,73,30
12574,125,74,30
12581,125,81,42
12582,125,82,30
12583,125,83,30
12584,125,84,30
12601,126,1,43
12602,126,2,30
12603,126,3,30
12604,126,4,30
12611,126,11,43
12612,126,12,30
12613,126,13,30
12614,126,14,30
12621,126,21,43
12622,126,22,30
12623,126,23,30
12624,126,24,30
12631,126,31,43
12632,126,32,30
12633,126,33,30
12634,126,34,30
12641,126,41,43
12642,126,42,30
12643,126,43,30
12644,126,44,30
12651,126,51,43
12652,126,52,30
12653,126,53,30
12654,126,54,30
12661,126,61,43
12662,126,62,30
12663,126,63,30
12664,126,64,30
12671,126,71,43
12672,126,72,30
12673,126,73,30
12674,126,74,30
12681,126,81,43
12682,126,82,30
12683,126,83,30
12684,126,84,30
12701,127,1,43
12702,127,2,30
12703,127,3,30
12704,127,4,30
12711,127,11,43
12712,127,12,30
12713,127,13,30
12714,127,14,30
12721,127,21,43
12722,127,22,30
12723,127,23,30
12724,127,24,30
12731,127,31,43
12732,127,32,30
12733,127,33,30
12734,127,34,30
12741,127,41,43
12742,127,42,30
12743,127,43,30
12744,127,44,30
12751,127,51,43
12752,127,52,30
12753,127,53,30
12754,127,54,30
12761,127,61,43
12762,127,62,30
12763,127,63,30
12764,127,64,30
12771,127,71,43
12772,127,72,30
12773,127,73,30
12774,127,74,30
12781,127,81,43
12782,127,82,30
12783,127,83,30
12784,127,84,30
12801,128,1,44
12802,128,2,30
12803,128,3,30
12804,128,4,30
12811,128,11,44
12812,128,12,30
12813,128,13,30
12814,128,14,30
12821,128,21,44
12822,128,22,30
12823,128,23,30
12824,128,24,30
12831,128,31,44
12832,128,32,30
12833,128,33,30
12834,128,34,30
12841,128,41,44
12842,128,42,30
12843,128,43,30
12844,128,44,30
12851,128,51,44
12852,128,52,30
12853,128,53,30
12854,128,54,30
12861,128,61,44
12862,128,62,30
12863,128,63,30
12864,128,64,30
12871,128,71,44
12872,128,72,30
12873,128,73,30
12874,128,74,30
12881,128,81,44
12882,128,82,30
12883,128,83,30
12884,128,84,30
12901,129,1,44
12902,129,2,30
12903,129,3,30
12904,129,4,30
12911,129,11,44
12912,129,12,30
12913,129,13,30
12914,129,14,30
12921,129,21,44
12922,129,22,30
12923,129,23,30
12924,129,24,30
12931,129,31,44
12932,129,32,30
12933,129,33,30
12934,129,34,30
12941,129,41,44
12942,129,42,30
12943,129,43,30
12944,129,44,30
12951,129,51,44
12952,129,52,30
12953,129,53,30
12954,129,54,30
12961,129,61,44
12962,129,62,30
12963,129,63,30
12964,129,64,30
12971,129,71,44
12972,129,72,30
12973,129,73,30
12974,129,74,30
12981,129,81,44
12982,129,82,30
12983,129,83,30
12984,129,84,30
13001,130,1,45
13002,130,2,30
13003,130,3,30
13004,130,4,30
13011,130,11,45
13012,130,12,30
13013,130,13,30
13014,130,14,30
13021,130,21,45
13022,130,22,30
13023,130,23,30
13024,130,24,30
13031,130,31,45
13032,130,32,30
13033,130,33,30
13034,130,34,30
13041,130,41,45
13042,130,42,30
13043,130,43,30
13044,130,44,30
13051,130,51,45
13052,130,52,30
13053,130,53,30
13054,130,54,30
13061,130,61,45
13062,130,62,30
13063,130,63,30
13064,130,64,30
13071,130,71,45
13072,130,72,30
13073,130,73,30
13074,130,74,30
13081,130,81,45
13082,130,82,30
13083,130,83,30
13084,130,84,30
13101,131,1,45
13102,131,2,30
13103,131,3,30
13104,131,4,30
13111,131,11,45
13112,131,12,30
13113,131,13,30
13114,131,14,30
13121,131,21,45
13122,131,22,30
13123,131,23,30
13124,131,24,30
13131,131,31,45
13132,131,32,30
13133,131,33,30
13134,131,34,30
13141,131,41,45
13142,131,42,30
13143,131,43,30
13144,131,44,30
13151,131,51,45
13152,131,52,30
13153,131,53,30
13154,131,54,30
13161,131,61,45
13162,131,62,30
13163,131,63,30
13164,131,64,30
13171,131,71,45
13172,131,72,30
13173,131,73,30
13174,131,74,30
13181,131,81,45
13182,131,82,30
13183,131,83,30
13184,131,84,30
13201,132,1,45
13202,132,2,30
13203,132,3,30
13204,132,4,30
13211,132,11,45
13212,132,12,30
13213,132,13,30
13214,132,14,30
13221,132,21,45
13222,132,22,30
13223,132,23,30
13224,132,24,30
13231,132,31,45
13232,132,32,30
13233,132,33,30
13234,132,34,30
13241,132,41,45
13242,132,42,30
13243,132,43,30
13244,132,44,30
13251,132,51,45
13252,132,52,30
13253,132,53,30
13254,132,54,30
13261,132,61,45
13262,132,62,30
13263,132,63,30
13264,132,64,30
13271,132,71,45
13272,132,72,30
13273,132,73,30
13274,132,74,30
13281,132,81,45
13282,132,82,30
13283,132,83,30
13284,132,84,30
13301,133,1,46
13302,133,2,30
13303,133,3,30
13304,133,4,30
13311,133,11,46
13312,133,12,30
13313,133,13,30
13314,133,14,30
13321,133,21,46
13322,133,22,30
13323,133,23,30
13324,133,24,30
13331,133,31,46
13332,133,32,30
13333,133,33,30
13334,133,34,30
13341,133,41,46
13342,133,42,30
13343,133,43,30
13344,133,44,30
13351,133,51,46
13352,133,52,30
13353,133,53,30
13354,133,54,30
13361,133,61,46
13362,133,62,30
13363,133,63,30
13364,133,64,30
13371,133,71,46
13372,133,72,30
13373,133,73,30
13374,133,74,30
13381,133,81,46
13382,133,82,30
13383,133,83,30
13384,133,84,30
13401,134,1,46
13402,134,2,30
13403,134,3,30
13404,134,4,30
13411,134,11,46
13412,134,12,30
13413,134,13,30
13414,134,14,30
13421,134,21,46
13422,134,22,30
13423,134,23,30
13424,134,24,30
13431,134,31,46
13432,134,32,30
13433,134,33,30
13434,134,34,30
13441,134,41,46
13442,134,42,30
13443,134,43,30
13444,134,44,30
13451,134,51,46
13452,134,52,30
13453,134,53,30
13454,134,54,30
13461,134,61,46
13462,134,62,30
13463,134,63,30
13464,134,64,30
13471,134,71,46
13472,134,72,30
13473,134,73,30
13474,134,74,30
13481,134,81,46
13482,134,82,30
13483,134,83,30
13484,134,84,30
13501,135,1,47
13502,135,2,30
13503,135,3,30
13504,135,4,30
13511,135,11,47
13512,135,12,30
13513,135,13,30
13514,135,14,30
13521,135,21,47
13522,135,22,30
13523,135,23,30
13524,135,24,30
13531,135,31,47
13532,135,32,30
13533,135,33,30
13534,135,34,30
13541,135,41,47
13542,135,42,30
13543,135,43,30
13544,135,44,30
13551,135,51,47
13552,135,52,30
13553,135,53,30
13554,135,54,30
13561,135,61,47
13562,135,62,30
13563,135,63,30
13564,135,64,30
13571,135,71,47
13572,135,72,30
13573,135,73,30
13574,135,74,30
13581,135,81,47
13582,135,82,30
13583,135,83,30
13584,135,84,30
13601,136,1,47
13602,136,2,30
13603,136,3,30
13604,136,4,30
13611,136,11,47
13612,136,12,30
13613,136,13,30
13614,136,14,30
13621,136,21,47
13622,136,22,30
13623,136,23,30
13624,136,24,30
13631,136,31,47
13632,136,32,30
13633,136,33,30
13634,136,34,30
13641,136,41,47
13642,136,42,30
13643,136,43,30
13644,136,44,30
13651,136,51,47
13652,136,52,30
13653,136,53,30
13654,136,54,30
13661,136,61,47
13662,136,62,30
13663,136,63,30
13664,136,64,30
13671,136,71,47
13672,136,72,30
13673,136,73,30
13674,136,74,30
13681,136,81,47
13682,136,82,30
13683,136,83,30
13684,136,84,30
13701,137,1,47
13702,137,2,30
13703,137,3,30
13704,137,4,30
13711,137,11,47
13712,137,12,30
13713,137,13,30
13714,137,14,30
13721,137,21,47
13722,137,22,30
13723,137,23,30
13724,137,24,30
13731,137,31,47
13732,137,32,30
13733,137,33,30
13734,137,34,30
13741,137,41,47
13742,137,42,30
13743,137,43,30
13744,137,44,30
13751,137,51,47
13752,137,52,30
13753,137,53,30
13754,137,54,30
13761,137,61,47
13762,137,62,30
13763,137,63,30
13764,137,64,30
13771,137,71,47
13772,137,72,30
13773,137,73,30
13774,137,74,30
13781,137,81,47
13782,137,82,30
13783,137,83,30
13784,137,84,30
13801,138,1,48
13802,138,2,30
13803,138,3,30
13804,138,4,30
13811,138,11,48
13812,138,12,30
13813,138,13,30
13814,138,14,30
13821,138,21,48
13822,138,22,30
13823,138,23,30
13824,138,24,30
13831,138,31,48
13832,138,32,30
13833,138,33,30
13834,138,34,30
13841,138,41,48
13842,138,42,30
13843,138,43,30
13844,138,44,30
13851,138,51,48
13852,138,52,30
13853,138,53,30
13854,138,54,30
13861,138,61,48
13862,138,62,30
13863,138,63,30
13864,138,64,30
13871,138,71,48
13872,138,72,30
13873,138,73,30
13874,138,74,30
13881,138,81,48
13882,138,82,30
13883,138,83,30
13884,138,84,30
13901,139,1,48
13902,139,2,30
13903,139,3,30
13904,139,4,30
13911,139,11,48
13912,139,12,30
13913,139,13,30
13914,139,14,30
13921,139,21,48
13922,139,22,30
13923,139,23,30
13924,139,24,30
13931,139,31,48
13932,139,32,30
13933,139,33,30
13934,139,34,30
13941,139,41,48
13942,139,42,30
13943,139,43,30
13944,139,44,30
13951,139,51,48
13952,139,52,30
13953,139,53,30
13954,139,54,30
13961,139,61,48
13962,139,62,30
13963,139,63,30
13964,139,64,30
13971,139,71,48
13972,139,72,30
13973,139,73,30
13974,139,74,30
13981,139,81,48
13982,139,82,30
13983,139,83,30
13984,139,84,30
14001,140,1,48
14002,140,2,30
14003,140,3,30
14004,140,4,30
14011,140,11,48
14012,140,12,30
14013,140,13,30
14014,140,14,30
14021,140,21,48
14022,140,22,30
14023,140,23,30
14024,140,24,30
14031,140,31,48
14032,140,32,30
14033,140,33,30
14034,140,34,30
14041,140,41,48
14042,140,42,30
14043,140,43,30
14044,140,44,30
14051,140,51,48
14052,140,52,30
14053,140,53,30
14054,140,54,30
14061,140,61,48
14062,140,62,30
14063,140,63,30
14064,140,64,30
14071,140,71,48
14072,140,72,30
14073,140,73,30
14074,140,74,30
14081,140,81,48
14082,140,82,30
14083,140,83,30
14084,140,84,30
20101,201,1,14
20102,201,2,30
20103,201,3,30
20104,201,4,30
20111,201,11,14
20112,201,12,30
20113,201,13,30
20114,201,14,30
20121,201,21,14
20122,201,22,30
20123,201,23,30
20124,201,24,30
20131,201,31,14
20132,201,32,30
20133,201,33,30
20134,201,34,30
20141,201,41,14
20142,201,42,30
20143,201,43,30
20144,201,44,30
20151,201,51,14
20152,201,52,30
20153,201,53,30
20154,201,54,30
20161,201,61,14
20162,201,62,30
20163,201,63,30
20164,201,64,30
20171,201,71,14
20172,201,72,30
20173,201,73,30
20174,201,74,30
20181,201,81,14
20182,201,82,30
20183,201,83,30
20184,201,84,30
20201,202,1,18
20202,202,2,30
20203,202,3,30
20204,202,4,30
20211,202,11,18
20212,202,12,30
20213,202,13,30
20214,202,14,30
20221,202,21,18
20222,202,22,30
20223,202,23,30
20224,202,24,30
20231,202,31,18
20232,202,32,30
20233,202,33,30
20234,202,34,30
20241,202,41,18
20242,202,42,30
20243,202,43,30
20244,202,44,30
20251,202,51,18
20252,202,52,30
20253,202,53,30
20254,202,54,30
20261,202,61,18
20262,202,62,30
20263,202,63,30
20264,202,64,30
20271,202,71,18
20272,202,72,30
20273,202,73,30
20274,202,74,30
20281,202,81,18
20282,202,82,30
20283,202,83,30
20284,202,84,30
20301,203,1,20
20302,203,2,30
20303,203,3,30
20304,203,4,30
20311,203,11,20
20312,203,12,30
20313,203,13,30
20314,203,14,30
20321,203,21,20
20322,203,22,30
20323,203,23,30
20324,203,24,30
20331,203,31,20
20332,203,32,30
20333,203,33,30
20334,203,34,30
20341,203,41,20
20342,203,42,30
20343,203,43,30
20344,203,44,30
20351,203,51,20
20352,203,52,30
20353,203,53,30
20354,203,54,30
20361,203,61,20
20362,203,62,30
20363,203,63,30
20364,203,64,30
20371,203,71,20
20372,203,72,30
20373,203,73,30
20374,203,74,30
20381,203,81,20
20382,203,82,30
20383,203,83,30
20384,203,84,30
20401,204,1,23
20402,204,2,30
20403,204,3,30
20404,204,4,30
