id,name_localkey,monster_model_id,grade,type,dead_effect,reward,death_charge_burstgauge,rank_point,hp_ratio,energy_educted_ratio,attack_speed_ratio,first_recognition_range,roaming_speed,roaming_acceleration,chase_range,chase_speed_ratio,return_range,battle_start_range,respawn_time,spot_bt,skill_Id_01,skill_Id_02,skill_Id_03,skill_Id_04,skill_Id_05,skill_Id_06,skill_Id_07,skill_Id_08
24205,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,23,5,0,2800,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
31201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,31,5,0,2400,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
31202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,31,5,0,2400,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
31103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,31,5,0,2400,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
32204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_01,35,5,0,3000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
36205,EventMVG_Monster_Name_003,mvg_el_gro_sixhand_prefab,Boss,Ground,fx_mvg_m_dead_03,34,5,0,5000,1000,1000,10000,1.0,1.1,4500,5000,30000,1500,300,bt_mvg_el_gro_sixhand_boss,155.0,156.0,157.0,,,,,
34106,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,33,5,0,3000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
34207,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,33,5,0,3000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
32108,dummy,mvg_no_gro_cricket_prefab,Normal,Ground,fx_mvg_m_dead_02,35,5,0,2100,1000,1000,5000,1.0,1.1,4500,5000,4500,5000,6000,bt_mvg_no_gro_cricket,121.0,,,,,,,
41201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,41,5,0,5000,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
41202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,41,5,0,5000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
41103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,41,5,0,5000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
42204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_02,45,5,0,5000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
43205,dummy,mvg_el_gro_sixhand_prefab,Elite,Ground,fx_mvg_m_dead_03,42,5,0,8000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_sixhand,155.0,156.0,157.0,,,,,
42206,dummy,mvg_no_gro_cube_prefab,Normal,Ground,fx_mvg_m_dead_02,45,5,0,5000,1000,1000,3000,1.0,1.1,4500,5000,4500,2000,6000,bt_mvg_no_gro_cube,114.0,115.0,116.0,,,,,
44107,dummy,mvg_sp_sky_glitter_prefab,Special,Air,fx_mvg_m_self_destruct,41,5,0,5000,1000,1000,2500,1.0,1.1,4500,5000,10000,1500,9000,bt_mvg_sp_sky_glitter,142.0,145.0,,,,,,
44208,dummy,mvg_no_gro_remnant_prefab,Special,Ground,fx_mvg_m_self_destruct,41,5,0,5000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,9000,bt_mvg_no_gro_remnant,141.0,145.0,,,,,,
46109,EventMVG_Monster_Name_004,mvg_bo_sky_dagger_prefab,Boss,Air,fx_mvg_m_dead_03,44,5,0,5500,1000,1000,10000,1.0,1.1,5000,5000,30000,1500,300,bt_mvg_bo_sky_dagger,133.0,,,,,,,
46210,EventMVG_Monster_Name_005,mvg_bo_gro_landcrab_prefab,Boss,Ground,fx_mvg_m_dead_03,44,5,0,5500,1000,1000,10000,1.0,1.1,5000,5000,30000,1500,300,bt_mvg_bo_gro_landcrab,135.0,,,,,,,
46211,EventMVG_Monster_Name_006,mvg_bo_gro_starfish_prefab,Boss,Ground,fx_mvg_m_dead_03,44,5,0,5500,1000,1000,10000,1.0,1.1,5000,5000,30000,1500,300,bt_mvg_bo_gro_starfish,134.0,,,,,,,
46212,EventMVG_Monster_Name_007,mvg_bo_gro_cube_prefab,Boss,Ground,fx_mvg_m_dead_03,44,5,0,5500,1000,1000,10000,1.0,1.1,5000,5000,30000,2000,300,bt_mvg_bo_gro_cube,136.0,139.0,140.0,,,,,
46213,dummy,mvg_bo_gro_cricket_prefab,Boss,Ground,fx_mvg_m_dead_03,0,5,0,5500,1000,1000,10000,1.0,1.1,5000,5000,30000,1500,300,bt_mvg_bo_gro_cricket,137.0,,,,,,,
44114,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,43,5,0,5000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
44215,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,43,5,0,5000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
42116,dummy,mvg_no_gro_cricket_prefab,Normal,Ground,fx_mvg_m_dead_02,45,5,0,3500,1000,1000,5000,1.0,1.1,4500,5000,4500,5000,6000,bt_mvg_no_gro_cricket,121.0,,,,,,,
51201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,51,5,0,6400,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
51202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,51,5,0,6400,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
51103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,51,5,0,6400,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
52204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_02,55,5,0,7000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
53205,dummy,mvg_el_gro_sixhand_prefab,Elite,Ground,fx_mvg_m_dead_03,52,5,0,10000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_sixhand,155.0,156.0,157.0,,,,,
52206,dummy,mvg_no_gro_cube_prefab,Normal,Ground,fx_mvg_m_dead_02,55,5,0,7000,1000,1000,3000,1.0,1.1,4500,5000,4500,2000,6000,bt_mvg_no_gro_cube,114.0,115.0,116.0,,,,,
54107,dummy,mvg_sp_sky_glitter_prefab,Special,Air,fx_mvg_m_self_destruct,51,5,0,6000,1000,1000,2500,1.0,1.1,4500,5000,10000,1500,9000,bt_mvg_sp_sky_glitter,142.0,145.0,,,,,,
54208,dummy,mvg_no_gro_remnant_prefab,Special,Ground,fx_mvg_m_self_destruct,51,5,0,6000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,9000,bt_mvg_no_gro_remnant,141.0,145.0,,,,,,
53209,dummy,mvg_el_gro_veil_prefab,Elite,Ground,fx_mvg_m_dead_03,52,5,0,10000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_veil,121.0,159.0,158.0,,,,,
52210,dummy,mvg_no_gro_starfish_prefab,Normal,Ground,fx_mvg_m_dead_02,55,5,0,7000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_starfish,101.0,,,,,,,
52111,dummy,mvg_no_sky_dagger_prefab,Normal,Air,fx_mvg_m_dead_02,55,5,0,7000,1000,1000,3000,1.0,1.1,4000,5000,4000,3000,6000,bt_mvg_no_sky_dagger,126.0,,,,,,,
56212,EventMVG_Monster_Name_008,mvg_el_gro_veil_prefab,Boss,Ground,fx_mvg_m_dead_03,54,5,0,20000,1000,1000,10000,1.0,1.1,4500,5000,30000,1500,300,bt_mvg_el_gro_veil_boss,165.0,159.0,158.0,,,,,
54113,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,53,5,0,7000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
54214,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,53,5,0,7000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
61201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,61,5,0,9000,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
61202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,61,5,0,9000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
61103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,61,5,0,9000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
62204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_02,65,5,0,9000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
63205,dummy,mvg_el_gro_sixhand_prefab,Elite,Ground,fx_mvg_m_dead_03,62,5,0,12000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_sixhand,155.0,156.0,157.0,,,,,
62206,dummy,mvg_no_gro_cube_prefab,Normal,Ground,fx_mvg_m_dead_02,65,5,0,9000,1000,1000,3000,1.0,1.1,4500,5000,4500,2000,6000,bt_mvg_no_gro_cube,114.0,115.0,116.0,,,,,
64107,dummy,mvg_sp_sky_glitter_prefab,Special,Air,fx_mvg_m_self_destruct,61,5,0,9000,1000,1000,2500,1.0,1.1,4500,5000,10000,1500,9000,bt_mvg_sp_sky_glitter,142.0,145.0,,,,,,
64208,dummy,mvg_no_gro_remnant_prefab,Special,Ground,fx_mvg_m_self_destruct,61,5,0,9000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,9000,bt_mvg_no_gro_remnant,141.0,145.0,,,,,,
63209,dummy,mvg_el_gro_veil_prefab,Elite,Ground,fx_mvg_m_dead_03,62,5,0,12000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_veil,121.0,159.0,158.0,,,,,
62210,dummy,mvg_no_gro_starfish_prefab,Normal,Ground,fx_mvg_m_dead_02,65,5,0,9000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_starfish,101.0,,,,,,,
62111,dummy,mvg_no_sky_dagger_prefab,Normal,Air,fx_mvg_m_dead_02,65,5,0,9000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_sky_dagger,126.0,,,,,,,
62112,dummy,mvg_no_gro_cricket_prefab,Normal,Ground,fx_mvg_m_dead_02,65,5,0,6300,1000,1000,5000,1.0,1.1,4500,5000,4500,5000,6000,bt_mvg_no_gro_cricket,121.0,,,,,,,
66213,EventMVG_Monster_Name_009,mvg_bo_gro_starfish_redshoes_prefab,Boss,Ground,fx_mvg_m_dead_03,64,5,0,24000,1000,1000,10000,1.0,1.1,5000,5000,30000,1500,300,bt_mvg_bo_gro_starfish_redshoes,138.0,,,,,,,
64114,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,63,5,0,9000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
64215,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,63,5,0,9000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
71201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,71,5,0,9600,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
71202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,71,5,0,9600,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
71103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,71,5,0,9600,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
72204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_02,75,5,0,11000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
73205,dummy,mvg_el_gro_sixhand_prefab,Elite,Ground,fx_mvg_m_dead_03,72,5,0,18000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_sixhand,155.0,156.0,157.0,,,,,
72206,dummy,mvg_no_gro_cube_prefab,Normal,Ground,fx_mvg_m_dead_02,75,5,0,11000,1000,1000,3000,1.0,1.1,4500,5000,4500,2000,6000,bt_mvg_no_gro_cube,114.0,115.0,116.0,,,,,
74107,dummy,mvg_sp_sky_glitter_prefab,Special,Air,fx_mvg_m_self_destruct,71,5,0,11000,1000,1000,2500,1.0,1.1,4500,5000,10000,1500,9000,bt_mvg_sp_sky_glitter,142.0,145.0,,,,,,
74208,dummy,mvg_no_gro_remnant_prefab,Special,Ground,fx_mvg_m_self_destruct,71,5,0,11000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,9000,bt_mvg_no_gro_remnant,141.0,145.0,,,,,,
73209,dummy,mvg_el_gro_veil_prefab,Elite,Ground,fx_mvg_m_dead_03,72,5,0,17000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_veil,121.0,159.0,158.0,,,,,
72210,dummy,mvg_no_gro_starfish_prefab,Normal,Ground,fx_mvg_m_dead_02,75,5,0,15000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_starfish,101.0,,,,,,,
72111,dummy,mvg_no_sky_dagger_prefab,Normal,Air,fx_mvg_m_dead_02,75,5,0,11000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_sky_dagger,126.0,,,,,,,
72112,dummy,mvg_no_gro_cricket_prefab,Normal,Ground,fx_mvg_m_dead_02,75,5,0,12600,1000,1000,5000,1.0,1.1,4500,5000,4500,5000,6000,bt_mvg_no_gro_cricket,121.0,,,,,,,
73213,dummy,mvg_sp_gro_armored_prefab,Elite,Ground,fx_mvg_m_dead_02,72,5,0,11000,1000,1000,2000,1.0,1.1,10000,5000,30000,30000,18000,bt_mvg_sp_gro_armored,109.0,146.0,160.0,161.0,,,,
76114,EventMVG_Monster_Name_010,mvg_ce_sky_fingers_prefab,Boss,Air,fx_mvg_m_dead_03,74,5,0,26200,1000,1000,10000,1.0,1.1,10000,12000,30000,30000,300,bt_mvg_ce_sky_fingers,147.0,148.0,149.0,150.0,151.0,152.0,153.0,166.0
74115,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,73,5,0,11000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
74216,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,73,5,0,11000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
81201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,81,5,0,13000,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
81202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,81,5,0,13000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
81103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,81,5,0,13000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
82204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_02,85,5,0,13000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
83205,dummy,mvg_el_gro_sixhand_prefab,Elite,Ground,fx_mvg_m_dead_03,82,5,0,17000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_sixhand,155.0,156.0,157.0,,,,,
82206,dummy,mvg_no_gro_cube_prefab,Normal,Ground,fx_mvg_m_dead_02,85,5,0,13000,1000,1000,3000,1.0,1.1,4500,5000,4500,2000,6000,bt_mvg_no_gro_cube,114.0,115.0,116.0,,,,,
84107,dummy,mvg_sp_sky_glitter_prefab,Special,Air,fx_mvg_m_self_destruct,81,5,0,13000,1000,1000,2500,1.0,1.1,4500,5000,10000,1500,9000,bt_mvg_sp_sky_glitter,142.0,145.0,,,,,,
84208,dummy,mvg_no_gro_remnant_prefab,Special,Ground,fx_mvg_m_self_destruct,81,5,0,13000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,9000,bt_mvg_no_gro_remnant,141.0,145.0,,,,,,
83209,dummy,mvg_el_gro_veil_prefab,Elite,Ground,fx_mvg_m_dead_03,82,5,0,30000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_veil,121.0,159.0,158.0,,,,,
82210,dummy,mvg_no_gro_starfish_prefab,Normal,Ground,fx_mvg_m_dead_02,85,5,0,22000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_starfish,101.0,,,,,,,
82111,dummy,mvg_no_sky_dagger_prefab,Normal,Air,fx_mvg_m_dead_02,85,5,0,13000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_sky_dagger,126.0,,,,,,,
82112,dummy,mvg_no_gro_cricket_prefab,Normal,Ground,fx_mvg_m_dead_02,85,5,0,21000,1000,1000,5000,1.0,1.1,4500,5000,4500,5000,6000,bt_mvg_no_gro_cricket,121.0,,,,,,,
86101,EventMVG_Monster_Name_011,mvg_bo_sky_anarchyorr_prefab,Boss,Air,fx_blank,84,5,0,50000,1000,1000,10000,1.0,1.1,12000,15000,24000,30000,300,bt_mvg_bo_sky_anarchyorr,164.0,129.0,130.0,131.0,132.0,105.0,143.0,154.0
84113,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,83,5,0,13000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
84214,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,83,5,0,13000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
91201,dummy,mvg_th_gro_waiter_prefab,Thrash,Ground,fx_mvg_m_dead_01,91,5,0,1000,1000,1000,2000,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_gro_waiter,,,,,,,,
91202,dummy,mvg_th_gro_waiter_shooter_prefab,Thrash,Ground,fx_mvg_m_dead_01,91,5,0,1000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,3000,bt_mvg_th_gro_waiter_shooter,101.0,,,,,,,
91103,dummy,mvg_th_sky_waiter_prefab,Thrash,Air,fx_mvg_m_dead_01,91,5,0,1000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,3000,bt_mvg_th_sky_waiter,,,,,,,,
92204,dummy,mvg_no_gro_landcrab_prefab,Normal,Ground,fx_mvg_m_dead_02,95,5,0,1000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_landcrab,101.0,,,,,,,
93205,dummy,mvg_el_gro_sixhand_prefab,Elite,Ground,fx_mvg_m_dead_03,91,5,0,1000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_sixhand,155.0,156.0,157.0,,,,,
92206,dummy,mvg_no_gro_cube_prefab,Normal,Ground,fx_mvg_m_dead_02,95,5,0,1000,1000,1000,3000,1.0,1.1,4500,5000,4500,2000,6000,bt_mvg_no_gro_cube,114.0,115.0,116.0,,,,,
94107,dummy,mvg_sp_sky_glitter_prefab,Special,Air,fx_mvg_m_self_destruct,91,5,0,1000,1000,1000,2500,1.0,1.1,4500,5000,10000,1500,9000,bt_mvg_sp_sky_glitter,142.0,145.0,,,,,,
94208,dummy,mvg_no_gro_remnant_prefab,Special,Ground,fx_mvg_m_self_destruct,91,5,0,1000,1000,1000,2000,1.0,1.1,4500,5000,4500,1500,9000,bt_mvg_no_gro_remnant,141.0,145.0,,,,,,
93209,dummy,mvg_el_gro_veil_prefab,Elite,Ground,fx_mvg_m_dead_03,92,5,0,1000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,18000,bt_mvg_el_gro_veil,121.0,159.0,158.0,,,,,
92210,dummy,mvg_no_gro_starfish_prefab,Normal,Ground,fx_mvg_m_dead_02,95,5,0,1000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_gro_starfish,101.0,,,,,,,
92111,dummy,mvg_no_sky_dagger_prefab,Normal,Air,fx_mvg_m_dead_02,95,5,0,1000,1000,1000,3000,1.0,1.1,4500,5000,4500,1500,6000,bt_mvg_no_sky_dagger,126.0,,,,,,,
92112,dummy,mvg_no_gro_cricket_prefab,Normal,Ground,fx_mvg_m_dead_02,95,5,0,1000,1000,1000,5000,1.0,1.1,4500,5000,4500,5000,6000,bt_mvg_no_gro_cricket,121.0,,,,,,,
96213,EventMVG_Monster_Name_012,mvg_sp_gro_armored_prefab,Boss,Ground,fx_mvg_m_dead_02,94,5,0,11000,1000,1000,10000,1.0,1.1,4500,5000,30000,1500,300,bt_mvg_sp_gro_armored,164.0,146.0,160.0,161.0,,,,
94114,dummy,mvg_sp_sky_waiter_gold_prefab,Special,Air,fx_mvg_m_dead_01,93,5,0,1000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_sky_waiter_gold,142.0,,,,,,,
94215,dummy,mvg_sp_gro_waiter_gold_prefab,Special,Ground,fx_mvg_m_dead_01,93,5,0,1000,1000,1000,2500,1.0,1.1,4500,5000,4500,1,60000,bt_mvg_sp_gro_waiter_gold,142.0,,,,,,,
