id,group,is_main,order,step,trigger,condition_id,condition_value,print_value,name_localkey,description_localkey,reward_point_value,reward_id,is_stack
1031701,103,False,17,1,EventStageClear,100120107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_7,0,8000019,True
1031801,103,False,18,1,EventStageClear,100120108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_8,0,8000020,True
1031901,103,False,19,1,EventStageClear,100120109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_9,0,8000021,True
1032001,103,False,20,1,EventStageClear,100120110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_10,0,8000022,True
2030001,203,True,0,1,MissionClearEvent,203,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8010001,True
2030002,203,True,0,2,MissionClearEvent,203,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8010002,True
2030101,203,False,1,1,EventStageClear,100210101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8010003,True
2030201,203,False,2,1,EventStageClear,100210102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8010004,True
2030301,203,False,3,1,EventStageClear,100210103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8010005,True
2030401,203,False,4,1,EventStageClear,100210104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8010006,True
2030501,203,False,5,1,EventStageClear,100210105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8010007,True
2030601,203,False,6,1,EventStageClear,100210106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8010008,True
2030701,203,False,7,1,EventStageClear,100210107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8010009,True
2030801,203,False,8,1,EventStageClear,100210108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8010010,True
2030901,203,False,9,1,EventStageClear,100210109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8010011,True
2031001,203,False,10,1,EventStageClear,100210110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8010012,True
2031101,203,False,11,1,EventStageClear,100210111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8010013,True
2031201,203,False,12,1,EventStageClear,100210112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8010014,True
2031301,203,False,13,1,EventStageClear,100220101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8010015,True
2031401,203,False,14,1,EventStageClear,100220102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8010016,True
2031501,203,False,15,1,EventStageClear,100220103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8010017,True
2031601,203,False,16,1,EventStageClear,100220104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8010018,True
2031701,203,False,17,1,EventStageClear,100220105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8010019,True
2031801,203,False,18,1,EventStageClear,100220106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8010020,True
2031901,203,False,19,1,EventStageClear,100220107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8010021,True
2032001,203,False,20,1,EventStageClear,100220108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8010022,True
2032101,203,False,21,1,EventStageClear,100220109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8010023,True
2032201,203,False,22,1,EventStageClear,100220110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8010024,True
2032301,203,False,23,1,EventStageClear,100220111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8010025,True
2032401,203,False,24,1,EventStageClear,100220112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8010026,True
3010001,301,False,0,1,PointRewardEvent,301,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8030038,True
3010002,301,False,0,2,PointRewardEvent,301,40,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8030039,True
3010003,301,False,0,3,PointRewardEvent,301,60,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8030040,True
3010004,301,False,0,4,PointRewardEvent,301,80,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8030041,True
3010005,301,False,0,5,PointRewardEvent,301,100,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardDaily,0,8030042,True
3010101,301,False,1,1,EventDungeonStageClear,40003,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_02,20,0,True
3010201,301,False,2,1,EventDungeonStageClear,40004,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventDungeonStageClear_03,20,0,True
3010301,301,False,3,1,EventSortOutClear,1,1,False,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutClear,20,0,True
3010401,301,False,4,1,ObtainEventCurrencyMaterialMiraclesnow,0,50,True,Locale_Trigger:trigger_name_ObtainItem,Locale_Trigger:trigger_desc_ObtainEventCurrencyMaterialMiraclesnow,20,0,True
3010501,301,False,7,1,CharacterAttractivePresent,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterAttractivePresent,20,0,True
3010601,301,False,8,1,GachaCharacter,0,1,False,Locale_Trigger:trigger_name_ObtainCharacter,Locale_Trigger:trigger_desc_GachaCharacter,20,0,True
3010701,301,False,5,1,CharacterCounsel,0,1,False,Locale_Trigger:trigger_name_CharacterAttractivePresent,Locale_Trigger:trigger_desc_CharacterCounsel,20,0,True
3010801,301,False,6,1,OutpostBattleReward,0,1,False,Locale_Trigger:trigger_name_OutpostBattleReward,Locale_Trigger:trigger_desc_OutpostBattleReward,20,0,True
3030001,303,True,0,1,MissionClearEvent,303,10,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8020001,True
3030002,303,True,0,2,MissionClearEvent,303,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8020002,True
3030003,303,True,0,3,MissionClearEvent,303,30,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8020003,True
3030101,303,False,1,1,EventStageClear,100310101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_1,0,8020004,True
3030102,303,False,1,2,EventStageClear,100310102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_2,0,8020005,True
3030103,303,False,1,3,EventStageClear,100310103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_3,0,8020006,True
3030104,303,False,1,4,EventStageClear,100310104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_4,0,8020007,True
3030105,303,False,1,5,EventStageClear,100310105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_5,0,8020008,True
3030106,303,False,1,6,EventStageClear,100310106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_6,0,8020009,True
3030107,303,False,1,7,EventStageClear,100310107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_7,0,8020010,True
3030108,303,False,1,8,EventStageClear,100310108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_8,0,8020011,True
3030109,303,False,1,9,EventStageClear,100310109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_9,0,8020012,True
3030110,303,False,1,10,EventStageClear,100310110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_10,0,8020013,True
3030111,303,False,1,11,EventStageClear,100310111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_11,0,8020014,True
3030112,303,False,1,12,EventStageClear,100310112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_3_E_1_12,0,8030001,True
3030201,303,False,2,1,EventStageClear,100410101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_1,0,8030002,True
3030202,303,False,2,2,EventStageClear,100410102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_2,0,8030003,True
3030203,303,False,2,3,EventStageClear,100410103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_3,0,8030004,True
3030204,303,False,2,4,EventStageClear,100410104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_4,0,8030005,True
3030205,303,False,2,5,EventStageClear,100410105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_5,0,8030006,True
3030206,303,False,2,6,EventStageClear,100410106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_6,0,8030007,True
3030207,303,False,2,7,EventStageClear,100410107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_7,0,8030008,True
3030208,303,False,2,8,EventStageClear,100410108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_8,0,8030009,True
3030209,303,False,2,9,EventStageClear,100410109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_9,0,8030010,True
3030210,303,False,2,10,EventStageClear,100410110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_10,0,8030011,True
3030211,303,False,2,11,EventStageClear,100410111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_11,0,8030012,True
3030212,303,False,2,12,EventStageClear,100410112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_E_1_12,0,8030013,True
3030301,303,False,3,1,EventStageClear,100420101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_1,0,8030014,True
3030302,303,False,3,2,EventStageClear,100420102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_2,0,8030015,True
3030303,303,False,3,3,EventStageClear,100420103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_3,0,8030016,True
3030304,303,False,3,4,EventStageClear,100420104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_4,0,8030017,True
3030305,303,False,3,5,EventStageClear,100420105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_5,0,8030018,True
3030306,303,False,3,6,EventStageClear,100420106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_6,0,8030019,True
3030307,303,False,3,7,EventStageClear,100420107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_7,0,8030020,True
3030308,303,False,3,8,EventStageClear,100420108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_8,0,8030021,True
3030309,303,False,3,9,EventStageClear,100420109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_9,0,8030022,True
3030310,303,False,3,10,EventStageClear,100420110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_10,0,8030023,True
3030311,303,False,3,11,EventStageClear,100420111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_11,0,8030024,True
3030312,303,False,3,12,EventStageClear,100420112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_4_H_1_12,0,8030025,True
3030401,303,False,4,1,EventSortOutClear,1,25,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutClear,0,8030026,True
3030501,303,False,5,1,EventSortOutPointMax,1,5000,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutPoint,0,8030032,True
3030502,303,False,5,2,EventSortOutPointMax,1,7500,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutPoint,0,8030033,True
3030503,303,False,5,3,EventSortOutPointMax,1,10000,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutPoint,0,8030034,True
3030504,303,False,5,4,EventSortOutPointMax,1,12500,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutPoint,0,8030035,True
3030505,303,False,5,5,EventSortOutPointMax,1,15000,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutPoint,0,8030036,True
3030506,303,False,5,6,EventSortOutPointMax,1,20000,True,Locale_Trigger:trigger_name_MinigameClear,Locale_Trigger:trigger_desc_EventSortOutPoint,0,8030037,True
5030001,503,True,0,1,MissionClearEvent,503,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8050001,True
5030002,503,True,0,2,MissionClearEvent,503,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_2_E,0,8050002,True
5030101,503,False,1,1,EventStageClear,100510101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_1,0,8050003,True
5030201,503,False,2,1,EventStageClear,100510102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_2,0,8050004,True
5030301,503,False,3,1,EventStageClear,100510103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_3,0,8050005,True
5030401,503,False,4,1,EventStageClear,100510104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_4,0,8050006,True
5030501,503,False,5,1,EventStageClear,100510105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_5,0,8050007,True
5030601,503,False,6,1,EventStageClear,100510106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_6,0,8050008,True
5030701,503,False,7,1,EventStageClear,100510107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_7,0,8050009,True
5030801,503,False,8,1,EventStageClear,100510108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_8,0,8050010,True
5030901,503,False,9,1,EventStageClear,100510109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_9,0,8050011,True
5031001,503,False,10,1,EventStageClear,100510110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_10,0,8050012,True
5031101,503,False,11,1,EventStageClear,100510111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_11,0,8050013,True
5031201,503,False,12,1,EventStageClear,100510112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_E_1_12,0,8050014,True
5031301,503,False,13,1,EventStageClear,100520101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_1,0,8050015,True
5031401,503,False,14,1,EventStageClear,100520102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_2,0,8050016,True
5031501,503,False,15,1,EventStageClear,100520103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_3,0,8050017,True
5031601,503,False,16,1,EventStageClear,100520104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_4,0,8050018,True
5031701,503,False,17,1,EventStageClear,100520105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_5,0,8050019,True
5031801,503,False,18,1,EventStageClear,100520106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_6,0,8050020,True
5031901,503,False,19,1,EventStageClear,100520107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_7,0,8050021,True
5032001,503,False,20,1,EventStageClear,100520108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_8,0,8050022,True
5032101,503,False,21,1,EventStageClear,100520109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_9,0,8050023,True
5032201,503,False,22,1,EventStageClear,100520110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_10,0,8050024,True
5032301,503,False,23,1,EventStageClear,100520111,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_11,0,8050025,True
5032401,503,False,24,1,EventStageClear,100520112,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_2_H_1_12,0,8050026,True
6030001,603,True,0,1,MissionClearEvent,603,10,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8101001,True
6030002,603,True,0,2,MissionClearEvent,603,20,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8101002,True
6030101,603,False,1,1,EventStageClear,100610101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_1,0,8101003,True
6030201,603,False,2,1,EventStageClear,100610102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_2,0,8101004,True
6030301,603,False,3,1,EventStageClear,100610103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_3,0,8101005,True
6030401,603,False,4,1,EventStageClear,100610104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_4,0,8101006,True
6030501,603,False,5,1,EventStageClear,100610105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_5,0,8101007,True
6030601,603,False,6,1,EventStageClear,100610106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_6,0,8101008,True
6030701,603,False,7,1,EventStageClear,100610107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_7,0,8101009,True
6030801,603,False,8,1,EventStageClear,100610108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_8,0,8101010,True
6030901,603,False,9,1,EventStageClear,100610109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_9,0,8101011,True
6031001,603,False,10,1,EventStageClear,100610110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_E_1_10,0,8101012,True
6031101,603,False,11,1,EventStageClear,100620101,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_1,0,8101013,True
6031201,603,False,12,1,EventStageClear,100620102,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_2,0,8101014,True
6031301,603,False,13,1,EventStageClear,100620103,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_3,0,8101015,True
6031401,603,False,14,1,EventStageClear,100620104,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_4,0,8101016,True
6031501,603,False,15,1,EventStageClear,100620105,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_5,0,8101017,True
6031601,603,False,16,1,EventStageClear,100620106,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_6,0,8101018,True
6031701,603,False,17,1,EventStageClear,100620107,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_7,0,8101019,True
6031801,603,False,18,1,EventStageClear,100620108,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_8,0,8101020,True
6031901,603,False,19,1,EventStageClear,100620109,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_9,0,8101021,True
6032001,603,False,20,1,EventStageClear,100620110,1,False,Locale_Trigger:trigger_name_EventStageClear,Locale_Trigger:trigger_desc_EventStageClear_1_H_1_10,0,8101022,True
7030001,703,True,0,1,MissionClearEvent,703,12,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8102001,True
7030002,703,True,0,2,MissionClearEvent,703,24,True,Locale_Trigger:trigger_name_PointRewardAchievement,Locale_Trigger:trigger_desc_PointRewardAchievement_1_E,0,8102002,True
