id,group_id,spawn_monster_id,random_spawn,spawn_point,boss_spawn,monster_spawn_time,monster_hp_ratio,monster_atk_ratio,monster_def_ratio,monster_move_speed_ratio
67,5,10101,False,5,False,2350,50,100,10,100
68,5,10101,False,7,False,2150,50,100,10,100
69,5,10101,False,10,False,2350,50,100,10,100
70,5,10101,False,2,False,2850,50,100,10,100
71,5,10101,False,4,False,3050,50,100,10,100
72,5,10101,False,6,False,2850,50,100,10,100
73,5,10101,False,9,False,3050,50,100,10,100
74,6,10101,False,2,False,50,65,100,15,100
75,6,10101,False,4,False,200,65,100,15,100
76,6,10101,False,6,False,50,65,100,15,100
77,6,10101,False,9,False,250,65,100,15,100
78,6,10101,False,3,False,750,65,100,15,100
79,6,10601,False,5,False,950,65,100,15,100
80,6,10101,False,8,False,750,65,100,15,100
81,6,10101,False,10,False,950,65,100,15,100
82,6,10201,False,2,False,1450,65,100,15,100
83,6,10101,False,4,False,1650,65,100,15,100
84,6,10101,False,6,False,1450,65,100,15,100
85,6,10201,False,9,False,1650,65,100,15,100
86,6,10101,False,1,False,2350,65,100,15,100
87,6,10101,False,3,False,2150,65,100,15,100
88,6,10101,False,5,False,2350,65,100,15,100
89,6,10402,False,7,False,2150,65,100,15,100
90,6,10101,False,10,False,2350,65,100,15,100
91,6,10101,False,2,False,2850,65,100,15,100
92,6,10101,False,4,False,3050,65,100,15,100
93,6,10101,False,6,False,2850,65,100,15,100
94,6,10101,False,9,False,3050,65,100,15,100
95,7,10101,False,2,False,50,80,100,20,100
96,7,10101,False,4,False,200,80,100,20,100
97,7,10101,False,6,False,50,80,100,20,100
98,7,10101,False,9,False,250,80,100,20,100
99,7,10101,False,3,False,750,80,100,20,100
100,7,10601,False,5,False,950,80,100,20,100
101,7,10101,False,8,False,750,80,100,20,100
102,7,10101,False,10,False,950,80,100,20,100
103,7,10201,False,2,False,1450,80,100,20,100
104,7,10101,False,4,False,1650,80,100,20,100
105,7,10101,False,6,False,1450,80,100,20,100
106,7,10201,False,9,False,1650,80,100,20,100
107,7,10101,False,1,False,2350,80,100,20,100
108,7,10101,False,3,False,2150,80,100,20,100
109,7,10101,False,5,False,2350,80,100,20,100
110,7,10402,False,7,False,2150,80,100,20,100
111,7,10101,False,10,False,2350,80,100,20,100
112,7,10101,False,2,False,2850,80,100,20,100
113,7,10101,False,4,False,3050,80,100,20,100
114,7,10101,False,6,False,2850,80,100,20,100
115,7,10101,False,9,False,3050,80,100,20,100
116,8,10101,False,2,False,50,90,100,25,100
117,8,10101,False,4,False,200,90,100,25,100
118,8,10101,False,6,False,50,90,100,25,100
119,8,10101,False,9,False,250,90,100,25,100
120,8,10101,False,3,False,750,90,100,25,100
121,8,10601,False,5,False,950,90,100,25,100
122,8,10101,False,8,False,750,90,100,25,100
123,8,10101,False,10,False,950,90,100,25,100
124,8,10201,False,2,False,1450,90,100,25,100
125,8,10101,False,4,False,1650,90,100,25,100
126,8,10101,False,6,False,1450,90,100,25,100
127,8,10201,False,9,False,1650,90,100,25,100
128,8,10101,False,1,False,2350,90,100,25,100
129,8,10101,False,3,False,2150,90,100,25,100
130,8,10101,False,5,False,2350,90,100,25,100
131,8,10402,False,7,False,2150,90,100,25,100
132,8,10101,False,10,False,2350,90,100,25,100
133,8,10101,False,2,False,2850,90,100,25,100
134,8,10101,False,4,False,3050,90,100,25,100
135,8,10101,False,6,False,2850,90,100,25,100
136,8,10101,False,9,False,3050,90,100,25,100
137,9,10101,False,2,False,50,100,100,30,100
138,9,10101,False,4,False,200,100,100,30,100
139,9,10101,False,6,False,50,100,100,30,100
140,9,10101,False,9,False,250,100,100,30,100
141,9,10101,False,3,False,750,100,100,30,100
142,9,10601,False,5,False,950,100,100,30,100
143,9,10101,False,8,False,750,100,100,30,100
144,9,10101,False,10,False,950,100,100,30,100
145,9,10201,False,2,False,1450,100,100,30,100
146,9,10101,False,4,False,1650,100,100,30,100
147,9,10101,False,6,False,1450,100,100,30,100
148,9,10201,False,9,False,1650,100,100,30,100
149,9,10101,False,1,False,2350,100,100,30,100
150,9,10101,False,3,False,2150,100,100,30,100
151,9,10101,False,5,False,2350,100,100,30,100
152,9,10402,False,7,False,2150,100,100,30,100
153,9,10101,False,10,False,2350,100,100,30,100
154,9,10101,False,2,False,2850,100,100,30,100
155,9,10101,False,4,False,3050,100,100,30,100
156,9,10101,False,6,False,2850,100,100,30,100
157,9,10101,False,9,False,3050,100,100,30,100
158,10,10101,False,2,False,50,100,100,35,100
159,10,10101,False,4,False,200,100,100,35,100
160,10,10101,False,6,False,50,100,100,35,100
161,10,10101,False,9,False,250,100,100,35,100
162,10,10101,False,3,False,750,100,100,35,100
163,10,10601,False,5,False,950,100,100,35,100
164,10,10101,False,8,False,750,100,100,35,100
165,10,10101,False,10,False,950,100,100,35,100
166,10,10201,False,2,False,1450,100,100,35,100
167,10,10101,False,4,False,1650,100,100,35,100
168,10,30101,False,6,False,1450,100,100,35,100
169,10,10201,False,9,False,1650,100,100,35,100
170,10,10101,False,1,False,2350,100,100,35,100
171,10,10101,False,3,False,2150,100,100,35,100
172,10,10101,False,5,False,2350,100,100,35,100
173,10,10402,False,7,False,2150,100,100,35,100
174,10,10101,False,10,False,2350,100,100,35,100
175,10,10101,False,2,False,2850,100,100,35,100
176,10,10101,False,4,False,3050,100,100,35,100
177,10,10101,False,6,False,2850,100,100,35,100
178,10,10101,False,9,False,3050,100,100,35,100
179,11,10101,False,2,False,50,140,130,40,100
180,11,10101,False,4,False,250,140,130,40,100
181,11,10101,False,6,False,50,140,130,40,100
182,11,10101,False,9,False,200,140,130,40,100
183,11,10101,False,3,False,750,140,130,40,100
184,11,10401,False,5,False,950,140,130,40,100
185,11,10401,False,8,False,750,140,130,40,100
186,11,10101,False,10,False,950,140,130,40,100
187,11,10101,False,2,False,1450,140,130,40,100
188,11,10201,False,4,False,1650,140,130,40,100
189,11,10601,False,6,False,1450,140,130,40,100
190,11,10201,False,9,False,1650,140,130,40,100
191,11,10101,False,1,False,2350,140,130,40,100
192,11,10401,False,3,False,2150,140,130,40,100
193,11,10101,False,5,False,2350,140,130,40,100
194,11,10401,False,7,False,2150,140,130,40,100
195,11,10101,False,10,False,2350,140,130,40,100
196,11,10201,False,2,False,2850,140,130,40,100
197,11,10601,False,4,False,3050,140,130,40,100
198,11,10201,False,6,False,2850,140,130,40,100
199,11,10101,False,9,False,3050,140,130,40,100
200,11,10101,False,1,False,3550,140,130,40,100
201,11,10101,False,5,False,3750,140,130,40,100
202,11,10101,False,8,False,3550,140,130,40,100
203,11,10101,False,10,False,3750,140,130,40,100
204,12,10101,False,2,False,50,170,130,45,100
205,12,10101,False,4,False,250,170,130,45,100
206,12,10101,False,6,False,50,170,130,45,100
207,12,10101,False,9,False,200,170,130,45,100
208,12,10101,False,3,False,750,170,130,45,100
209,12,10401,False,5,False,950,170,130,45,100
210,12,10401,False,8,False,750,170,130,45,100
211,12,10101,False,10,False,950,170,130,45,100
212,12,10101,False,2,False,1450,170,130,45,100
213,12,10201,False,4,False,1650,170,130,45,100
214,12,10601,False,6,False,1450,170,130,45,100
215,12,10201,False,9,False,1650,170,130,45,100
216,12,10101,False,1,False,2350,170,130,45,100
217,12,10401,False,3,False,2150,170,130,45,100
218,12,10101,False,5,False,2350,170,130,45,100
219,12,10401,False,7,False,2150,170,130,45,100
220,12,10101,False,10,False,2350,170,130,45,100
221,12,10201,False,2,False,2850,170,130,45,100
222,12,10601,False,4,False,3050,170,130,45,100
223,12,10201,False,6,False,2850,170,130,45,100
224,12,10101,False,9,False,3050,170,130,45,100
225,12,10101,False,1,False,3550,170,130,45,100
226,12,10101,False,5,False,3750,170,130,45,100
227,12,10101,False,8,False,3550,170,130,45,100
228,12,10101,False,10,False,3750,170,130,45,100
229,13,10101,False,2,False,50,200,130,50,100
230,13,10101,False,4,False,250,200,130,50,100
231,13,10101,False,6,False,50,200,130,50,100
232,13,10101,False,9,False,200,200,130,50,100
233,13,10101,False,3,False,750,200,130,50,100
234,13,10401,False,5,False,950,200,130,50,100
235,13,10401,False,8,False,750,200,130,50,100
236,13,10101,False,10,False,950,200,130,50,100
237,13,10101,False,2,False,1450,200,130,50,100
238,13,10201,False,4,False,1650,200,130,50,100
239,13,10601,False,6,False,1450,200,130,50,100
240,13,10201,False,9,False,1650,200,130,50,100
241,13,10101,False,1,False,2350,200,130,50,100
242,13,10401,False,3,False,2150,200,130,50,100
243,13,10101,False,5,False,2350,200,130,50,100
244,13,10401,False,7,False,2150,200,130,50,100
245,13,10101,False,10,False,2350,200,130,50,100
246,13,10201,False,2,False,2850,200,130,50,100
247,13,10601,False,4,False,3050,200,130,50,100
248,13,10201,False,6,False,2850,200,130,50,100
249,13,10101,False,9,False,3050,200,130,50,100
250,13,10101,False,1,False,3550,200,130,50,100
251,13,10101,False,5,False,3750,200,130,50,100
252,13,10101,False,8,False,3550,200,130,50,100
253,13,10101,False,10,False,3750,200,130,50,100
254,14,10101,False,2,False,50,230,130,55,100
255,14,10101,False,4,False,250,230,130,55,100
256,14,10101,False,6,False,50,230,130,55,100
257,14,10101,False,9,False,200,230,130,55,100
258,14,10101,False,3,False,750,230,130,55,100
259,14,10401,False,5,False,950,230,130,55,100
260,14,10401,False,8,False,750,230,130,55,100
261,14,10101,False,10,False,950,230,130,55,100
262,14,10101,False,2,False,1450,230,130,55,100
263,14,10201,False,4,False,1650,230,130,55,100
264,14,10601,False,6,False,1450,230,130,55,100
265,14,10201,False,9,False,1650,230,130,55,100
266,14,10101,False,1,False,2350,230,130,55,100
267,14,10401,False,3,False,2150,230,130,55,100
268,14,10101,False,5,False,2350,230,130,55,100
269,14,10401,False,7,False,2150,230,130,55,100
270,14,10101,False,10,False,2350,230,130,55,100
271,14,10201,False,2,False,2850,230,130,55,100
272,14,10601,False,4,False,3050,230,130,55,100
273,14,10201,False,6,False,2850,230,130,55,100
274,14,10101,False,9,False,3050,230,130,55,100
275,14,10101,False,1,False,3550,230,130,55,100
276,14,10101,False,5,False,3750,230,130,55,100
277,14,10101,False,8,False,3550,230,130,55,100
278,14,10101,False,10,False,3750,230,130,55,100
279,15,10101,False,2,False,50,260,130,60,100
280,15,10101,False,4,False,250,260,130,60,100
281,15,10101,False,6,False,50,260,130,60,100
282,15,10101,False,9,False,200,260,130,60,100
283,15,10101,False,3,False,750,260,130,60,100
284,15,10401,False,5,False,950,260,130,60,100
285,15,10401,False,8,False,750,260,130,60,100
286,15,10101,False,10,False,950,260,130,60,100
287,15,10101,False,2,False,1450,260,130,60,100
288,15,10201,False,4,False,1650,260,130,60,100
289,15,10601,False,6,False,1450,260,130,60,100
290,15,10201,False,9,False,1650,260,130,60,100
291,15,10101,False,1,False,2350,260,130,60,100
292,15,10401,False,3,False,2150,260,130,60,100
293,15,20301,False,5,False,2350,260,130,60,100
294,15,10401,False,7,False,2150,260,130,60,100
295,15,10101,False,10,False,2350,260,130,60,100
296,15,10201,False,2,False,2850,260,130,60,100
297,15,10601,False,4,False,3050,260,130,60,100
298,15,10201,False,6,False,2850,260,130,60,100
299,15,10101,False,9,False,3050,260,130,60,100
300,15,10101,False,1,False,3550,260,130,60,100
301,15,10101,False,5,False,3750,260,130,60,100
302,15,10101,False,8,False,3550,260,130,60,100
303,15,10101,False,10,False,3750,260,130,60,100
304,16,10301,False,2,False,50,290,130,65,100
305,16,10301,False,4,False,250,290,130,65,100
306,16,10301,False,6,False,50,290,130,65,100
307,16,10301,False,9,False,200,290,130,65,100
308,16,10301,False,3,False,750,290,130,65,100
309,16,10401,False,5,False,950,290,130,65,100
310,16,10401,False,8,False,750,290,130,65,100
311,16,10301,False,10,False,950,290,130,65,100
312,16,10301,False,2,False,1450,290,130,65,100
313,16,10501,False,4,False,1650,290,130,65,100
314,16,10611,False,6,False,1450,290,130,65,100
315,16,10501,False,9,False,1650,290,130,65,100
316,16,10301,False,1,False,2350,290,130,65,100
317,16,10401,False,3,False,2150,290,130,65,100
318,16,10301,False,5,False,2350,290,130,65,100
319,16,10401,False,7,False,2150,290,130,65,100
320,16,10301,False,10,False,2350,290,130,65,100
321,16,10501,False,2,False,2850,290,130,65,100
322,16,10611,False,4,False,3050,290,130,65,100
323,16,10501,False,6,False,2850,290,130,65,100
324,16,10301,False,9,False,3050,290,130,65,100
325,16,10301,False,1,False,3550,290,130,65,100
326,16,10301,False,5,False,3750,290,130,65,100
327,16,10301,False,8,False,3550,290,130,65,100
328,16,10301,False,10,False,3750,290,130,65,100
329,17,10301,False,2,False,50,320,130,70,100
330,17,10301,False,4,False,250,320,130,70,100
331,17,10301,False,6,False,50,320,130,70,100
332,17,10301,False,9,False,200,320,130,70,100
333,17,10301,False,3,False,750,320,130,70,100
334,17,10401,False,5,False,950,320,130,70,100
335,17,10401,False,8,False,750,320,130,70,100
336,17,10301,False,10,False,950,320,130,70,100
337,17,10301,False,2,False,1450,320,130,70,100
338,17,10501,False,4,False,1650,320,130,70,100
339,17,10611,False,6,False,1450,320,130,70,100
340,17,10501,False,9,False,1650,320,130,70,100
341,17,10301,False,1,False,2350,320,130,70,100
342,17,10401,False,3,False,2150,320,130,70,100
343,17,10301,False,5,False,2350,320,130,70,100
344,17,10401,False,7,False,2150,320,130,70,100
345,17,10301,False,10,False,2350,320,130,70,100
346,17,10501,False,2,False,2850,320,130,70,100
347,17,10611,False,4,False,3050,320,130,70,100
348,17,10501,False,6,False,2850,320,130,70,100
349,17,10301,False,9,False,3050,320,130,70,100
350,17,10301,False,1,False,3550,320,130,70,100
351,17,10301,False,5,False,3750,320,130,70,100
352,17,10301,False,8,False,3550,320,130,70,100
353,17,10301,False,10,False,3750,320,130,70,100
354,18,10301,False,2,False,50,350,130,75,100
355,18,10301,False,4,False,250,350,130,75,100
356,18,10301,False,6,False,50,350,130,75,100
357,18,10301,False,9,False,200,350,130,75,100
358,18,10301,False,3,False,750,350,130,75,100
359,18,10401,False,5,False,950,350,130,75,100
360,18,10401,False,8,False,750,350,130,75,100
361,18,10301,False,10,False,950,350,130,75,100
362,18,10301,False,2,False,1450,350,130,75,100
363,18,10501,False,4,False,1650,350,130,75,100
364,18,10611,False,6,False,1450,350,130,75,100
365,18,10501,False,9,False,1650,350,130,75,100
366,18,10301,False,1,False,2350,350,130,75,100
367,18,10401,False,3,False,2150,350,130,75,100
368,18,10301,False,5,False,2350,350,130,75,100
369,18,10401,False,7,False,2150,350,130,75,100
370,18,10301,False,10,False,2350,350,130,75,100
371,18,10501,False,2,False,2850,350,130,75,100
372,18,10611,False,4,False,3050,350,130,75,100
373,18,10501,False,6,False,2850,350,130,75,100
374,18,10301,False,9,False,3050,350,130,75,100
375,18,10301,False,1,False,3550,350,130,75,100
376,18,10301,False,5,False,3750,350,130,75,100
377,18,10301,False,8,False,3550,350,130,75,100
378,18,10301,False,10,False,3750,350,130,75,100
379,19,10301,False,2,False,50,380,130,80,100
380,19,10301,False,4,False,250,380,130,80,100
381,19,10301,False,6,False,50,380,130,80,100
382,19,10301,False,9,False,200,380,130,80,100
383,19,10301,False,3,False,750,380,130,80,100
384,19,10401,False,5,False,950,380,130,80,100
385,19,10401,False,8,False,750,380,130,80,100
386,19,10301,False,10,False,950,380,130,80,100
387,19,10301,False,2,False,1450,380,130,80,100
388,19,10501,False,4,False,1650,380,130,80,100
389,19,10611,False,6,False,1450,380,130,80,100
390,19,10501,False,9,False,1650,380,130,80,100
391,19,10301,False,1,False,2350,380,130,80,100
392,19,10401,False,3,False,2150,380,130,80,100
393,19,10301,False,5,False,2350,380,130,80,100
394,19,10401,False,7,False,2150,380,130,80,100
395,19,10301,False,10,False,2350,380,130,80,100
396,19,10501,False,2,False,2850,380,130,80,100
397,19,10611,False,4,False,3050,380,130,80,100
398,19,10501,False,6,False,2850,380,130,80,100
399,19,10301,False,9,False,3050,380,130,80,100
400,19,10301,False,1,False,3550,380,130,80,100
401,19,10301,False,5,False,3750,380,130,80,100
402,19,10301,False,8,False,3550,380,130,80,100
403,19,10301,False,10,False,3750,380,130,80,100
404,20,10301,False,2,False,50,410,130,85,100
405,20,10301,False,4,False,250,410,130,85,100
406,20,10301,False,6,False,50,410,130,85,100
407,20,10301,False,9,False,200,410,130,85,100
408,20,10301,False,3,False,750,410,130,85,100
409,20,10401,False,5,False,950,410,130,85,100
410,20,10401,False,8,False,750,410,130,85,100
411,20,10301,False,10,False,950,410,130,85,100
412,20,10301,False,2,False,1450,410,130,85,100
413,20,10501,False,4,False,1650,410,130,85,100
414,20,10611,False,6,False,1450,410,130,85,100
415,20,10501,False,9,False,1650,410,130,85,100
416,20,10301,False,1,False,2150,410,130,85,100
417,20,30201,False,4,False,2350,410,130,85,100
418,20,20311,False,7,False,2350,410,130,85,100
419,20,10301,False,10,False,2150,410,130,85,100
420,20,10501,False,2,False,2850,410,130,85,100
421,20,10611,False,4,False,3050,410,130,85,100
422,20,10501,False,6,False,2850,410,130,85,100
423,20,10301,False,9,False,3050,410,130,85,100
424,20,10301,False,1,False,3550,410,130,85,100
425,20,10301,False,5,False,3750,410,130,85,100
426,20,10301,False,8,False,3550,410,130,85,100
427,20,10301,False,10,False,3750,410,130,85,100
428,21,10301,False,2,False,50,500,150,90,100
429,21,10301,False,4,False,250,500,150,90,100
430,21,10701,False,6,False,50,500,150,90,100
431,21,10301,False,9,False,200,500,150,90,100
432,21,10501,False,3,False,750,500,150,90,100
433,21,10301,False,5,False,950,500,150,90,100
434,21,10501,False,8,False,750,500,150,90,100
435,21,10301,False,10,False,950,500,150,90,100
436,21,10301,False,2,False,1450,500,150,90,100
437,21,10301,False,4,False,1650,500,150,90,100
438,21,10611,False,6,False,1450,500,150,90,100
439,21,10701,False,9,False,1650,500,150,90,100
440,21,10301,False,1,False,2350,500,150,90,100
441,21,10611,False,3,False,2150,500,150,90,100
442,21,10501,False,5,False,2350,500,150,90,100
443,21,10301,False,7,False,2150,500,150,90,100
444,21,10501,False,10,False,2350,500,150,90,100
445,21,10701,False,2,False,2850,500,150,90,100
446,21,10301,False,4,False,3050,500,150,90,100
447,21,10701,False,6,False,2850,500,150,90,100
448,21,10611,False,9,False,3050,500,150,90,100
449,21,10501,False,1,False,3550,500,150,90,100
450,21,10611,False,5,False,3750,500,150,90,100
451,21,10501,False,8,False,3550,500,150,90,100
452,21,10301,False,10,False,3750,500,150,90,100
453,21,10301,False,2,False,4450,500,150,90,100
454,21,10701,False,4,False,4250,500,150,90,100
455,21,10301,False,7,False,4450,500,150,90,100
456,21,10301,False,9,False,4250,500,150,90,100
457,22,10301,False,2,False,50,550,150,95,100
458,22,10301,False,4,False,250,550,150,95,100
459,22,10701,False,6,False,50,550,150,95,100
460,22,10301,False,9,False,200,550,150,95,100
461,22,10501,False,3,False,750,550,150,95,100
462,22,10301,False,5,False,950,550,150,95,100
463,22,10501,False,8,False,750,550,150,95,100
464,22,10301,False,10,False,950,550,150,95,100
465,22,10301,False,2,False,1450,550,150,95,100
466,22,10301,False,4,False,1650,550,150,95,100
467,22,10611,False,6,False,1450,550,150,95,100
468,22,10701,False,9,False,1650,550,150,95,100
469,22,10301,False,1,False,2350,550,150,95,100
470,22,10611,False,3,False,2150,550,150,95,100
471,22,10501,False,5,False,2350,550,150,95,100
472,22,10301,False,7,False,2150,550,150,95,100
473,22,10501,False,10,False,2350,550,150,95,100
474,22,10701,False,2,False,2850,550,150,95,100
475,22,10301,False,4,False,3050,550,150,95,100
476,22,10701,False,6,False,2850,550,150,95,100
477,22,10611,False,9,False,3050,550,150,95,100
478,22,10501,False,1,False,3550,550,150,95,100
479,22,10611,False,5,False,3750,550,150,95,100
480,22,10501,False,8,False,3550,550,150,95,100
481,22,10301,False,10,False,3750,550,150,95,100
482,22,10301,False,2,False,4450,550,150,95,100
483,22,10701,False,4,False,4250,550,150,95,100
484,22,10301,False,7,False,4450,550,150,95,100
485,22,10301,False,9,False,4250,550,150,95,100
486,23,10301,False,2,False,50,600,150,100,100
487,23,10301,False,4,False,250,600,150,100,100
488,23,10701,False,6,False,50,600,150,100,100
489,23,10301,False,9,False,200,600,150,100,100
490,23,10501,False,3,False,750,600,150,100,100
491,23,10301,False,5,False,950,600,150,100,100
492,23,10501,False,8,False,750,600,150,100,100
493,23,10301,False,10,False,950,600,150,100,100
494,23,10301,False,2,False,1450,600,150,100,100
495,23,10301,False,4,False,1650,600,150,100,100
496,23,10611,False,6,False,1450,600,150,100,100
497,23,10701,False,9,False,1650,600,150,100,100
498,23,10301,False,1,False,2350,600,150,100,100
499,23,10611,False,3,False,2150,600,150,100,100
500,23,10501,False,5,False,2350,600,150,100,100
501,23,10301,False,7,False,2150,600,150,100,100
502,23,10501,False,10,False,2350,600,150,100,100
503,23,10701,False,2,False,2850,600,150,100,100
504,23,10301,False,4,False,3050,600,150,100,100
505,23,10701,False,6,False,2850,600,150,100,100
506,23,10611,False,9,False,3050,600,150,100,100
507,23,10501,False,1,False,3550,600,150,100,100
508,23,10611,False,5,False,3750,600,150,100,100
509,23,10501,False,8,False,3550,600,150,100,100
510,23,10301,False,10,False,3750,600,150,100,100
511,23,10301,False,2,False,4450,600,150,100,100
512,23,10701,False,4,False,4250,600,150,100,100
513,23,10301,False,7,False,4450,600,150,100,100
514,23,10301,False,9,False,4250,600,150,100,100
515,24,10301,False,2,False,50,650,150,105,100
516,24,10301,False,4,False,250,650,150,105,100
517,24,10701,False,6,False,50,650,150,105,100
518,24,10301,False,9,False,200,650,150,105,100
519,24,10501,False,3,False,750,650,150,105,100
520,24,10301,False,5,False,950,650,150,105,100
521,24,10501,False,8,False,750,650,150,105,100
522,24,10301,False,10,False,950,650,150,105,100
523,24,10301,False,2,False,1450,650,150,105,100
524,24,10301,False,4,False,1650,650,150,105,100
525,24,10611,False,6,False,1450,650,150,105,100
526,24,10701,False,9,False,1650,650,150,105,100
527,24,10301,False,1,False,2350,650,150,105,100
528,24,10611,False,3,False,2150,650,150,105,100
529,24,10501,False,5,False,2350,650,150,105,100
530,24,10301,False,7,False,2150,650,150,105,100
531,24,10501,False,10,False,2350,650,150,105,100
532,24,10701,False,2,False,2850,650,150,105,100
533,24,10301,False,4,False,3050,650,150,105,100
534,24,10701,False,6,False,2850,650,150,105,100
535,24,10611,False,9,False,3050,650,150,105,100
536,24,10501,False,1,False,3550,650,150,105,100
537,24,10611,False,5,False,3750,650,150,105,100
538,24,10501,False,8,False,3550,650,150,105,100
539,24,10301,False,10,False,3750,650,150,105,100
540,24,10301,False,2,False,4450,650,150,105,100
541,24,10701,False,4,False,4250,650,150,105,100
542,24,10301,False,7,False,4450,650,150,105,100
543,24,10301,False,9,False,4250,650,150,105,100
544,25,10301,False,2,False,50,700,150,110,100
545,25,10301,False,4,False,250,700,150,110,100
546,25,10701,False,6,False,50,700,150,110,100
547,25,10301,False,9,False,200,700,150,110,100
548,25,10501,False,3,False,750,700,150,110,100
549,25,10301,False,5,False,950,700,150,110,100
550,25,10501,False,8,False,750,700,150,110,100
551,25,10301,False,10,False,950,700,150,110,100
552,25,10301,False,2,False,1450,700,150,110,100
553,25,10301,False,4,False,1650,700,150,110,100
554,25,10611,False,6,False,1450,700,150,110,100
555,25,10701,False,9,False,1650,700,150,110,100
556,25,10301,False,1,False,2350,700,150,110,100
557,25,10611,False,3,False,2150,700,150,110,100
558,25,10501,False,5,False,2350,700,150,110,100
559,25,10301,False,7,False,2150,700,150,110,100
560,25,10501,False,10,False,2350,700,150,110,100
561,25,10701,False,2,False,2850,700,150,110,100
562,25,10701,False,4,False,3050,700,150,110,100
563,25,20201,False,6,False,2850,700,150,110,100
564,25,10611,False,9,False,3050,700,150,110,100
565,25,10501,False,1,False,3550,700,150,110,100
566,25,10611,False,5,False,3750,700,150,110,100
567,25,10501,False,8,False,3550,700,150,110,100
568,25,10301,False,10,False,3750,700,150,110,100
569,25,10301,False,2,False,4450,700,150,110,100
570,25,10701,False,4,False,4250,700,150,110,100
571,25,10301,False,7,False,4450,700,150,110,100
572,25,10301,False,9,False,4250,700,150,110,100
573,26,10301,False,2,False,50,750,150,115,100
574,26,10301,False,4,False,250,750,150,115,100
575,26,10701,False,6,False,50,750,150,115,100
576,26,10301,False,9,False,200,750,150,115,100
577,26,10501,False,3,False,750,750,150,115,100
578,26,10301,False,5,False,950,750,150,115,100
579,26,10501,False,8,False,750,750,150,115,100
580,26,10301,False,10,False,950,750,150,115,100
581,26,10301,False,2,False,1450,750,150,115,100
582,26,10301,False,4,False,1650,750,150,115,100
583,26,10621,False,6,False,1450,750,150,115,100
584,26,10701,False,9,False,1650,750,150,115,100
