id,group_id,level,function_battlepower,name_localkey,description_localkey,buff,buff_remove,function_type,function_standard,function_value_type,function_value,full_count,is_cancel,delay_type,delay_value,duration_type,duration_value,limit_value,function_target,timing_trigger_type,timing_trigger_standard,timing_trigger_value,status_trigger_type,status_trigger_standard,status_trigger_value,status_trigger2_type,status_trigger2_standard,status_trigger2_value,keeping_type,buff_icon,element_reaction_icon,shot_fx_list_type,fx_prefab_01,fx_target_01,fx_socket_point_01,fx_prefab_02,fx_target_02,fx_socket_point_02,fx_prefab_03,fx_target_03,fx_socket_point_03,fx_prefab_full,fx_target_full,fx_socket_point_full,fx_prefab_01_arena,fx_target_01_arena,fx_socket_point_01_arena,fx_prefab_02_arena,fx_target_02_arena,fx_socket_point_02_arena,fx_prefab_03_arena,fx_target_03_arena,fx_socket_point_03_arena,connected_function/0/name,connected_function/0/value,connected_function/1/name,connected_function/1/value,connected_function/2/name,connected_function/2/value,connected_function/3/name,connected_function/3/value,connected_function/4/name,connected_function/4/value
201120601,2011201,6,0,Locale_Skill:20112_name,Locale_Skill:statcritical_per_add_des,Buff,Clear,StatCritical,FunctionTarget,Integer,3572,1,False,None,0,Shots,2,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcritical,,None,fx_function_c_critical_perup,Target,Center,fx_c011_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statcritical,Target,Bottom,,None,None,,None,None,,,,,,,,,,
201120701,2011201,7,0,Locale_Skill:20112_name,Locale_Skill:statcritical_per_add_des,Buff,Clear,StatCritical,FunctionTarget,Integer,3828,1,False,None,0,Shots,2,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcritical,,None,fx_function_c_critical_perup,Target,Center,fx_c011_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statcritical,Target,Bottom,,None,None,,None,None,,,,,,,,,,
201120801,2011201,8,0,Locale_Skill:20112_name,Locale_Skill:statcritical_per_add_des,Buff,Clear,StatCritical,FunctionTarget,Integer,4083,1,False,None,0,Shots,2,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcritical,,None,fx_function_c_critical_perup,Target,Center,fx_c011_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statcritical,Target,Bottom,,None,None,,None,None,,,,,,,,,,
201120901,2011201,9,0,Locale_Skill:20112_name,Locale_Skill:statcritical_per_add_des,Buff,Clear,StatCritical,FunctionTarget,Integer,4338,1,False,None,0,Shots,2,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcritical,,None,fx_function_c_critical_perup,Target,Center,fx_c011_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statcritical,Target,Bottom,,None,None,,None,None,,,,,,,,,,
201121001,2011201,10,0,Locale_Skill:20112_name,Locale_Skill:statcritical_per_add_des,Buff,Clear,StatCritical,FunctionTarget,Integer,4593,1,False,None,0,Shots,2,0,AllCharacter,OnEnterBurstStep,User,4,None,None,0,None,None,0,On,icn_buff_statcritical,,None,fx_function_c_critical_perup,Target,Center,fx_c011_sk2_buff,User,Center,,None,None,,None,None,fx_function_a_buff_statcritical,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130101,1011301,1,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130201,1011301,2,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130301,1011301,3,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130401,1011301,4,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130501,1011301,5,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130601,1011301,6,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130701,1011301,7,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130801,1011301,8,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101130901,1011301,9,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
101131001,1011301,10,0,Locale_Skill:10113_name,Locale_Skill:statammo_int_add_des,Buff,Clear,StatAmmo,FunctionTarget,Integer,3,1,False,None,0,TimeSec,1000,0,AllCharacter,None,None,0,IsWeaponType,FunctionTarget,5,None,None,0,On,icn_buff_statammo,,None,fx_function_c_bulletvolume,Target,Center,fx_c011_ult_buff,Target,Center,,None,None,,None,None,fx_function_a_buff_statammo,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210101,2032101,1,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-331,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210201,2032101,2,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-355,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210301,2032101,3,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-378,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210401,2032101,4,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-402,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210501,2032101,5,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-426,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210601,2032101,6,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-449,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210701,2032101,7,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-473,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210801,2032101,8,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-497,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210901,2032101,9,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-520,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203211001,2032101,10,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-544,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,None,None,0,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210102,2032102,1,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-209,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210202,2032102,2,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-228,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210302,2032102,3,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-247,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210402,2032102,4,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-266,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210502,2032102,5,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-285,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210602,2032102,6,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-303,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210702,2032102,7,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-322,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
203210802,2032102,8,0,Locale_Skill:20321_name,Locale_Skill:stataccuracycircle_per_dec_des,Buff,Clear,StatAccuracyCircle,FunctionTarget,Percent,-341,1,False,None,0,TimeSec,500,0,AllCharacter,OnHitNum,User,30,IsWeaponType,FunctionTarget,9,None,None,0,On,icn_buff_stataccuracycircle,,None,fx_c032_sk1_shockwave,User,Center,fx_function_c_rateup,Target,Center,,None,None,,None,None,fx_function_a_buff_stataccuracycircle,Target,Bottom,,None,None,,None,None,,,,,,,,,,
