id,group_id,treelevel,line,slotdata/0/slot_getitem,slotdata/0/slot_reqitem,slotdata/0/slot_reqitem_value,slotdata/1/slot_getitem,slotdata/1/slot_reqitem,slotdata/1/slot_reqitem_value,slotdata/2/slot_getitem,slotdata/2/slot_reqitem,slotdata/2/slot_reqitem_value,slotdata/3/slot_getitem,slotdata/3/slot_reqitem,slotdata/3/slot_reqitem_value,slotdata/4/slot_getitem,slotdata/4/slot_reqitem,slotdata/4/slot_reqitem_value
19,2,4,1,500401,100201,0,500402,100201,0,0,0,0,0,0,0,0,0,0
20,2,4,2,500403,100201,0,500404,100201,0,0,0,0,0,0,0,0,0,0
21,2,4,3,200903,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,5,1,500501,100201,0,500502,100201,0,500503,100201,0,500504,100201,0,0,0,0
23,2,5,2,500505,100201,0,500506,100201,0,0,0,0,0,0,0,0,0,0
24,2,5,3,500507,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,1,1,600101,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,2,1,600201,100201,0,600202,100201,0,0,0,0,0,0,0,0,0,0
27,3,2,2,600203,100201,0,600204,100201,0,600205,100201,0,0,0,0,0,0,0
28,3,3,1,200502,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,3,2,600302,100201,0,600303,100201,0,600304,100201,0,0,0,0,0,0,0
30,3,3,3,600305,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,4,1,600401,100201,0,600402,100201,0,0,0,0,0,0,0,0,0,0
32,3,4,2,600403,100201,0,600404,100201,0,0,0,0,0,0,0,0,0,0
33,3,4,3,200503,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,5,1,600501,100201,0,600502,100201,0,600503,100201,0,600504,100201,0,0,0,0
35,3,5,2,600505,100201,0,600506,100201,0,0,0,0,0,0,0,0,0,0
36,3,5,3,600507,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,1,1,700101,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,2,1,700201,100201,0,700202,100201,0,0,0,0,0,0,0,0,0,0
39,4,2,2,700203,100201,0,700204,100201,0,700205,100201,0,0,0,0,0,0,0
40,4,3,1,200702,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4,3,2,700302,100201,0,700303,100201,0,700304,100201,0,0,0,0,0,0,0
42,4,3,3,700305,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,4,1,700401,100201,0,700402,100201,0,0,0,0,0,0,0,0,0,0
44,4,4,2,700403,100201,0,700404,100201,0,0,0,0,0,0,0,0,0,0
45,4,4,3,200703,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,5,1,700501,100201,0,700502,100201,0,700503,100201,0,700504,100201,0,0,0,0
47,4,5,2,700505,100201,0,700506,100201,0,0,0,0,0,0,0,0,0,0
48,4,5,3,700507,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,1,1,800101,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,2,1,800201,100201,0,800202,100201,0,0,0,0,0,0,0,0,0,0
51,5,2,2,800203,100201,0,800204,100201,0,800205,100201,0,0,0,0,0,0,0
52,5,3,1,200302,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
53,5,3,2,800302,100201,0,800303,100201,0,800304,100201,0,800305,100201,0,800306,100201,0
54,5,3,3,800307,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,4,1,800401,100201,0,800402,100201,0,0,0,0,0,0,0,0,0,0
56,5,4,2,800403,100201,0,800404,100201,0,0,0,0,0,0,0,0,0,0
57,5,4,3,200303,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
58,5,5,1,800501,100201,0,800502,100201,0,800503,100201,0,800504,100201,0,0,0,0
59,5,5,2,800505,100201,0,800506,100201,0,0,0,0,0,0,0,0,0,0
60,5,5,3,800507,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
61,6,1,1,900101,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
62,6,2,1,900201,100201,0,900202,100201,0,0,0,0,0,0,0,0,0,0
63,6,2,2,900203,100201,0,900204,100201,0,900205,100201,0,0,0,0,0,0,0
64,6,3,1,201102,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
65,6,3,2,900302,100201,0,900303,100201,0,900304,100201,0,900305,100201,0,900306,100201,0
66,6,3,3,900307,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
67,6,4,1,900401,100201,0,900402,100201,0,0,0,0,0,0,0,0,0,0
68,6,4,2,900403,100201,0,900404,100201,0,0,0,0,0,0,0,0,0,0
69,6,4,3,201103,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
70,6,5,1,900501,100201,0,900502,100201,0,900503,100201,0,900504,100201,0,0,0,0
71,6,5,2,900505,100201,0,900506,100201,0,0,0,0,0,0,0,0,0,0
72,6,5,3,900507,100201,0,0,0,0,0,0,0,0,0,0,0,0,0
73,202,1,1,400101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
74,202,2,1,400201,100201,11000,3000201,100201,11000,0,0,0,0,0,0,0,0,0
75,202,2,2,400203,100201,12000,400204,100201,12000,400205,100201,12000,0,0,0,0,0,0
76,202,3,1,200102,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
77,202,3,2,3000101,100201,18000,3000202,100201,18000,400304,100201,18000,0,0,0,0,0,0
78,202,3,3,400305,100201,22000,400306,100201,22000,400307,100201,22000,0,0,0,0,0,0
79,202,4,1,3000102,100201,32000,400402,100201,32000,400403,100201,32000,3000203,100201,32000,0,0,0
80,202,4,2,400405,100201,40000,400406,100201,40000,0,0,0,0,0,0,0,0,0
81,202,4,3,200103,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
82,202,5,1,400501,100201,75000,400502,100201,75000,400503,100201,75000,3000204,100201,75000,0,0,0
83,202,5,2,400505,100201,95000,400506,100201,95000,0,0,0,0,0,0,0,0,0
84,202,5,3,400507,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
85,203,1,1,500101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
86,203,2,1,3100101,100201,11000,500202,100201,11000,0,0,0,0,0,0,0,0,0
87,203,2,2,3100102,100201,12000,500204,100201,12000,500205,100201,12000,0,0,0,0,0,0
88,203,3,1,200902,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
89,203,3,2,500302,100201,18000,500303,100201,18000,500304,100201,18000,0,0,0,0,0,0
90,203,3,3,500305,100201,22000,500306,100201,22000,500307,100201,22000,0,0,0,0,0,0
91,203,4,1,3100104,100201,32000,500402,100201,32000,0,0,0,0,0,0,0,0,0
92,203,4,2,500403,100201,40000,500404,100201,40000,0,0,0,0,0,0,0,0,0
93,203,4,3,200903,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
94,203,5,1,500501,100201,75000,500502,100201,75000,500503,100201,75000,3100201,100201,75000,0,0,0
95,203,5,2,500505,100201,95000,500506,100201,95000,0,0,0,0,0,0,0,0,0
96,203,5,3,3100103,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
97,204,1,1,600101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
98,204,2,1,600201,100201,11000,600202,100201,11000,0,0,0,0,0,0,0,0,0
99,204,2,2,3200101,100201,12000,600204,100201,12000,600205,100201,12000,0,0,0,0,0,0
100,204,3,1,200502,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
101,204,3,2,3200103,100201,18000,600303,100201,18000,600304,100201,18000,0,0,0,0,0,0
102,204,3,3,3200201,100201,22000,0,0,0,0,0,0,0,0,0,0,0,0
103,204,4,1,3200202,100201,32000,600402,100201,32000,0,0,0,0,0,0,0,0,0
104,204,4,2,600403,100201,40000,600404,100201,40000,0,0,0,0,0,0,0,0,0
105,204,4,3,200503,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
106,204,5,1,600501,100201,75000,600502,100201,75000,600503,100201,75000,3200203,100201,75000,0,0,0
107,204,5,2,600505,100201,95000,600506,100201,95000,0,0,0,0,0,0,0,0,0
108,204,5,3,600507,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
109,205,1,1,700101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
110,205,2,1,700201,100201,11000,3300201,100201,11000,0,0,0,0,0,0,0,0,0
111,205,2,2,700203,100201,12000,700204,100201,12000,3300202,100201,12000,0,0,0,0,0,0
112,205,3,1,200702,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
113,205,3,2,700302,100201,18000,3300101,100201,18000,700304,100201,18000,0,0,0,0,0,0
114,205,3,3,700305,100201,22000,0,0,0,0,0,0,0,0,0,0,0,0
115,205,4,1,3300203,100201,32000,700402,100201,32000,0,0,0,0,0,0,0,0,0
116,205,4,2,700403,100201,40000,700404,100201,40000,0,0,0,0,0,0,0,0,0
117,205,4,3,200703,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
118,205,5,1,3300102,100201,75000,700502,100201,75000,700503,100201,75000,3300204,100201,75000,0,0,0
119,205,5,2,700505,100201,95000,700506,100201,95000,0,0,0,0,0,0,0,0,0
120,205,5,3,3300103,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
121,206,1,1,800101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
122,206,2,1,800201,100201,11000,800202,100201,11000,0,0,0,0,0,0,0,0,0
123,206,2,2,800203,100201,12000,800204,100201,12000,800205,100201,12000,0,0,0,0,0,0
124,206,3,1,200302,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
125,206,3,2,800302,100201,18000,800303,100201,18000,800304,100201,18000,3400201,100201,18000,800306,100201,18000
126,206,3,3,800307,100201,22000,0,0,0,0,0,0,0,0,0,0,0,0
127,206,4,1,800401,100201,32000,800402,100201,32000,0,0,0,0,0,0,0,0,0
128,206,4,2,800403,100201,40000,800404,100201,40000,0,0,0,0,0,0,0,0,0
129,206,4,3,200303,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
130,206,5,1,800501,100201,75000,800502,100201,75000,800503,100201,75000,3400202,100201,75000,0,0,0
131,206,5,2,800505,100201,95000,800506,100201,95000,0,0,0,0,0,0,0,0,0
132,206,5,3,800507,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
133,207,1,1,900101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
134,207,2,1,900201,100201,11000,900202,100201,11000,0,0,0,0,0,0,0,0,0
135,207,2,2,900203,100201,12000,900204,100201,12000,900205,100201,12000,0,0,0,0,0,0
136,207,3,1,201102,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
137,207,3,2,900302,100201,18000,900303,100201,18000,900304,100201,18000,3500201,100201,18000,900306,100201,18000
138,207,3,3,900307,100201,22000,0,0,0,0,0,0,0,0,0,0,0,0
139,207,4,1,900401,100201,32000,900402,100201,32000,0,0,0,0,0,0,0,0,0
140,207,4,2,900403,100201,40000,900404,100201,40000,0,0,0,0,0,0,0,0,0
141,207,4,3,201103,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
142,207,5,1,900501,100201,75000,900502,100201,75000,900503,100201,75000,900504,100201,75000,0,0,0
143,207,5,2,900505,100201,95000,900506,100201,95000,0,0,0,0,0,0,0,0,0
144,207,5,3,900507,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
145,201,1,1,2800101,100201,8000,0,0,0,0,0,0,0,0,0,0,0,0
146,201,2,1,2800201,100201,11000,2800202,100201,11000,0,0,0,0,0,0,0,0,0
147,201,2,2,2800203,100201,12000,2800204,100201,12000,2800205,100201,12000,0,0,0,0,0,0
148,201,3,1,2200102,100201,14000,0,0,0,0,0,0,0,0,0,0,0,0
149,201,3,2,2800302,100201,18000,2800303,100201,18000,2800304,100201,18000,0,0,0,0,0,0
150,201,3,3,2800305,100201,22000,2800306,100201,22000,2800307,100201,22000,0,0,0,0,0,0
151,201,4,1,2800401,100201,32000,2800402,100201,32000,0,0,0,0,0,0,0,0,0
152,201,4,2,2800403,100201,40000,2800404,100201,40000,0,0,0,0,0,0,0,0,0
153,201,4,3,2200103,100201,55000,0,0,0,0,0,0,0,0,0,0,0,0
154,201,5,1,2800501,100201,75000,2800502,100201,75000,2800503,100201,75000,3500202,100201,75000,0,0,0
155,201,5,2,2800505,100201,95000,2800506,100201,95000,0,0,0,0,0,0,0,0,0
156,201,5,3,2800507,100201,100000,0,0,0,0,0,0,0,0,0,0,0,0
